hire_id,employee_id,job_id,requisition_id,hire_date,offer_date,start_date,hire_source,recruiter_employee_id,starting_salary,bonus_eligible,probation_end_date,hire_status
HIR0590,EMP0590,JOB0590,JR0590,2022-12-06,2022-11-05,2022-12-06,linkedin,EMP0023,60704.20,true,2023-03-06,completed
HIR0591,EMP0591,JOB0591,JR0591,2024-02-27,2024-02-02,2024-02-27,campus,EMP0031,200748.30,false,2024-05-27,completed
HIR0592,EMP0592,JOB0592,JR0592,2026-05-06,2026-04-15,2026-05-06,agency,EMP0030,202868.52,true,2026-08-04,completed
HIR0593,EMP0593,JOB0593,JR0593,2020-08-26,2020-08-04,2020-08-26,agency,EMP0023,109405.37,true,2020-11-24,completed
HIR0594,EMP0594,JOB0594,JR0594,2016-05-21,2016-04-09,2016-05-21,campus,EMP0035,163280.39,false,2016-08-19,completed
HIR0595,EMP0595,JOB0595,JR0595,2016-12-31,2016-12-21,2016-12-31,referral,EMP0007,84098.27,false,2017-03-31,completed
HIR0596,EMP0596,JOB0596,JR0596,2018-05-19,2018-04-10,2018-05-19,internal,EMP0020,136531.39,true,2018-08-17,completed
HIR0597,EMP0597,JOB0597,JR0597,2018-04-10,2018-03-21,2018-04-10,campus,EMP0006,74370.90,true,2018-07-09,completed
HIR0598,EMP0598,JOB0598,JR0598,2019-10-12,2019-09-28,2019-10-12,careers_site,EMP0035,50109.36,true,2020-01-10,completed
HIR0599,EMP0599,JOB0599,JR0599,2023-10-31,2023-10-20,2023-10-31,linkedin,EMP0015,36822.80,true,2024-01-29,completed
HIR0600,EMP0600,JOB0600,JR0600,2023-10-06,2023-09-18,2023-10-06,agency,EMP0012,115127.82,false,2024-01-04,completed
HIR0601,EMP0601,JOB0601,JR0601,2015-04-11,2015-02-28,2015-04-11,careers_site,EMP0027,110948.00,true,2015-07-10,completed
HIR0602,EMP0602,JOB0602,JR0602,2026-03-10,2026-02-13,2026-03-10,careers_site,EMP0032,70648.65,true,2026-06-08,completed
HIR0603,EMP0603,JOB0603,JR0603,2019-04-16,2019-03-31,2019-04-16,careers_site,EMP0027,94483.28,true,2019-07-15,completed
HIR0604,EMP0604,JOB0604,JR0604,2023-03-11,2023-03-04,2023-03-11,linkedin,EMP0017,73104.52,true,2023-06-09,completed
HIR0605,EMP0605,JOB0605,JR0605,2022-02-28,2022-02-19,2022-02-28,careers_site,EMP0044,203093.82,true,2022-05-29,completed
HIR0606,EMP0606,JOB0606,JR0606,2015-02-11,2015-01-06,2015-02-11,linkedin,EMP0014,73150.00,true,2015-05-12,completed
HIR0607,EMP0607,JOB0607,JR0607,2026-04-05,2026-03-24,2026-04-05,referral,EMP0026,59913.33,false,2026-07-04,completed
HIR0608,EMP0608,JOB0608,JR0608,2016-09-07,2016-08-03,2016-09-07,linkedin,EMP0017,149043.35,true,2016-12-06,completed
HIR0609,EMP0609,JOB0609,JR0609,2017-05-19,2017-04-24,2017-05-19,referral,EMP0046,179903.55,true,2017-08-17,completed
HIR0610,EMP0610,JOB0610,JR0610,2021-05-19,2021-04-13,2021-05-19,campus,EMP0002,113910.31,true,2021-08-17,completed
HIR0611,EMP0611,JOB0611,JR0611,2021-10-08,2021-08-25,2021-10-08,linkedin,EMP0031,53814.42,false,2022-01-06,completed
HIR0612,EMP0612,JOB0612,JR0612,2021-05-13,2021-04-21,2021-05-13,internal,EMP0017,55447.37,false,2021-08-11,completed
HIR0613,EMP0613,JOB0613,JR0613,2024-06-08,2024-04-28,2024-06-08,agency,EMP0005,98584.30,false,2024-09-06,completed
HIR0614,EMP0614,JOB0614,JR0614,2024-04-26,2024-04-12,2024-04-26,linkedin,EMP0047,187664.04,false,2024-07-25,completed
HIR0615,EMP0615,JOB0615,JR0615,2019-11-12,2019-11-01,2019-11-12,referral,EMP0025,119824.52,true,2020-02-10,completed
HIR0616,EMP0616,JOB0616,JR0616,2014-08-06,2014-06-29,2014-08-06,referral,EMP0014,109620.62,false,2014-11-04,completed
HIR0617,EMP0617,JOB0617,JR0617,2025-12-11,2025-11-14,2025-12-11,referral,EMP0032,74993.61,true,2026-03-11,completed
HIR0618,EMP0618,JOB0618,JR0618,2026-01-07,2025-11-29,2026-01-07,agency,EMP0012,29951.87,true,2026-04-07,completed
HIR0619,EMP0619,JOB0619,JR0619,2016-04-19,2016-03-11,2016-04-19,careers_site,EMP0033,140542.01,true,2016-07-18,completed
HIR0620,EMP0620,JOB0620,JR0620,2014-12-24,2014-11-09,2014-12-24,referral,EMP0042,72139.37,true,2015-03-24,completed
HIR0621,EMP0621,JOB0621,JR0621,2020-10-22,2020-09-27,2020-10-22,linkedin,EMP0034,86251.47,true,2021-01-20,completed
HIR0622,EMP0622,JOB0622,JR0622,2020-12-25,2020-11-11,2020-12-25,careers_site,EMP0020,45638.70,false,2021-03-25,completed
HIR0623,EMP0623,JOB0623,JR0623,2014-08-11,2014-07-22,2014-08-11,agency,EMP0029,113318.05,true,2014-11-09,completed
HIR0624,EMP0624,JOB0624,JR0624,2024-09-17,2024-08-06,2024-09-17,referral,EMP0049,191448.00,true,2024-12-16,completed
HIR0625,EMP0625,JOB0625,JR0625,2025-08-10,2025-07-15,2025-08-10,linkedin,EMP0016,59218.07,false,2025-11-08,completed
HIR0626,EMP0626,JOB0626,JR0626,2024-04-07,2024-03-22,2024-04-07,campus,EMP0028,17939.21,true,2024-07-06,completed
HIR0627,EMP0627,JOB0627,JR0627,2019-11-15,2019-10-18,2019-11-15,referral,EMP0004,166416.89,true,2020-02-13,completed
HIR0628,EMP0628,JOB0628,JR0628,2015-09-07,2015-08-24,2015-09-07,careers_site,EMP0006,205218.35,true,2015-12-06,completed
HIR0629,EMP0629,JOB0629,JR0629,2025-12-28,2025-12-05,2025-12-28,campus,EMP0031,152291.91,true,2026-03-28,completed
HIR0630,EMP0630,JOB0630,JR0630,2023-03-18,2023-02-13,2023-03-18,careers_site,EMP0016,147920.83,false,2023-06-16,completed
HIR0631,EMP0631,JOB0631,JR0631,2014-09-28,2014-09-11,2014-09-28,agency,EMP0041,55083.03,true,2014-12-27,completed
HIR0632,EMP0632,JOB0632,JR0632,2025-12-12,2025-11-06,2025-12-12,linkedin,EMP0046,165697.47,true,2026-03-12,completed
HIR0633,EMP0633,JOB0633,JR0633,2023-04-25,2023-04-13,2023-04-25,campus,EMP0010,81162.64,false,2023-07-24,completed
HIR0634,EMP0634,JOB0634,JR0634,2022-11-24,2022-11-07,2022-11-24,internal,EMP0007,162947.13,true,2023-02-22,completed
HIR0635,EMP0635,JOB0635,JR0635,2019-05-07,2019-04-04,2019-05-07,campus,EMP0047,162204.77,false,2019-08-05,completed
HIR0636,EMP0636,JOB0636,JR0636,2019-11-20,2019-10-10,2019-11-20,campus,EMP0015,166237.10,true,2020-02-18,completed
HIR0637,EMP0637,JOB0637,JR0637,2020-02-28,2020-01-29,2020-02-28,campus,EMP0022,162230.01,true,2020-05-28,completed
HIR0638,EMP0638,JOB0638,JR0638,2025-05-13,2025-03-30,2025-05-13,campus,EMP0010,162964.77,true,2025-08-11,completed
HIR0639,EMP0639,JOB0639,JR0639,2017-03-13,2017-02-05,2017-03-13,careers_site,EMP0023,151585.10,true,2017-06-11,completed
HIR0640,EMP0640,JOB0640,JR0640,2015-05-28,2015-04-28,2015-05-28,campus,EMP0006,97986.83,true,2015-08-26,completed
HIR0641,EMP0641,JOB0641,JR0641,2025-10-24,2025-10-17,2025-10-24,campus,EMP0020,201715.39,true,2026-01-22,completed
HIR0642,EMP0642,JOB0642,JR0642,2022-07-15,2022-06-22,2022-07-15,campus,EMP0043,130092.58,true,2022-10-13,completed
HIR0643,EMP0643,JOB0643,JR0643,2024-03-10,2024-01-27,2024-03-10,internal,EMP0008,85580.92,true,2024-06-08,completed
HIR0644,EMP0644,JOB0644,JR0644,2021-03-11,2021-02-20,2021-03-11,linkedin,EMP0014,124738.33,false,2021-06-09,completed
HIR0645,EMP0645,JOB0645,JR0645,2019-03-04,2019-02-19,2019-03-04,careers_site,EMP0041,167255.04,false,2019-06-02,completed
HIR0646,EMP0646,JOB0646,JR0646,2020-03-25,2020-02-23,2020-03-25,referral,EMP0022,96356.35,true,2020-06-23,completed
HIR0647,EMP0647,JOB0647,JR0647,2022-12-23,2022-12-04,2022-12-23,campus,EMP0048,126284.15,true,2023-03-23,completed
HIR0648,EMP0648,JOB0648,JR0648,2018-10-05,2018-09-11,2018-10-05,careers_site,EMP0028,153006.76,true,2019-01-03,completed
HIR0649,EMP0649,JOB0649,JR0649,2022-12-20,2022-11-14,2022-12-20,internal,EMP0027,205406.09,false,2023-03-20,completed
HIR0650,EMP0650,JOB0650,JR0650,2021-07-15,2021-06-13,2021-07-15,careers_site,EMP0038,46440.83,true,2021-10-13,completed
HIR0651,EMP0651,JOB0651,JR0651,2016-08-30,2016-07-21,2016-08-30,agency,EMP0028,86703.76,false,2016-11-28,completed
HIR0652,EMP0652,JOB0652,JR0652,2018-11-25,2018-10-30,2018-11-25,referral,EMP0041,100785.08,true,2019-02-23,completed
HIR0653,EMP0653,JOB0653,JR0653,2015-05-31,2015-05-03,2015-05-31,careers_site,EMP0031,187044.60,true,2015-08-29,completed
HIR0654,EMP0654,JOB0654,JR0654,2020-04-23,2020-03-16,2020-04-23,linkedin,EMP0033,147637.41,true,2020-07-22,completed
HIR0655,EMP0655,JOB0655,JR0655,2016-12-07,2016-11-09,2016-12-07,careers_site,EMP0024,172666.66,true,2017-03-07,completed
HIR0656,EMP0656,JOB0656,JR0656,2014-12-16,2014-11-17,2014-12-16,campus,EMP0022,56367.16,true,2015-03-16,completed
HIR0657,EMP0657,JOB0657,JR0657,2014-12-17,2014-11-03,2014-12-17,internal,EMP0050,178225.11,true,2015-03-17,completed
HIR0658,EMP0658,JOB0658,JR0658,2016-10-13,2016-09-01,2016-10-13,agency,EMP0039,174593.30,true,2017-01-11,completed
HIR0659,EMP0659,JOB0659,JR0659,2019-01-21,2018-12-30,2019-01-21,careers_site,EMP0015,134848.67,false,2019-04-21,completed
HIR0660,EMP0660,JOB0660,JR0660,2024-04-11,2024-03-15,2024-04-11,referral,EMP0031,200399.73,true,2024-07-10,completed
HIR0661,EMP0661,JOB0661,JR0661,2025-05-25,2025-05-18,2025-05-25,agency,EMP0018,107331.34,false,2025-08-23,completed
HIR0662,EMP0662,JOB0662,JR0662,2023-07-05,2023-06-11,2023-07-05,careers_site,EMP0039,71675.37,true,2023-10-03,completed
HIR0663,EMP0663,JOB0663,JR0663,2024-11-26,2024-10-13,2024-11-26,campus,EMP0002,201247.03,true,2025-02-24,completed
HIR0664,EMP0664,JOB0664,JR0664,2020-06-19,2020-06-05,2020-06-19,linkedin,EMP0028,110862.09,true,2020-09-17,completed
HIR0665,EMP0665,JOB0665,JR0665,2025-02-19,2025-01-20,2025-02-19,careers_site,EMP0027,33490.21,false,2025-05-20,completed
HIR0666,EMP0666,JOB0666,JR0666,2023-02-28,2023-01-18,2023-02-28,agency,EMP0049,53643.59,true,2023-05-29,completed
HIR0667,EMP0667,JOB0667,JR0667,2023-08-25,2023-08-13,2023-08-25,agency,EMP0031,111184.47,false,2023-11-23,completed
HIR0668,EMP0668,JOB0668,JR0668,2015-10-01,2015-08-25,2015-10-01,referral,EMP0027,73806.27,false,2015-12-30,completed
HIR0669,EMP0669,JOB0669,JR0669,2019-12-08,2019-10-27,2019-12-08,linkedin,EMP0033,72104.01,true,2020-03-07,completed
HIR0670,EMP0670,JOB0670,JR0670,2014-04-06,2014-03-29,2014-04-06,internal,EMP0024,67261.37,true,2014-07-05,completed
HIR0671,EMP0671,JOB0671,JR0671,2023-12-16,2023-11-24,2023-12-16,referral,EMP0044,175322.46,false,2024-03-15,completed
HIR0672,EMP0672,JOB0672,JR0672,2019-10-17,2019-09-23,2019-10-17,referral,EMP0034,56190.60,true,2020-01-15,completed
HIR0673,EMP0673,JOB0673,JR0673,2020-10-14,2020-09-04,2020-10-14,referral,EMP0016,42462.88,false,2021-01-12,completed
HIR0674,EMP0674,JOB0674,JR0674,2024-09-18,2024-08-05,2024-09-18,careers_site,EMP0024,151853.65,true,2024-12-17,completed
HIR0675,EMP0675,JOB0675,JR0675,2019-06-03,2019-05-21,2019-06-03,internal,EMP0001,54644.67,false,2019-09-01,completed
HIR0676,EMP0676,JOB0676,JR0676,2015-03-19,2015-03-10,2015-03-19,linkedin,EMP0014,123949.24,true,2015-06-17,completed
HIR0677,EMP0677,JOB0677,JR0677,2018-02-02,2018-01-18,2018-02-02,campus,EMP0050,136487.28,true,2018-05-03,completed
HIR0678,EMP0678,JOB0678,JR0678,2025-07-26,2025-06-26,2025-07-26,agency,EMP0033,203345.15,true,2025-10-24,completed
HIR0679,EMP0679,JOB0679,JR0679,2021-05-18,2021-04-05,2021-05-18,internal,EMP0030,86733.49,true,2021-08-16,completed
HIR0680,EMP0680,JOB0680,JR0680,2014-02-21,2014-01-17,2014-02-21,agency,EMP0002,166934.53,true,2014-05-22,completed
HIR0681,EMP0681,JOB0681,JR0681,2018-02-07,2018-01-25,2018-02-07,internal,EMP0015,148271.68,true,2018-05-08,completed
HIR0682,EMP0682,JOB0682,JR0682,2024-04-30,2024-03-31,2024-04-30,careers_site,EMP0011,121589.92,false,2024-07-29,completed
HIR0683,EMP0683,JOB0683,JR0683,2017-10-28,2017-09-30,2017-10-28,referral,EMP0043,188220.78,true,2018-01-26,completed
HIR0684,EMP0684,JOB0684,JR0684,2018-04-18,2018-03-05,2018-04-18,campus,EMP0028,109152.55,true,2018-07-17,completed
HIR0685,EMP0685,JOB0685,JR0685,2016-01-14,2015-12-07,2016-01-14,linkedin,EMP0011,81556.76,false,2016-04-13,completed
HIR0686,EMP0686,JOB0686,JR0686,2022-09-08,2022-08-01,2022-09-08,linkedin,EMP0006,41260.45,true,2022-12-07,completed
HIR0687,EMP0687,JOB0687,JR0687,2021-12-07,2021-11-26,2021-12-07,agency,EMP0006,98943.79,true,2022-03-07,completed
HIR0688,EMP0688,JOB0688,JR0688,2023-06-15,2023-05-03,2023-06-15,referral,EMP0049,60847.30,true,2023-09-13,completed
HIR0689,EMP0689,JOB0689,JR0689,2024-01-22,2023-12-27,2024-01-22,linkedin,EMP0023,42007.84,false,2024-04-21,completed
HIR0690,EMP0690,JOB0690,JR0690,2026-01-12,2025-12-03,2026-01-12,campus,EMP0036,105508.68,false,2026-04-12,completed
HIR0691,EMP0691,JOB0691,JR0691,2020-08-26,2020-07-15,2020-08-26,referral,EMP0030,136140.07,true,2020-11-24,completed
HIR0692,EMP0692,JOB0692,JR0692,2025-06-09,2025-05-18,2025-06-09,agency,EMP0049,180171.53,true,2025-09-07,completed
HIR0693,EMP0693,JOB0693,JR0693,2026-04-22,2026-03-08,2026-04-22,careers_site,EMP0012,56796.40,true,2026-07-21,completed
HIR0694,EMP0694,JOB0694,JR0694,2021-06-13,2021-05-28,2021-06-13,internal,EMP0050,167107.52,true,2021-09-11,completed
HIR0695,EMP0695,JOB0695,JR0695,2020-08-29,2020-07-20,2020-08-29,linkedin,EMP0002,165613.66,false,2020-11-27,completed
HIR0696,EMP0696,JOB0696,JR0696,2015-02-03,2015-01-19,2015-02-03,careers_site,EMP0008,206603.04,false,2015-05-04,completed
HIR0697,EMP0697,JOB0697,JR0697,2024-10-15,2024-10-04,2024-10-15,agency,EMP0039,206152.66,false,2025-01-13,completed
HIR0698,EMP0698,JOB0698,JR0698,2020-09-21,2020-08-27,2020-09-21,internal,EMP0017,126227.96,true,2020-12-20,completed
HIR0699,EMP0699,JOB0699,JR0699,2025-01-14,2025-01-06,2025-01-14,campus,EMP0011,26046.75,true,2025-04-14,completed
HIR0700,EMP0700,JOB0700,JR0700,2026-03-14,2026-02-02,2026-03-14,internal,EMP0014,150168.91,true,2026-06-12,completed
HIR0701,EMP0701,JOB0701,JR0701,2016-03-30,2016-02-16,2016-03-30,campus,EMP0039,191754.61,false,2016-06-28,completed
HIR0702,EMP0702,JOB0702,JR0702,2024-11-21,2024-10-11,2024-11-21,internal,EMP0020,171859.04,true,2025-02-19,completed
HIR0703,EMP0703,JOB0703,JR0703,2017-11-12,2017-11-02,2017-11-12,agency,EMP0041,163282.26,false,2018-02-10,completed
HIR0704,EMP0704,JOB0704,JR0704,2025-01-18,2024-12-11,2025-01-18,agency,EMP0031,85541.96,false,2025-04-18,completed
HIR0705,EMP0705,JOB0705,JR0705,2018-05-13,2018-03-30,2018-05-13,agency,EMP0009,164773.98,false,2018-08-11,completed
HIR0706,EMP0706,JOB0706,JR0706,2021-01-12,2020-12-21,2021-01-12,careers_site,EMP0010,17525.77,true,2021-04-12,completed
HIR0707,EMP0707,JOB0707,JR0707,2017-09-22,2017-08-11,2017-09-22,referral,EMP0010,135912.16,false,2017-12-21,completed
HIR0708,EMP0708,JOB0708,JR0708,2025-01-13,2024-12-25,2025-01-13,referral,EMP0005,96656.55,true,2025-04-13,completed
HIR0709,EMP0709,JOB0709,JR0709,2020-03-30,2020-03-19,2020-03-30,campus,EMP0037,73913.46,true,2020-06-28,completed
HIR0710,EMP0710,JOB0710,JR0710,2024-06-11,2024-05-15,2024-06-11,linkedin,EMP0033,117075.95,true,2024-09-09,completed
HIR0711,EMP0711,JOB0711,JR0711,2020-06-19,2020-06-08,2020-06-19,agency,EMP0030,18081.57,true,2020-09-17,completed
HIR0712,EMP0712,JOB0712,JR0712,2015-01-30,2014-12-28,2015-01-30,referral,EMP0029,72435.24,true,2015-04-30,completed
HIR0713,EMP0713,JOB0713,JR0713,2014-03-15,2014-02-02,2014-03-15,referral,EMP0022,57144.75,true,2014-06-13,completed
HIR0714,EMP0714,JOB0714,JR0714,2019-12-04,2019-10-24,2019-12-04,agency,EMP0043,160109.23,true,2020-03-03,completed
HIR0715,EMP0715,JOB0715,JR0715,2015-10-06,2015-09-12,2015-10-06,internal,EMP0012,108745.37,true,2016-01-04,completed
HIR0716,EMP0716,JOB0716,JR0716,2015-09-14,2015-08-13,2015-09-14,referral,EMP0031,98397.28,true,2015-12-13,completed
HIR0717,EMP0717,JOB0717,JR0717,2023-08-20,2023-07-28,2023-08-20,referral,EMP0031,151600.43,true,2023-11-18,completed
HIR0718,EMP0718,JOB0718,JR0718,2024-12-31,2024-12-08,2024-12-31,campus,EMP0048,100611.24,true,2025-03-31,completed
HIR0719,EMP0719,JOB0719,JR0719,2021-02-23,2021-02-01,2021-02-23,campus,EMP0009,163763.23,false,2021-05-24,completed
HIR0720,EMP0720,JOB0720,JR0720,2022-01-03,2021-12-10,2022-01-03,agency,EMP0003,175552.92,false,2022-04-03,completed
HIR0721,EMP0721,JOB0721,JR0721,2020-08-09,2020-07-01,2020-08-09,agency,EMP0032,191885.93,true,2020-11-07,completed
HIR0722,EMP0722,JOB0722,JR0722,2019-01-31,2019-01-12,2019-01-31,agency,EMP0050,178435.70,false,2019-05-01,completed
HIR0723,EMP0723,JOB0723,JR0723,2026-02-25,2026-01-12,2026-02-25,careers_site,EMP0042,149683.28,true,2026-05-26,completed
HIR0724,EMP0724,JOB0724,JR0724,2025-08-08,2025-07-08,2025-08-08,referral,EMP0012,105554.12,true,2025-11-06,completed
HIR0725,EMP0725,JOB0725,JR0725,2025-06-21,2025-06-02,2025-06-21,careers_site,EMP0015,148696.57,true,2025-09-19,completed
HIR0726,EMP0726,JOB0726,JR0726,2019-01-13,2019-01-01,2019-01-13,linkedin,EMP0045,58530.59,true,2019-04-13,completed
HIR0727,EMP0727,JOB0727,JR0727,2021-03-08,2021-01-27,2021-03-08,campus,EMP0022,49289.46,true,2021-06-06,completed
HIR0728,EMP0728,JOB0728,JR0728,2015-03-07,2015-02-08,2015-03-07,careers_site,EMP0025,83168.27,false,2015-06-05,completed
HIR0729,EMP0729,JOB0729,JR0729,2021-08-01,2021-07-16,2021-08-01,careers_site,EMP0043,95187.00,true,2021-10-30,completed
HIR0730,EMP0730,JOB0730,JR0730,2015-06-01,2015-05-16,2015-06-01,internal,EMP0042,55449.19,true,2015-08-30,completed
HIR0731,EMP0731,JOB0731,JR0731,2025-04-01,2025-02-18,2025-04-01,campus,EMP0025,118934.55,false,2025-06-30,completed
HIR0732,EMP0732,JOB0732,JR0732,2024-10-24,2024-09-29,2024-10-24,internal,EMP0002,203275.58,true,2025-01-22,completed
HIR0733,EMP0733,JOB0733,JR0733,2023-04-08,2023-03-03,2023-04-08,agency,EMP0039,192268.30,false,2023-07-07,completed
HIR0734,EMP0734,JOB0734,JR0734,2018-01-24,2018-01-09,2018-01-24,linkedin,EMP0038,72087.67,true,2018-04-24,completed
HIR0735,EMP0735,JOB0735,JR0735,2014-11-03,2014-10-23,2014-11-03,campus,EMP0002,29128.41,false,2015-02-01,completed
HIR0736,EMP0736,JOB0736,JR0736,2018-05-22,2018-04-27,2018-05-22,careers_site,EMP0002,127183.22,true,2018-08-20,completed
HIR0737,EMP0737,JOB0737,JR0737,2020-08-31,2020-07-20,2020-08-31,campus,EMP0014,99861.47,true,2020-11-29,completed
HIR0738,EMP0738,JOB0738,JR0738,2024-10-21,2024-10-03,2024-10-21,internal,EMP0043,162759.41,false,2025-01-19,completed
HIR0739,EMP0739,JOB0739,JR0739,2018-04-18,2018-04-10,2018-04-18,linkedin,EMP0018,112066.70,false,2018-07-17,completed
HIR0740,EMP0740,JOB0740,JR0740,2022-10-29,2022-09-15,2022-10-29,referral,EMP0030,136094.64,true,2023-01-27,completed
HIR0741,EMP0741,JOB0741,JR0741,2021-11-13,2021-10-02,2021-11-13,referral,EMP0003,87828.89,true,2022-02-11,completed
HIR0742,EMP0742,JOB0742,JR0742,2022-02-02,2022-01-12,2022-02-02,internal,EMP0043,138093.17,false,2022-05-03,completed
HIR0743,EMP0743,JOB0743,JR0743,2022-09-18,2022-08-11,2022-09-18,referral,EMP0025,72543.12,false,2022-12-17,completed
HIR0744,EMP0744,JOB0744,JR0744,2016-06-06,2016-05-29,2016-06-06,referral,EMP0019,82015.97,false,2016-09-04,completed
HIR0745,EMP0745,JOB0745,JR0745,2016-05-04,2016-04-20,2016-05-04,internal,EMP0012,56382.25,true,2016-08-02,completed
HIR0746,EMP0746,JOB0746,JR0746,2025-07-29,2025-07-08,2025-07-29,linkedin,EMP0040,163010.03,true,2025-10-27,completed
HIR0747,EMP0747,JOB0747,JR0747,2014-10-28,2014-10-11,2014-10-28,internal,EMP0031,121610.45,false,2015-01-26,completed
HIR0748,EMP0748,JOB0748,JR0748,2026-06-03,2026-05-04,2026-06-03,referral,EMP0014,114110.78,true,2026-09-01,completed
HIR0749,EMP0749,JOB0749,JR0749,2018-09-13,2018-08-14,2018-09-13,linkedin,EMP0008,138795.78,true,2018-12-12,completed
HIR0750,EMP0750,JOB0750,JR0750,2020-04-07,2020-03-26,2020-04-07,referral,EMP0047,137266.23,true,2020-07-06,completed
HIR0751,EMP0751,JOB0751,JR0751,2018-06-01,2018-04-18,2018-06-01,referral,EMP0004,82895.11,true,2018-08-30,completed
HIR0752,EMP0752,JOB0752,JR0752,2023-10-06,2023-09-29,2023-10-06,internal,EMP0042,42542.90,false,2024-01-04,completed
HIR0753,EMP0753,JOB0753,JR0753,2021-12-29,2021-12-17,2021-12-29,agency,EMP0028,121784.88,false,2022-03-29,completed
HIR0754,EMP0754,JOB0754,JR0754,2025-11-21,2025-10-28,2025-11-21,careers_site,EMP0031,152501.59,true,2026-02-19,completed
HIR0755,EMP0755,JOB0755,JR0755,2020-10-27,2020-09-30,2020-10-27,careers_site,EMP0040,53441.88,false,2021-01-25,completed
HIR0756,EMP0756,JOB0756,JR0756,2024-03-28,2024-02-24,2024-03-28,internal,EMP0038,192787.21,false,2024-06-26,completed
HIR0757,EMP0757,JOB0757,JR0757,2018-11-24,2018-10-12,2018-11-24,internal,EMP0017,204482.98,true,2019-02-22,completed
HIR0758,EMP0758,JOB0758,JR0758,2020-10-17,2020-09-25,2020-10-17,internal,EMP0039,112399.50,true,2021-01-15,completed
HIR0759,EMP0759,JOB0759,JR0759,2021-02-17,2021-01-17,2021-02-17,linkedin,EMP0018,37452.53,true,2021-05-18,completed
HIR0760,EMP0760,JOB0760,JR0760,2023-03-27,2023-03-10,2023-03-27,linkedin,EMP0049,77096.89,true,2023-06-25,completed
HIR0761,EMP0761,JOB0761,JR0761,2015-09-16,2015-08-30,2015-09-16,careers_site,EMP0041,135168.14,true,2015-12-15,completed
HIR0762,EMP0762,JOB0762,JR0762,2018-01-06,2017-12-10,2018-01-06,campus,EMP0034,132597.91,false,2018-04-06,completed
HIR0763,EMP0763,JOB0763,JR0763,2017-11-08,2017-10-16,2017-11-08,careers_site,EMP0035,60106.25,true,2018-02-06,completed
HIR0764,EMP0764,JOB0764,JR0764,2023-06-24,2023-05-18,2023-06-24,referral,EMP0017,61332.38,true,2023-09-22,completed
HIR0765,EMP0765,JOB0765,JR0765,2026-04-21,2026-03-13,2026-04-21,careers_site,EMP0041,203167.51,true,2026-07-20,completed
HIR0766,EMP0766,JOB0766,JR0766,2017-12-09,2017-11-15,2017-12-09,linkedin,EMP0036,100430.85,true,2018-03-09,completed
HIR0767,EMP0767,JOB0767,JR0767,2022-04-03,2022-03-20,2022-04-03,agency,EMP0001,150942.01,true,2022-07-02,completed
HIR0768,EMP0768,JOB0768,JR0768,2016-08-15,2016-07-11,2016-08-15,internal,EMP0029,107220.80,true,2016-11-13,completed
HIR0769,EMP0769,JOB0769,JR0769,2021-04-22,2021-03-14,2021-04-22,careers_site,EMP0016,165848.47,true,2021-07-21,completed
HIR0770,EMP0770,JOB0770,JR0770,2024-03-23,2024-03-16,2024-03-23,agency,EMP0049,52321.73,true,2024-06-21,completed
HIR0771,EMP0771,JOB0771,JR0771,2020-11-22,2020-11-13,2020-11-22,referral,EMP0044,154712.09,false,2021-02-20,completed
HIR0772,EMP0772,JOB0772,JR0772,2024-09-22,2024-08-24,2024-09-22,internal,EMP0009,168311.62,true,2024-12-21,completed
HIR0773,EMP0773,JOB0773,JR0773,2025-10-29,2025-09-29,2025-10-29,agency,EMP0017,53264.58,true,2026-01-27,completed
HIR0774,EMP0774,JOB0774,JR0774,2014-01-23,2013-12-31,2014-01-23,internal,EMP0030,162355.94,true,2014-04-23,completed
HIR0775,EMP0775,JOB0775,JR0775,2026-01-31,2025-12-21,2026-01-31,campus,EMP0001,41879.03,false,2026-05-01,completed
HIR0776,EMP0776,JOB0776,JR0776,2019-04-20,2019-03-17,2019-04-20,internal,EMP0018,136456.47,false,2019-07-19,completed
HIR0777,EMP0777,JOB0777,JR0777,2020-04-21,2020-03-17,2020-04-21,internal,EMP0034,100759.13,true,2020-07-20,completed
HIR0778,EMP0778,JOB0778,JR0778,2022-09-29,2022-09-01,2022-09-29,referral,EMP0046,45357.48,true,2022-12-28,completed
HIR0779,EMP0779,JOB0779,JR0779,2017-12-30,2017-12-20,2017-12-30,linkedin,EMP0021,189479.66,false,2018-03-30,completed
HIR0780,EMP0780,JOB0780,JR0780,2026-03-03,2026-01-29,2026-03-03,internal,EMP0020,122018.19,true,2026-06-01,completed
HIR0781,EMP0781,JOB0781,JR0781,2019-09-15,2019-08-12,2019-09-15,campus,EMP0045,187763.29,false,2019-12-14,completed
HIR0782,EMP0782,JOB0782,JR0782,2014-04-29,2014-04-06,2014-04-29,referral,EMP0042,99829.07,true,2014-07-28,completed
HIR0783,EMP0783,JOB0783,JR0783,2025-05-09,2025-04-08,2025-05-09,careers_site,EMP0050,87051.78,false,2025-08-07,completed
HIR0784,EMP0784,JOB0784,JR0784,2015-11-12,2015-11-03,2015-11-12,linkedin,EMP0041,201732.28,false,2016-02-10,completed
HIR0785,EMP0785,JOB0785,JR0785,2020-06-09,2020-05-30,2020-06-09,linkedin,EMP0036,174035.87,true,2020-09-07,completed
HIR0786,EMP0786,JOB0786,JR0786,2014-09-17,2014-08-30,2014-09-17,internal,EMP0042,124560.77,true,2014-12-16,completed
