termination_id,employee_id,job_id,termination_date,last_working_day,notice_date,termination_type,termination_reason,rehire_eligible,exit_interview_completed,initiated_by,department
TRM0691,EMP0691,JOB0691,2026-05-18,2026-05-18,2026-05-18,retirement,voluntary_resignation,false,true,system,Security
TRM0692,EMP0692,JOB0692,2025-10-15,2025-10-15,2025-10-14,contract_end,attendance,true,true,hr,Security
TRM0693,EMP0693,JOB0693,2026-07-29,2026-07-29,2026-07-29,retirement,performance,true,true,employee,IT
TRM0694,EMP0694,JOB0694,2023-02-13,2023-02-13,2023-01-19,involuntary,voluntary_resignation,false,false,hr,IT
TRM0695,EMP0695,JOB0695,2025-02-05,2025-02-05,2025-02-01,involuntary,retirement,true,true,system,HR
TRM0696,EMP0696,JOB0696,2025-01-07,2025-01-07,2024-12-19,voluntary,restructuring,false,true,hr,IT
TRM0697,EMP0697,JOB0697,2026-05-20,2026-05-20,2026-04-29,retirement,performance,false,true,system,Supply Chain
TRM0698,EMP0698,JOB0698,2023-07-31,2023-07-31,2023-07-17,involuntary,relocation,true,true,system,Engineering
TRM0699,EMP0699,JOB0699,2025-11-15,2025-11-15,2025-10-26,contract_end,mutual_agreement,false,true,system,Legal
TRM0700,EMP0700,JOB0700,2026-08-03,2026-08-03,2026-07-21,involuntary,restructuring,true,true,employee,IT
TRM0701,EMP0701,JOB0701,2019-12-09,2019-12-09,2019-11-20,retirement,performance,true,false,system,Customer Success
TRM0702,EMP0702,JOB0702,2025-04-26,2025-04-26,2025-03-27,voluntary,end_of_contract,true,false,system,Finance
TRM0703,EMP0703,JOB0703,2020-05-21,2020-05-21,2020-05-11,voluntary,end_of_contract,false,false,employee,HR
TRM0704,EMP0704,JOB0704,2025-10-21,2025-10-21,2025-09-22,involuntary,retirement,true,false,system,Product
TRM0705,EMP0705,JOB0705,2021-11-27,2021-11-27,2021-10-31,voluntary,retirement,true,true,hr,Sales
TRM0706,EMP0706,JOB0706,2024-06-26,2024-06-26,2024-06-16,contract_end,restructuring,false,true,system,Data
TRM0707,EMP0707,JOB0707,2022-11-26,2022-11-26,2022-11-05,involuntary,attendance,true,true,hr,Sales
TRM0708,EMP0708,JOB0708,2025-12-02,2025-12-02,2025-11-02,retirement,mutual_agreement,true,true,system,HR
TRM0709,EMP0709,JOB0709,2022-12-04,2022-12-04,2022-11-05,retirement,restructuring,false,true,employee,Data
TRM0710,EMP0710,JOB0710,2026-07-20,2026-07-20,2026-06-28,retirement,attendance,false,false,hr,Engineering
TRM0711,EMP0711,JOB0711,2020-09-15,2020-09-15,2020-09-05,voluntary,attendance,true,true,employee,Sales
TRM0712,EMP0712,JOB0712,2026-06-24,2026-06-24,2026-06-14,involuntary,restructuring,false,true,system,Finance
TRM0713,EMP0713,JOB0713,2025-11-28,2025-11-28,2025-11-16,involuntary,retirement,true,false,manager,Finance
TRM0714,EMP0714,JOB0714,2026-06-01,2026-06-01,2026-05-06,contract_end,end_of_contract,true,true,manager,IT
TRM0715,EMP0715,JOB0715,2026-03-21,2026-03-21,2026-03-09,voluntary,end_of_contract,true,true,system,Facilities
TRM0716,EMP0716,JOB0716,2025-12-26,2025-12-26,2025-12-26,involuntary,relocation,true,true,employee,Legal
TRM0717,EMP0717,JOB0717,2024-10-09,2024-10-09,2024-09-14,retirement,mutual_agreement,false,false,employee,Facilities
TRM0718,EMP0718,JOB0718,2025-12-16,2025-12-16,2025-11-24,voluntary,voluntary_resignation,false,false,hr,HR
TRM0719,EMP0719,JOB0719,2023-04-04,2023-04-04,2023-03-27,voluntary,restructuring,true,false,system,HR
TRM0720,EMP0720,JOB0720,2024-04-01,2024-04-01,2024-03-04,involuntary,relocation,true,false,system,Security
TRM0721,EMP0721,JOB0721,2026-07-26,2026-07-26,2026-07-13,contract_end,restructuring,true,true,manager,Product
TRM0722,EMP0722,JOB0722,2026-02-19,2026-02-19,2026-02-13,voluntary,voluntary_resignation,true,true,manager,Sales
TRM0723,EMP0723,JOB0723,2026-08-02,2026-08-02,2026-07-04,contract_end,better_opportunity,false,false,manager,Finance
TRM0724,EMP0724,JOB0724,2026-01-08,2026-01-08,2025-12-30,involuntary,performance,true,true,employee,Facilities
TRM0725,EMP0725,JOB0725,2026-01-02,2026-01-02,2025-12-04,retirement,better_opportunity,true,true,manager,HR
TRM0726,EMP0726,JOB0726,2026-04-06,2026-04-06,2026-03-23,involuntary,attendance,true,true,system,Security
TRM0727,EMP0727,JOB0727,2022-04-23,2022-04-23,2022-04-22,retirement,restructuring,false,false,system,Data
TRM0728,EMP0728,JOB0728,2022-08-30,2022-08-30,2022-08-25,involuntary,voluntary_resignation,true,true,manager,Supply Chain
TRM0729,EMP0729,JOB0729,2022-08-20,2022-08-20,2022-08-15,voluntary,retirement,false,true,manager,Marketing
TRM0730,EMP0730,JOB0730,2019-12-02,2019-12-02,2019-11-10,contract_end,performance,false,false,manager,HR
TRM0731,EMP0731,JOB0731,2026-05-15,2026-05-15,2026-05-01,voluntary,relocation,false,false,manager,Facilities
TRM0732,EMP0732,JOB0732,2025-04-20,2025-04-20,2025-03-24,voluntary,voluntary_resignation,false,false,manager,Engineering
TRM0733,EMP0733,JOB0733,2025-09-03,2025-09-03,2025-08-31,voluntary,restructuring,false,false,manager,Legal
TRM0734,EMP0734,JOB0734,2021-12-14,2021-12-14,2021-12-09,voluntary,voluntary_resignation,true,true,employee,Legal
TRM0735,EMP0735,JOB0735,2021-02-08,2021-02-08,2021-01-10,voluntary,voluntary_resignation,false,false,manager,Legal
TRM0736,EMP0736,JOB0736,2021-02-28,2021-02-28,2021-02-04,contract_end,relocation,false,true,employee,Customer Success
TRM0737,EMP0737,JOB0737,2026-03-01,2026-03-01,2026-02-25,voluntary,mutual_agreement,true,false,hr,Product
TRM0738,EMP0738,JOB0738,2026-05-02,2026-05-02,2026-04-14,contract_end,voluntary_resignation,true,false,manager,Marketing
TRM0739,EMP0739,JOB0739,2019-03-06,2019-03-06,2019-03-01,voluntary,restructuring,true,true,manager,Security
TRM0740,EMP0740,JOB0740,2023-07-20,2023-07-20,2023-07-16,involuntary,retirement,false,false,manager,Supply Chain
TRM0741,EMP0741,JOB0741,2023-01-28,2023-01-28,2023-01-12,involuntary,mutual_agreement,false,true,manager,Operations
TRM0742,EMP0742,JOB0742,2025-07-31,2025-07-31,2025-07-19,voluntary,performance,true,false,employee,IT
TRM0743,EMP0743,JOB0743,2026-04-28,2026-04-28,2026-04-10,voluntary,relocation,true,true,system,Supply Chain
TRM0744,EMP0744,JOB0744,2020-08-01,2020-08-01,2020-07-30,voluntary,better_opportunity,false,true,manager,Sales
TRM0745,EMP0745,JOB0745,2017-10-23,2017-10-23,2017-09-29,voluntary,mutual_agreement,true,true,system,Engineering
TRM0746,EMP0746,JOB0746,2026-05-04,2026-05-04,2026-04-16,involuntary,relocation,true,true,hr,Facilities
TRM0747,EMP0747,JOB0747,2021-04-19,2021-04-19,2021-04-19,retirement,relocation,true,false,hr,Supply Chain
TRM0748,EMP0748,JOB0748,2026-09-01,2026-09-01,2026-08-28,contract_end,voluntary_resignation,false,true,hr,Security
TRM0749,EMP0749,JOB0749,2024-10-21,2024-10-21,2024-10-09,retirement,mutual_agreement,false,true,hr,IT
TRM0750,EMP0750,JOB0750,2021-08-24,2021-08-24,2021-08-01,voluntary,relocation,true,false,hr,Supply Chain
TRM0751,EMP0751,JOB0751,2025-10-10,2025-10-10,2025-10-02,retirement,end_of_contract,true,false,system,Sales
TRM0752,EMP0752,JOB0752,2024-02-24,2024-02-24,2024-02-10,retirement,mutual_agreement,false,false,manager,Legal
TRM0753,EMP0753,JOB0753,2022-07-26,2022-07-26,2022-07-05,involuntary,better_opportunity,false,true,employee,Product
TRM0754,EMP0754,JOB0754,2026-03-10,2026-03-10,2026-02-12,involuntary,attendance,false,true,hr,Marketing
TRM0755,EMP0755,JOB0755,2024-07-16,2024-07-16,2024-07-14,contract_end,relocation,false,true,system,Product
TRM0756,EMP0756,JOB0756,2026-07-01,2026-07-01,2026-06-24,involuntary,relocation,false,false,manager,Sales
TRM0757,EMP0757,JOB0757,2026-03-21,2026-03-21,2026-03-17,retirement,restructuring,true,true,system,Finance
TRM0758,EMP0758,JOB0758,2022-10-14,2022-10-14,2022-10-13,contract_end,restructuring,true,true,manager,HR
TRM0759,EMP0759,JOB0759,2026-02-05,2026-02-05,2026-01-15,involuntary,attendance,true,true,manager,Data
TRM0760,EMP0760,JOB0760,2025-04-08,2025-04-08,2025-04-05,involuntary,performance,true,false,manager,Operations
TRM0761,EMP0761,JOB0761,2021-05-16,2021-05-16,2021-05-07,voluntary,retirement,true,true,manager,Operations
TRM0762,EMP0762,JOB0762,2020-01-16,2020-01-16,2019-12-30,involuntary,end_of_contract,true,false,employee,Security
TRM0763,EMP0763,JOB0763,2022-05-13,2022-05-13,2022-05-12,contract_end,restructuring,false,false,system,Data
TRM0764,EMP0764,JOB0764,2024-03-31,2024-03-31,2024-03-20,contract_end,restructuring,true,true,system,Security
TRM0765,EMP0765,JOB0765,2026-08-02,2026-08-02,2026-07-06,voluntary,better_opportunity,true,true,hr,Security
TRM0766,EMP0766,JOB0766,2022-10-23,2022-10-23,2022-10-08,contract_end,end_of_contract,false,true,system,Security
TRM0767,EMP0767,JOB0767,2023-05-24,2023-05-24,2023-05-10,retirement,performance,true,false,hr,Facilities
TRM0768,EMP0768,JOB0768,2019-05-08,2019-05-08,2019-04-20,voluntary,restructuring,true,true,employee,Facilities
TRM0769,EMP0769,JOB0769,2025-07-14,2025-07-14,2025-06-23,voluntary,relocation,false,false,system,Finance
TRM0770,EMP0770,JOB0770,2026-06-08,2026-06-08,2026-05-17,involuntary,attendance,true,true,system,Finance
TRM0771,EMP0771,JOB0771,2024-07-10,2024-07-10,2024-06-12,retirement,relocation,true,true,employee,Operations
TRM0772,EMP0772,JOB0772,2026-01-19,2026-01-19,2025-12-29,voluntary,performance,false,true,system,Security
TRM0773,EMP0773,JOB0773,2026-05-14,2026-05-14,2026-04-30,voluntary,restructuring,true,false,employee,Security
TRM0774,EMP0774,JOB0774,2014-11-18,2014-11-18,2014-11-09,retirement,mutual_agreement,true,false,manager,Customer Success
TRM0775,EMP0775,JOB0775,2026-07-11,2026-07-11,2026-06-30,involuntary,restructuring,false,true,system,Product
TRM0776,EMP0776,JOB0776,2025-09-07,2025-09-07,2025-08-10,retirement,voluntary_resignation,false,false,manager,Finance
TRM0777,EMP0777,JOB0777,2023-01-17,2023-01-17,2022-12-25,retirement,better_opportunity,true,false,manager,HR
TRM0778,EMP0778,JOB0778,2023-02-15,2023-02-15,2023-02-04,retirement,end_of_contract,false,true,employee,IT
TRM0779,EMP0779,JOB0779,2023-08-13,2023-08-13,2023-07-15,involuntary,end_of_contract,true,true,hr,Facilities
TRM0780,EMP0780,JOB0780,2026-06-07,2026-06-07,2026-05-24,retirement,voluntary_resignation,true,true,hr,Marketing
TRM0781,EMP0781,JOB0781,2021-12-11,2021-12-11,2021-11-23,retirement,better_opportunity,true,false,system,Data
TRM0782,EMP0782,JOB0782,2015-04-17,2015-04-17,2015-03-27,retirement,retirement,true,true,hr,Product
TRM0783,EMP0783,JOB0783,2025-09-19,2025-09-19,2025-08-27,contract_end,relocation,true,true,manager,Customer Success
TRM0784,EMP0784,JOB0784,2021-06-05,2021-06-05,2021-05-28,retirement,voluntary_resignation,false,false,manager,Security
TRM0785,EMP0785,JOB0785,2022-06-24,2022-06-24,2022-06-11,contract_end,relocation,true,true,hr,IT
TRM0786,EMP0786,JOB0786,2022-04-06,2022-04-06,2022-03-12,voluntary,mutual_agreement,true,false,hr,HR
TRM0787,EMP0787,JOB0787,2020-09-02,2020-09-02,2020-08-16,involuntary,end_of_contract,true,true,employee,Operations
TRM0788,EMP0788,JOB0788,2023-12-07,2023-12-07,2023-12-06,voluntary,attendance,true,true,manager,Finance
TRM0789,EMP0789,JOB0789,2025-11-11,2025-11-11,2025-11-09,involuntary,mutual_agreement,false,true,hr,Finance
TRM0790,EMP0790,JOB0790,2023-08-03,2023-08-03,2023-07-28,voluntary,voluntary_resignation,false,true,system,Security
TRM0791,EMP0791,JOB0791,2021-08-07,2021-08-07,2021-07-24,voluntary,performance,false,true,manager,Data
TRM0792,EMP0792,JOB0792,2026-06-29,2026-06-29,2026-06-12,retirement,retirement,false,false,system,Engineering
TRM0793,EMP0793,JOB0793,2020-03-02,2020-03-02,2020-02-16,involuntary,end_of_contract,true,false,system,HR
TRM0794,EMP0794,JOB0794,2025-12-04,2025-12-04,2025-11-12,retirement,attendance,false,false,employee,Finance
TRM0795,EMP0795,JOB0795,2022-09-09,2022-09-09,2022-08-11,voluntary,relocation,true,true,manager,Supply Chain
TRM0796,EMP0796,JOB0796,2026-04-24,2026-04-24,2026-04-24,contract_end,mutual_agreement,true,false,hr,Customer Success
TRM0797,EMP0797,JOB0797,2018-11-22,2018-11-22,2018-11-20,contract_end,better_opportunity,true,true,system,Security
TRM0798,EMP0798,JOB0798,2019-06-29,2019-06-29,2019-06-05,voluntary,voluntary_resignation,false,false,manager,Customer Success
TRM0799,EMP0799,JOB0799,2021-02-23,2021-02-23,2021-02-14,retirement,mutual_agreement,true,true,hr,Operations
TRM0800,EMP0800,JOB0800,2026-06-23,2026-06-23,2026-06-10,contract_end,retirement,false,true,hr,Product
TRM0801,EMP0801,JOB0801,2025-02-16,2025-02-16,2025-01-19,voluntary,relocation,true,false,system,Finance
TRM0802,EMP0802,JOB0802,2023-04-22,2023-04-22,2023-04-14,involuntary,voluntary_resignation,true,true,hr,Engineering
TRM0803,EMP0803,JOB0803,2020-07-05,2020-07-05,2020-06-18,voluntary,mutual_agreement,false,true,manager,Legal
TRM0804,EMP0804,JOB0804,2025-10-28,2025-10-28,2025-10-04,voluntary,relocation,true,false,hr,Data
TRM0805,EMP0805,JOB0805,2020-12-13,2020-12-13,2020-12-05,involuntary,restructuring,true,false,hr,Finance
TRM0806,EMP0806,JOB0806,2026-01-01,2026-01-01,2025-12-28,voluntary,voluntary_resignation,true,false,manager,Finance
TRM0807,EMP0807,JOB0807,2025-06-02,2025-06-02,2025-05-25,retirement,relocation,true,false,manager,Security
TRM0808,EMP0808,JOB0808,2026-02-03,2026-02-03,2026-01-26,retirement,better_opportunity,false,false,hr,Security
TRM0809,EMP0809,JOB0809,2023-10-12,2023-10-12,2023-09-24,involuntary,relocation,false,false,employee,Engineering
TRM0810,EMP0810,JOB0810,2025-09-19,2025-09-19,2025-09-05,retirement,end_of_contract,true,false,manager,Data
TRM0811,EMP0811,JOB0811,2025-09-02,2025-09-02,2025-08-13,retirement,attendance,true,false,employee,Product
TRM0812,EMP0812,JOB0812,2025-11-08,2025-11-08,2025-10-26,voluntary,end_of_contract,false,false,employee,Legal
TRM0813,EMP0813,JOB0813,2025-10-14,2025-10-14,2025-09-17,contract_end,mutual_agreement,true,true,manager,Facilities
TRM0814,EMP0814,JOB0814,2026-06-06,2026-06-06,2026-05-10,retirement,voluntary_resignation,false,false,manager,Customer Success
TRM0815,EMP0815,JOB0815,2016-10-29,2016-10-29,2016-10-04,contract_end,performance,false,true,employee,HR
TRM0816,EMP0816,JOB0816,2026-07-13,2026-07-13,2026-07-08,contract_end,restructuring,false,false,employee,Sales
TRM0817,EMP0817,JOB0817,2026-06-28,2026-06-28,2026-06-07,involuntary,mutual_agreement,false,true,employee,Engineering
TRM0818,EMP0818,JOB0818,2024-12-03,2024-12-03,2024-11-15,involuntary,better_opportunity,false,false,hr,IT
TRM0819,EMP0819,JOB0819,2023-08-28,2023-08-28,2023-08-08,retirement,relocation,true,true,manager,HR
TRM0820,EMP0820,JOB0820,2023-12-05,2023-12-05,2023-11-11,voluntary,performance,false,false,manager,Customer Success
TRM0821,EMP0821,JOB0821,2019-05-12,2019-05-12,2019-04-21,contract_end,restructuring,false,false,manager,Finance
TRM0822,EMP0822,JOB0822,2024-11-23,2024-11-23,2024-11-12,retirement,attendance,true,false,manager,Customer Success
TRM0823,EMP0823,JOB0823,2024-11-11,2024-11-11,2024-11-09,voluntary,end_of_contract,true,true,employee,IT
TRM0824,EMP0824,JOB0824,2026-02-19,2026-02-19,2026-01-27,involuntary,relocation,false,true,system,HR
TRM0825,EMP0825,JOB0825,2026-06-09,2026-06-09,2026-05-22,retirement,retirement,false,false,hr,IT
TRM0826,EMP0826,JOB0826,2025-12-07,2025-12-07,2025-11-18,voluntary,performance,true,true,manager,Engineering
TRM0827,EMP0827,JOB0827,2023-09-29,2023-09-29,2023-09-04,voluntary,relocation,false,false,employee,Customer Success
TRM0828,EMP0828,JOB0828,2020-01-01,2020-01-01,2019-12-11,contract_end,relocation,true,true,system,Sales
TRM0829,EMP0829,JOB0829,2023-07-03,2023-07-03,2023-06-13,contract_end,retirement,true,true,system,HR
TRM0830,EMP0830,JOB0830,2024-11-20,2024-11-20,2024-11-11,contract_end,end_of_contract,true,false,system,Engineering
TRM0831,EMP0831,JOB0831,2019-12-31,2019-12-31,2019-12-13,involuntary,end_of_contract,true,true,system,Product
TRM0832,EMP0832,JOB0832,2025-04-13,2025-04-13,2025-04-01,voluntary,attendance,false,false,manager,Legal
TRM0833,EMP0833,JOB0833,2024-09-10,2024-09-10,2024-09-08,retirement,voluntary_resignation,true,false,hr,Engineering
TRM0834,EMP0834,JOB0834,2026-07-17,2026-07-17,2026-06-28,involuntary,performance,false,false,system,Finance
TRM0835,EMP0835,JOB0835,2020-03-20,2020-03-20,2020-03-01,retirement,mutual_agreement,true,false,system,Data
TRM0836,EMP0836,JOB0836,2025-05-31,2025-05-31,2025-05-21,retirement,voluntary_resignation,false,false,hr,Legal
TRM0837,EMP0837,JOB0837,2024-06-12,2024-06-12,2024-06-05,involuntary,mutual_agreement,true,true,hr,Supply Chain
TRM0838,EMP0838,JOB0838,2026-07-22,2026-07-22,2026-07-08,voluntary,voluntary_resignation,false,false,employee,Engineering
TRM0839,EMP0839,JOB0839,2018-01-18,2018-01-18,2018-01-17,contract_end,attendance,true,false,employee,Supply Chain
TRM0840,EMP0840,JOB0840,2020-02-25,2020-02-25,2020-02-08,retirement,end_of_contract,false,true,hr,Sales
TRM0841,EMP0841,JOB0841,2024-05-24,2024-05-24,2024-05-11,retirement,better_opportunity,false,true,hr,Supply Chain
TRM0842,EMP0842,JOB0842,2025-04-07,2025-04-07,2025-03-29,contract_end,better_opportunity,true,false,system,Supply Chain
TRM0843,EMP0843,JOB0843,2019-01-28,2019-01-28,2019-01-01,contract_end,mutual_agreement,true,false,manager,IT
TRM0844,EMP0844,JOB0844,2023-08-02,2023-08-02,2023-07-13,voluntary,relocation,true,true,system,Supply Chain
TRM0845,EMP0845,JOB0845,2021-04-15,2021-04-15,2021-03-24,contract_end,retirement,true,true,hr,Legal
TRM0846,EMP0846,JOB0846,2023-02-27,2023-02-27,2023-02-27,contract_end,restructuring,true,false,manager,Operations
TRM0847,EMP0847,JOB0847,2025-08-03,2025-08-03,2025-07-14,involuntary,voluntary_resignation,true,false,manager,Facilities
TRM0848,EMP0848,JOB0848,2019-09-07,2019-09-07,2019-08-21,involuntary,mutual_agreement,true,false,manager,Sales
TRM0849,EMP0849,JOB0849,2023-12-06,2023-12-06,2023-11-30,voluntary,attendance,true,false,manager,Operations
TRM0850,EMP0850,JOB0850,2024-09-18,2024-09-18,2024-09-05,contract_end,retirement,false,false,employee,Finance
TRM0851,EMP0851,JOB0851,2025-03-06,2025-03-06,2025-02-28,contract_end,voluntary_resignation,false,true,hr,Finance
TRM0852,EMP0852,JOB0852,2024-08-05,2024-08-05,2024-08-02,contract_end,relocation,true,false,system,Data
TRM0853,EMP0853,JOB0853,2022-03-30,2022-03-30,2022-03-27,retirement,relocation,false,true,system,Sales
TRM0854,EMP0854,JOB0854,2023-10-25,2023-10-25,2023-09-28,involuntary,relocation,true,false,hr,Legal
TRM0855,EMP0855,JOB0855,2022-08-31,2022-08-31,2022-08-11,contract_end,better_opportunity,true,false,hr,HR
TRM0856,EMP0856,JOB0856,2023-05-10,2023-05-10,2023-04-10,involuntary,relocation,true,true,manager,Finance
TRM0857,EMP0857,JOB0857,2026-07-02,2026-07-02,2026-06-11,retirement,retirement,true,false,system,HR
TRM0858,EMP0858,JOB0858,2026-08-03,2026-08-03,2026-07-30,voluntary,performance,true,true,manager,Security
TRM0859,EMP0859,JOB0859,2023-10-04,2023-10-04,2023-09-11,involuntary,better_opportunity,true,true,employee,Security
TRM0860,EMP0860,JOB0860,2023-03-19,2023-03-19,2023-03-03,contract_end,retirement,false,true,manager,Legal
TRM0861,EMP0861,JOB0861,2026-07-04,2026-07-04,2026-06-20,retirement,end_of_contract,true,true,manager,Marketing
TRM0862,EMP0862,JOB0862,2020-10-05,2020-10-05,2020-09-17,contract_end,relocation,true,false,employee,Facilities
TRM0863,EMP0863,JOB0863,2026-02-27,2026-02-27,2026-02-06,contract_end,retirement,false,true,hr,Finance
TRM0864,EMP0864,JOB0864,2024-06-26,2024-06-26,2024-05-27,voluntary,better_opportunity,true,false,manager,Customer Success
TRM0865,EMP0865,JOB0865,2026-01-05,2026-01-05,2025-12-29,contract_end,restructuring,false,false,manager,Finance
TRM0866,EMP0866,JOB0866,2024-06-18,2024-06-18,2024-06-12,retirement,mutual_agreement,true,true,system,Data
TRM0867,EMP0867,JOB0867,2025-03-26,2025-03-26,2025-03-10,involuntary,retirement,true,true,hr,Finance
TRM0868,EMP0868,JOB0868,2025-10-09,2025-10-09,2025-09-18,contract_end,attendance,false,true,system,Security
TRM0869,EMP0869,JOB0869,2023-09-23,2023-09-23,2023-08-29,retirement,relocation,true,false,hr,Finance
TRM0870,EMP0870,JOB0870,2020-05-11,2020-05-11,2020-05-04,contract_end,retirement,true,true,manager,Data
TRM0871,EMP0871,JOB0871,2025-01-01,2025-01-01,2024-12-04,retirement,voluntary_resignation,true,false,hr,Facilities
TRM0872,EMP0872,JOB0872,2020-11-19,2020-11-19,2020-10-20,contract_end,performance,false,false,manager,Supply Chain
TRM0873,EMP0873,JOB0873,2026-06-04,2026-06-04,2026-05-06,contract_end,restructuring,true,false,manager,HR
TRM0874,EMP0874,JOB0874,2025-06-27,2025-06-27,2025-06-06,involuntary,attendance,false,true,hr,Sales
TRM0875,EMP0875,JOB0875,2023-12-13,2023-12-13,2023-12-07,voluntary,mutual_agreement,true,false,manager,Marketing
TRM0876,EMP0876,JOB0876,2016-07-29,2016-07-29,2016-06-29,involuntary,end_of_contract,true,false,manager,Engineering
TRM0877,EMP0877,JOB0877,2018-01-07,2018-01-07,2018-01-04,retirement,better_opportunity,true,true,system,Security
TRM0878,EMP0878,JOB0878,2022-04-07,2022-04-07,2022-03-31,involuntary,voluntary_resignation,true,false,employee,Engineering
TRM0879,EMP0879,JOB0879,2023-03-19,2023-03-19,2023-02-24,involuntary,mutual_agreement,true,true,hr,Product
TRM0880,EMP0880,JOB0880,2021-08-27,2021-08-27,2021-08-13,retirement,end_of_contract,true,true,system,Marketing
TRM0881,EMP0881,JOB0881,2025-05-04,2025-05-04,2025-05-02,involuntary,mutual_agreement,false,false,employee,Legal
TRM0882,EMP0882,JOB0882,2024-09-15,2024-09-15,2024-09-09,contract_end,attendance,true,true,system,Supply Chain
TRM0883,EMP0883,JOB0883,2015-06-01,2015-06-01,2015-05-21,contract_end,attendance,false,false,hr,HR
TRM0884,EMP0884,JOB0884,2023-02-26,2023-02-26,2023-02-03,voluntary,retirement,true,false,hr,HR
TRM0885,EMP0885,JOB0885,2020-06-04,2020-06-04,2020-05-13,retirement,restructuring,false,true,employee,Customer Success
TRM0886,EMP0886,JOB0886,2026-04-20,2026-04-20,2026-04-14,retirement,voluntary_resignation,true,true,employee,Customer Success
TRM0887,EMP0887,JOB0887,2020-11-08,2020-11-08,2020-10-25,retirement,restructuring,false,false,hr,Operations
TRM0888,EMP0888,JOB0888,2024-12-27,2024-12-27,2024-12-26,contract_end,retirement,false,true,manager,Product
TRM0889,EMP0889,JOB0889,2024-06-22,2024-06-22,2024-05-26,involuntary,performance,true,true,employee,Security
TRM0890,EMP0890,JOB0890,2022-03-04,2022-03-04,2022-02-06,retirement,end_of_contract,true,false,employee,Product
TRM0891,EMP0891,JOB0891,2019-09-22,2019-09-22,2019-08-26,voluntary,attendance,true,true,hr,Engineering
TRM0892,EMP0892,JOB0892,2025-10-03,2025-10-03,2025-09-07,retirement,restructuring,true,true,manager,Supply Chain
TRM0893,EMP0893,JOB0893,2023-04-25,2023-04-25,2023-04-14,voluntary,end_of_contract,true,true,manager,Supply Chain
TRM0894,EMP0894,JOB0894,2020-11-03,2020-11-03,2020-10-17,involuntary,restructuring,true,false,hr,HR
TRM0895,EMP0895,JOB0895,2019-02-19,2019-02-19,2019-01-25,voluntary,attendance,true,true,hr,Sales
TRM0896,EMP0896,JOB0896,2026-03-28,2026-03-28,2026-03-23,contract_end,end_of_contract,true,false,system,Operations
TRM0897,EMP0897,JOB0897,2023-03-21,2023-03-21,2023-03-17,involuntary,end_of_contract,true,true,system,HR
TRM0898,EMP0898,JOB0898,2026-07-03,2026-07-03,2026-06-26,voluntary,attendance,false,false,hr,Legal
TRM0899,EMP0899,JOB0899,2025-04-26,2025-04-26,2025-04-06,contract_end,mutual_agreement,false,true,employee,Supply Chain
TRM0900,EMP0900,JOB0900,2025-04-18,2025-04-18,2025-04-18,involuntary,mutual_agreement,false,true,manager,Finance
TRM0901,EMP0901,JOB0901,2022-12-17,2022-12-17,2022-12-11,involuntary,end_of_contract,false,false,system,Finance
TRM0902,EMP0902,JOB0902,2023-09-20,2023-09-20,2023-08-23,contract_end,retirement,true,false,system,Operations
TRM0903,EMP0903,JOB0903,2021-12-05,2021-12-05,2021-11-15,contract_end,mutual_agreement,false,true,employee,Customer Success
TRM0904,EMP0904,JOB0904,2020-07-26,2020-07-26,2020-07-06,involuntary,relocation,false,false,system,Customer Success
TRM0905,EMP0905,JOB0905,2023-01-25,2023-01-25,2023-01-24,contract_end,end_of_contract,false,true,system,Customer Success
TRM0906,EMP0906,JOB0906,2026-06-30,2026-06-30,2026-06-30,involuntary,voluntary_resignation,true,true,hr,Customer Success
TRM0907,EMP0907,JOB0907,2021-10-30,2021-10-30,2021-10-27,voluntary,attendance,true,false,hr,Customer Success
TRM0908,EMP0908,JOB0908,2023-02-08,2023-02-08,2023-01-10,voluntary,retirement,true,true,system,Facilities
TRM0909,EMP0909,JOB0909,2026-04-22,2026-04-22,2026-04-11,contract_end,mutual_agreement,true,false,employee,Finance
TRM0910,EMP0910,JOB0910,2026-01-04,2026-01-04,2025-12-19,retirement,voluntary_resignation,false,false,system,Legal
TRM0911,EMP0911,JOB0911,2024-10-11,2024-10-11,2024-10-10,contract_end,attendance,true,true,manager,Customer Success
TRM0912,EMP0912,JOB0912,2026-09-08,2026-09-08,2026-08-09,involuntary,attendance,false,true,hr,Product
TRM0913,EMP0913,JOB0913,2025-09-04,2025-09-04,2025-08-31,contract_end,end_of_contract,false,true,manager,Customer Success
TRM0914,EMP0914,JOB0914,2026-03-12,2026-03-12,2026-03-07,involuntary,attendance,false,false,system,Security
TRM0915,EMP0915,JOB0915,2025-12-10,2025-12-10,2025-11-29,voluntary,end_of_contract,true,true,system,Marketing
TRM0916,EMP0916,JOB0916,2024-09-02,2024-09-02,2024-08-21,retirement,end_of_contract,true,true,manager,Facilities
TRM0917,EMP0917,JOB0917,2026-02-16,2026-02-16,2026-01-28,voluntary,restructuring,true,true,manager,Sales
TRM0918,EMP0918,JOB0918,2023-06-11,2023-06-11,2023-06-07,contract_end,better_opportunity,true,false,manager,Engineering
TRM0919,EMP0919,JOB0919,2022-02-26,2022-02-26,2022-01-29,retirement,voluntary_resignation,true,true,employee,Engineering
TRM0920,EMP0920,JOB0920,2023-08-03,2023-08-03,2023-08-01,retirement,end_of_contract,false,false,system,Data
