job_id,job_code,job_title,job_family,department,grade_id,grade_code,employment_type,flsa_status,location_city,location_region,location_country,is_people_manager,headcount_budgeted
JOB0660,IT -12-0660,IT Support,IT Operations,Supply Chain,GRD0900,G12,full_time,exempt,Austin,TX,US,true,3
JOB0661,SAL-06-0661,Account Executive,Sales,Operations,GRD0421,G06,part_time,exempt,Toronto,ON,CA,false,1
JOB0662,SAL-02-0662,Sales Manager,Sales,Customer Success,GRD0102,G02,full_time,exempt,Austin,TX,US,true,4
JOB0663,PRO-12-0663,Senior PM,Product Management,Finance,GRD0903,G12,contract,exempt,New York,NY,US,true,4
JOB0664,IT -05-0664,Cloud Engineer,IT Operations,IT,GRD0344,G05,intern,non_exempt,Seattle,WA,US,false,1
JOB0665,PRO-05-0665,Associate PM,Product Management,Finance,GRD0345,G05,contract,exempt,Bengaluru,KA,IN,false,1
JOB0666,CUS-10-0666,CS Manager,Customer Support,HR,GRD0746,G10,contract,non_exempt,Bengaluru,KA,IN,true,2
JOB0667,IT -05-0667,IT Manager,IT Operations,Marketing,GRD0347,G05,part_time,exempt,Seattle,WA,US,true,5
JOB0668,SOF-03-0668,Senior Software Engineer,Software Engineering,Finance,GRD0188,G03,full_time,non_exempt,Toronto,ON,CA,false,3
JOB0669,MAR-02-0669,Marketing Director,Marketing,Sales,GRD0109,G02,full_time,non_exempt,Chicago,IL,US,true,4
JOB0670,LEG-02-0670,Paralegal,Legal,Finance,GRD0110,G02,full_time,exempt,London,ENG,UK,false,1
JOB0671,DAT-10-0671,Data Analyst,Data Science,Facilities,GRD0751,G10,part_time,non_exempt,Atlanta,GA,US,false,4
JOB0672,DAT-01-0672,Analytics Manager,Data Science,Finance,GRD0032,G01,part_time,exempt,Dallas,TX,US,true,1
JOB0673,LEG-07-0673,Legal Counsel,Legal,Supply Chain,GRD0513,G07,part_time,non_exempt,Hyderabad,TS,IN,false,4
JOB0674,SAL-08-0674,Sales Manager,Sales,HR,GRD0594,G08,part_time,exempt,Chicago,IL,US,true,3
JOB0675,LEG-10-0675,Paralegal,Legal,Operations,GRD0755,G10,contract,non_exempt,Bengaluru,KA,IN,false,2
JOB0676,CUS-07-0676,Support Agent,Customer Support,IT,GRD0516,G07,part_time,exempt,London,ENG,UK,false,5
JOB0677,IT -08-0677,IT Support,IT Operations,Security,GRD0597,G08,intern,exempt,London,ENG,UK,true,1
JOB0678,PEO-12-0678,HR Generalist,People Operations,HR,GRD0918,G12,contract,non_exempt,Seattle,WA,US,false,4
JOB0679,MAR-04-0679,Marketing Director,Marketing,Marketing,GRD0279,G04,contract,non_exempt,Toronto,ON,CA,true,2
JOB0680,MAR-09-0680,Marketing Director,Marketing,Supply Chain,GRD0680,G09,contract,exempt,Dallas,TX,US,true,4
JOB0681,LEG-08-0681,Privacy Counsel,Legal,Finance,GRD0601,G08,intern,non_exempt,San Francisco,CA,US,true,5
JOB0682,FIN-06-0682,Financial Analyst,Finance & Accounting,Engineering,GRD0442,G06,full_time,exempt,New York,NY,US,false,3
JOB0683,FIN-11-0683,Financial Analyst,Finance & Accounting,Operations,GRD0843,G11,part_time,non_exempt,Atlanta,GA,US,false,3
JOB0684,SOF-05-0684,Staff Engineer,Software Engineering,Facilities,GRD0364,G05,part_time,non_exempt,Austin,TX,US,false,3
JOB0685,SAL-03-0685,Sales Manager,Sales,IT,GRD0205,G03,full_time,exempt,Austin,TX,US,true,1
JOB0686,DAT-07-0686,ML Engineer,Data Science,Security,GRD0526,G07,part_time,exempt,Hyderabad,TS,IN,false,2
JOB0687,PRO-04-0687,Product Manager,Product Management,Product,GRD0287,G04,full_time,exempt,Chicago,IL,US,true,2
JOB0688,SAL-01-0688,Account Executive,Sales,Marketing,GRD0048,G01,part_time,exempt,Dallas,TX,US,false,2
JOB0689,PRO-07-0689,Associate PM,Product Management,Supply Chain,GRD0529,G07,contract,exempt,Bengaluru,KA,IN,false,1
JOB0690,IT -06-0690,Cloud Engineer,IT Operations,Engineering,GRD0450,G06,full_time,exempt,Toronto,ON,CA,false,5
JOB0691,PRO-07-0691,Product Manager,Product Management,Security,GRD0531,G07,part_time,exempt,Seattle,WA,US,true,2
JOB0692,PRO-10-0692,Associate PM,Product Management,Security,GRD0772,G10,contract,exempt,Atlanta,GA,US,true,1
JOB0693,SAL-01-0693,Enterprise AE,Sales,IT,GRD0053,G01,contract,non_exempt,Atlanta,GA,US,false,1
JOB0694,PRO-09-0694,Senior PM,Product Management,IT,GRD0694,G09,intern,non_exempt,New York,NY,US,true,4
JOB0695,SOF-09-0695,Senior Software Engineer,Software Engineering,HR,GRD0695,G09,part_time,non_exempt,Atlanta,GA,US,true,1
JOB0696,SAL-12-0696,Enterprise AE,Sales,IT,GRD0936,G12,intern,exempt,Chicago,IL,US,true,2
JOB0697,DAT-12-0697,Data Scientist,Data Science,Supply Chain,GRD0937,G12,intern,non_exempt,Dallas,TX,US,false,5
JOB0698,CUS-06-0698,Support Agent,Customer Support,Engineering,GRD0458,G06,part_time,non_exempt,Dallas,TX,US,false,3
JOB0699,PRO-03-0699,Product Manager,Product Management,Legal,GRD0219,G03,part_time,exempt,Bengaluru,KA,IN,true,1
JOB0700,MAR-08-0700,Demand Gen Manager,Marketing,IT,GRD0620,G08,intern,exempt,Seattle,WA,US,true,3
JOB0701,SOF-11-0701,Software Engineer,Software Engineering,Customer Success,GRD0861,G11,full_time,non_exempt,San Francisco,CA,US,false,1
JOB0702,DAT-11-0702,Data Analyst,Data Science,Finance,GRD0862,G11,part_time,exempt,London,ENG,UK,false,4
JOB0703,PRO-09-0703,Senior PM,Product Management,HR,GRD0703,G09,intern,exempt,New York,NY,US,false,1
JOB0704,SOF-03-0704,Software Engineer,Software Engineering,Product,GRD0224,G03,contract,non_exempt,New York,NY,US,false,5
JOB0705,SAL-09-0705,SDR,Sales,Sales,GRD0705,G09,part_time,non_exempt,Dallas,TX,US,false,5
JOB0706,CUS-01-0706,CS Manager,Customer Support,Data,GRD0066,G01,full_time,exempt,Bengaluru,KA,IN,true,5
JOB0707,IT -07-0707,IT Support,IT Operations,Sales,GRD0547,G07,contract,non_exempt,Dallas,TX,US,false,1
JOB0708,LEG-05-0708,Privacy Counsel,Legal,HR,GRD0388,G05,contract,non_exempt,Toronto,ON,CA,false,1
JOB0709,LEG-02-0709,Privacy Counsel,Legal,Data,GRD0149,G02,full_time,non_exempt,Denver,CO,US,false,5
JOB0710,LEG-07-0710,Compliance Analyst,Legal,Engineering,GRD0550,G07,intern,exempt,Toronto,ON,CA,false,2
JOB0711,SAL-01-0711,Account Executive,Sales,Sales,GRD0071,G01,part_time,non_exempt,Bengaluru,KA,IN,false,3
JOB0712,DAT-02-0712,Data Analyst,Data Science,Finance,GRD0152,G02,full_time,non_exempt,Dallas,TX,US,false,1
JOB0713,SOF-11-0713,Senior Software Engineer,Software Engineering,Finance,GRD0873,G11,contract,exempt,Hyderabad,TS,IN,false,1
JOB0714,IT -10-0714,IT Manager,IT Operations,IT,GRD0794,G10,intern,exempt,London,ENG,UK,true,5
JOB0715,FIN-05-0715,Financial Analyst,Finance & Accounting,Facilities,GRD0395,G05,contract,non_exempt,New York,NY,US,false,4
JOB0716,CUS-04-0716,Support Agent,Customer Support,Legal,GRD0316,G04,contract,exempt,Dallas,TX,US,false,4
JOB0717,FIN-10-0717,Finance Manager,Finance & Accounting,Facilities,GRD0797,G10,intern,non_exempt,Toronto,ON,CA,true,2
JOB0718,SOF-04-0718,Staff Engineer,Software Engineering,HR,GRD0318,G04,contract,non_exempt,Austin,TX,US,false,4
JOB0719,IT -09-0719,Systems Admin,IT Operations,HR,GRD0719,G09,part_time,non_exempt,San Francisco,CA,US,false,4
JOB0720,FIN-10-0720,Finance Manager,Finance & Accounting,Security,GRD0800,G10,full_time,exempt,San Francisco,CA,US,true,2
JOB0721,LEG-11-0721,Privacy Counsel,Legal,Product,GRD0801,G11,part_time,non_exempt,Austin,TX,US,true,4
JOB0722,FIN-10-0722,Accountant,Finance & Accounting,Sales,GRD0722,G10,part_time,exempt,Seattle,WA,US,true,1
JOB0723,IT -08-0723,IT Support,IT Operations,Finance,GRD0563,G08,full_time,non_exempt,Denver,CO,US,false,4
JOB0724,FIN-06-0724,Financial Analyst,Finance & Accounting,Facilities,GRD0404,G06,part_time,exempt,Toronto,ON,CA,false,3
JOB0725,CUS-08-0725,CS Manager,Customer Support,HR,GRD0565,G08,part_time,exempt,Dallas,TX,US,true,4
JOB0726,DAT-11-0726,Analytics Manager,Data Science,Security,GRD0806,G11,intern,non_exempt,Bengaluru,KA,IN,true,1
JOB0727,DAT-09-0727,ML Engineer,Data Science,Data,GRD0647,G09,full_time,non_exempt,Bengaluru,KA,IN,false,4
JOB0728,FIN-03-0728,Financial Analyst,Finance & Accounting,Supply Chain,GRD0168,G03,contract,non_exempt,Seattle,WA,US,false,5
JOB0729,FIN-04-0729,Accountant,Finance & Accounting,Marketing,GRD0249,G04,contract,exempt,Dallas,TX,US,false,2
JOB0730,LEG-01-0730,Paralegal,Legal,HR,GRD0010,G01,part_time,exempt,Atlanta,GA,US,false,1
JOB0731,CUS-07-0731,Support Lead,Customer Support,Facilities,GRD0491,G07,part_time,exempt,Toronto,ON,CA,false,3
JOB0732,PRO-12-0732,Associate PM,Product Management,Engineering,GRD0892,G12,part_time,non_exempt,Atlanta,GA,US,false,3
JOB0733,SAL-11-0733,Enterprise AE,Sales,Legal,GRD0813,G11,part_time,exempt,Atlanta,GA,US,false,1
JOB0734,SOF-02-0734,Engineering Manager,Software Engineering,Legal,GRD0094,G02,part_time,non_exempt,New York,NY,US,true,1
JOB0735,SOF-04-0735,Staff Engineer,Software Engineering,Legal,GRD0255,G04,intern,non_exempt,Bengaluru,KA,IN,false,3
JOB0736,DAT-06-0736,ML Engineer,Data Science,Customer Success,GRD0416,G06,full_time,exempt,Dallas,TX,US,false,1
JOB0737,LEG-04-0737,Compliance Analyst,Legal,Product,GRD0257,G04,contract,non_exempt,New York,NY,US,false,4
JOB0738,DAT-09-0738,Data Analyst,Data Science,Marketing,GRD0658,G09,intern,non_exempt,Dallas,TX,US,false,3
JOB0739,LEG-05-0739,Privacy Counsel,Legal,Security,GRD0339,G05,intern,exempt,Atlanta,GA,US,false,3
JOB0740,FIN-07-0740,Accountant,Finance & Accounting,Supply Chain,GRD0500,G07,part_time,exempt,Seattle,WA,US,false,1
JOB0741,PRO-03-0741,Senior PM,Product Management,Operations,GRD0181,G03,full_time,non_exempt,San Francisco,CA,US,false,2
JOB0742,CUS-07-0742,Support Lead,Customer Support,IT,GRD0502,G07,intern,exempt,Seattle,WA,US,false,5
JOB0743,IT -02-0743,Cloud Engineer,IT Operations,Supply Chain,GRD0103,G02,full_time,non_exempt,Austin,TX,US,false,4
JOB0744,SOF-03-0744,Senior Software Engineer,Software Engineering,Sales,GRD0184,G03,contract,exempt,Austin,TX,US,false,2
JOB0745,IT -01-0745,IT Manager,IT Operations,Engineering,GRD0025,G01,intern,exempt,Atlanta,GA,US,true,4
JOB0746,IT -09-0746,Cloud Engineer,IT Operations,Facilities,GRD0666,G09,part_time,non_exempt,Chicago,IL,US,false,1
JOB0747,FIN-07-0747,Controller,Finance & Accounting,Supply Chain,GRD0507,G07,intern,exempt,Toronto,ON,CA,false,5
JOB0748,SAL-06-0748,SDR,Sales,Security,GRD0428,G06,full_time,non_exempt,London,ENG,UK,false,5
JOB0749,LEG-07-0749,Compliance Analyst,Legal,IT,GRD0509,G07,full_time,non_exempt,Seattle,WA,US,false,2
JOB0750,IT -07-0750,IT Manager,IT Operations,Supply Chain,GRD0510,G07,contract,non_exempt,Seattle,WA,US,true,4
JOB0751,LEG-03-0751,Privacy Counsel,Legal,Sales,GRD0191,G03,full_time,exempt,San Francisco,CA,US,false,4
JOB0752,SOF-07-0752,Staff Engineer,Software Engineering,Legal,GRD0512,G07,full_time,non_exempt,Hyderabad,TS,IN,false,2
JOB0753,LEG-06-0753,Privacy Counsel,Legal,Product,GRD0433,G06,part_time,non_exempt,Austin,TX,US,false,2
JOB0754,PRO-08-0754,Product Manager,Product Management,Marketing,GRD0594,G08,contract,non_exempt,New York,NY,US,true,5
JOB0755,PRO-10-0755,Senior PM,Product Management,Product,GRD0755,G10,intern,non_exempt,Hyderabad,TS,IN,true,3
JOB0756,PEO-11-0756,HRBP,People Operations,Sales,GRD0836,G11,intern,exempt,Austin,TX,US,false,2
JOB0757,CUS-12-0757,Support Specialist,Customer Support,Finance,GRD0917,G12,full_time,exempt,Atlanta,GA,US,false,2
JOB0758,FIN-05-0758,Accountant,Finance & Accounting,HR,GRD0358,G05,contract,non_exempt,Seattle,WA,US,false,3
JOB0759,DAT-06-0759,Data Analyst,Data Science,Data,GRD0439,G06,intern,exempt,Bengaluru,KA,IN,false,3
JOB0760,SAL-03-0760,Sales Manager,Sales,Operations,GRD0200,G03,contract,exempt,London,ENG,UK,true,1
JOB0761,SOF-07-0761,Software Engineer,Software Engineering,Operations,GRD0521,G07,part_time,exempt,Seattle,WA,US,false,4
JOB0762,SAL-08-0762,Enterprise AE,Sales,Security,GRD0602,G08,full_time,non_exempt,Toronto,ON,CA,true,2
JOB0763,CUS-01-0763,Support Lead,Customer Support,Data,GRD0043,G01,part_time,exempt,Seattle,WA,US,false,1
JOB0764,DAT-01-0764,ML Engineer,Data Science,Security,GRD0044,G01,contract,non_exempt,Dallas,TX,US,false,3
JOB0765,SOF-12-0765,Staff Engineer,Software Engineering,Security,GRD0925,G12,contract,non_exempt,Dallas,TX,US,true,2
JOB0766,PEO-04-0766,HRBP,People Operations,Security,GRD0286,G04,intern,non_exempt,Chicago,IL,US,false,4
JOB0767,MAR-08-0767,Content Manager,Marketing,Facilities,GRD0607,G08,full_time,non_exempt,Chicago,IL,US,true,3
JOB0768,PEO-06-0768,HRBP,People Operations,Facilities,GRD0448,G06,part_time,non_exempt,Toronto,ON,CA,false,2
JOB0769,SOF-09-0769,Staff Engineer,Software Engineering,Finance,GRD0689,G09,full_time,exempt,Seattle,WA,US,true,3
JOB0770,CUS-01-0770,CS Manager,Customer Support,Finance,GRD0050,G01,full_time,non_exempt,Toronto,ON,CA,true,4
JOB0771,DAT-10-0771,Data Scientist,Data Science,Operations,GRD0771,G10,part_time,non_exempt,Toronto,ON,CA,false,4
JOB0772,LEG-11-0772,Privacy Counsel,Legal,Security,GRD0852,G11,intern,non_exempt,Toronto,ON,CA,true,2
JOB0773,PEO-01-0773,People Manager,People Operations,Security,GRD0053,G01,full_time,non_exempt,Toronto,ON,CA,true,3
JOB0774,PEO-09-0774,HR Generalist,People Operations,Customer Success,GRD0694,G09,full_time,exempt,Seattle,WA,US,true,4
JOB0775,SOF-07-0775,Engineering Manager,Software Engineering,Product,GRD0535,G07,part_time,exempt,Bengaluru,KA,IN,true,2
JOB0776,LEG-08-0776,Privacy Counsel,Legal,Finance,GRD0616,G08,intern,non_exempt,London,ENG,UK,false,4
JOB0777,SAL-04-0777,Account Executive,Sales,HR,GRD0297,G04,contract,non_exempt,Austin,TX,US,false,5
JOB0778,SAL-08-0778,Enterprise AE,Sales,IT,GRD0618,G08,full_time,non_exempt,Bengaluru,KA,IN,false,3
JOB0779,SOF-11-0779,Software Engineer,Software Engineering,Facilities,GRD0859,G11,intern,non_exempt,Chicago,IL,US,true,4
JOB0780,CUS-06-0780,Support Lead,Customer Support,Marketing,GRD0460,G06,contract,non_exempt,Denver,CO,US,false,2
JOB0781,PEO-11-0781,Recruiter,People Operations,Data,GRD0861,G11,full_time,non_exempt,Austin,TX,US,true,2
JOB0782,PEO-04-0782,People Manager,People Operations,Product,GRD0302,G04,intern,exempt,Seattle,WA,US,true,1
JOB0783,FIN-03-0783,Controller,Finance & Accounting,Customer Success,GRD0223,G03,full_time,non_exempt,Austin,TX,US,false,3
JOB0784,LEG-12-0784,Compliance Analyst,Legal,Security,GRD0944,G12,intern,exempt,Chicago,IL,US,false,1
JOB0785,IT -11-0785,IT Manager,IT Operations,IT,GRD0865,G11,intern,exempt,London,ENG,UK,true,5
JOB0786,PEO-06-0786,People Manager,People Operations,HR,GRD0466,G06,part_time,exempt,Chicago,IL,US,true,5
JOB0787,PRO-10-0787,Group PM,Product Management,Operations,GRD0787,G10,part_time,non_exempt,New York,NY,US,false,1
JOB0788,SOF-05-0788,Software Engineer,Software Engineering,Finance,GRD0388,G05,part_time,non_exempt,Seattle,WA,US,false,3
JOB0789,DAT-02-0789,ML Engineer,Data Science,Finance,GRD0149,G02,contract,exempt,Hyderabad,TS,IN,false,3
JOB0790,SOF-10-0790,Engineering Manager,Software Engineering,Security,GRD0790,G10,full_time,exempt,Atlanta,GA,US,true,1
JOB0791,FIN-02-0791,Controller,Finance & Accounting,Data,GRD0151,G02,full_time,exempt,Seattle,WA,US,false,4
JOB0792,PEO-02-0792,HR Generalist,People Operations,Engineering,GRD0152,G02,intern,non_exempt,San Francisco,CA,US,false,5
JOB0793,IT -07-0793,IT Manager,IT Operations,HR,GRD0553,G07,contract,non_exempt,Seattle,WA,US,true,3
JOB0794,PEO-04-0794,People Manager,People Operations,Finance,GRD0314,G04,part_time,non_exempt,Dallas,TX,US,true,2
JOB0795,MAR-10-0795,Marketing Specialist,Marketing,Supply Chain,GRD0795,G10,part_time,exempt,Bengaluru,KA,IN,true,2
JOB0796,SAL-08-0796,Account Executive,Sales,Customer Success,GRD0636,G08,contract,non_exempt,Chicago,IL,US,true,3
JOB0797,PEO-12-0797,People Manager,People Operations,Security,GRD0957,G12,intern,non_exempt,Chicago,IL,US,true,1
JOB0798,PEO-12-0798,Recruiter,People Operations,Customer Success,GRD0958,G12,intern,exempt,Seattle,WA,US,false,5
JOB0799,PEO-12-0799,People Manager,People Operations,Operations,GRD0959,G12,contract,non_exempt,Seattle,WA,US,true,5
JOB0800,SOF-08-0800,Senior Software Engineer,Software Engineering,Product,GRD0640,G08,full_time,exempt,San Francisco,CA,US,true,4
JOB0801,CUS-02-0801,Support Specialist,Customer Support,Finance,GRD0081,G02,part_time,exempt,Bengaluru,KA,IN,false,4
JOB0802,DAT-08-0802,ML Engineer,Data Science,Engineering,GRD0562,G08,full_time,exempt,London,ENG,UK,true,4
JOB0803,PRO-02-0803,Associate PM,Product Management,Legal,GRD0083,G02,full_time,exempt,London,ENG,UK,false,5
JOB0804,LEG-02-0804,Legal Counsel,Legal,Data,GRD0084,G02,intern,exempt,San Francisco,CA,US,false,1
JOB0805,DAT-03-0805,Data Scientist,Data Science,Finance,GRD0165,G03,intern,non_exempt,London,ENG,UK,false,4
JOB0806,IT -09-0806,IT Support,IT Operations,Finance,GRD0646,G09,full_time,exempt,Seattle,WA,US,false,4
JOB0807,PRO-03-0807,Group PM,Product Management,Security,GRD0167,G03,contract,exempt,Dallas,TX,US,false,1
JOB0808,PRO-03-0808,Group PM,Product Management,Security,GRD0168,G03,full_time,non_exempt,Bengaluru,KA,IN,false,4
JOB0809,SOF-03-0809,Engineering Manager,Software Engineering,Engineering,GRD0169,G03,contract,exempt,Denver,CO,US,true,1
JOB0810,MAR-09-0810,Content Manager,Marketing,Data,GRD0650,G09,contract,exempt,New York,NY,US,true,3
JOB0811,SAL-07-0811,SDR,Sales,Product,GRD0491,G07,contract,non_exempt,London,ENG,UK,false,3
JOB0812,PRO-09-0812,Group PM,Product Management,Legal,GRD0652,G09,full_time,non_exempt,Seattle,WA,US,false,2
JOB0813,LEG-05-0813,Legal Counsel,Legal,Facilities,GRD0333,G05,intern,exempt,San Francisco,CA,US,false,3
JOB0814,IT -02-0814,Cloud Engineer,IT Operations,Customer Success,GRD0094,G02,full_time,non_exempt,Denver,CO,US,false,1
JOB0815,PEO-04-0815,Recruiter,People Operations,HR,GRD0255,G04,full_time,non_exempt,Dallas,TX,US,false,5
JOB0816,DAT-07-0816,ML Engineer,Data Science,Sales,GRD0496,G07,intern,exempt,Denver,CO,US,false,2
JOB0817,PEO-10-0817,HRBP,People Operations,Engineering,GRD0737,G10,full_time,non_exempt,San Francisco,CA,US,true,2
JOB0818,MAR-09-0818,Content Manager,Marketing,IT,GRD0658,G09,full_time,non_exempt,Toronto,ON,CA,true,2
JOB0819,DAT-10-0819,ML Engineer,Data Science,HR,GRD0739,G10,intern,non_exempt,Seattle,WA,US,true,3
JOB0820,CUS-04-0820,CS Manager,Customer Support,Customer Success,GRD0260,G04,full_time,exempt,Toronto,ON,CA,true,1
JOB0821,PEO-03-0821,HR Generalist,People Operations,Finance,GRD0181,G03,part_time,non_exempt,Hyderabad,TS,IN,false,1
JOB0822,PEO-08-0822,HR Generalist,People Operations,Customer Success,GRD0582,G08,full_time,exempt,London,ENG,UK,true,1
JOB0823,DAT-04-0823,ML Engineer,Data Science,IT,GRD0263,G04,full_time,exempt,Atlanta,GA,US,false,2
JOB0824,MAR-11-0824,Marketing Director,Marketing,HR,GRD0824,G11,full_time,non_exempt,London,ENG,UK,true,4
JOB0825,PRO-02-0825,Senior PM,Product Management,IT,GRD0105,G02,intern,exempt,New York,NY,US,false,5
JOB0826,CUS-06-0826,Support Agent,Customer Support,Engineering,GRD0426,G06,part_time,non_exempt,Toronto,ON,CA,false,1
JOB0827,PRO-04-0827,Product Manager,Product Management,Customer Success,GRD0267,G04,intern,exempt,Hyderabad,TS,IN,true,5
JOB0828,CUS-10-0828,Support Specialist,Customer Support,Sales,GRD0748,G10,contract,non_exempt,Hyderabad,TS,IN,true,1
JOB0829,LEG-09-0829,Privacy Counsel,Legal,HR,GRD0669,G09,full_time,exempt,London,ENG,UK,true,4
JOB0830,MAR-08-0830,Marketing Director,Marketing,Engineering,GRD0590,G08,intern,exempt,Atlanta,GA,US,true,4
JOB0831,FIN-06-0831,Financial Analyst,Finance & Accounting,Product,GRD0431,G06,contract,non_exempt,New York,NY,US,false,3
JOB0832,IT -06-0832,Systems Admin,IT Operations,Legal,GRD0432,G06,full_time,exempt,Toronto,ON,CA,false,4
JOB0833,PRO-01-0833,Group PM,Product Management,Engineering,GRD0033,G01,contract,non_exempt,Bengaluru,KA,IN,false,2
JOB0834,IT -02-0834,Cloud Engineer,IT Operations,Finance,GRD0114,G02,full_time,non_exempt,Austin,TX,US,false,4
JOB0835,FIN-12-0835,Controller,Finance & Accounting,Data,GRD0915,G12,intern,non_exempt,Dallas,TX,US,false,3
JOB0836,LEG-06-0836,Legal Counsel,Legal,Legal,GRD0436,G06,intern,exempt,Toronto,ON,CA,false,5
JOB0837,DAT-06-0837,Analytics Manager,Data Science,Supply Chain,GRD0437,G06,intern,non_exempt,Denver,CO,US,true,2
JOB0838,LEG-12-0838,Paralegal,Legal,Engineering,GRD0918,G12,part_time,exempt,Bengaluru,KA,IN,true,3
JOB0839,FIN-12-0839,Accountant,Finance & Accounting,Supply Chain,GRD0919,G12,contract,non_exempt,Hyderabad,TS,IN,false,5
JOB0840,MAR-03-0840,Marketing Director,Marketing,Sales,GRD0200,G03,intern,exempt,New York,NY,US,true,2
JOB0841,PRO-01-0841,Senior PM,Product Management,Supply Chain,GRD0041,G01,intern,non_exempt,Austin,TX,US,false,5
JOB0842,DAT-06-0842,Analytics Manager,Data Science,Supply Chain,GRD0442,G06,part_time,non_exempt,Austin,TX,US,true,2
JOB0843,DAT-07-0843,Data Scientist,Data Science,IT,GRD0523,G07,intern,exempt,San Francisco,CA,US,false,5
JOB0844,SAL-06-0844,Sales Manager,Sales,Supply Chain,GRD0444,G06,intern,non_exempt,Atlanta,GA,US,true,3
JOB0845,IT -02-0845,Cloud Engineer,IT Operations,Legal,GRD0125,G02,full_time,exempt,Seattle,WA,US,false,4
JOB0846,PEO-12-0846,People Manager,People Operations,Operations,GRD0926,G12,full_time,exempt,Atlanta,GA,US,true,1
JOB0847,FIN-04-0847,Controller,Finance & Accounting,Facilities,GRD0287,G04,full_time,non_exempt,New York,NY,US,false,1
JOB0848,SAL-04-0848,SDR,Sales,Sales,GRD0288,G04,full_time,exempt,Denver,CO,US,false,1
JOB0849,LEG-04-0849,Compliance Analyst,Legal,Operations,GRD0289,G04,intern,exempt,Seattle,WA,US,false,4
JOB0850,LEG-05-0850,Paralegal,Legal,Finance,GRD0370,G05,intern,exempt,Hyderabad,TS,IN,false,4
JOB0851,MAR-01-0851,Content Manager,Marketing,Finance,GRD0051,G01,full_time,exempt,New York,NY,US,true,4
JOB0852,CUS-06-0852,Support Agent,Customer Support,Data,GRD0452,G06,part_time,exempt,Dallas,TX,US,false,3
JOB0853,SAL-09-0853,SDR,Sales,Sales,GRD0693,G09,intern,exempt,London,ENG,UK,true,3
JOB0854,SOF-04-0854,Staff Engineer,Software Engineering,Legal,GRD0294,G04,contract,non_exempt,Dallas,TX,US,false,4
JOB0855,FIN-05-0855,Financial Analyst,Finance & Accounting,HR,GRD0375,G05,contract,non_exempt,New York,NY,US,false,5
JOB0856,CUS-11-0856,Support Agent,Customer Support,Finance,GRD0856,G11,intern,exempt,Toronto,ON,CA,false,2
JOB0857,PEO-09-0857,HRBP,People Operations,HR,GRD0697,G09,intern,non_exempt,Toronto,ON,CA,false,1
JOB0858,FIN-05-0858,Financial Analyst,Finance & Accounting,Security,GRD0378,G05,intern,non_exempt,Hyderabad,TS,IN,false,4
JOB0859,CUS-04-0859,Support Agent,Customer Support,Security,GRD0299,G04,intern,non_exempt,Austin,TX,US,false,3
JOB0860,IT -05-0860,IT Support,IT Operations,Legal,GRD0380,G05,intern,exempt,Denver,CO,US,false,1
JOB0861,PRO-02-0861,Product Manager,Product Management,Marketing,GRD0141,G02,intern,non_exempt,Bengaluru,KA,IN,true,3
JOB0862,CUS-08-0862,Support Lead,Customer Support,Facilities,GRD0622,G08,full_time,exempt,Hyderabad,TS,IN,true,1
JOB0863,SAL-05-0863,SDR,Sales,Finance,GRD0383,G05,intern,non_exempt,Austin,TX,US,false,1
JOB0864,DAT-10-0864,Data Analyst,Data Science,Customer Success,GRD0784,G10,contract,exempt,Seattle,WA,US,false,1
JOB0865,CUS-02-0865,CS Manager,Customer Support,Finance,GRD0145,G02,part_time,non_exempt,Chicago,IL,US,true,4
JOB0866,PEO-01-0866,HR Generalist,People Operations,Data,GRD0066,G01,full_time,exempt,Hyderabad,TS,IN,false,4
JOB0867,FIN-01-0867,Controller,Finance & Accounting,Finance,GRD0067,G01,contract,non_exempt,London,ENG,UK,false,4
JOB0868,FIN-04-0868,Controller,Finance & Accounting,Security,GRD0308,G04,intern,non_exempt,Bengaluru,KA,IN,false,2
JOB0869,CUS-09-0869,CS Manager,Customer Support,Finance,GRD0709,G09,part_time,non_exempt,Toronto,ON,CA,true,5
JOB0870,CUS-06-0870,CS Manager,Customer Support,Data,GRD0470,G06,intern,non_exempt,London,ENG,UK,true,2
JOB0871,IT -12-0871,IT Support,IT Operations,Facilities,GRD0951,G12,part_time,non_exempt,Chicago,IL,US,true,2
JOB0872,DAT-05-0872,Data Analyst,Data Science,Supply Chain,GRD0392,G05,part_time,non_exempt,Denver,CO,US,false,3
JOB0873,IT -12-0873,IT Support,IT Operations,HR,GRD0953,G12,contract,exempt,Austin,TX,US,true,4
JOB0874,LEG-01-0874,Compliance Analyst,Legal,Sales,GRD0074,G01,contract,non_exempt,San Francisco,CA,US,false,4
JOB0875,PRO-08-0875,Associate PM,Product Management,Marketing,GRD0635,G08,intern,non_exempt,Denver,CO,US,false,4
JOB0876,PEO-02-0876,HR Generalist,People Operations,Engineering,GRD0156,G02,intern,non_exempt,New York,NY,US,false,4
JOB0877,CUS-01-0877,CS Manager,Customer Support,Security,GRD0077,G01,full_time,non_exempt,Dallas,TX,US,true,1
JOB0878,CUS-12-0878,CS Manager,Customer Support,Engineering,GRD0958,G12,part_time,non_exempt,Atlanta,GA,US,true,2
JOB0879,PEO-05-0879,HR Generalist,People Operations,Product,GRD0399,G05,intern,non_exempt,Toronto,ON,CA,false,2
