grade_id,grade_code,grade_name,grade_level,step,job_family,min_salary,mid_salary,max_salary,currency,is_executive,effective_from
GRD0738,G06,Grade 6 Step 2,6,2,Finance & Accounting,107726.76,120936.88,155132.05,USD,false,2014-06-30
GRD0739,G07,Grade 7 Step 2,7,2,Legal,117860.87,136305.65,167964.24,USD,false,2014-07-30
GRD0740,G08,Grade 8 Step 2,8,2,People Operations,129790.08,147801.67,189285.33,USD,false,2014-08-29
GRD0741,G09,Grade 9 Step 2,9,2,Customer Support,142154.84,163181.95,208640.81,USD,false,2014-09-28
GRD0742,G10,Grade 10 Step 2,10,2,Software Engineering,147753.47,175836.55,222704.05,USD,true,2014-10-28
GRD0743,G11,Grade 11 Step 2,11,2,Finance & Accounting,159172.29,191111.38,239839.41,USD,true,2014-11-27
GRD0744,G12,Grade 12 Step 2,12,2,Finance & Accounting,171003.92,200228.35,251940.41,USD,true,2014-12-27
GRD0745,G01,Grade 1 Step 3,1,3,IT Operations,50930.81,55245.09,75302.15,USD,false,2014-01-31
GRD0746,G02,Grade 2 Step 3,2,3,People Operations,59690.70,72543.04,92280.77,USD,false,2014-03-02
GRD0747,G03,Grade 3 Step 3,3,3,Product Management,72769.16,85225.83,104197.24,USD,false,2014-04-01
GRD0748,G04,Grade 4 Step 3,4,3,Legal,81667.18,99208.86,124458.54,USD,false,2014-05-01
GRD0749,G05,Grade 5 Step 3,5,3,Marketing,95218.12,111316.50,140498.65,USD,false,2014-05-31
GRD0750,G06,Grade 6 Step 3,6,3,IT Operations,104269.51,124360.92,159053.11,USD,false,2014-06-30
GRD0751,G07,Grade 7 Step 3,7,3,Product Management,115362.10,137826.11,168329.45,USD,false,2014-07-30
GRD0752,G08,Grade 8 Step 3,8,3,Finance & Accounting,126003.23,151539.45,187457.28,USD,false,2014-08-29
GRD0753,G09,Grade 9 Step 3,9,3,Data Science,141856.47,164734.95,201585.41,USD,false,2014-09-28
GRD0754,G10,Grade 10 Step 3,10,3,IT Operations,150545.85,177481.21,218630.69,USD,true,2014-10-28
GRD0755,G11,Grade 11 Step 3,11,3,Legal,160988.05,187905.28,235124.08,USD,true,2014-11-27
GRD0756,G12,Grade 12 Step 3,12,3,Product Management,173184.64,202520.71,256245.59,USD,true,2014-12-27
GRD0757,G01,Grade 1 Step 4,1,4,Customer Support,52192.63,58067.67,73767.84,USD,false,2014-01-31
GRD0758,G02,Grade 2 Step 4,2,4,Finance & Accounting,62957.04,70534.29,86641.80,USD,false,2014-03-02
GRD0759,G03,Grade 3 Step 4,3,4,Software Engineering,69546.02,86135.36,101908.16,USD,false,2014-04-01
GRD0760,G04,Grade 4 Step 4,4,4,People Operations,84109.25,96719.72,119842.51,USD,false,2014-05-01
GRD0761,G05,Grade 5 Step 4,5,4,People Operations,93800.47,113866.99,142556.45,USD,false,2014-05-31
GRD0762,G06,Grade 6 Step 4,6,4,Sales,102817.60,120893.28,157054.90,USD,false,2014-06-30
GRD0763,G07,Grade 7 Step 4,7,4,Sales,115235.80,135377.12,174016.58,USD,false,2014-07-30
GRD0764,G08,Grade 8 Step 4,8,4,Marketing,126870.47,154060.75,185868.25,USD,false,2014-08-29
GRD0765,G09,Grade 9 Step 4,9,4,Legal,140999.46,163718.86,208586.03,USD,false,2014-09-28
GRD0766,G10,Grade 10 Step 4,10,4,Marketing,153199.27,174592.02,219650.72,USD,true,2014-10-28
GRD0767,G11,Grade 11 Step 4,11,4,Data Science,160788.16,190225.30,241278.36,USD,true,2014-11-27
GRD0768,G12,Grade 12 Step 4,12,4,Product Management,171960.44,204310.76,258377.65,USD,true,2014-12-27
GRD0769,G01,Grade 1 Step 5,1,5,Sales,49828.40,60716.72,70090.94,USD,false,2014-01-31
GRD0770,G02,Grade 2 Step 5,2,5,Finance & Accounting,57943.40,73190.19,88599.54,USD,false,2014-03-02
GRD0771,G03,Grade 3 Step 5,3,5,People Operations,73980.91,87939.28,103910.58,USD,false,2014-04-01
GRD0772,G04,Grade 4 Step 5,4,5,Software Engineering,84876.44,95348.30,125747.01,USD,false,2014-05-01
GRD0773,G05,Grade 5 Step 5,5,5,Product Management,96742.83,108565.54,140754.39,USD,false,2014-05-31
GRD0774,G06,Grade 6 Step 5,6,5,Data Science,107043.90,123954.91,154363.12,USD,false,2014-06-30
GRD0775,G07,Grade 7 Step 5,7,5,People Operations,115870.15,140312.67,173647.32,USD,false,2014-07-30
GRD0776,G08,Grade 8 Step 5,8,5,Finance & Accounting,130865.65,147427.11,186023.53,USD,false,2014-08-29
GRD0777,G09,Grade 9 Step 5,9,5,Software Engineering,136583.38,163907.99,202529.05,USD,false,2014-09-28
GRD0778,G10,Grade 10 Step 5,10,5,People Operations,151698.75,178676.68,217479.25,USD,true,2014-10-28
GRD0779,G11,Grade 11 Step 5,11,5,Finance & Accounting,159222.37,187636.40,241849.30,USD,true,2014-11-27
GRD0780,G12,Grade 12 Step 5,12,5,Product Management,173166.56,200117.74,252056.24,USD,true,2014-12-27
GRD0781,G01,Grade 1 Step 6,1,6,IT Operations,47298.90,59718.66,72600.04,USD,false,2014-01-31
GRD0782,G02,Grade 2 Step 6,2,6,Data Science,60780.55,73643.06,93068.69,USD,false,2014-03-02
GRD0783,G03,Grade 3 Step 6,3,6,Data Science,70963.23,82559.45,109688.44,USD,false,2014-04-01
GRD0784,G04,Grade 4 Step 6,4,6,Sales,84444.65,96183.51,119403.53,USD,false,2014-05-01
GRD0785,G05,Grade 5 Step 6,5,6,Marketing,92973.96,114192.65,136100.60,USD,false,2014-05-31
GRD0786,G06,Grade 6 Step 6,6,6,Software Engineering,105031.13,124590.68,154065.01,USD,false,2014-06-30
GRD0787,G07,Grade 7 Step 6,7,6,Software Engineering,115789.05,134260.71,171382.26,USD,false,2014-07-30
GRD0788,G08,Grade 8 Step 6,8,6,Marketing,128338.77,151962.99,192472.86,USD,false,2014-08-29
GRD0789,G09,Grade 9 Step 6,9,6,Marketing,138703.04,162621.03,204146.41,USD,false,2014-09-28
GRD0790,G10,Grade 10 Step 6,10,6,Product Management,149872.71,176309.36,220598.51,USD,true,2014-10-28
GRD0791,G11,Grade 11 Step 6,11,6,Product Management,164111.09,191256.36,235655.91,USD,true,2014-11-27
GRD0792,G12,Grade 12 Step 6,12,6,IT Operations,175517.66,201857.19,255394.08,USD,true,2014-12-27
GRD0793,G01,Grade 1 Step 7,1,7,People Operations,52243.53,60321.33,74003.31,USD,false,2014-01-31
GRD0794,G02,Grade 2 Step 7,2,7,Data Science,62617.04,73259.37,92648.49,USD,false,2014-03-02
GRD0795,G03,Grade 3 Step 7,3,7,Software Engineering,71293.88,84928.78,107250.59,USD,false,2014-04-01
GRD0796,G04,Grade 4 Step 7,4,7,Customer Support,83374.58,96477.75,126255.16,USD,false,2014-05-01
GRD0797,G05,Grade 5 Step 7,5,7,Software Engineering,94173.15,111991.56,138465.24,USD,false,2014-05-31
GRD0798,G06,Grade 6 Step 7,6,7,Finance & Accounting,106111.31,127613.77,152959.50,USD,false,2014-06-30
GRD0799,G07,Grade 7 Step 7,7,7,People Operations,115962.01,134417.41,175886.16,USD,false,2014-07-30
GRD0800,G08,Grade 8 Step 7,8,7,Marketing,128714.16,151872.70,186778.42,USD,false,2014-08-29
GRD0801,G09,Grade 9 Step 7,9,7,IT Operations,140257.03,166800.24,207132.72,USD,false,2014-09-28
GRD0802,G10,Grade 10 Step 7,10,7,Marketing,152932.30,176915.61,223285.96,USD,true,2014-10-28
GRD0803,G11,Grade 11 Step 7,11,7,IT Operations,162301.12,190812.87,242213.67,USD,true,2014-11-27
GRD0804,G12,Grade 12 Step 7,12,7,Data Science,175523.78,203748.37,254643.91,USD,true,2014-12-27
GRD0805,G01,Grade 1 Step 8,1,8,IT Operations,47423.22,57148.96,74091.76,USD,false,2014-01-31
GRD0806,G02,Grade 2 Step 8,2,8,Product Management,62492.86,71026.06,90337.04,USD,false,2014-03-02
GRD0807,G03,Grade 3 Step 8,3,8,Software Engineering,70802.06,83571.16,108792.43,USD,false,2014-04-01
GRD0808,G04,Grade 4 Step 8,4,8,People Operations,80876.59,95361.53,120044.02,USD,false,2014-05-01
GRD0809,G05,Grade 5 Step 8,5,8,Data Science,93535.65,112099.73,138913.55,USD,false,2014-05-31
GRD0810,G06,Grade 6 Step 8,6,8,Marketing,105293.20,121357.20,154349.10,USD,false,2014-06-30
GRD0811,G07,Grade 7 Step 8,7,8,Customer Support,117955.02,137075.27,171594.44,USD,false,2014-07-30
GRD0812,G08,Grade 8 Step 8,8,8,Product Management,129570.38,148234.18,189866.55,USD,false,2014-08-29
GRD0813,G09,Grade 9 Step 8,9,8,Finance & Accounting,139227.93,164980.83,205902.42,USD,false,2014-09-28
GRD0814,G10,Grade 10 Step 8,10,8,IT Operations,149597.15,176279.82,217215.74,USD,true,2014-10-28
GRD0815,G11,Grade 11 Step 8,11,8,Sales,158848.48,188666.70,238687.60,USD,true,2014-11-27
GRD0816,G12,Grade 12 Step 8,12,8,Marketing,174297.13,201994.71,252919.62,USD,true,2014-12-27
GRD0817,G01,Grade 1 Step 9,1,9,Sales,47987.85,57647.67,72810.90,USD,false,2014-01-31
GRD0818,G02,Grade 2 Step 9,2,9,Customer Support,62709.90,69241.61,88462.14,USD,false,2014-03-02
GRD0819,G03,Grade 3 Step 9,3,9,Marketing,72537.50,83639.17,101722.39,USD,false,2014-04-01
GRD0820,G04,Grade 4 Step 9,4,9,Customer Support,82358.63,94588.09,124370.45,USD,false,2014-05-01
GRD0821,G05,Grade 5 Step 9,5,9,People Operations,93923.87,111716.33,136621.08,USD,false,2014-05-31
GRD0822,G06,Grade 6 Step 9,6,9,Sales,104897.62,124743.04,158914.05,USD,false,2014-06-30
GRD0823,G07,Grade 7 Step 9,7,9,Sales,119612.89,139851.81,172473.10,USD,false,2014-07-30
GRD0824,G08,Grade 8 Step 9,8,9,Data Science,129023.75,149473.21,184610.48,USD,false,2014-08-29
GRD0825,G09,Grade 9 Step 9,9,9,Customer Support,138586.45,164053.12,204814.43,USD,false,2014-09-28
GRD0826,G10,Grade 10 Step 9,10,9,Software Engineering,148234.80,177538.08,225127.39,USD,true,2014-10-28
GRD0827,G11,Grade 11 Step 9,11,9,People Operations,161277.10,190142.86,241273.04,USD,true,2014-11-27
GRD0828,G12,Grade 12 Step 9,12,9,Customer Support,172417.01,201033.44,256617.90,USD,true,2014-12-27
GRD0829,G01,Grade 1 Step 10,1,10,Software Engineering,50363.04,59734.09,71745.73,USD,false,2014-01-31
GRD0830,G02,Grade 2 Step 10,2,10,Software Engineering,63102.19,69878.47,87660.06,USD,false,2014-03-02
GRD0831,G03,Grade 3 Step 10,3,10,People Operations,73429.09,81890.02,103247.36,USD,false,2014-04-01
GRD0832,G04,Grade 4 Step 10,4,10,Data Science,83504.07,94406.76,122161.14,USD,false,2014-05-01
GRD0833,G05,Grade 5 Step 10,5,10,Sales,94706.54,107904.53,140279.73,USD,false,2014-05-31
GRD0834,G06,Grade 6 Step 10,6,10,Finance & Accounting,105469.07,121127.97,156897.50,USD,false,2014-06-30
GRD0835,G07,Grade 7 Step 10,7,10,People Operations,118826.56,134942.52,170978.69,USD,false,2014-07-30
GRD0836,G08,Grade 8 Step 10,8,10,Software Engineering,130233.89,148204.12,186883.65,USD,false,2014-08-29
GRD0837,G09,Grade 9 Step 10,9,10,IT Operations,142122.03,161709.41,205179.14,USD,false,2014-09-28
GRD0838,G10,Grade 10 Step 10,10,10,IT Operations,149141.14,175809.98,219262.08,USD,true,2014-10-28
GRD0839,G11,Grade 11 Step 10,11,10,Marketing,162102.90,190400.77,237218.15,USD,true,2014-11-27
GRD0840,G12,Grade 12 Step 10,12,10,Software Engineering,171884.65,201814.81,253404.45,USD,true,2014-12-27
GRD0841,G01,Grade 1 Step 1,1,1,People Operations,51455.45,56398.88,70023.56,USD,false,2014-01-31
GRD0842,G02,Grade 2 Step 1,2,1,Software Engineering,58889.52,72350.55,92854.89,USD,false,2014-03-02
GRD0843,G03,Grade 3 Step 1,3,1,Customer Support,73077.16,82049.85,109368.97,USD,false,2014-04-01
GRD0844,G04,Grade 4 Step 1,4,1,Finance & Accounting,81329.56,100643.71,122671.60,USD,false,2014-05-01
GRD0845,G05,Grade 5 Step 1,5,1,Software Engineering,95673.36,107583.72,134989.66,USD,false,2014-05-31
GRD0846,G06,Grade 6 Step 1,6,1,Legal,107466.66,120993.67,152832.35,USD,false,2014-06-30
GRD0847,G07,Grade 7 Step 1,7,1,Customer Support,115588.60,138877.84,174389.99,USD,false,2014-07-30
GRD0848,G08,Grade 8 Step 1,8,1,Legal,128701.91,150001.43,190277.34,USD,false,2014-08-29
GRD0849,G09,Grade 9 Step 1,9,1,Sales,141511.09,160823.24,204272.09,USD,false,2014-09-28
GRD0850,G10,Grade 10 Step 1,10,1,Data Science,147889.67,179602.15,217682.88,USD,true,2014-10-28
GRD0851,G11,Grade 11 Step 1,11,1,Legal,161759.53,186972.92,239814.78,USD,true,2014-11-27
GRD0852,G12,Grade 12 Step 1,12,1,Product Management,173007.05,204749.58,255946.51,USD,true,2014-12-27
GRD0853,G01,Grade 1 Step 2,1,2,Marketing,51134.56,58312.69,69652.24,USD,false,2014-01-31
GRD0854,G02,Grade 2 Step 2,2,2,Sales,60700.20,71063.08,86551.54,USD,false,2014-03-02
GRD0855,G03,Grade 3 Step 2,3,2,Data Science,74490.61,83936.37,107026.59,USD,false,2014-04-01
GRD0856,G04,Grade 4 Step 2,4,2,Marketing,84296.92,97352.60,121536.98,USD,false,2014-05-01
GRD0857,G05,Grade 5 Step 2,5,2,Software Engineering,96814.66,108445.42,135787.49,USD,false,2014-05-31
GRD0858,G06,Grade 6 Step 2,6,2,Customer Support,104359.67,122355.41,155957.74,USD,false,2014-06-30
GRD0859,G07,Grade 7 Step 2,7,2,Finance & Accounting,118024.96,138938.57,170138.76,USD,false,2014-07-30
GRD0860,G08,Grade 8 Step 2,8,2,Marketing,127022.56,153005.01,185310.11,USD,false,2014-08-29
GRD0861,G09,Grade 9 Step 2,9,2,Sales,138657.41,160652.30,203808.53,USD,false,2014-09-28
GRD0862,G10,Grade 10 Step 2,10,2,Marketing,148912.54,177415.47,217869.71,USD,true,2014-10-28
GRD0863,G11,Grade 11 Step 2,11,2,Customer Support,159717.18,188144.25,236467.44,USD,true,2014-11-27
GRD0864,G12,Grade 12 Step 2,12,2,People Operations,170755.79,205816.61,251178.35,USD,true,2014-12-27
GRD0865,G01,Grade 1 Step 3,1,3,Sales,52273.55,61107.06,72820.89,USD,false,2014-01-31
GRD0866,G02,Grade 2 Step 3,2,3,Marketing,60545.86,67972.63,91552.57,USD,false,2014-03-02
GRD0867,G03,Grade 3 Step 3,3,3,Data Science,70089.74,83006.99,103956.71,USD,false,2014-04-01
GRD0868,G04,Grade 4 Step 3,4,3,Legal,83326.30,94910.19,119079.97,USD,false,2014-05-01
GRD0869,G05,Grade 5 Step 3,5,3,Marketing,95899.24,112804.02,142205.21,USD,false,2014-05-31
GRD0870,G06,Grade 6 Step 3,6,3,Legal,108060.32,120973.59,156102.09,USD,false,2014-06-30
GRD0871,G07,Grade 7 Step 3,7,3,Software Engineering,115898.06,140491.37,173131.34,USD,false,2014-07-30
GRD0872,G08,Grade 8 Step 3,8,3,Software Engineering,126128.66,149616.59,188148.97,USD,false,2014-08-29
GRD0873,G09,Grade 9 Step 3,9,3,Finance & Accounting,140715.15,161659.12,207325.39,USD,false,2014-09-28
GRD0874,G10,Grade 10 Step 3,10,3,Marketing,152347.34,178643.39,220986.73,USD,true,2014-10-28
GRD0875,G11,Grade 11 Step 3,11,3,IT Operations,159506.22,187988.46,236985.65,USD,true,2014-11-27
GRD0876,G12,Grade 12 Step 3,12,3,Software Engineering,170282.81,203642.22,250963.57,USD,true,2014-12-27
GRD0877,G01,Grade 1 Step 4,1,4,Product Management,48867.14,60401.61,68938.76,USD,false,2014-01-31
GRD0878,G02,Grade 2 Step 4,2,4,Product Management,59780.60,72422.95,85589.06,USD,false,2014-03-02
GRD0879,G03,Grade 3 Step 4,3,4,Software Engineering,73853.81,87101.69,105485.89,USD,false,2014-04-01
GRD0880,G04,Grade 4 Step 4,4,4,Product Management,81687.41,95035.09,119933.96,USD,false,2014-05-01
GRD0881,G05,Grade 5 Step 4,5,4,Product Management,94306.05,111223.31,135420.40,USD,false,2014-05-31
GRD0882,G06,Grade 6 Step 4,6,4,Customer Support,104080.11,124671.78,151300.30,USD,false,2014-06-30
GRD0883,G07,Grade 7 Step 4,7,4,Marketing,116030.61,135339.22,170950.83,USD,false,2014-07-30
GRD0884,G08,Grade 8 Step 4,8,4,Sales,130914.85,153467.97,190266.76,USD,false,2014-08-29
GRD0885,G09,Grade 9 Step 4,9,4,IT Operations,139304.28,166570.20,200661.59,USD,false,2014-09-28
GRD0886,G10,Grade 10 Step 4,10,4,Software Engineering,150466.97,179108.24,221982.30,USD,true,2014-10-28
GRD0887,G11,Grade 11 Step 4,11,4,Sales,159354.24,188056.81,240848.01,USD,true,2014-11-27
GRD0888,G12,Grade 12 Step 4,12,4,Software Engineering,172571.78,204407.27,251070.40,USD,true,2014-12-27
GRD0889,G01,Grade 1 Step 5,1,5,Legal,51654.06,55206.85,73270.96,USD,false,2014-01-31
GRD0890,G02,Grade 2 Step 5,2,5,Sales,59100.98,73197.16,89236.65,USD,false,2014-03-02
GRD0891,G03,Grade 3 Step 5,3,5,Software Engineering,73731.07,81579.07,104252.92,USD,false,2014-04-01
GRD0892,G04,Grade 4 Step 5,4,5,Data Science,80396.77,98565.91,123842.11,USD,false,2014-05-01
GRD0893,G05,Grade 5 Step 5,5,5,Marketing,93402.51,113117.80,138389.19,USD,false,2014-05-31
GRD0894,G06,Grade 6 Step 5,6,5,Product Management,102700.64,127238.13,154490.74,USD,false,2014-06-30
GRD0895,G07,Grade 7 Step 5,7,5,People Operations,114067.83,139416.43,168745.81,USD,false,2014-07-30
GRD0896,G08,Grade 8 Step 5,8,5,IT Operations,129101.20,148243.52,186969.75,USD,false,2014-08-29
GRD0897,G09,Grade 9 Step 5,9,5,Product Management,137556.18,166806.80,206448.31,USD,false,2014-09-28
GRD0898,G10,Grade 10 Step 5,10,5,Data Science,153451.63,179111.96,221200.15,USD,true,2014-10-28
GRD0899,G11,Grade 11 Step 5,11,5,Customer Support,161926.11,189152.01,234189.20,USD,true,2014-11-27
GRD0900,G12,Grade 12 Step 5,12,5,Legal,173817.43,201473.37,255516.96,USD,true,2014-12-27
GRD0901,G01,Grade 1 Step 6,1,6,Finance & Accounting,51044.76,55262.47,74469.21,USD,false,2014-01-31
GRD0902,G02,Grade 2 Step 6,2,6,Finance & Accounting,61090.49,73393.07,89060.83,USD,false,2014-03-02
GRD0903,G03,Grade 3 Step 6,3,6,Customer Support,69705.18,86791.16,109426.52,USD,false,2014-04-01
GRD0904,G04,Grade 4 Step 6,4,6,Software Engineering,84524.20,100043.95,124793.70,USD,false,2014-05-01
GRD0905,G05,Grade 5 Step 6,5,6,Legal,92362.36,110187.19,139924.20,USD,false,2014-05-31
GRD0906,G06,Grade 6 Step 6,6,6,IT Operations,104390.96,127380.47,155523.16,USD,false,2014-06-30
GRD0907,G07,Grade 7 Step 6,7,6,Data Science,114277.76,139378.77,174388.42,USD,false,2014-07-30
GRD0908,G08,Grade 8 Step 6,8,6,Sales,126528.22,151254.62,188843.85,USD,false,2014-08-29
GRD0909,G09,Grade 9 Step 6,9,6,Customer Support,139733.65,166864.45,208203.50,USD,false,2014-09-28
GRD0910,G10,Grade 10 Step 6,10,6,Software Engineering,149901.66,179058.51,223907.70,USD,true,2014-10-28
GRD0911,G11,Grade 11 Step 6,11,6,Finance & Accounting,163686.89,189678.06,234344.98,USD,true,2014-11-27
GRD0912,G12,Grade 12 Step 6,12,6,Finance & Accounting,173975.14,206338.52,253804.35,USD,true,2014-12-27
GRD0913,G01,Grade 1 Step 7,1,7,Marketing,46457.62,57999.47,68422.30,USD,false,2014-01-31
GRD0914,G02,Grade 2 Step 7,2,7,Data Science,62823.16,71130.15,88355.71,USD,false,2014-03-02
GRD0915,G03,Grade 3 Step 7,3,7,Marketing,71596.89,83389.38,103186.54,USD,false,2014-04-01
GRD0916,G04,Grade 4 Step 7,4,7,Finance & Accounting,82465.05,97514.98,118155.91,USD,false,2014-05-01
GRD0917,G05,Grade 5 Step 7,5,7,Finance & Accounting,91912.23,109394.97,140453.90,USD,false,2014-05-31
GRD0918,G06,Grade 6 Step 7,6,7,Customer Support,105027.16,124463.42,153022.42,USD,false,2014-06-30
GRD0919,G07,Grade 7 Step 7,7,7,Sales,117884.26,134261.50,174566.58,USD,false,2014-07-30
GRD0920,G08,Grade 8 Step 7,8,7,Product Management,127405.41,149495.36,185301.55,USD,false,2014-08-29
GRD0921,G09,Grade 9 Step 7,9,7,Product Management,137676.18,166565.01,205794.59,USD,false,2014-09-28
GRD0922,G10,Grade 10 Step 7,10,7,People Operations,149412.25,175847.60,224619.80,USD,true,2014-10-28
GRD0923,G11,Grade 11 Step 7,11,7,Legal,159954.86,192606.33,234992.85,USD,true,2014-11-27
GRD0924,G12,Grade 12 Step 7,12,7,IT Operations,170138.12,205989.09,251019.78,USD,true,2014-12-27
GRD0925,G01,Grade 1 Step 8,1,8,Sales,49097.31,60209.82,70444.50,USD,false,2014-01-31
GRD0926,G02,Grade 2 Step 8,2,8,Finance & Accounting,61638.66,74643.19,91148.17,USD,false,2014-03-02
GRD0927,G03,Grade 3 Step 8,3,8,IT Operations,72820.48,82006.73,107841.20,USD,false,2014-04-01
GRD0928,G04,Grade 4 Step 8,4,8,Marketing,84062.90,94823.73,123257.15,USD,false,2014-05-01
GRD0929,G05,Grade 5 Step 8,5,8,Customer Support,92958.36,109566.26,137039.75,USD,false,2014-05-31
GRD0930,G06,Grade 6 Step 8,6,8,People Operations,108137.79,126329.86,151452.30,USD,false,2014-06-30
GRD0931,G07,Grade 7 Step 8,7,8,Customer Support,116772.19,138746.92,167623.94,USD,false,2014-07-30
GRD0932,G08,Grade 8 Step 8,8,8,Data Science,128389.23,150289.36,190478.01,USD,false,2014-08-29
GRD0933,G09,Grade 9 Step 8,9,8,Product Management,140636.02,165598.74,200834.05,USD,false,2014-09-28
GRD0934,G10,Grade 10 Step 8,10,8,Finance & Accounting,150432.19,173698.78,225140.33,USD,true,2014-10-28
GRD0935,G11,Grade 11 Step 8,11,8,Marketing,159691.40,190929.08,238568.36,USD,true,2014-11-27
GRD0936,G12,Grade 12 Step 8,12,8,Software Engineering,175936.54,201297.72,255210.05,USD,true,2014-12-27
GRD0937,G01,Grade 1 Step 9,1,9,Marketing,50110.34,56293.00,74947.31,USD,false,2014-01-31
GRD0938,G02,Grade 2 Step 9,2,9,Software Engineering,60139.92,74599.24,90408.39,USD,false,2014-03-02
GRD0939,G03,Grade 3 Step 9,3,9,People Operations,71805.15,87799.63,104450.83,USD,false,2014-04-01
GRD0940,G04,Grade 4 Step 9,4,9,Marketing,82056.44,100051.13,122150.95,USD,false,2014-05-01
GRD0941,G05,Grade 5 Step 9,5,9,Software Engineering,96051.07,109920.99,135612.76,USD,false,2014-05-31
GRD0942,G06,Grade 6 Step 9,6,9,IT Operations,107373.14,121175.36,153594.01,USD,false,2014-06-30
GRD0943,G07,Grade 7 Step 9,7,9,IT Operations,114879.77,136127.61,167930.15,USD,false,2014-07-30
GRD0944,G08,Grade 8 Step 9,8,9,Marketing,130817.72,152561.84,187105.95,USD,false,2014-08-29
GRD0945,G09,Grade 9 Step 9,9,9,Product Management,137958.58,166574.57,204625.83,USD,false,2014-09-28
GRD0946,G10,Grade 10 Step 9,10,9,Legal,149484.57,176674.25,217997.69,USD,true,2014-10-28
GRD0947,G11,Grade 11 Step 9,11,9,Marketing,160965.66,189080.42,240435.71,USD,true,2014-11-27
GRD0948,G12,Grade 12 Step 9,12,9,Customer Support,171650.07,201507.42,257963.19,USD,true,2014-12-27
GRD0949,G01,Grade 1 Step 10,1,10,Customer Support,49371.11,57441.97,69659.94,USD,false,2014-01-31
GRD0950,G02,Grade 2 Step 10,2,10,Finance & Accounting,57930.25,69774.44,89432.74,USD,false,2014-03-02
GRD0951,G03,Grade 3 Step 10,3,10,IT Operations,73887.86,83915.89,102003.24,USD,false,2014-04-01
GRD0952,G04,Grade 4 Step 10,4,10,People Operations,82282.48,100630.68,122440.59,USD,false,2014-05-01
GRD0953,G05,Grade 5 Step 10,5,10,Marketing,96389.79,108360.56,138284.55,USD,false,2014-05-31
GRD0954,G06,Grade 6 Step 10,6,10,Software Engineering,102879.90,126453.86,155823.34,USD,false,2014-06-30
GRD0955,G07,Grade 7 Step 10,7,10,Finance & Accounting,117410.34,136457.64,175925.45,USD,false,2014-07-30
GRD0956,G08,Grade 8 Step 10,8,10,Data Science,130255.39,147865.19,189198.81,USD,false,2014-08-29
GRD0957,G09,Grade 9 Step 10,9,10,People Operations,141255.01,165336.34,208552.80,USD,false,2014-09-28
GRD0958,G10,Grade 10 Step 10,10,10,Product Management,151384.09,180324.33,222529.98,USD,true,2014-10-28
GRD0959,G11,Grade 11 Step 10,11,10,Data Science,163386.84,189597.03,241704.30,USD,true,2014-11-27
GRD0960,G12,Grade 12 Step 10,12,10,Finance & Accounting,172430.87,203548.70,253030.19,USD,true,2014-12-27
GRD0961,G01,Grade 1 Step 1,1,1,Product Management,50608.08,55614.59,74626.31,USD,false,2014-01-31
GRD0962,G02,Grade 2 Step 1,2,1,People Operations,61598.59,74070.44,85964.50,USD,false,2014-03-02
GRD0963,G03,Grade 3 Step 1,3,1,Finance & Accounting,72913.13,87454.38,101919.81,USD,false,2014-04-01
GRD0964,G04,Grade 4 Step 1,4,1,Software Engineering,85151.60,98907.90,122858.72,USD,false,2014-05-01
GRD0965,G05,Grade 5 Step 1,5,1,People Operations,92650.99,112553.41,141178.67,USD,false,2014-05-31
GRD0966,G06,Grade 6 Step 1,6,1,Product Management,103524.03,125383.70,157441.74,USD,false,2014-06-30
GRD0967,G07,Grade 7 Step 1,7,1,IT Operations,114611.54,135924.98,167757.44,USD,false,2014-07-30
GRD0968,G08,Grade 8 Step 1,8,1,People Operations,130273.39,148105.82,190072.95,USD,false,2014-08-29
GRD0969,G09,Grade 9 Step 1,9,1,People Operations,139952.70,162323.03,201111.81,USD,false,2014-09-28
GRD0970,G10,Grade 10 Step 1,10,1,Legal,151149.94,177162.58,222303.74,USD,true,2014-10-28
GRD0971,G11,Grade 11 Step 1,11,1,Sales,160657.51,189357.22,238501.30,USD,true,2014-11-27
GRD0972,G12,Grade 12 Step 1,12,1,Data Science,172194.73,204926.11,250747.55,USD,true,2014-12-27
GRD0973,G01,Grade 1 Step 2,1,2,Finance & Accounting,47712.12,57783.39,74870.62,USD,false,2014-01-31
GRD0974,G02,Grade 2 Step 2,2,2,Customer Support,59285.73,68257.79,88656.67,USD,false,2014-03-02
GRD0975,G03,Grade 3 Step 2,3,2,IT Operations,72407.35,81297.63,105982.81,USD,false,2014-04-01
GRD0976,G04,Grade 4 Step 2,4,2,Customer Support,80803.35,95848.85,123304.00,USD,false,2014-05-01
GRD0977,G05,Grade 5 Step 2,5,2,Finance & Accounting,97054.33,111186.78,136392.50,USD,false,2014-05-31
GRD0978,G06,Grade 6 Step 2,6,2,IT Operations,107291.19,122191.98,158177.38,USD,false,2014-06-30
GRD0979,G07,Grade 7 Step 2,7,2,Legal,117028.66,134185.38,174179.78,USD,false,2014-07-30
GRD0980,G08,Grade 8 Step 2,8,2,Software Engineering,129875.20,149049.60,187229.26,USD,false,2014-08-29
GRD0981,G09,Grade 9 Step 2,9,2,Marketing,140610.63,164460.95,203982.45,USD,false,2014-09-28
GRD0982,G10,Grade 10 Step 2,10,2,IT Operations,153200.80,176472.29,222812.89,USD,true,2014-10-28
