salary_hike_id,employee_id,effective_date,previous_salary,new_salary,increase_amount,increase_pct,currency,hike_reason,review_cycle,approved_by,status
SLH0696,EMP0526,2018-11-01,106032.08,112394.00,6361.92,6.00,USD,annual_cycle,H1,EMP0771,pending
SLH0697,EMP0432,2026-08-04,33400.79,34405.22,1004.43,3.01,INR,spot_adjustment,H1,EMP0872,rejected
SLH0698,EMP0839,2017-09-12,55012.15,57762.76,2750.61,5.00,INR,market_correction,Off-cycle,EMP0936,pending
SLH0699,EMP0199,2021-06-15,93641.06,96918.50,3277.44,3.50,USD,retention,H2,EMP0482,rejected
SLH0700,EMP0139,2025-11-04,68392.72,69760.57,1367.85,2.00,GBP,annual_cycle,Annual,EMP0403,rejected
SLH0701,EMP0544,2025-01-21,20528.61,20939.18,410.57,2.00,INR,retention,Off-cycle,EMP0162,paid
SLH0702,EMP0065,2026-02-15,57156.77,58871.48,1714.70,3.00,USD,spot_adjustment,H2,EMP0857,pending
SLH0703,EMP0518,2022-04-17,17589.95,18117.65,527.70,3.00,INR,promotion,H1,EMP0024,paid
SLH0704,EMP0710,2025-02-15,103406.01,106508.19,3102.18,3.00,USD,promotion,Annual,EMP0901,rejected
SLH0705,EMP0254,2026-07-11,17628.84,19744.30,2115.46,12.00,INR,spot_adjustment,Annual,EMP0840,rejected
SLH0706,EMP0824,2024-10-16,171269.19,181545.34,10276.15,6.00,GBP,annual_cycle,Off-cycle,EMP0541,pending
SLH0707,EMP0040,2022-10-30,72968.91,78806.42,5837.51,8.00,GBP,spot_adjustment,Annual,EMP0231,approved
SLH0708,EMP0357,2024-11-29,19341.91,20528.44,1186.53,6.13,INR,promotion,H2,EMP0605,pending
SLH0709,EMP0454,2026-01-11,55054.25,61660.76,6606.51,12.00,USD,spot_adjustment,H1,EMP0440,rejected
SLH0710,EMP0712,2016-03-12,63187.35,68605.71,5418.37,8.58,USD,spot_adjustment,H2,EMP0213,rejected
SLH0711,EMP0265,2025-11-06,64313.47,69458.55,5145.08,8.00,USD,annual_cycle,H2,EMP0126,paid
SLH0712,EMP0414,2023-05-25,120769.10,126933.49,6164.39,5.10,USD,market_correction,H2,EMP0603,paid
SLH0713,EMP0037,2016-04-22,134158.15,145722.08,11563.93,8.62,USD,spot_adjustment,H1,EMP0789,rejected
SLH0714,EMP0812,2025-10-23,152158.56,159766.48,7607.93,5.00,USD,retention,H2,EMP0367,approved
SLH0715,EMP0074,2021-03-04,42115.46,45484.69,3369.24,8.00,INR,spot_adjustment,H2,EMP0192,paid
SLH0716,EMP0618,2026-08-03,26863.26,30086.85,3223.59,12.00,INR,promotion,H1,EMP0791,approved
SLH0717,EMP0841,2026-01-02,50949.98,51968.98,1019.00,2.00,USD,promotion,Off-cycle,EMP0858,paid
SLH0718,EMP0800,2026-07-03,134938.24,148432.06,13493.82,10.00,USD,promotion,H2,EMP0366,approved
SLH0719,EMP0421,2021-04-29,177690.41,195459.45,17769.04,10.00,USD,annual_cycle,Off-cycle,EMP0078,approved
SLH0720,EMP0469,2018-04-29,87388.59,97875.22,10486.63,12.00,GBP,market_correction,H2,EMP0311,approved
SLH0721,EMP0644,2022-02-08,115027.65,117328.20,2300.55,2.00,USD,spot_adjustment,H1,EMP0548,approved
SLH0722,EMP0610,2022-11-14,105589.84,116148.83,10558.98,10.00,USD,retention,Annual,EMP0477,paid
SLH0723,EMP0918,2018-03-12,80751.13,83981.17,3230.05,4.00,USD,spot_adjustment,Annual,EMP0520,rejected
SLH0724,EMP0876,2017-11-28,67421.28,69090.95,1669.67,2.48,USD,retention,Annual,EMP0784,pending
SLH0725,EMP0440,2024-04-08,163384.48,179722.93,16338.45,10.00,USD,retention,H2,EMP0546,approved
SLH0726,EMP0256,2022-12-29,74593.92,82053.31,7459.39,10.00,USD,promotion,Off-cycle,EMP0113,pending
SLH0727,EMP0029,2024-11-17,114996.40,126496.04,11499.64,10.00,USD,spot_adjustment,Annual,EMP0825,pending
SLH0728,EMP0541,2020-02-12,62322.43,65438.56,3116.12,5.00,USD,promotion,Off-cycle,EMP0845,pending
SLH0729,EMP0914,2025-08-26,49483.56,50968.07,1484.51,3.00,USD,annual_cycle,H2,EMP0529,pending
SLH0730,EMP0536,2026-07-27,168369.18,181838.72,13469.53,8.00,USD,annual_cycle,H2,EMP0737,paid
SLH0731,EMP0998,2020-10-20,50552.57,55607.83,5055.26,10.00,USD,market_correction,H1,EMP0551,paid
SLH0732,EMP0785,2021-05-29,166122.77,169445.22,3322.46,2.00,GBP,promotion,Annual,EMP0487,approved
SLH0733,EMP0214,2024-08-04,163365.07,182968.88,19603.81,12.00,GBP,annual_cycle,Annual,EMP0340,approved
SLH0734,EMP0941,2024-09-13,166558.72,176552.24,9993.52,6.00,GBP,market_correction,H2,EMP0061,rejected
SLH0735,EMP0990,2020-10-13,90019.83,93170.52,3150.69,3.50,USD,retention,H1,EMP0955,pending
SLH0736,EMP0885,2016-04-16,157069.93,171223.77,14153.84,9.01,USD,spot_adjustment,H2,EMP0053,approved
SLH0737,EMP0955,2024-07-19,23084.69,24469.77,1385.08,6.00,INR,annual_cycle,H2,EMP0408,pending
SLH0738,EMP0026,2024-08-18,140532.29,146153.58,5621.29,4.00,USD,market_correction,H1,EMP0958,approved
SLH0739,EMP0256,2023-07-11,69478.34,78912.08,9433.74,13.58,USD,promotion,Annual,EMP0410,rejected
SLH0740,EMP0814,2025-07-28,61097.12,63235.52,2138.40,3.50,USD,spot_adjustment,Off-cycle,EMP0371,paid
SLH0741,EMP0007,2025-03-23,53284.45,55948.68,2664.22,5.00,INR,retention,H2,EMP0873,paid
SLH0742,EMP0145,2021-02-25,95490.61,106949.48,11458.87,12.00,USD,retention,H2,EMP0971,approved
SLH0743,EMP0402,2024-09-08,90990.91,94630.55,3639.64,4.00,USD,spot_adjustment,H2,EMP0890,paid
SLH0744,EMP0342,2025-08-18,77532.12,80633.40,3101.28,4.00,USD,annual_cycle,Off-cycle,EMP0488,approved
SLH0745,EMP0381,2022-11-27,108433.28,122532.14,14098.86,13.00,USD,market_correction,Off-cycle,EMP0083,paid
SLH0746,EMP0098,2026-08-02,34313.36,36154.76,1841.40,5.37,INR,spot_adjustment,H1,EMP0364,paid
SLH0747,EMP0136,2025-02-24,152870.62,171215.10,18344.47,12.00,USD,annual_cycle,Off-cycle,EMP0681,approved
SLH0748,EMP0641,2026-03-21,172807.20,183175.63,10368.43,6.00,USD,spot_adjustment,H2,EMP0918,rejected
SLH0749,EMP0609,2025-02-21,158789.19,174668.11,15878.92,10.00,USD,market_correction,H1,EMP0651,paid
SLH0750,EMP0092,2024-07-09,82176.54,83820.07,1643.53,2.00,USD,promotion,H1,EMP0273,rejected
SLH0751,EMP0864,2025-11-16,177109.81,185965.30,8855.49,5.00,USD,retention,Off-cycle,EMP0352,pending
SLH0752,EMP0628,2025-09-18,182428.66,187901.52,5472.86,3.00,USD,market_correction,Off-cycle,EMP0401,paid
SLH0753,EMP0603,2022-06-24,92146.38,94910.77,2764.39,3.00,USD,market_correction,H1,EMP0208,paid
SLH0754,EMP0471,2019-02-12,84403.49,94769.38,10365.89,12.28,USD,promotion,Annual,EMP0275,paid
SLH0755,EMP0340,2024-04-27,156751.53,173683.11,16931.58,10.80,GBP,retention,H1,EMP0047,rejected
SLH0756,EMP0163,2026-05-13,123859.63,131291.21,7431.58,6.00,USD,market_correction,H1,EMP0436,paid
SLH0757,EMP0150,2018-11-13,56551.45,61075.56,4524.12,8.00,USD,market_correction,H1,EMP0370,rejected
SLH0758,EMP0223,2026-07-30,122416.32,132209.62,9793.31,8.00,USD,spot_adjustment,H1,EMP0881,paid
SLH0759,EMP0287,2026-07-15,41236.36,44535.27,3298.91,8.00,INR,annual_cycle,H2,EMP0357,pending
SLH0760,EMP0812,2026-01-28,151435.13,163549.95,12114.81,8.00,USD,promotion,H1,EMP0136,rejected
SLH0761,EMP0455,2024-09-28,87561.44,90626.09,3064.65,3.50,USD,retention,Off-cycle,EMP0288,pending
SLH0762,EMP0691,2021-12-01,126222.49,132737.40,6514.91,5.16,USD,spot_adjustment,H2,EMP0946,pending
SLH0763,EMP0674,2025-03-01,151064.29,163149.43,12085.14,8.00,USD,annual_cycle,Off-cycle,EMP0724,pending
SLH0764,EMP0068,2026-05-09,71132.40,73266.37,2133.97,3.00,USD,spot_adjustment,H1,EMP0664,paid
SLH0765,EMP0798,2021-01-06,186889.59,209316.35,22426.75,12.00,USD,annual_cycle,Off-cycle,EMP0005,rejected
SLH0766,EMP0920,2024-05-11,161919.68,167586.86,5667.19,3.50,USD,promotion,H1,EMP0794,rejected
SLH0767,EMP0834,2026-07-02,67504.40,72904.75,5400.35,8.00,USD,market_correction,Annual,EMP0152,approved
SLH0768,EMP0382,2018-06-17,117613.77,131727.43,14113.65,12.00,USD,spot_adjustment,Annual,EMP0890,approved
SLH0769,EMP0416,2024-11-20,57958.82,59509.48,1550.66,2.68,INR,annual_cycle,H2,EMP0286,pending
SLH0770,EMP0862,2021-08-07,43244.79,46704.37,3459.58,8.00,INR,promotion,Off-cycle,EMP0209,pending
SLH0771,EMP0726,2025-02-13,52846.60,53903.54,1056.93,2.00,INR,annual_cycle,H2,EMP0144,paid
SLH0772,EMP0062,2021-09-09,144932.12,153628.05,8695.93,6.00,USD,retention,Annual,EMP0524,pending
SLH0773,EMP0033,2020-02-08,107566.23,109717.56,2151.32,2.00,USD,annual_cycle,Annual,EMP0072,approved
SLH0774,EMP0576,2024-12-14,135209.30,146026.05,10816.74,8.00,USD,spot_adjustment,Off-cycle,EMP0445,approved
SLH0775,EMP0535,2021-11-11,96286.06,98969.09,2683.03,2.79,USD,retention,H2,EMP0732,paid
SLH0776,EMP0090,2024-02-23,53631.15,55776.39,2145.25,4.00,USD,retention,H2,EMP0371,pending
SLH0777,EMP0091,2024-04-16,14593.18,15103.94,510.76,3.50,INR,promotion,H1,EMP0164,rejected
SLH0778,EMP0981,2026-05-15,35168.60,35871.97,703.37,2.00,INR,spot_adjustment,H2,EMP0075,pending
SLH0779,EMP0456,2023-10-21,167188.01,180563.05,13375.04,8.00,USD,retention,Off-cycle,EMP0458,approved
SLH0780,EMP0323,2024-09-08,108104.11,111347.24,3243.12,3.00,USD,spot_adjustment,H2,EMP0471,pending
SLH0781,EMP0896,2020-09-26,15373.13,16910.45,1537.31,10.00,INR,retention,Annual,EMP0482,approved
SLH0782,EMP0911,2023-01-01,48400.36,51304.38,2904.02,6.00,GBP,market_correction,Off-cycle,EMP0628,pending
SLH0783,EMP0796,2026-02-17,143874.93,155384.92,11509.99,8.00,USD,promotion,Annual,EMP0580,rejected
SLH0784,EMP0537,2021-09-19,29664.97,30554.91,889.95,3.00,INR,spot_adjustment,H1,EMP0112,pending
SLH0785,EMP0729,2022-08-11,94107.71,98813.09,4705.39,5.00,USD,market_correction,H2,EMP0765,pending
SLH0786,EMP0388,2020-04-28,65462.20,66771.44,1309.24,2.00,USD,annual_cycle,Off-cycle,EMP0800,pending
SLH0787,EMP0142,2019-01-03,142726.21,160098.55,17372.34,12.17,USD,annual_cycle,H2,EMP0263,pending
SLH0788,EMP0195,2016-01-01,29027.46,31349.66,2322.20,8.00,INR,market_correction,Annual,EMP0908,paid
SLH0789,EMP0169,2017-10-23,157649.69,162379.18,4729.49,3.00,USD,retention,Off-cycle,EMP0954,pending
SLH0790,EMP0701,2016-08-28,165241.58,171025.03,5783.46,3.50,USD,promotion,Off-cycle,EMP0627,pending
SLH0791,EMP0984,2025-11-21,161076.11,165908.40,4832.28,3.00,USD,annual_cycle,H2,EMP0161,approved
SLH0792,EMP0058,2026-09-21,131524.05,136127.39,4603.34,3.50,USD,promotion,Off-cycle,EMP0674,pending
SLH0793,EMP0508,2026-10-24,106624.02,111955.22,5331.20,5.00,USD,market_correction,H2,EMP0237,paid
SLH0794,EMP0668,2023-02-02,73064.84,81832.62,8767.78,12.00,USD,market_correction,H2,EMP0940,pending
SLH0795,EMP0426,2026-03-23,68490.94,70888.12,2397.18,3.50,USD,spot_adjustment,H1,EMP0580,pending
SLH0796,EMP0967,2026-07-03,44684.25,50046.36,5362.11,12.00,USD,annual_cycle,H1,EMP0388,paid
SLH0797,EMP0742,2024-08-24,124160.56,134093.41,9932.84,8.00,USD,market_correction,Annual,EMP0004,pending
SLH0798,EMP0655,2022-04-03,169932.50,176729.80,6797.30,4.00,GBP,retention,Annual,EMP0385,paid
SLH0799,EMP0647,2025-06-16,116180.86,121989.90,5809.04,5.00,USD,promotion,H1,EMP0493,approved
SLH0800,EMP0135,2022-05-15,164634.89,184391.08,19756.19,12.00,USD,spot_adjustment,Annual,EMP0446,paid
SLH0801,EMP0816,2021-12-26,134203.01,149514.94,15311.93,11.41,USD,annual_cycle,Off-cycle,EMP0738,approved
SLH0802,EMP0840,2022-03-26,80016.97,86418.33,6401.36,8.00,USD,promotion,H1,EMP0812,pending
SLH0803,EMP0702,2026-02-12,154725.74,167103.80,12378.06,8.00,GBP,annual_cycle,Annual,EMP0207,pending
SLH0804,EMP0264,2021-02-18,27798.18,28354.14,555.96,2.00,INR,market_correction,Off-cycle,EMP0803,pending
SLH0805,EMP0819,2026-05-13,173767.69,182456.07,8688.38,5.00,USD,retention,Annual,EMP0514,rejected
SLH0806,EMP0517,2024-04-14,190565.19,209621.71,19056.52,10.00,USD,annual_cycle,H1,EMP0804,pending
SLH0807,EMP0923,2025-09-13,75501.69,84561.89,9060.20,12.00,USD,annual_cycle,Off-cycle,EMP0178,paid
SLH0808,EMP0762,2021-09-26,131790.66,144969.73,13179.07,10.00,USD,promotion,H2,EMP0935,approved
SLH0809,EMP0057,2019-10-21,63922.30,71592.98,7670.68,12.00,USD,annual_cycle,H2,EMP0970,rejected
SLH0810,EMP0681,2023-11-18,137527.33,140277.88,2750.55,2.00,USD,market_correction,H2,EMP0272,pending
SLH0811,EMP0301,2026-10-22,33300.88,34466.41,1165.53,3.50,INR,spot_adjustment,H2,EMP0720,rejected
SLH0812,EMP0384,2026-06-04,72061.39,74583.54,2522.15,3.50,USD,retention,Off-cycle,EMP0988,pending
SLH0813,EMP0925,2017-03-24,78077.21,82334.61,4257.39,5.45,USD,market_correction,Off-cycle,EMP0270,rejected
SLH0814,EMP0287,2026-01-30,36604.18,38068.35,1464.17,4.00,INR,spot_adjustment,Off-cycle,EMP0668,rejected
SLH0815,EMP0994,2025-09-01,126486.39,132810.71,6324.32,5.00,USD,annual_cycle,Annual,EMP0158,rejected
SLH0816,EMP0292,2024-06-01,155499.28,167939.23,12439.94,8.00,GBP,annual_cycle,H1,EMP0814,approved
SLH0817,EMP0584,2020-12-30,177647.75,191859.57,14211.82,8.00,USD,market_correction,Annual,EMP0371,rejected
SLH0818,EMP0237,2023-04-22,63284.71,69613.18,6328.47,10.00,USD,market_correction,Off-cycle,EMP0469,rejected
SLH0819,EMP0328,2017-12-15,102351.18,107468.74,5117.56,5.00,USD,market_correction,Annual,EMP0667,approved
SLH0820,EMP0925,2025-02-20,81173.00,87666.84,6493.84,8.00,USD,annual_cycle,Off-cycle,EMP0870,pending
SLH0821,EMP0038,2026-01-08,60506.58,65496.89,4990.31,8.25,USD,annual_cycle,H1,EMP0045,approved
SLH0822,EMP0394,2026-06-25,105945.43,116539.97,10594.54,10.00,USD,annual_cycle,H1,EMP0594,paid
SLH0823,EMP0062,2024-01-30,156281.22,171909.34,15628.12,10.00,USD,spot_adjustment,H2,EMP0301,rejected
SLH0824,EMP0706,2023-01-24,17458.87,17994.11,535.24,3.07,INR,promotion,H2,EMP0963,approved
SLH0825,EMP0634,2026-04-15,160078.26,168082.17,8003.91,5.00,USD,spot_adjustment,H2,EMP0612,paid
SLH0826,EMP0287,2025-12-04,37881.49,39396.75,1515.26,4.00,INR,retention,H1,EMP0692,approved
SLH0827,EMP0217,2014-10-16,163276.99,177092.78,13815.80,8.46,USD,market_correction,Off-cycle,EMP0134,rejected
SLH0828,EMP0245,2024-01-19,159107.01,168653.43,9546.42,6.00,GBP,market_correction,H2,EMP0451,pending
SLH0829,EMP0626,2025-11-09,17301.92,17647.96,346.04,2.00,INR,promotion,H2,EMP0954,paid
SLH0830,EMP0707,2021-06-17,131738.74,138325.68,6586.94,5.00,USD,annual_cycle,Annual,EMP0326,paid
SLH0831,EMP0094,2024-01-02,19511.53,21852.91,2341.38,12.00,INR,retention,Off-cycle,EMP0635,rejected
SLH0832,EMP0806,2026-05-20,162067.39,167739.75,5672.36,3.50,USD,spot_adjustment,Annual,EMP0507,approved
SLH0833,EMP0854,2023-08-05,90416.80,94937.64,4520.84,5.00,USD,spot_adjustment,Off-cycle,EMP0913,pending
SLH0834,EMP0202,2025-08-05,66390.11,68381.81,1991.70,3.00,USD,annual_cycle,Off-cycle,EMP0110,paid
SLH0835,EMP0638,2025-11-01,151474.52,156776.13,5301.61,3.50,USD,annual_cycle,Annual,EMP0147,rejected
SLH0836,EMP0492,2022-04-21,49455.22,54400.74,4945.52,10.00,USD,annual_cycle,H1,EMP0326,rejected
SLH0837,EMP0562,2023-10-28,54953.48,56052.55,1099.07,2.00,INR,market_correction,Annual,EMP0971,approved
SLH0838,EMP0562,2023-02-28,56581.21,60908.28,4327.08,7.65,INR,spot_adjustment,H2,EMP0686,approved
SLH0839,EMP0931,2025-03-01,124623.96,139578.83,14954.87,12.00,USD,annual_cycle,H1,EMP0354,rejected
SLH0840,EMP0892,2025-10-23,48180.70,50589.73,2409.03,5.00,USD,spot_adjustment,Annual,EMP0897,paid
SLH0841,EMP0365,2025-10-12,69341.07,72686.18,3345.11,4.82,USD,retention,Annual,EMP0492,pending
SLH0842,EMP0138,2020-11-21,142428.54,147413.54,4985.00,3.50,GBP,market_correction,Annual,EMP0996,paid
SLH0843,EMP0610,2023-04-11,98493.07,101447.86,2954.79,3.00,USD,promotion,Off-cycle,EMP0610,paid
SLH0844,EMP0156,2021-04-25,127902.56,143250.87,15348.31,12.00,USD,retention,H2,EMP0855,approved
SLH0845,EMP0483,2022-07-03,109055.45,111236.56,2181.11,2.00,USD,market_correction,Off-cycle,EMP0714,approved
SLH0846,EMP0343,2025-12-01,96642.46,99541.74,2899.27,3.00,USD,market_correction,H2,EMP0374,pending
SLH0847,EMP0945,2026-01-17,131430.72,147202.41,15771.69,12.00,USD,annual_cycle,Annual,EMP0500,pending
SLH0848,EMP0704,2026-01-24,82442.73,85328.22,2885.50,3.50,USD,market_correction,Off-cycle,EMP0984,paid
SLH0849,EMP0555,2020-04-21,15820.50,17086.14,1265.64,8.00,INR,market_correction,Annual,EMP0583,approved
SLH0850,EMP0241,2025-01-12,173494.80,180434.59,6939.79,4.00,USD,retention,H2,EMP0992,paid
SLH0851,EMP0889,2022-10-19,85620.49,94182.54,8562.05,10.00,USD,market_correction,H1,EMP0659,approved
SLH0852,EMP0106,2026-07-26,28990.48,30150.10,1159.62,4.00,INR,annual_cycle,Off-cycle,EMP0976,approved
SLH0853,EMP0386,2026-07-18,135829.64,156036.48,20206.84,14.88,USD,spot_adjustment,H2,EMP0316,paid
SLH0854,EMP0457,2025-07-21,122510.56,126185.88,3675.32,3.00,USD,promotion,H1,EMP0797,paid
SLH0855,EMP0310,2023-10-02,63070.23,64331.64,1261.40,2.00,USD,market_correction,H1,EMP0299,rejected
SLH0856,EMP0541,2026-01-18,65176.26,67365.47,2189.21,3.36,USD,promotion,Annual,EMP0774,rejected
SLH0857,EMP0407,2019-01-17,61015.18,68337.00,7321.82,12.00,USD,market_correction,H2,EMP0592,approved
SLH0858,EMP0426,2026-06-01,60302.64,66332.91,6030.26,10.00,USD,market_correction,H1,EMP0226,approved
SLH0859,EMP0036,2022-07-20,66898.43,73588.27,6689.84,10.00,USD,market_correction,Annual,EMP0593,paid
SLH0860,EMP0284,2024-12-08,149589.96,154825.61,5235.65,3.50,USD,promotion,H2,EMP0618,pending
SLH0861,EMP0737,2021-05-22,96451.37,101273.94,4822.57,5.00,USD,promotion,H1,EMP0345,paid
SLH0862,EMP0595,2018-01-27,74840.72,83821.60,8980.89,12.00,USD,market_correction,H2,EMP0614,pending
SLH0863,EMP0609,2023-12-20,162498.28,168185.72,5687.44,3.50,USD,market_correction,Annual,EMP0604,paid
SLH0864,EMP0634,2023-07-28,158213.00,170402.61,12189.61,7.70,USD,annual_cycle,H1,EMP0737,paid
SLH0865,EMP0588,2015-08-22,158910.44,162088.65,3178.21,2.00,USD,market_correction,H2,EMP0471,rejected
SLH0866,EMP0433,2024-12-19,50439.60,53465.98,3026.38,6.00,INR,retention,H1,EMP0756,approved
SLH0867,EMP0920,2025-08-21,184052.92,198944.23,14891.31,8.09,USD,spot_adjustment,H1,EMP0910,rejected
SLH0868,EMP0471,2020-03-29,93920.07,101433.68,7513.61,8.00,USD,promotion,H2,EMP0153,pending
SLH0869,EMP0503,2023-01-03,79805.78,84594.13,4788.35,6.00,USD,promotion,H1,EMP0544,approved
SLH0870,EMP0101,2023-05-24,179032.55,200516.45,21483.91,12.00,USD,promotion,Off-cycle,EMP0556,rejected
SLH0871,EMP0268,2022-08-18,159052.52,164619.36,5566.84,3.50,USD,annual_cycle,H2,EMP0202,approved
SLH0872,EMP0235,2024-12-13,76978.12,78526.52,1548.40,2.01,USD,market_correction,H1,EMP0106,paid
SLH0873,EMP0294,2024-01-07,164264.41,183976.14,19711.73,12.00,USD,market_correction,Annual,EMP0225,approved
SLH0874,EMP0470,2019-12-02,125876.64,133429.23,7552.60,6.00,USD,retention,H1,EMP0694,pending
SLH0875,EMP0521,2025-03-13,134725.61,150892.68,16167.07,12.00,USD,spot_adjustment,H1,EMP0377,pending
SLH0876,EMP0954,2026-05-01,185428.68,189137.25,3708.57,2.00,USD,market_correction,Annual,EMP0689,pending
SLH0877,EMP0901,2023-02-24,91011.04,101932.36,10921.32,12.00,USD,spot_adjustment,H2,EMP0448,rejected
SLH0878,EMP0928,2025-11-01,141376.12,149858.69,8482.57,6.00,USD,market_correction,Annual,EMP0007,approved
SLH0879,EMP0138,2021-02-26,146173.45,160790.79,14617.34,10.00,GBP,retention,H2,EMP0127,approved
SLH0880,EMP0957,2026-03-24,57121.10,64399.44,7278.34,12.74,GBP,market_correction,H1,EMP0875,rejected
SLH0881,EMP0693,2026-08-20,53381.41,56584.30,3202.88,6.00,USD,market_correction,Annual,EMP0909,approved
SLH0882,EMP0386,2026-07-22,134237.46,151765.86,17528.40,13.06,USD,retention,Annual,EMP0365,rejected
SLH0883,EMP0601,2022-01-28,95991.43,99831.09,3839.66,4.00,USD,market_correction,H1,EMP0563,rejected
SLH0884,EMP0003,2024-11-23,60861.07,62991.20,2130.14,3.50,USD,promotion,Off-cycle,EMP0802,approved
SLH0885,EMP0263,2023-04-08,96021.71,100822.79,4801.09,5.00,USD,spot_adjustment,Off-cycle,EMP0351,paid
SLH0886,EMP0061,2019-08-26,81726.29,91533.44,9807.15,12.00,USD,spot_adjustment,H1,EMP0917,pending
SLH0887,EMP0005,2025-08-21,18645.43,20509.97,1864.54,10.00,INR,market_correction,H1,EMP0312,pending
SLH0888,EMP0330,2025-12-22,121685.70,128986.84,7301.14,6.00,USD,market_correction,Off-cycle,EMP0971,approved
SLH0889,EMP0594,2018-12-05,157949.64,176903.60,18953.96,12.00,USD,annual_cycle,Off-cycle,EMP0361,pending
SLH0890,EMP0640,2019-09-26,89630.44,94763.06,5132.62,5.73,USD,annual_cycle,H1,EMP0128,paid
SLH0891,EMP0639,2025-11-08,142497.42,156747.16,14249.74,10.00,USD,retention,Off-cycle,EMP0783,rejected
SLH0892,EMP0796,2026-01-17,149747.96,158732.84,8984.88,6.00,USD,retention,Annual,EMP0310,pending
SLH0893,EMP0014,2025-12-28,202128.19,218298.44,16170.26,8.00,USD,retention,Off-cycle,EMP0604,pending
SLH0894,EMP0589,2025-05-13,150510.57,156530.99,6020.42,4.00,USD,retention,H2,EMP0466,pending
SLH0895,EMP0552,2023-06-11,57070.33,63918.77,6848.44,12.00,USD,market_correction,Off-cycle,EMP0064,paid
SLH0896,EMP0237,2020-05-20,60340.08,68571.10,8231.02,13.64,USD,annual_cycle,Off-cycle,EMP0237,approved
SLH0897,EMP0183,2026-08-03,111326.48,120232.60,8906.12,8.00,USD,market_correction,Off-cycle,EMP0784,paid
SLH0898,EMP0303,2024-02-27,37252.92,39488.10,2235.18,6.00,INR,spot_adjustment,H1,EMP0160,pending
SLH0899,EMP0270,2026-04-05,93834.73,105094.90,11260.17,12.00,USD,market_correction,Annual,EMP0231,approved
SLH0900,EMP0397,2023-05-07,38159.31,39685.69,1526.37,4.00,INR,spot_adjustment,Off-cycle,EMP0928,approved
SLH0901,EMP0757,2020-02-12,190640.33,209704.36,19064.03,10.00,USD,spot_adjustment,H1,EMP0501,paid
SLH0902,EMP0358,2026-06-11,52669.56,54249.64,1580.09,3.00,INR,spot_adjustment,Off-cycle,EMP0284,paid
SLH0903,EMP0231,2025-04-23,37412.43,41153.67,3741.24,10.00,INR,spot_adjustment,Off-cycle,EMP0738,pending
SLH0904,EMP0493,2022-05-12,49728.15,55695.53,5967.38,12.00,GBP,spot_adjustment,Annual,EMP0976,approved
SLH0905,EMP0020,2024-06-10,168274.41,188467.34,20192.93,12.00,USD,annual_cycle,H2,EMP0723,approved
SLH0906,EMP0712,2026-01-18,70320.12,75945.73,5625.61,8.00,USD,retention,H2,EMP0004,rejected
SLH0907,EMP0404,2016-12-04,53238.67,54303.44,1064.77,2.00,USD,market_correction,Off-cycle,EMP0842,rejected
SLH0908,EMP0420,2026-03-03,158332.18,177332.05,18999.86,12.00,USD,spot_adjustment,Annual,EMP0820,paid
SLH0909,EMP0812,2026-04-14,151692.58,156243.36,4550.78,3.00,USD,promotion,Annual,EMP0490,rejected
SLH0910,EMP0863,2025-02-28,97613.19,105422.24,7809.05,8.00,USD,annual_cycle,Off-cycle,EMP0092,paid
SLH0911,EMP0168,2023-11-13,134164.86,143075.03,8910.17,6.64,USD,market_correction,H1,EMP0157,pending
SLH0912,EMP0690,2026-07-02,97447.31,100857.96,3410.66,3.50,USD,market_correction,Off-cycle,EMP0368,rejected
SLH0913,EMP0324,2026-02-23,56494.26,63273.57,6779.31,12.00,USD,spot_adjustment,Annual,EMP0010,rejected
SLH0914,EMP0634,2023-05-08,143633.09,160869.06,17235.97,12.00,USD,retention,H1,EMP0126,approved
SLH0915,EMP0532,2025-01-02,138615.42,149704.65,11089.23,8.00,USD,annual_cycle,Annual,EMP0030,rejected
SLH0916,EMP0803,2022-02-04,64674.95,71142.45,6467.50,10.00,GBP,annual_cycle,Off-cycle,EMP0374,rejected
SLH0917,EMP0076,2022-11-26,187237.70,202836.90,15599.20,8.33,USD,retention,Off-cycle,EMP0110,rejected
SLH0918,EMP0415,2025-05-15,59065.18,66153.00,7087.82,12.00,USD,annual_cycle,H2,EMP0860,approved
SLH0919,EMP0926,2019-10-06,121420.91,126277.75,4856.84,4.00,USD,annual_cycle,H2,EMP0613,paid
SLH0920,EMP0138,2022-09-27,149643.51,162287.58,12644.08,8.45,GBP,spot_adjustment,Annual,EMP0352,paid
SLH0921,EMP0045,2025-07-22,70567.21,73037.07,2469.85,3.50,USD,spot_adjustment,H1,EMP0099,pending
SLH0922,EMP0345,2026-05-03,53920.58,56616.61,2696.03,5.00,USD,retention,H2,EMP0649,approved
SLH0923,EMP0959,2024-06-24,49878.46,54792.79,4914.34,9.85,GBP,spot_adjustment,H1,EMP0013,rejected
SLH0924,EMP0661,2025-11-04,93847.28,96662.70,2815.42,3.00,USD,spot_adjustment,H2,EMP0662,paid
SLH0925,EMP0499,2023-05-17,104857.30,110100.17,5242.87,5.00,USD,annual_cycle,H2,EMP0809,pending
SLH0926,EMP0867,2026-07-08,50721.72,53765.03,3043.30,6.00,GBP,annual_cycle,H1,EMP0645,pending
