ar_id,customer_id,invoice_id,outstanding_balance,days_past_due,aging_bucket
AR4A9C435526,CUST100000104,INV7FD613922A,190.48,0,Current
ARCB57289D09,CUST100014806,INV5F1AEB27FE,371.95,15,1-30 Days
AR62A1CB2169,CUST100025096,INVDA8D935930,127.22,0,Current
ARB760AB71B2,CUST100043195,INV6065367E7B,26.8,0,Current
AR92F5FA18BE,CUST100072075,INVC6A1AD4D69,203.95,90,61-90 Days
AR4AE3F5D8A6,CUST100009831,INVB95791F85A,223.61,90,61-90 Days
AREB76E20C98,CUST100075683,INVB22E1B88EC,137.68,60,31-60 Days
AR5C91BFA8A8,CUST100092313,INV8A444C0493,44.77,15,1-30 Days
AR32CC4781E0,CUST100055828,INVFDD93DB41A,58.14,60,31-60 Days
ARE48F5EE87B,CUST100069898,INV0EEDBED769,216.71,30,1-30 Days
ARCF52C951AA,CUST100032820,INV1D73C0C725,164.86,30,1-30 Days
AR4E0CB795EE,CUST100036505,INVC31A11A79E,77.99,60,31-60 Days
AR72042EE36A,CUST100063714,INV960915DF2E,73.0,15,1-30 Days
AR854C57F98B,CUST100066096,INVB92E146C55,178.84,30,1-30 Days
AR5E44C0011F,CUST100090252,INVEE0BFF3CE6,45.69,0,Current
AR73DA873E89,CUST100083363,INV1927F4ABFF,189.92,0,Current
ARD09DDDA2A2,CUST100040683,INVED55D169D1,14.19,30,1-30 Days
AR0F28BDD01B,CUST100011192,INV583271B89B,65.69,30,1-30 Days
AR1E02195CBD,CUST100044997,INV4C982C677D,228.55,90,61-90 Days
AR23C6A31A58,CUST100090431,INVB77DB31575,31.53,30,1-30 Days
AR199568F9FE,CUST100019388,INVD00C10278B,122.86,0,Current
AR9F11FBCCF8,CUST100047721,INVD2DD9869A2,144.16,30,1-30 Days
AR0E8310F321,CUST100077378,INVCE7EFB8729,160.67,0,Current
AR4F95948ED0,CUST100014600,INV9195FF92BF,170.87,60,31-60 Days
AR766AE97B17,CUST100056591,INV8F8EE40F5C,139.11,60,31-60 Days
AR9E7B107752,CUST100001996,INVAB179E7BBD,1.65,0,Current
AR93B14034C9,CUST100015473,INV97AA658A6E,125.09,0,Current
AR8F6820B160,CUST100034333,INV47E9BFD379,25.31,30,1-30 Days
AR80726E6F3B,CUST100013597,INV2FEC6B39DD,109.24,0,Current
ARDDF43E28B9,CUST100040173,INV9705F55F37,131.34,0,Current
ARAC2C51071C,CUST100053229,INV5EF39FAD71,124.74,0,Current
AR21142C314C,CUST100079429,INV64EA3B82B7,227.53,0,Current
ARCABDF06C6D,CUST100003908,INVE6FF0E69FA,103.05,0,Current
ARC40F9B8656,CUST100023854,INVFBBE939F8B,159.79,30,1-30 Days
AR2F5DEE20A2,CUST100049664,INV428E6ECBE8,107.93,30,1-30 Days
AR7A549A4E50,CUST100000705,INV8EE3C11B63,98.64,15,1-30 Days
ARB2F52D3704,CUST100057077,INV89081B302B,23.76,0,Current
AR5D8C75D3F6,CUST100021795,INV247794BD5E,27.46,0,Current
ARF906A528F2,CUST100002318,INV1CDD10C8C8,90.26,15,1-30 Days
AR116FCBE6DF,CUST100016202,INV6AEE6E40D9,41.3,0,Current
AR4463EEEA49,CUST100055761,INVDB1D1445DC,211.38,60,31-60 Days
AR11F98274B2,CUST100079194,INV1345399213,80.67,0,Current
ARA921E1AB56,CUST100015202,INV45FFA8A10D,98.82,0,Current
ARF24FF5E78A,CUST100059250,INVA6F1E8562B,76.27,15,1-30 Days
AR36896B27BF,CUST100084649,INV3D85CBF181,215.23,0,Current
AR17C1722A8B,CUST100006117,INV55EF958D3B,138.04,0,Current
ARA26732A625,CUST100098099,INVA5365552CA,41.67,0,Current
AR9E81656931,CUST100059452,INV74FDABF11B,254.55,15,1-30 Days
AR80858AB911,CUST100075628,INV4CCC563275,49.13,60,31-60 Days
AR2690A0FA41,CUST100065962,INV964ABD4925,80.04,90,61-90 Days
AR62514DA16A,CUST100096415,INV1A873CBA70,281.03,0,Current
AR9366CFACC3,CUST100002560,INVA6D468C2DD,260.27,60,31-60 Days
ARFF468D2C9B,CUST100026540,INV82BD98EFF1,163.55,0,Current
ARDB0580AA4B,CUST100064964,INV6A46EEAA82,345.13,0,Current
AR41EF03711C,CUST100062448,INV59D1C5BCE3,5.87,0,Current
ARFDEB1917A0,CUST100098186,INV1763D11068,118.8,0,Current
AR9A2946B06E,CUST100035544,INV27C833AF75,89.07,0,Current
AREB83DD7283,CUST100080237,INV87AB23B311,38.44,0,Current
ARA8C7369580,CUST100057281,INV9D1395A2F8,151.17,0,Current
ARA107DD16F8,CUST100085465,INV12804E68BD,91.37,15,1-30 Days
AR27B84825B5,CUST100035636,INVFF266D49B9,270.43,0,Current
ARE60D4E77C1,CUST100035676,INVB0D1FD244F,28.43,15,1-30 Days
AR1D66E184A9,CUST100090333,INVAFA383E992,10.28,0,Current
ARA7A53C4054,CUST100098300,INV0B754BD7E3,174.06,15,1-30 Days
AR0A8941A020,CUST100020533,INV5B698EBD70,43.61,0,Current
AR8290DA2FA3,CUST100000638,INVC1AF5AF529,16.65,0,Current
AR11BDD296DA,CUST100075704,INV79D807E8A1,18.31,0,Current
ARAC3B384632,CUST100036809,INV6A4DAB3D1D,11.22,30,1-30 Days
AR406990363C,CUST100010225,INV8D80A31122,26.06,0,Current
AR2F490B104F,CUST100091738,INVF28EE766E0,61.46,0,Current
ARE9590A7E3A,CUST100019478,INVF0F944015D,254.52,0,Current
AR31983698CC,CUST100052094,INVFD3BBB46BC,69.49,0,Current
ARD08D44E035,CUST100006460,INVE1A8073B6C,386.22,15,1-30 Days
AR4B3D856808,CUST100083819,INV73F8DD3197,96.71,0,Current
AR38BBD19D68,CUST100011994,INV44316F8139,137.1,0,Current
AR4CB059D8CE,CUST100025711,INV56A6A46069,48.22,15,1-30 Days
ARB24B49016F,CUST100033571,INV3546DC3BBF,12.8,0,Current
ARFF03F4F7C1,CUST100056470,INVE1BF14241A,82.13,0,Current
ARC10C804801,CUST100034703,INV0B6C27C9B7,13.71,0,Current
AR35D2E24606,CUST100076677,INV0DF51FA062,138.8,0,Current
ARD70303BEE4,CUST100043034,INVC7241F89EB,195.06,60,31-60 Days
AR78A0594B41,CUST100010054,INV0E78EDF191,184.55,90,61-90 Days
AREF74CDD2DF,CUST100071784,INV2333FAC2CE,106.6,15,1-30 Days
ARD0E49DD687,CUST100018326,INV2FA72D1A8B,191.49,0,Current
AR8E85B0034F,CUST100023652,INV0EBF82BB43,55.97,0,Current
ARE408F0A72A,CUST100084561,INV6D9436633C,191.19,0,Current
ARB734D4CB07,CUST100013578,INV38D1719505,234.85,30,1-30 Days
ARB375E4CB09,CUST100060745,INVBFBC952626,102.09,0,Current
AR953F3F30AA,CUST100025575,INV6029D5CE1B,38.13,0,Current
AR91DC06E1BC,CUST100080739,INV456F235F7F,56.48,60,31-60 Days
ARD1BE6E5306,CUST100040088,INV69125802FB,272.95,30,1-30 Days
ARE9E112F9FF,CUST100049432,INV859B37BF50,35.79,15,1-30 Days
AR5CC9020DD1,CUST100007407,INVBB138E9B72,25.82,0,Current
ARAFFF10B2D6,CUST100045988,INVD78052048A,271.8,90,61-90 Days
ARB9A7A8B1BB,CUST100041528,INV6988A03E45,300.69,0,Current
ARF9E5368774,CUST100005749,INV42B74ACBA6,7.36,15,1-30 Days
AR4A8FDCEDC2,CUST100031598,INVCD22207213,160.28,0,Current
AR5714EE1686,CUST100065128,INV3D01ABA561,271.37,0,Current
AR341A263DCD,CUST100045621,INV4EA9C86BD4,46.97,0,Current
AR510E09755E,CUST100040263,INVBC110CFC00,263.89,0,Current
AR15929F33B0,CUST100007290,INV941AF313B9,14.3,15,1-30 Days
AR61E4213FD6,CUST100006777,INV860E3B6AF2,121.83,0,Current
AR12FBB24C39,CUST100064913,INVA00AB44693,39.12,0,Current
ARB4A8C15F92,CUST100036274,INV287E25A1F7,59.49,0,Current
ARE08BCBF1FC,CUST100039630,INV45D10CA0AD,33.36,30,1-30 Days
AR195ABA498E,CUST100013168,INV269464347A,8.54,0,Current
AR9DC92A7825,CUST100070146,INVEBBEE23863,61.07,15,1-30 Days
ARCBCEA30B21,CUST100024417,INV699154B4C1,205.8,0,Current
AR17C0B1C62B,CUST100092982,INV6E1B976886,192.1,15,1-30 Days
AR6E48F47F15,CUST100047189,INV9360855F78,24.34,15,1-30 Days
AR62143A7E51,CUST100083034,INV26D6583A53,65.12,30,1-30 Days
AR86F1A22E8A,CUST100096667,INV515F2DD0ED,186.75,15,1-30 Days
AR21D5BA6E70,CUST100071351,INV90A682CD1A,98.47,60,31-60 Days
AR33E704DACE,CUST100051244,INV3086BBF7D6,51.89,30,1-30 Days
ARAF8952852C,CUST100011351,INVF5F7C00F87,7.07,30,1-30 Days
AR8FA6F434BE,CUST100060378,INV5452918554,203.04,15,1-30 Days
ARF5F3135291,CUST100049518,INVC8E3C8490E,137.09,0,Current
ARD8E5CA644D,CUST100087860,INV76F22FEB28,18.22,0,Current
AR591FFE9891,CUST100061568,INVD1C96AA00A,40.01,30,1-30 Days
AR8DA7D16B93,CUST100032941,INV98B4FEE99C,174.44,0,Current
AR1C40149E70,CUST100026146,INV562CBBB718,33.23,0,Current
AR889AB05232,CUST100000714,INVB80DB8D93C,275.39,0,Current
AR8E96F2B2E8,CUST100057944,INV30FF7EB643,131.42,0,Current
AR7621DE5D77,CUST100086985,INVA712FF31DC,8.39,30,1-30 Days
ARFB79FD87C8,CUST100061269,INVF3312EE1AE,111.37,0,Current
AR0879B48FED,CUST100087364,INVA90A5D09EF,206.26,0,Current
AR09A759C5EF,CUST100073995,INVAC2D2271A3,56.55,30,1-30 Days
AR8C28574341,CUST100066886,INV8F7520F0E4,213.15,0,Current
AR9C25A25BFB,CUST100034459,INV912104A54C,257.09,0,Current
AR85A440B311,CUST100077818,INV13A7BE47FF,19.08,90,61-90 Days
ARB2D1C3855F,CUST100028544,INV3B961F608F,9.21,15,1-30 Days
AR7ADA1D59D8,CUST100019032,INV4BDA7BF770,113.64,0,Current
ARF0C1632351,CUST100021565,INVC37934E2C4,24.79,60,31-60 Days
ARCFF95F4C89,CUST100057778,INVE36229BF78,24.69,0,Current
AR4857351FC5,CUST100020650,INVD888D0BE20,174.05,15,1-30 Days
AREB837626F0,CUST100058248,INVDAC0494B20,9.65,0,Current
AR8113148058,CUST100007504,INV3E4D078FB6,194.22,90,61-90 Days
AR5350FF9003,CUST100046858,INVF3F8BB44A8,2.39,30,1-30 Days
AR6B25F93D66,CUST100013122,INV491C07B8C9,10.24,0,Current
AR85BF7C9783,CUST100082887,INV7DF3CFD8C8,82.04,15,1-30 Days
AR5A27B46F4F,CUST100031875,INV4453998DA8,17.26,0,Current
AR8FD40B8BCB,CUST100014056,INV562BCF3FB1,67.15,30,1-30 Days
ARC4CD321CD4,CUST100038793,INVA7D046E0D3,24.91,0,Current
AR855C76C1C7,CUST100065109,INV3AB1637902,17.19,0,Current
AR0BAB5425D2,CUST100062272,INV714497ABB5,58.11,0,Current
AR26D1D0A7EB,CUST100055778,INV0DE04FD447,133.49,90,61-90 Days
ARE2132BE517,CUST100029333,INVB20B37E82C,151.12,60,31-60 Days
ARA913F86E11,CUST100051659,INVDB7A1734D2,67.13,0,Current
ARC1E1F0BAB9,CUST100058866,INVD166B09B7A,136.46,0,Current
AR9152B169A4,CUST100075474,INV8EA878E75C,1.41,0,Current
AR3B312E863B,CUST100034856,INV6A8169A9AE,7.94,0,Current
AR86642BBFB9,CUST100025140,INVF555FE146F,70.8,60,31-60 Days
AR62547B4C35,CUST100002930,INV356CD52BFE,10.52,60,31-60 Days
AR5A9CE72012,CUST100085634,INV800B8EC18D,80.31,0,Current
AR5154D121A5,CUST100078133,INV9E0864BD0D,82.88,15,1-30 Days
AR0BF325F966,CUST100090079,INVEADB56876D,7.61,60,31-60 Days
AR23FBE6BCF2,CUST100022777,INVF153CED374,185.69,0,Current
AR8347140E91,CUST100011041,INVF5D9D7388A,205.48,30,1-30 Days
AR21D5618193,CUST100076206,INVCCD7EDCAE7,5.9,15,1-30 Days
AR2AB9DF0E42,CUST100020464,INV92FCB9DDA0,23.97,60,31-60 Days
AR75D8FFC5EA,CUST100045112,INVA38A6CEEAC,76.52,0,Current
ARCC39848D81,CUST100005516,INVC86A54081D,29.99,60,31-60 Days
AR24B8C71DE4,CUST100055247,INVAACBA3D276,145.79,0,Current
AR445E67CF1C,CUST100095958,INVAE29941B9E,0.68,30,1-30 Days
AR59813935CE,CUST100010730,INV71773FE392,77.92,60,31-60 Days
ARD278BB6C85,CUST100074573,INV0F64141B27,39.16,0,Current
ARA59124D696,CUST100094620,INVEEC872CFE2,167.76,30,1-30 Days
ARE33C0E0F63,CUST100021925,INVB41C3D5477,122.2,15,1-30 Days
ARDE5A549E67,CUST100096213,INV6392A27F3F,173.37,0,Current
ARABA65AC766,CUST100046503,INVF11D4C8988,11.88,60,31-60 Days
ARBD586FC3C6,CUST100061208,INV2D6858CA98,111.82,15,1-30 Days
AR8E6AB8017A,CUST100078709,INVA866E6B554,122.59,60,31-60 Days
AR35F157BDBB,CUST100002386,INVA743061C5C,84.89,15,1-30 Days
AR7CAB649E57,CUST100018318,INVE237097BDE,331.21,0,Current
AR41E62D4AC6,CUST100009964,INV607CFD12CE,129.22,0,Current
AR7A804411E7,CUST100079850,INV020BEBB74F,140.8,60,31-60 Days
AR0ACA8F6F60,CUST100024016,INVA10AF31C23,24.2,0,Current
ARD0EC96C6CE,CUST100037633,INVE8B4FDA26A,210.68,15,1-30 Days
AR2A17B25C04,CUST100056660,INV5CFCE41090,268.2,0,Current
AR0AF464C9BA,CUST100004595,INV6A9693FBAE,61.88,0,Current
AR65566AAEA2,CUST100052406,INV95A5BF87B5,88.03,0,Current
AR73D0691E97,CUST100081074,INVE73BEB85FB,97.65,30,1-30 Days
AR2DAD94331B,CUST100082647,INVFF10BFB1F0,311.08,15,1-30 Days
ARE4009F8604,CUST100056141,INVF9ACB7D334,82.36,0,Current
ARBE1697BF8B,CUST100062184,INV355053C10E,112.82,0,Current
AR6C18B15FEB,CUST100095938,INVA07ABF8D79,323.55,0,Current
ARAFCE0FF513,CUST100048572,INV58E4CEFAF5,18.54,0,Current
AR487C459B72,CUST100088305,INVE9BF0DE5F5,19.74,30,1-30 Days
AR6F11E8A5D6,CUST100040565,INV1B0F8679E6,293.42,15,1-30 Days
AR6C2C1A9031,CUST100018602,INVA48A42AC77,229.33,120,90+ Days
AR49EDC3D3F2,CUST100072742,INVF69614B206,14.33,30,1-30 Days
AR5D808115B8,CUST100002936,INV4B2189E327,37.97,0,Current
AR4B5945A0FB,CUST100010170,INV724B599A83,82.0,30,1-30 Days
AR5843124B19,CUST100039715,INV74C8F1E25D,327.06,0,Current
ARB667623DFA,CUST100001063,INVC6F2704E0D,16.96,15,1-30 Days
ARA0AF3935D5,CUST100011553,INV9DC00D09B6,57.1,30,1-30 Days
AR8B06AC1488,CUST100018798,INVE04AEDDDE7,13.45,30,1-30 Days
AR984D128179,CUST100077565,INVCF738FF155,2.16,0,Current
AR3C8B029411,CUST100012714,INVD4354C3CC3,55.0,30,1-30 Days
AR13102E023C,CUST100005038,INVFC3FA30EC6,180.87,0,Current
ARA670EC9D08,CUST100067488,INV4954C9A111,34.88,0,Current
AR926047171D,CUST100090205,INV8F210219DB,95.48,120,90+ Days
AR46AB59A349,CUST100060027,INV23E8B95DBE,9.7,60,31-60 Days
AR872691416C,CUST100060997,INVF681EBA6DC,45.74,60,31-60 Days
ARAB1B3F3AB1,CUST100023869,INV6333B00147,405.4,0,Current
AR4EFFB736C0,CUST100089060,INVACF8ACE974,108.24,15,1-30 Days
AR1F21FCA001,CUST100070322,INV2231D4D879,8.05,0,Current
AR4BFF29BBBA,CUST100088508,INVDC53DAA0CE,121.18,0,Current
AR88EB568FAB,CUST100009599,INV8147BE6D81,90.23,0,Current
AR9F7D913413,CUST100010158,INV34153AF06C,232.61,15,1-30 Days
ARA081DFBF31,CUST100039132,INVAD57F57FE9,80.42,30,1-30 Days
AR4DC941D826,CUST100053377,INV31BB51FAE4,90.93,30,1-30 Days
ARB7720A16C8,CUST100049133,INVE674404E63,31.61,120,90+ Days
ARF410B86362,CUST100078012,INV6335960FE4,77.39,0,Current
AR78A3539C4E,CUST100092349,INV01A4CB7D40,39.12,15,1-30 Days
ARE29AFB925B,CUST100045435,INVD2A74A7896,275.84,15,1-30 Days
ARB218C34F96,CUST100049719,INV1697E7EBB4,1.21,0,Current
AR1A7CAA5040,CUST100064619,INV6479FB56AC,201.83,120,90+ Days
ARF179842274,CUST100011423,INV8E242E80B9,110.45,60,31-60 Days
AR6849C760D5,CUST100089051,INV6222BB344A,53.91,0,Current
ARDF68161901,CUST100077201,INVAB7FB83384,102.7,30,1-30 Days
ARA4D9F8D663,CUST100030327,INVAE6FD00614,352.33,0,Current
AR2EB8DAE8A1,CUST100088126,INV3261C7705E,248.81,0,Current
AR5812CF6551,CUST100038791,INV2C37087DC1,284.6,15,1-30 Days
ARB9E1AC8BF2,CUST100032286,INVB5195E7F98,394.79,15,1-30 Days
ARB99FA36211,CUST100011659,INV6D1CB91372,132.39,30,1-30 Days
AR5B03C97AD9,CUST100065799,INVDFA5507511,99.83,15,1-30 Days
ARC31D5724D8,CUST100009196,INVCB705CA9A1,355.53,0,Current
ARBC8EFE3AB5,CUST100051758,INVDCD36B08E8,21.04,0,Current
AR2D79D84481,CUST100098347,INVC764F0CCC5,24.25,30,1-30 Days
AR70269FF3EC,CUST100040857,INVFF27C661C3,59.2,0,Current
AR65662A2BEC,CUST100034188,INV7B0827336A,140.6,60,31-60 Days
ARC9B3A6AD3B,CUST100000082,INVE3C47515A6,95.63,90,61-90 Days
AR3E232CEE2D,CUST100052302,INVA8BF4D2C91,244.14,15,1-30 Days
ARFE355CC911,CUST100025755,INV6CEF83A5E4,40.56,30,1-30 Days
AR2F276F2124,CUST100053987,INV6B1A7F283A,28.18,0,Current
AR57AC82F0E2,CUST100050669,INV48C61C83EF,131.16,0,Current
AR84D6E94FEA,CUST100001655,INV9BCD62075E,324.94,15,1-30 Days
AR6AEEC5ED21,CUST100054999,INV95D302A302,308.6,15,1-30 Days
ARFE7F553D96,CUST100037634,INVCD3741749E,13.32,60,31-60 Days
AR2158700714,CUST100053485,INVF9AFB1B161,200.6,0,Current
AR2337F74971,CUST100033424,INV03FF49608B,81.62,0,Current
AR1CF0FDD1C3,CUST100079373,INVAAE30C4DA0,17.71,15,1-30 Days
AR347A5ECDBA,CUST100038287,INV923480E5C0,56.41,30,1-30 Days
ARCC9F7CC627,CUST100064592,INVD773D904B4,270.63,30,1-30 Days
AR81BD267793,CUST100062423,INVECDB6A3EF5,380.82,0,Current
ARE62A4A8E03,CUST100022439,INV1A2D712F37,73.35,15,1-30 Days
AR9015E3A230,CUST100013200,INV9DFFB9FAD0,86.33,30,1-30 Days
AR97423DDDC0,CUST100060156,INVB6473CFF90,61.85,30,1-30 Days
AR383DA6F8F3,CUST100097052,INV8C7773405A,97.02,30,1-30 Days
AR0F9C52F8C1,CUST100081384,INVDBACD8C85B,157.17,30,1-30 Days
AR865F63119A,CUST100059314,INV3D86874F7B,210.77,0,Current
ARF27CB3C074,CUST100064096,INV194538F94F,357.83,90,61-90 Days
AR3BD1346472,CUST100076296,INV0CC12A9829,210.53,30,1-30 Days
AR0A17ABD405,CUST100067567,INV9E0A9A41C1,108.51,15,1-30 Days
ARCCA197D3B4,CUST100096924,INV3B5FDCA50B,19.66,15,1-30 Days
AR126BA9460B,CUST100082664,INV0577FF6538,65.75,0,Current
AR3733F66B23,CUST100096108,INV5D4F0F1D4E,0.59,0,Current
ARFA8F56B34D,CUST100035975,INV9983E56CB0,130.7,0,Current
AREE8B1EEBE5,CUST100005224,INVCEAEE4DAE3,356.46,0,Current
ARE841CBA56F,CUST100007462,INV17F7D7FF02,20.71,0,Current
AR05F9CF464A,CUST100051899,INV47E48021ED,46.41,30,1-30 Days
ARC00162FCED,CUST100002231,INV6C7D74EA32,252.94,60,31-60 Days
AR6E9DDB08D7,CUST100059882,INV4285212356,90.21,0,Current
AR9B096EA5FC,CUST100011209,INVAE35136877,64.06,90,61-90 Days
ARC774509718,CUST100039468,INV06FA0C669C,105.04,120,90+ Days
ARE39EE183EA,CUST100006889,INV7FCF4B2846,23.15,15,1-30 Days
ARC82382675E,CUST100021413,INVFCA3A9C7D3,31.56,15,1-30 Days
ARA60B9FB594,CUST100014800,INV2EBF532B90,10.15,0,Current
AR354EC4C972,CUST100034201,INV249DFDCCBB,13.72,30,1-30 Days
AR13A2D304F8,CUST100041096,INV974D033179,3.1,30,1-30 Days
AR82C92B0913,CUST100058846,INVADFD27A0FD,77.97,15,1-30 Days
AR1CF20CAF29,CUST100069668,INV9E54C76838,137.71,30,1-30 Days
AR3A44A1D670,CUST100051508,INVAC6A652C06,19.43,90,61-90 Days
ARA2F3548B59,CUST100012221,INVA9B6EFBE49,213.79,0,Current
AR3F64A38A82,CUST100012168,INVC0D20BF4C7,48.6,0,Current
AR1B73EB3738,CUST100066865,INV898AA1A50B,34.81,0,Current
ARB3409804AA,CUST100006769,INV11370E243E,142.57,0,Current
AR8C5BF13EC4,CUST100020171,INV8446A54E48,270.16,60,31-60 Days
AR743B078BA9,CUST100017141,INVA5CB40D13B,35.58,30,1-30 Days
AR0F78055169,CUST100078596,INV9FF7EBA4ED,44.7,30,1-30 Days
AR4BFF6714AC,CUST100035272,INV042FAA5B5A,14.09,0,Current
ARD688B3F313,CUST100060368,INV4126F6647A,238.37,0,Current
AR5A260BF4DE,CUST100024424,INV6C24BDC137,49.4,0,Current
AR9C190CAB98,CUST100040373,INV9CA6D34478,339.03,15,1-30 Days
ARA465189CF7,CUST100088988,INV485148E2A9,61.09,30,1-30 Days
AR2AE81EC22A,CUST100094766,INVE50A372540,137.54,0,Current
ARBA0CBA8AD5,CUST100018664,INVDF6F307FD0,15.21,30,1-30 Days
AR5E4750CABF,CUST100054428,INVE66C490323,129.75,60,31-60 Days
AR169947EE66,CUST100005622,INV345E089A77,2.9,60,31-60 Days
AR0FA0081B37,CUST100068959,INV56823781CE,89.0,30,1-30 Days
ARFB33BF8188,CUST100097302,INV54AD69F298,25.08,30,1-30 Days
AR848613B9E8,CUST100095588,INVE432FD68A5,95.12,30,1-30 Days
ARD8C8C44AB3,CUST100069908,INVAB269A4F7E,201.6,0,Current
AR6964BA5999,CUST100099033,INV28AA75663B,38.8,0,Current
ARE463E3B045,CUST100022873,INV011A3F7C32,0.8,15,1-30 Days
AR8CABF70F3D,CUST100017409,INV2F07472F8A,39.87,30,1-30 Days
ARFE46E03A46,CUST100070412,INV0E79028630,137.42,30,1-30 Days
AR56268015DB,CUST100085134,INVB8B7A661DC,298.36,90,61-90 Days
ARF82B26C390,CUST100073122,INVA5D5D0E20E,233.01,30,1-30 Days
ARF4E583FD87,CUST100077607,INV5B554B941C,8.38,0,Current
AR33EA864912,CUST100026559,INV15A9C6C6CA,98.76,0,Current
AR0AE36F7073,CUST100078261,INV5DAF226060,104.14,60,31-60 Days
AR2CA26B6C0E,CUST100008228,INV6E13A0E7F7,125.84,0,Current
AR6EDDF31828,CUST100028837,INV54F3EC5A38,319.17,0,Current
ARB5EFF250BA,CUST100061734,INV856B761854,20.37,0,Current
AR4F726161F1,CUST100016099,INV27F960108C,31.43,0,Current
AR7216233560,CUST100062971,INVBF062D39A1,109.93,15,1-30 Days
AR56FECC7A48,CUST100074782,INV608E348D42,190.28,0,Current
AR979E7932D9,CUST100079522,INV4D0E3560C8,46.74,0,Current
AR7F108D5B9B,CUST100048619,INVA67577E1B1,258.38,0,Current
AR1A3263BD94,CUST100030494,INVEE52654D03,32.12,60,31-60 Days
AR6A56840FFB,CUST100001464,INV5FBA1BB7E0,106.73,60,31-60 Days
ARD8997C4D5D,CUST100033943,INVCFF245A951,18.32,0,Current
AR0294D08634,CUST100022014,INV76775FF310,105.09,90,61-90 Days
AR84BC89847D,CUST100071139,INV413B640E60,14.61,60,31-60 Days
AR0B2407AC85,CUST100000186,INV7AE197008B,98.66,60,31-60 Days
AR329C687884,CUST100068161,INV8A968D0A7B,229.89,0,Current
ARAE10A657ED,CUST100017072,INV18602CEA02,23.63,0,Current
AR1AF592C765,CUST100072899,INVA255C97E40,63.07,0,Current
AR4A5FCA8652,CUST100090325,INV1B11FB1145,100.16,0,Current
AR7085AF990C,CUST100034808,INVABD92E6E60,306.98,0,Current
AR1DF09FB8DE,CUST100008968,INV364585B1F0,158.22,0,Current
AR0C45C9012A,CUST100026509,INV41C43CDCCD,90.06,30,1-30 Days
AR638F2BD7E9,CUST100059211,INV9F26886AAB,173.9,0,Current
AR3A3437A974,CUST100090487,INV0D3981937A,335.99,15,1-30 Days
AR18E6E8BD23,CUST100005657,INV0900E2126C,126.69,15,1-30 Days
ARF3A98F5476,CUST100006469,INV5E033E72E3,15.07,0,Current
AR7A2C08CE09,CUST100066826,INV22DBC41836,40.45,90,61-90 Days
AR00522B2DE1,CUST100002506,INVB14962F7B5,78.04,0,Current
AR794BD661C2,CUST100072239,INVDDD58751B9,265.69,0,Current
AR166896485C,CUST100048909,INV3702597AD4,139.05,30,1-30 Days
AR3FD7A1BBA1,CUST100023279,INV4DA3EED5C1,55.3,0,Current
AR4205441F6C,CUST100041347,INV921F2104E1,96.79,0,Current
AR8C7DE76804,CUST100069765,INVAE65D17026,43.19,30,1-30 Days
AR0F8B1A1C6B,CUST100065764,INVBD9CD67376,21.75,0,Current
AR57FF7EF247,CUST100010538,INV67D1FA6415,22.86,0,Current
ARC40DCB3BB9,CUST100059304,INV027D4D3901,89.18,60,31-60 Days
ARA2E99DA823,CUST100004101,INV19370DA872,107.02,0,Current
AR987708D56D,CUST100080624,INV9CC1E04235,11.3,15,1-30 Days
ARA3F8197ED9,CUST100083924,INV7D77C061A0,11.95,15,1-30 Days
AR6FCDFF2D99,CUST100040316,INV28283CCCFE,202.13,0,Current
AR76CA3ED2CB,CUST100047813,INV115C635AF3,131.93,0,Current
ARF8B50DB5C2,CUST100005761,INV4FB70EB3E3,164.94,0,Current
AR31707D2DC7,CUST100047363,INVE62C5A3E7C,146.63,0,Current
AR2D035D607A,CUST100059939,INV7BA3492107,12.46,120,90+ Days
AR8F449F8050,CUST100097812,INV9F766B3C1A,3.87,60,31-60 Days
ARCAD9F410C0,CUST100026910,INVCB86062217,64.67,30,1-30 Days
AREE6FEA080A,CUST100082142,INVF7271BABD5,126.79,0,Current
AR0890228D9E,CUST100024532,INV883E7AE005,32.38,30,1-30 Days
ARDDCF0DA1D2,CUST100016606,INV162F1BD624,71.8,0,Current
AR58D7054E45,CUST100090319,INV858EEFB988,292.33,0,Current
AR9FB622BEE3,CUST100047510,INV9B86062B87,36.4,30,1-30 Days
AR8542335DD2,CUST100074091,INV0E7017F571,93.05,0,Current
AR654748E44C,CUST100032080,INVAA5DF728E6,226.55,30,1-30 Days
AR4E65ECA957,CUST100016649,INVC927DE45B2,6.5,0,Current
AR5AE4B90E5E,CUST100002575,INV070788B9DD,86.1,0,Current
ARA64449BC72,CUST100095882,INV233117C90B,229.72,0,Current
ARFE8EF4E142,CUST100096967,INVE18056FC73,233.51,0,Current
ARCEB18F0AB7,CUST100075893,INV056E1A2417,58.98,0,Current
AR8CB312DD45,CUST100025695,INV016F2C8012,99.77,0,Current
AR451C269CBD,CUST100039579,INVA8ABF9C338,27.3,0,Current
AR0C073B32C1,CUST100012563,INV9980185C3B,96.53,0,Current
AR2C0863FAB9,CUST100023797,INVB80B8F00DF,23.84,60,31-60 Days
ARAB66888A14,CUST100024224,INV3F5651BA7B,394.54,15,1-30 Days
ARFA2707C9C2,CUST100096173,INVB04B7DE661,85.01,90,61-90 Days
ARBADF595297,CUST100092362,INV89E8761C66,149.89,0,Current
