asset_id,customer_id,asset_type,manufacturer,serial_number,install_date,status
AST57E91E6B27,CUST100026941,Handset,Arris,65187CB6B03648A2,2017-02-04,Active
ASTDD5650B5E8,CUST100028731,Home Security Hub,Google,838D511086F847A4,2019-10-04,Active
AST5A06BF3216,CUST100045362,Handset,Apple,5D63C3BCCB7E4C8E,2018-07-10,Active
AST8820343E71,CUST100037073,Handset,Nokia,7E9F8526E6E349ED,2023-01-20,Decommissioned
AST2C616EDA50,CUST100038331,Set-Top Box,Nokia,2EB5F84629F94C27,2024-11-27,Active
ASTCD21BE7C3B,CUST100005755,Modem,Nokia,D5C505AF4C184528,2018-09-05,Active
ASTB4E9135B96,CUST100081967,Modem,Arris,D7BE808494C3487C,2016-12-02,Active
AST31437E6CA6,CUST100084476,Handset,Google,ED5C992A28F04A1A,2016-05-03,Active
ASTB1A98DDA4C,CUST100088160,Modem,Nokia,5AEE886AB36A42CC,2022-01-08,Active
AST5505AD6E58,CUST100021364,Router,Huawei,5C975111B8E84779,2022-03-19,Active
ASTED9E24D9D7,CUST100065765,Handset,Arris,6297326D687B4A5E,2016-03-15,Active
ASTA377614D36,CUST100019621,Set-Top Box,Google,B388E7DFBAF042B4,2025-01-10,Active
ASTEA535D18D5,CUST100040190,Router,Apple,1C1974EFAF1445F3,2020-05-04,Active
AST38433F0B0A,CUST100089706,Handset,Cisco,4A17A68BC6D849B2,2020-04-16,Active
AST10D15F318F,CUST100008841,Router,Nokia,3FF89508CE864D50,2017-04-28,Active
ASTFE0F9FA364,CUST100047644,Handset,Arris,E1E65D12D3EB47CA,2016-12-21,Active
ASTF75850CC8D,CUST100001400,Handset,Samsung,D772591D845B492B,2024-08-04,Active
AST4A5089D3B7,CUST100008303,Home Security Hub,Google,4EE5E7EF4D9147DE,2025-08-22,Active
ASTC53AAB20AB,CUST100099449,Modem,Nokia,D30FA86A861F4819,2020-12-05,Active
ASTF9F312EA57,CUST100008849,Handset,Arris,608A2BF486D84D77,2021-12-23,Active
ASTD808E37FCD,CUST100038391,Router,Arris,B1563E1476424122,2025-09-08,Returned
ASTEBAFC33F0F,CUST100035630,Smartwatch,Google,58CE289C75034CA2,2019-06-27,Active
ASTD200B76B26,CUST100093551,Handset,Arris,BCF1751D53E54B4E,2024-02-23,Active
AST08AADC09DE,CUST100052465,Handset,Arris,379C2D98B3254D1D,2025-12-19,Active
AST318D2124C1,CUST100018761,Modem,Apple,BDFC127DB3CB452F,2017-03-29,Active
AST125040B42D,CUST100018534,Handset,Nokia,6A25FB0FF89145E9,2019-09-19,Active
ASTB74C7C0871,CUST100018793,Router,Samsung,5CDB06D817464BF1,2021-08-12,Active
AST0B88556A81,CUST100052624,Set-Top Box,Huawei,1E02953973F34B25,2020-06-30,Active
ASTE2D5C24691,CUST100048465,Handset,Apple,9003ED276FA14701,2016-12-06,Active
AST8BF7615890,CUST100008169,Handset,Apple,3A0F095A828449D1,2020-12-31,Active
AST3EF71E0DC0,CUST100042603,Handset,Huawei,E0FC284975074222,2023-05-11,Active
AST4B6F6A5524,CUST100059361,Home Security Hub,Google,7E5D621529A041DE,2023-12-27,Decommissioned
AST85BCAB819D,CUST100012931,Modem,Samsung,1162972090744598,2019-07-16,Active
ASTE5DE8C4EC3,CUST100092304,Handset,Arris,BC74727E3CC047B6,2016-10-26,Active
ASTA0E80BCCF8,CUST100003581,Handset,Samsung,B839A911019F4D70,2025-02-08,Active
AST40194D0994,CUST100049978,Set-Top Box,Samsung,B2D9D4EF3E3F44AE,2017-07-19,Active
AST51394B0DD3,CUST100000980,Set-Top Box,Arris,E1D9DCB1A07041F8,2017-06-18,Active
AST1BE76C644D,CUST100019476,Home Security Hub,Nokia,2FFAEAED4AC14321,2019-09-08,Faulty
ASTFEBB856559,CUST100081154,Handset,Arris,B40BCA8BF13C453F,2021-01-03,Faulty
AST8DAF82BEC6,CUST100017980,Modem,Cisco,2EF9B646B736484C,2020-10-12,Active
ASTB55F135B27,CUST100023077,Router,Huawei,776B6CC1208243E3,2024-03-31,Faulty
AST74D1147878,CUST100097343,Handset,Samsung,F3FDC24F93FE49D4,2021-09-23,Active
AST9083051328,CUST100015423,Smartwatch,Nokia,D79CEC8CFA1445C1,2025-11-19,Active
AST453E8A45B0,CUST100051977,Handset,Apple,E720D46070E744E2,2017-10-05,Active
AST63592884A8,CUST100030554,Handset,Apple,5D0689359DF540EF,2022-11-29,Active
AST9A0DBDF1A5,CUST100020416,Handset,Apple,BB0DC11397BD42C1,2026-03-28,Faulty
AST4ED19944E0,CUST100056194,Router,Apple,5551A1DF98674DFB,2019-05-10,Returned
ASTC0F375D3B9,CUST100001079,Set-Top Box,Arris,5C85EE592973477D,2019-10-01,Active
AST0BC8902DA8,CUST100056632,Handset,Huawei,DC9F06E58B004C11,2022-02-18,Active
AST8AACF2BA98,CUST100061499,Router,Apple,914854B0C1C74712,2026-05-11,Returned
AST0D62B35A54,CUST100020070,Set-Top Box,Arris,185D8D0485E446B0,2018-10-26,Active
AST0C9C9B4904,CUST100031645,Handset,Samsung,C9C0883AFEEF4507,2023-08-17,Active
AST14262857DB,CUST100013307,Handset,Apple,187160E6188E466C,2021-12-09,Returned
AST5AD89F25C2,CUST100012514,Handset,Apple,2C0D75D5F424477C,2020-08-27,Active
AST9F1E36AFF5,CUST100089954,Router,Google,01B9A44C13184E2C,2024-12-30,Active
AST9817955D86,CUST100003079,Set-Top Box,Google,6E12E45A8AB84957,2024-08-03,Active
ASTDB7FF0347B,CUST100011600,Handset,Cisco,D16D3DB3A129498B,2025-06-03,Faulty
AST75D7C7663F,CUST100026525,Router,Huawei,C134D171228D47D3,2022-11-15,Active
ASTDB64BB6C71,CUST100072485,Handset,Google,6039AF0311EB4C1F,2023-03-02,Active
AST8EE673F674,CUST100097082,Handset,Arris,E093FACA6BE44A97,2018-07-06,Returned
ASTB19D5A5475,CUST100024777,Modem,Nokia,CAED32D66D5E4B68,2023-07-18,Returned
AST57D5CA7E5E,CUST100038141,Set-Top Box,Huawei,A310E0640FB14C0D,2019-03-06,Active
AST36E9868D03,CUST100030466,Handset,Apple,0E4A324A853C454B,2019-07-06,Active
ASTB492D045FF,CUST100053433,Modem,Apple,A204911C3DE74795,2024-11-05,Active
AST68A8665A4B,CUST100017394,Set-Top Box,Arris,BF5BE27E3ACF4785,2021-04-03,Active
AST9248F82B48,CUST100023956,Set-Top Box,Apple,EC808097DA204C32,2017-08-27,Active
AST05127686B9,CUST100040762,Handset,Huawei,BCD8C9A46CAA47EA,2020-03-17,Active
ASTEB3CC95C8F,CUST100077880,Handset,Google,C0E8E00A8AE14862,2022-10-03,Active
ASTC9C172D1DB,CUST100044064,Set-Top Box,Cisco,BAFB942250174DC9,2020-05-23,Decommissioned
ASTE779D1D401,CUST100053841,Handset,Huawei,7610B6A991DF4555,2017-07-29,Active
ASTB895ACDE93,CUST100095696,Handset,Arris,6BA23AE23D444CD0,2023-03-11,Faulty
ASTA6142D761B,CUST100088016,Modem,Arris,AD1EF0C4A9A64297,2022-08-12,Returned
AST0CBFC5AA51,CUST100075598,Handset,Arris,FD2AC1A24A8E47B4,2025-11-22,Active
AST18018EC759,CUST100008334,Handset,Google,0ADFDF8F835F425F,2024-05-27,Active
AST5311516068,CUST100014890,Set-Top Box,Arris,49CC34204FFA483E,2019-04-27,Returned
AST573A20039A,CUST100071131,Smartwatch,Google,97932376487145EE,2025-11-26,Active
ASTEAD04FB0B0,CUST100007313,Handset,Apple,B677FC9469FF4218,2023-12-23,Active
ASTDFC697F24E,CUST100072023,Home Security Hub,Apple,F9CB80FE54A04C05,2024-08-25,Active
AST528B87FEB8,CUST100018784,Modem,Nokia,8611140D4F994D74,2018-10-17,Active
ASTBA4DC068B2,CUST100063990,Handset,Apple,F38ABEDE41E8470B,2025-04-20,Active
ASTB891333DC7,CUST100099217,Modem,Samsung,38F55C4204B444D4,2018-01-26,Active
ASTB9D163DBEB,CUST100019305,Handset,Nokia,6FA97E84522E4B2C,2025-02-10,Active
ASTBFCD20F862,CUST100089638,Handset,Huawei,C1C981744A18452E,2018-04-26,Active
AST5BA2E222B2,CUST100065464,Handset,Samsung,2629E7E723A64E4C,2020-04-27,Active
ASTF2AE1FC139,CUST100007522,Router,Google,B2C4406841034A72,2023-07-13,Active
ASTEAE3FFEE27,CUST100054266,Modem,Google,367D9531B35A464D,2020-11-16,Active
AST55B227008E,CUST100067418,Handset,Google,CC72AED6165D4A88,2022-08-04,Active
AST1F58E0ABBC,CUST100082541,Handset,Cisco,6CC7A90DF97D458C,2018-11-04,Active
ASTA7888479D9,CUST100084328,Set-Top Box,Cisco,BB4150951035444C,2024-09-16,Active
AST752230E783,CUST100050052,Set-Top Box,Google,F32C01EFFB0B4C14,2025-06-03,Active
AST1F60967C04,CUST100070685,Router,Arris,070BB9909DDB41F0,2016-01-11,Active
AST47F28874F9,CUST100028040,Handset,Samsung,4D8E7A8AB45544E0,2019-12-03,Active
AST4D747D7BA8,CUST100005363,Handset,Samsung,FA195B18275F470E,2016-03-29,Returned
ASTB136C6C251,CUST100066968,Handset,Huawei,300081024C394BB5,2019-11-09,Active
AST15D191A560,CUST100088996,Handset,Google,70E79E0B1ADC4040,2020-05-18,Active
AST8DFABDDC61,CUST100098435,Modem,Huawei,DB7FC1C53A6E4BF6,2017-11-13,Active
ASTD1033BD08C,CUST100075575,Handset,Apple,89AD6D9F36D64389,2022-05-12,Active
ASTF37C20FD68,CUST100072027,Router,Samsung,FD7A19BB5E754453,2022-11-26,Active
AST802253DC3A,CUST100010922,Handset,Cisco,E2C0EBF6A2804D78,2021-02-17,Returned
AST91982A9C0E,CUST100021812,Handset,Huawei,2C582AC2071F4EF2,2025-12-26,Active
AST7447E959E5,CUST100067428,Handset,Cisco,DF20318C29E94F93,2022-02-08,Active
AST4A19FF035B,CUST100096010,Handset,Google,DEF69A7BDB96457F,2024-12-23,Active
AST1379D2FD34,CUST100039106,Set-Top Box,Cisco,D96C22F3D8F14653,2021-06-17,Active
AST26DEABE6DA,CUST100038787,Modem,Cisco,55B94895115C401A,2016-08-20,Faulty
AST86F0D635A5,CUST100055300,Home Security Hub,Samsung,45D8DCBF1D744555,2021-06-21,Returned
ASTC24D636BF1,CUST100044317,Router,Samsung,47CCA460930F4C2A,2019-04-16,Active
ASTB3B0D48918,CUST100066621,Handset,Arris,A6F99430897F4F3B,2017-04-17,Active
ASTB880200D9D,CUST100061866,Router,Huawei,3B04AB0F945C40F4,2019-03-10,Active
ASTC8FE78AFD4,CUST100020724,Set-Top Box,Arris,E2256E72EE6D452A,2023-02-27,Active
ASTF1BADCC94E,CUST100054450,Handset,Apple,7CDD56AF2C8940D3,2026-04-15,Active
AST2DEF19E936,CUST100046372,Router,Nokia,4F4B5FC3AECC4FCF,2024-08-06,Active
AST67739EBF9B,CUST100011407,Handset,Apple,43A15172E9564AF7,2019-10-22,Active
AST93729F907D,CUST100080281,Router,Cisco,421957AAD4B54552,2020-09-27,Active
ASTE680FC6709,CUST100074324,Handset,Apple,C706F96D04054B79,2018-06-26,Active
AST5D9E5E77FA,CUST100027525,Handset,Nokia,75B64098B8864C6D,2024-08-20,Active
ASTDE28E71801,CUST100019349,Handset,Cisco,A55127CD4B89413B,2019-06-02,Active
ASTF974E8BAC9,CUST100091188,Set-Top Box,Nokia,833473E52D564DE8,2018-09-09,Returned
AST3632AC7521,CUST100012842,Handset,Google,573A6881C8EF4901,2018-12-24,Active
ASTC02E9DFBFD,CUST100066900,Router,Arris,38DC1CBB62E943CB,2020-06-23,Faulty
AST1BDB531AFB,CUST100034503,Handset,Nokia,3EE289635CF04500,2021-07-16,Active
AST31F0788BAA,CUST100015524,Modem,Google,9327BD13CC434E90,2018-06-08,Active
AST9D64AC533B,CUST100074563,Modem,Samsung,F6C02D3CD1804158,2026-06-23,Faulty
AST076C2D7361,CUST100006740,Home Security Hub,Cisco,771DE60B585948BA,2017-02-04,Active
AST1AA9C40C41,CUST100026401,Handset,Nokia,10007178D62843C8,2024-12-24,Active
AST3E78A796F9,CUST100089996,Home Security Hub,Nokia,8CB07EE4FAFA4826,2022-05-30,Active
ASTC87A8756D3,CUST100051327,Set-Top Box,Arris,5D5EFB12F0944CFC,2025-01-08,Active
ASTE651C288EE,CUST100044531,Set-Top Box,Huawei,F1CB0F4C2616449D,2020-05-06,Active
AST9ED6981894,CUST100006070,Handset,Google,840A1B0B9C94490D,2017-03-11,Active
ASTCCED4C4F79,CUST100011887,Router,Cisco,A721C9277EB04630,2022-11-03,Returned
AST6EF8322906,CUST100033088,Modem,Apple,1C117B2757A24293,2018-11-08,Active
AST1805304B45,CUST100065194,Handset,Google,7624F08469634082,2018-09-03,Active
ASTAFE61B9B4B,CUST100039170,Handset,Huawei,F0C3B4E2DA4C469D,2023-03-09,Active
AST2BF38CEC27,CUST100030505,Handset,Huawei,E3034255F82D40BC,2016-09-01,Active
ASTF1E63C7D04,CUST100027357,Handset,Huawei,1AC21D05DDD1431C,2019-12-21,Faulty
AST8EE0337774,CUST100013820,Handset,Nokia,DCEB103777654514,2022-05-08,Active
ASTD9E227E7BF,CUST100085451,Router,Cisco,B2B7AA5CFDEB4797,2020-04-20,Active
ASTD5B9D8A541,CUST100071052,Handset,Nokia,787C3443574441AF,2023-09-08,Active
ASTBCD89567B5,CUST100041195,Handset,Nokia,AA674137D17C4B7C,2023-05-05,Active
AST9C12A505CC,CUST100075396,Modem,Arris,F4EB7475700748E1,2023-12-13,Active
ASTE80C262040,CUST100010683,Handset,Google,6FAA04F1FC4845F0,2025-06-09,Active
AST0F2A87D54C,CUST100075579,Home Security Hub,Cisco,2E70C39C375A4321,2020-03-22,Active
ASTA17911FF8D,CUST100034578,Set-Top Box,Huawei,1844F445CA4F4CEB,2023-07-15,Decommissioned
AST1DEF2EE6D7,CUST100026368,Router,Cisco,0AA14E8FEC3549B5,2018-08-26,Returned
AST6441CEFA7A,CUST100098535,Router,Samsung,59CCBA4600D749E4,2016-10-11,Active
ASTC204C2DE6A,CUST100020592,Handset,Arris,C41C4255D7974A1B,2020-11-18,Active
AST4A20970046,CUST100011659,Handset,Huawei,1F3B6580E52F48A2,2023-02-22,Active
AST61B820AE07,CUST100095812,Handset,Huawei,5A8ECD62DCF443D1,2021-04-06,Returned
AST4FD7A89487,CUST100091146,Set-Top Box,Samsung,40806A87FCAF4099,2024-11-19,Active
ASTFFBFACE4B8,CUST100099282,Router,Arris,1C249DFB5B4341C0,2020-11-04,Active
AST61B997BBB3,CUST100094694,Router,Arris,FB6B86E211AD4D22,2023-10-09,Active
AST652CCF0E1F,CUST100036803,Handset,Samsung,D18E70406011487C,2021-06-05,Active
AST0147C6BC3F,CUST100034233,Router,Cisco,4BC904D106794BFA,2023-09-04,Faulty
AST0C0649E971,CUST100067539,Home Security Hub,Samsung,9539E7D84DE043C3,2018-11-11,Active
ASTC06603016E,CUST100023809,Modem,Huawei,94ACF2AF6E45458E,2021-10-07,Returned
AST85F3ED182D,CUST100065918,Handset,Arris,6B70D46721704B68,2022-05-19,Returned
ASTBABEAC0ACE,CUST100094010,Smartwatch,Nokia,2CC8E0F60CB44C2C,2016-07-09,Active
AST18BB80D740,CUST100096563,Handset,Arris,4858DDF811974B4E,2023-08-30,Active
ASTF8E98D30BF,CUST100022022,Handset,Google,F26FBD248FD94883,2019-05-27,Faulty
AST74302F1342,CUST100048317,Home Security Hub,Cisco,FF72B55154644A59,2016-06-28,Active
ASTD07A24EB0D,CUST100050568,Handset,Cisco,1DA29EF100144E7D,2021-01-19,Active
AST32BA56E0C6,CUST100077561,Smartwatch,Samsung,7F0E658E51EB42AE,2018-08-24,Active
AST52E23CC0CA,CUST100059751,Router,Cisco,349294F3B8E440F5,2022-05-15,Active
AST233C90980A,CUST100012113,Modem,Huawei,4C0CFAD267E9450F,2025-07-30,Faulty
AST37F53648F7,CUST100011443,Set-Top Box,Google,63421A5D59A74A0D,2024-05-17,Active
ASTE6D61D1B63,CUST100086675,Handset,Samsung,F7D997FBB61C4360,2024-08-21,Faulty
AST0007AC2252,CUST100097666,Home Security Hub,Google,E1CA08DD954F4882,2022-09-11,Active
AST9874CA36D7,CUST100022998,Handset,Google,D6FC18CA0E904144,2017-05-09,Returned
AST1097B79ADD,CUST100030248,Set-Top Box,Samsung,3DC14C7365D74723,2022-11-16,Active
AST67E385CE99,CUST100058465,Router,Google,5E9C7B5320EB4D54,2022-11-10,Active
ASTCF4C3D3D53,CUST100056800,Handset,Cisco,C73323B36F904439,2022-04-24,Active
AST825AA52F98,CUST100089669,Smartwatch,Google,847702A975DB4627,2021-10-15,Active
AST5DE9906F6B,CUST100090258,Router,Google,9CC45C3107104972,2018-05-14,Active
AST940817BCE3,CUST100031621,Router,Samsung,444A828D201A4E90,2023-10-02,Active
ASTCDE9EFE9EC,CUST100061080,Handset,Apple,BA40706D1029475E,2016-01-15,Active
ASTEDF6E51B66,CUST100058743,Set-Top Box,Arris,3DAD7094444A40B6,2022-07-30,Active
ASTD60BDE1892,CUST100050687,Smartwatch,Google,F233034DFF634B14,2022-08-03,Active
AST5C58F04EF6,CUST100068253,Handset,Apple,ECE4B0C02DC643AF,2025-02-14,Active
AST1862438809,CUST100047160,Home Security Hub,Cisco,4D69DC1A54D14855,2022-03-05,Active
ASTFCDFA52B28,CUST100033397,Router,Apple,1E31A329A0DC4B00,2023-04-14,Decommissioned
ASTE05DC5F5CE,CUST100030711,Handset,Huawei,214DEBAEFB2A46C7,2019-11-01,Active
AST04148A10CD,CUST100038546,Handset,Samsung,E9DF2F595EE2487D,2023-04-04,Active
ASTEFF8F9DFCB,CUST100002136,Handset,Google,454251E862074D98,2022-09-27,Active
AST913532FD90,CUST100092452,Router,Cisco,B226E82743574EB4,2019-03-27,Active
AST763E877333,CUST100089307,Modem,Google,7946CB5B391A42D7,2025-12-14,Returned
ASTEDB19FAAE5,CUST100076464,Set-Top Box,Nokia,1F93748F736D4846,2023-06-17,Active
AST66A72A0BE0,CUST100099539,Router,Arris,B7E5FDB43FC14B9F,2024-07-12,Active
ASTC656C02D44,CUST100069871,Set-Top Box,Huawei,448C8816075D4B7E,2020-06-01,Faulty
ASTDB28B6C2BA,CUST100047958,Modem,Apple,E5B17D03F1454DB1,2024-04-28,Active
AST7DF8DEC3B7,CUST100080202,Modem,Apple,5BA51D28AE7F45D7,2016-06-03,Active
ASTB4E242DA8D,CUST100094017,Modem,Huawei,72E1545149CB41A1,2018-02-27,Active
AST72D62FB66F,CUST100014384,Router,Arris,1E90BE76264A4A52,2022-04-23,Active
ASTA8FCB162E5,CUST100068847,Set-Top Box,Huawei,1EA3D004FA5944A1,2023-07-07,Returned
AST8766C120FC,CUST100028723,Modem,Samsung,5B397B6ED77A40A2,2020-06-07,Active
ASTB77434EDA3,CUST100018791,Modem,Apple,91D73B49D7AF411F,2017-03-14,Active
AST24987DE197,CUST100058321,Router,Apple,F0B1D46385C04BB8,2020-12-09,Active
AST2AD7CB57D3,CUST100025805,Router,Samsung,3365F401EA8340A1,2025-07-17,Active
ASTD1C05C496D,CUST100073077,Router,Google,737169795B1042F5,2026-06-15,Returned
AST3496538725,CUST100086770,Smartwatch,Google,6A2825AB462C4259,2021-08-21,Active
ASTD7FBCA4A54,CUST100045101,Handset,Cisco,58376E972F844C98,2018-11-25,Active
ASTEA625E157C,CUST100068050,Router,Huawei,8C3E3A0566AA4703,2022-04-08,Active
ASTF3DEF23F28,CUST100054403,Set-Top Box,Huawei,B7CEBF53796B4287,2025-09-25,Active
ASTCE39B9B12B,CUST100052797,Router,Apple,9083E1C135FC40D3,2016-01-10,Active
ASTBBF45FF6E6,CUST100059168,Home Security Hub,Cisco,DD4AC55A41B5404E,2025-05-17,Active
AST37E08CD95F,CUST100044945,Modem,Huawei,9B272944A18042E3,2021-12-06,Active
AST61445A1EC5,CUST100012172,Handset,Cisco,00A6B0187BE14EF0,2022-02-24,Active
ASTC623E62991,CUST100076094,Handset,Samsung,5C7D67AEF8B74202,2022-11-03,Active
AST6C0564FF0E,CUST100022183,Handset,Cisco,3EDCF13AF2A54882,2026-02-20,Active
ASTA1FFEEB96A,CUST100098187,Modem,Apple,33B8F8A271F44408,2025-08-02,Active
ASTD7BD1FF6AB,CUST100094994,Router,Arris,0648E15443594457,2017-07-08,Active
ASTA39B67DCE9,CUST100085189,Modem,Apple,4853B4BFD9BC48B5,2021-03-23,Active
ASTC0474EFE43,CUST100043033,Handset,Arris,A1DEE6E068EA4C34,2024-04-16,Returned
ASTEAF5270DA7,CUST100089139,Modem,Cisco,61B1EEDF0B0A43CC,2024-02-06,Faulty
ASTFF5C644C46,CUST100023194,Router,Cisco,C3008DA705C54A39,2022-12-17,Active
ASTADA39D8E53,CUST100029560,Handset,Samsung,6641CB07391E4E00,2022-12-23,Returned
AST4188D0352C,CUST100094901,Modem,Samsung,986DB5D9A456495E,2022-06-05,Returned
ASTF0ACBFFAB2,CUST100023922,Handset,Apple,CFEC3845EF2342D0,2022-02-02,Active
ASTFAA686667A,CUST100012499,Modem,Apple,4D8539BBD8A24D49,2025-07-19,Faulty
AST615D812108,CUST100011263,Modem,Samsung,CCB082C5942E488B,2019-06-30,Active
ASTBE65627C9A,CUST100012182,Modem,Huawei,0EBC81F81F304F12,2025-08-09,Active
AST69951934FE,CUST100000620,Modem,Huawei,41A33B56DA9E46C3,2022-10-22,Active
AST4C98233F41,CUST100068263,Modem,Google,147CEE48AB174259,2025-03-18,Active
AST90EAEE15EA,CUST100037125,Handset,Nokia,96A237087BAF4AA4,2017-04-01,Active
ASTD54F5050CA,CUST100079925,Router,Nokia,23901CD308A2444E,2020-05-09,Returned
ASTC78560341D,CUST100097144,Router,Google,9E26362E16E843D3,2018-05-20,Active
ASTC8D34C2C46,CUST100098282,Handset,Arris,FD09988A03354D87,2021-06-21,Active
AST274BDEBE86,CUST100016008,Handset,Huawei,A48116034E104C60,2017-09-05,Returned
ASTFBBCA318A0,CUST100096022,Modem,Google,35647B8939F347BE,2018-04-05,Active
ASTA0BA48D287,CUST100010381,Modem,Google,54319C92573C4C8A,2022-05-19,Active
ASTFCDB8BD4ED,CUST100032952,Handset,Arris,897FD318EFE4444B,2016-06-29,Returned
AST55EAE0373F,CUST100063848,Set-Top Box,Nokia,971C3A4ACA5943CC,2024-06-05,Active
AST0D2041B7AC,CUST100087311,Set-Top Box,Apple,137171F0DC65419E,2018-08-10,Active
AST474C25C734,CUST100039210,Router,Huawei,9E6DECC6B94C4A19,2024-07-11,Faulty
ASTB0B4E6070A,CUST100049107,Smartwatch,Samsung,3B4D4B0BD23D43A9,2022-05-04,Active
AST15B99811D0,CUST100071181,Handset,Cisco,060F9ED3ACCA4A62,2022-10-22,Active
ASTAF68E4BE10,CUST100048146,Router,Cisco,7D3A8490D6FE48D5,2018-06-16,Returned
ASTED8AAF784D,CUST100091885,Handset,Google,E492FED111154435,2020-02-15,Active
ASTB2BD4AAC96,CUST100013885,Handset,Apple,C73AEF926C8B43E1,2016-03-10,Active
AST075980874E,CUST100045513,Handset,Nokia,28007EC733B94D48,2019-12-30,Returned
ASTB2EF8C6644,CUST100048110,Modem,Cisco,1D813D0DC9AA4A62,2020-03-30,Active
AST52C7681211,CUST100017366,Handset,Samsung,AEBAA547093B46B0,2021-08-23,Active
AST78F4042158,CUST100033690,Handset,Arris,AA2DED1848184C8E,2021-07-25,Active
ASTFE351B596A,CUST100040306,Modem,Nokia,FACBEFC807544491,2018-02-28,Active
AST9F067FA5C0,CUST100003567,Set-Top Box,Huawei,029BDB3BF16045C7,2021-07-31,Active
AST9CAE11799B,CUST100028676,Router,Nokia,A1987C48FBAE4F70,2026-04-19,Returned
AST3C9736DCA1,CUST100071249,Handset,Samsung,87CB3BECCEFF4768,2020-06-01,Active
ASTE85D4BA7DE,CUST100068251,Router,Samsung,6233A15530BA4096,2018-02-27,Active
AST8C3772E1D1,CUST100071784,Handset,Samsung,9C2C676FC8E94B81,2025-12-17,Faulty
ASTD536A55493,CUST100054864,Handset,Apple,DC1B94E4F9314923,2024-01-23,Returned
AST8E165B28B9,CUST100026237,Set-Top Box,Nokia,12D46FB607444524,2019-01-12,Active
AST918288C73C,CUST100015317,Handset,Apple,66C2F5A8269C469C,2020-09-23,Active
ASTA721B3603A,CUST100041220,Router,Apple,B3A121CBBE3A4883,2026-03-24,Active
AST15FC43B1FA,CUST100063096,Smartwatch,Arris,E927561DA74B40D9,2021-03-14,Active
AST5927AF556A,CUST100091965,Set-Top Box,Cisco,405A62F3315E4CF8,2024-08-29,Active
ASTAA70002778,CUST100011416,Handset,Arris,1BAD3E5C2D844FBE,2024-12-11,Active
AST94FDA75961,CUST100077752,Handset,Google,2E6B7C26B3F14F4D,2024-02-12,Faulty
ASTD158F187FE,CUST100066525,Handset,Arris,375CAFD443744E57,2016-04-16,Active
AST769FD91556,CUST100027267,Set-Top Box,Nokia,A75A4CD0DC7F4DB1,2016-05-09,Decommissioned
ASTE3B01DAA34,CUST100099345,Modem,Arris,41FFC13D10724851,2025-02-21,Returned
ASTB317300A2F,CUST100079847,Handset,Google,9E3F93FDCC2349B4,2020-04-18,Active
ASTB313DFE80C,CUST100078598,Router,Nokia,746B432026234D0C,2017-08-30,Active
AST6E19D92F24,CUST100002409,Handset,Huawei,D19762BE8E1742A6,2023-04-11,Active
ASTDACABE359E,CUST100029109,Set-Top Box,Google,D657C4561BE848B5,2023-01-07,Active
ASTC2ACD847D3,CUST100024676,Handset,Arris,F74D83E29137431E,2016-11-12,Active
AST234E554D1F,CUST100083981,Router,Nokia,00BC48CB2C7A4AC5,2019-03-15,Active
AST0C7E30AD13,CUST100079605,Handset,Huawei,79F1F4D352924EF8,2016-09-30,Faulty
AST00A56FEB09,CUST100098615,Handset,Huawei,A305BA24C77B48A2,2019-12-08,Active
AST4E0A92B2F8,CUST100096470,Set-Top Box,Cisco,5F36200C66C047AE,2019-10-13,Active
AST995C0B373F,CUST100069353,Handset,Cisco,6963EF69942C4501,2026-04-05,Active
ASTD9E5C7C54D,CUST100094311,Set-Top Box,Huawei,187244B8ADA94EBE,2022-01-09,Faulty
AST15E6D09AEC,CUST100041917,Handset,Google,286E914EAB084C63,2024-12-07,Active
AST7DF7347F99,CUST100054668,Router,Google,F3A970DF3B314B45,2022-03-08,Returned
AST15C52B357A,CUST100068247,Handset,Nokia,2447A03BCC084A9D,2026-04-19,Active
AST597A981155,CUST100062536,Handset,Google,8928143DB62C4916,2019-11-20,Active
AST7B3E09755F,CUST100010700,Handset,Apple,2D2207DB734446BE,2021-02-02,Active
AST94B0DC15B4,CUST100057345,Router,Samsung,59AD17CA71E744E8,2021-12-14,Active
AST8368F7E9CB,CUST100075749,Set-Top Box,Arris,E510E61E8A6C4C5D,2019-02-06,Active
ASTE3C525C211,CUST100011575,Modem,Cisco,4D5180B109684D3B,2017-05-09,Active
AST905A4CC9DF,CUST100064953,Handset,Nokia,53399FCCC66B472B,2024-03-28,Faulty
AST0C87D9F923,CUST100087910,Smartwatch,Huawei,ACCCCF70844840F0,2024-05-06,Returned
AST433DB1D05D,CUST100067680,Modem,Cisco,D4CBCA84DEB64BB1,2020-10-09,Active
ASTF0717C9CC1,CUST100002825,Modem,Huawei,E970A108CA624942,2022-04-03,Active
AST13C814A707,CUST100029800,Modem,Nokia,B2F6FA7E2A174A08,2025-09-05,Active
AST59531175D1,CUST100001831,Handset,Cisco,80996FF0CFEA467C,2021-08-09,Returned
AST7F81939E2C,CUST100018659,Handset,Huawei,1E5BD5541039413E,2025-04-01,Active
AST14715EAA9F,CUST100075814,Router,Apple,0D11684839A64B0F,2021-07-08,Active
AST967B323204,CUST100002538,Home Security Hub,Google,C36592878F2140FB,2017-03-30,Active
AST7BD63C4096,CUST100081137,Router,Arris,46B4A0F1BF6A4ECA,2017-12-04,Active
