session_id,customer_id,ip_address,session_start,session_duration_min,bytes_uploaded_mb,bytes_downloaded_mb,apn
SESCCE06DBF7CB3,CUST100047200,193.49.180.89,2026-06-08 21:08:23,246,29.39,253.71,broadband.telco.com
SES036D372D0E71,CUST100069022,25.251.186.117,2026-07-03 11:43:01,119,52.5,33.85,internet.telco.com
SES84EBB3A8B0AA,CUST100056150,184.215.31.5,2026-07-06 04:34:48,411,2.35,321.07,broadband.telco.com
SESE1771C1CCAFB,CUST100059374,215.173.221.85,2026-07-20 03:04:34,319,88.22,52.05,iot.telco.com
SESA048A33AD5B9,CUST100028409,74.67.108.141,2026-06-04 20:02:07,257,46.66,598.61,internet.telco.com
SES97316DF22B60,CUST100044668,208.45.136.116,2026-07-08 05:47:06,393,4.01,168.56,internet.telco.com
SESE395D4111D19,CUST100050401,155.92.209.68,2026-06-27 12:17:01,13,7.56,191.9,iot.telco.com
SES431289D34156,CUST100061425,141.171.131.125,2026-06-27 15:12:58,318,138.96,422.45,internet.telco.com
SES19D9559AA7EE,CUST100070905,154.194.92.86,2026-06-02 06:10:01,364,0.75,176.6,broadband.telco.com
SES288C2556EF21,CUST100047267,80.29.204.130,2026-06-04 02:07:14,186,3.56,91.93,iot.telco.com
SES057CDF0C2147,CUST100039880,11.198.104.184,2026-07-15 03:20:46,197,11.83,334.8,broadband.telco.com
SES35BDC0FE9BA1,CUST100065619,22.169.152.125,2026-07-10 17:54:45,290,74.68,650.87,broadband.telco.com
SES21018AA277C4,CUST100059521,164.202.122.10,2026-06-01 23:58:32,148,128.38,364.08,broadband.telco.com
SES15396A95EA32,CUST100043857,117.116.174.68,2026-06-05 23:51:26,352,10.06,584.72,iot.telco.com
SESC1175B6E4142,CUST100034949,157.235.128.151,2026-07-15 16:55:00,246,112.08,68.3,internet.telco.com
SESA5CC05442D09,CUST100043900,33.88.99.81,2026-06-04 16:40:03,240,93.22,286.57,iot.telco.com
SES5DF9365D6D91,CUST100083775,212.150.69.225,2026-07-08 06:38:28,36,8.73,30.44,iot.telco.com
SES61600D00821E,CUST100026541,187.191.222.197,2026-07-22 03:58:49,260,14.02,234.34,iot.telco.com
SES87E191A9294F,CUST100087700,140.150.154.121,2026-06-17 18:33:39,290,14.72,209.83,iot.telco.com
SESD10863ABCED2,CUST100058490,132.134.230.194,2026-07-04 06:59:34,270,0.58,128.61,iot.telco.com
SES1FC88B55B428,CUST100004735,175.240.136.19,2026-07-22 00:44:03,108,38.45,160.67,iot.telco.com
SES007F9823FC56,CUST100098749,204.60.100.245,2026-06-11 23:43:12,76,21.01,460.81,iot.telco.com
SESFC845531F74D,CUST100085721,206.151.101.48,2026-06-03 00:25:17,399,13.28,130.11,iot.telco.com
SES44F9B1D17E1F,CUST100056335,215.169.247.147,2026-06-24 20:27:28,219,2.07,262.87,internet.telco.com
SES2E853020719D,CUST100039894,117.73.243.211,2026-07-14 13:44:50,153,250.25,176.75,internet.telco.com
SESA39E353E5087,CUST100039155,145.28.106.119,2026-07-19 01:29:55,468,27.26,810.01,iot.telco.com
SES540292B35412,CUST100054726,188.125.172.46,2026-06-24 18:39:55,63,120.74,27.41,iot.telco.com
SES3F71061D0F5C,CUST100096407,6.154.84.12,2026-07-15 16:39:39,7,16.26,161.83,internet.telco.com
SES67E568F5DFD1,CUST100090762,204.62.215.234,2026-07-04 00:56:34,340,51.08,1099.92,broadband.telco.com
SESCA9862404106,CUST100097703,137.107.62.94,2026-06-24 15:12:39,86,31.54,160.84,iot.telco.com
SESD54C4A458744,CUST100055449,7.66.209.139,2026-07-12 12:12:52,375,110.52,5.16,iot.telco.com
SES98DD8A975D9F,CUST100013900,223.18.244.88,2026-06-07 14:29:07,438,50.69,23.43,iot.telco.com
SESB808977E583C,CUST100024816,197.172.214.100,2026-07-14 17:29:22,43,53.03,232.71,iot.telco.com
SES4BE22A4FBBA4,CUST100020213,60.172.137.98,2026-07-02 11:37:29,443,16.67,400.81,internet.telco.com
SES2B765F533F71,CUST100035403,204.209.66.217,2026-06-30 06:07:21,344,33.06,357.22,internet.telco.com
SES1862F5BB9949,CUST100010907,149.82.165.224,2026-06-08 22:47:34,364,88.12,710.2,iot.telco.com
SESA866A1A532BE,CUST100040498,199.102.197.246,2026-06-01 09:32:57,229,69.55,547.25,internet.telco.com
SESB5A1C0E0D05A,CUST100011599,164.24.12.72,2026-07-09 21:18:15,385,16.38,1014.07,internet.telco.com
SES172CC66B5C97,CUST100065356,133.45.28.18,2026-07-11 06:08:33,141,29.26,422.83,broadband.telco.com
SES7AC04E3C2ECD,CUST100041007,7.213.79.158,2026-06-04 19:13:43,334,26.97,1118.2,broadband.telco.com
SES74406B350E1C,CUST100022614,93.251.212.83,2026-06-01 06:00:38,456,35.66,17.48,iot.telco.com
SES6F12C99F4997,CUST100067398,120.52.71.43,2026-07-09 21:04:38,379,70.94,363.92,broadband.telco.com
SES7016B0C74E87,CUST100051117,148.214.22.111,2026-07-01 22:43:00,208,147.28,386.71,iot.telco.com
SES94C25E12ED74,CUST100047764,194.4.49.37,2026-07-02 09:53:03,270,26.82,1662.77,internet.telco.com
SES54B5EF50097B,CUST100093530,197.99.209.58,2026-07-03 14:37:15,114,2.17,611.62,iot.telco.com
SESF8939457E1FD,CUST100022655,202.71.187.125,2026-06-25 23:54:38,431,95.2,322.11,internet.telco.com
SES948F25694F9A,CUST100027429,102.119.107.174,2026-06-24 23:41:35,44,12.62,250.49,broadband.telco.com
SESC76A07BAC379,CUST100063583,150.42.237.120,2026-07-21 04:57:57,129,37.52,69.06,iot.telco.com
SESECFEA7C82902,CUST100026444,208.210.230.167,2026-06-16 14:23:43,353,59.68,825.83,broadband.telco.com
SESA6AD0D7D099B,CUST100070825,213.185.133.152,2026-07-05 17:20:36,110,5.26,52.28,internet.telco.com
SESB9D2A98C2938,CUST100052110,192.92.171.233,2026-06-25 04:52:20,287,19.01,51.6,broadband.telco.com
SES3EF28ED5EE4C,CUST100099588,95.8.36.242,2026-07-12 16:10:06,463,15.85,763.59,internet.telco.com
SES8DA05C90501A,CUST100019677,186.12.77.136,2026-07-23 18:36:15,252,110.48,528.46,iot.telco.com
SES0FCFC9487FAC,CUST100003687,208.151.234.86,2026-07-10 06:05:57,51,13.75,77.64,broadband.telco.com
SES6225E5BD69D8,CUST100097084,201.158.35.150,2026-06-01 12:36:14,30,20.87,440.01,broadband.telco.com
SESDAC5CBD2813F,CUST100088750,220.73.194.180,2026-07-19 19:39:13,424,18.78,232.66,internet.telco.com
SES04FC212D0706,CUST100082439,192.199.93.55,2026-07-12 11:48:26,441,75.2,92.45,internet.telco.com
SES0B837DCF050E,CUST100096072,1.107.83.102,2026-06-14 10:59:41,8,82.89,473.15,internet.telco.com
SES985A4E1EF582,CUST100023911,157.121.144.205,2026-06-23 08:05:08,194,29.2,435.55,broadband.telco.com
SES74A7A729CF4A,CUST100015588,97.101.166.197,2026-06-28 11:25:54,174,131.04,13.96,iot.telco.com
SESA865C3B71D51,CUST100023235,107.94.172.43,2026-06-16 01:03:40,381,116.06,304.8,internet.telco.com
SESBA423CF171F5,CUST100061517,203.101.71.140,2026-07-11 05:26:58,203,162.88,687.04,broadband.telco.com
SES320BB62DC727,CUST100092002,155.56.178.137,2026-07-04 03:43:44,442,85.17,47.1,iot.telco.com
SES5F134B348788,CUST100094018,30.142.244.27,2026-07-08 16:44:12,180,185.39,142.21,broadband.telco.com
SES5B5248B8CC16,CUST100040352,217.243.246.206,2026-07-03 17:32:28,461,5.92,274.12,broadband.telco.com
SESC9CA9250EC52,CUST100054767,200.238.120.155,2026-07-17 17:52:46,84,12.33,145.08,iot.telco.com
SESC5421ED83133,CUST100052029,135.239.27.190,2026-07-19 13:13:51,1,7.21,347.48,internet.telco.com
SESD5AB2518F1CD,CUST100082047,191.253.191.46,2026-07-08 05:21:55,478,15.25,590.03,broadband.telco.com
SESB38C7799B2A4,CUST100030258,198.205.228.30,2026-07-17 06:01:42,164,50.11,129.25,broadband.telco.com
SESED9E69C6755F,CUST100063063,200.83.72.196,2026-06-30 01:53:13,230,34.9,71.36,iot.telco.com
SES8EF0AD20CF55,CUST100036283,132.32.172.2,2026-06-24 16:21:26,88,18.27,990.39,iot.telco.com
SES12C38578B3FB,CUST100015112,54.160.102.158,2026-06-07 00:33:38,205,181.07,145.1,iot.telco.com
SES300996CCCB32,CUST100005292,191.213.214.2,2026-06-23 09:23:19,86,12.06,213.65,internet.telco.com
SES0C6F3561AD66,CUST100030170,79.184.6.96,2026-07-06 05:26:44,225,96.11,120.19,iot.telco.com
SES2A5C2723F90E,CUST100084397,153.155.129.2,2026-06-20 04:20:37,359,19.38,238.37,broadband.telco.com
SES6EB989564313,CUST100084061,202.210.229.150,2026-07-15 19:24:47,242,96.35,330.22,internet.telco.com
SES2AD3DA7EB362,CUST100038629,203.155.129.229,2026-06-03 14:36:23,97,16.65,397.56,broadband.telco.com
SES5532405B7EFB,CUST100093810,201.39.173.96,2026-06-24 08:28:25,473,47.23,40.86,iot.telco.com
SES304F62DE5A14,CUST100047351,217.194.82.63,2026-06-12 17:58:34,277,26.84,114.6,iot.telco.com
SES28818CF8A4FD,CUST100028756,129.198.76.67,2026-06-25 03:44:01,366,15.3,59.54,internet.telco.com
SES4F9272217C0C,CUST100076196,131.39.86.142,2026-06-29 00:13:01,352,37.43,856.06,internet.telco.com
SES9484162E082D,CUST100096419,200.193.245.96,2026-06-09 08:08:04,237,33.78,789.04,iot.telco.com
SES82B5C699ADB9,CUST100003744,192.69.14.250,2026-06-13 00:34:09,401,287.14,303.67,internet.telco.com
SES7C4C765F55DE,CUST100068817,142.62.45.150,2026-06-27 09:00:41,350,27.47,74.84,iot.telco.com
SESD12FA9D43D5F,CUST100015147,214.248.0.199,2026-06-26 19:29:53,370,10.11,173.53,broadband.telco.com
SES9500A20567F7,CUST100032073,142.104.49.136,2026-06-28 20:08:58,309,109.82,149.08,iot.telco.com
SESA53D56C64DD9,CUST100095958,159.15.165.176,2026-07-01 22:44:49,402,75.31,116.23,broadband.telco.com
SESACD35D70910B,CUST100091350,200.56.251.94,2026-07-13 17:41:12,7,45.6,370.4,iot.telco.com
SESC0CECEFEBD47,CUST100057569,134.136.249.74,2026-06-29 21:39:59,302,9.66,447.46,broadband.telco.com
SES6AFA42E435CF,CUST100010145,186.184.79.117,2026-06-04 23:59:32,70,71.89,26.86,internet.telco.com
SES07300C4784A5,CUST100038033,97.185.99.109,2026-07-20 08:04:37,392,26.6,39.99,internet.telco.com
SES5CD263D44043,CUST100077398,153.236.169.33,2026-07-05 10:18:54,67,50.77,673.28,iot.telco.com
SESDA4681605385,CUST100072447,203.149.27.239,2026-06-25 04:21:17,398,113.27,111.93,internet.telco.com
SES8CBDD6581326,CUST100000335,87.25.80.187,2026-07-09 06:04:46,416,59.2,182.44,broadband.telco.com
SES446D2E3E8270,CUST100066854,134.192.207.163,2026-07-18 10:22:36,348,39.55,44.79,broadband.telco.com
SES16DA4B559194,CUST100076410,133.200.120.91,2026-06-26 19:14:19,88,117.02,30.68,internet.telco.com
SESE073FBB63F07,CUST100079210,21.186.186.116,2026-06-05 20:18:17,182,76.39,19.52,internet.telco.com
SES56AB6AFDBCEB,CUST100061116,82.128.190.26,2026-07-11 03:01:18,93,30.28,193.81,broadband.telco.com
SES72738189BFA1,CUST100020917,124.244.15.163,2026-06-28 13:00:53,225,39.29,117.73,broadband.telco.com
SES8F5B48373E66,CUST100005053,142.29.172.63,2026-07-09 11:00:48,260,77.39,446.7,iot.telco.com
SES6AF164BC25C5,CUST100091576,150.72.55.48,2026-06-25 04:27:34,306,55.2,416.13,broadband.telco.com
SES5BFBBDCB6810,CUST100029551,213.20.178.59,2026-06-03 01:26:36,135,33.64,254.08,internet.telco.com
SES91430C3D558D,CUST100063949,44.96.31.74,2026-06-17 00:21:30,103,31.98,251.57,iot.telco.com
SESF37438878F5C,CUST100063752,89.119.198.16,2026-06-05 02:24:59,420,21.89,126.01,iot.telco.com
SESAC21EB63CD46,CUST100049404,215.207.251.43,2026-07-05 13:47:05,69,95.93,56.35,iot.telco.com
SESB19F058DB36B,CUST100098428,192.16.203.80,2026-07-06 09:26:52,89,96.36,128.27,internet.telco.com
SES6BDBBBA01AD8,CUST100000107,71.54.138.77,2026-06-02 23:32:19,362,152.64,203.29,internet.telco.com
SESEBC0B549F867,CUST100098897,128.28.179.157,2026-07-10 08:30:44,477,45.76,107.0,internet.telco.com
SES9AC461C7A622,CUST100083769,82.125.109.13,2026-06-26 13:47:18,163,62.68,1154.37,internet.telco.com
SESBEB126221C42,CUST100077836,201.246.44.232,2026-07-19 23:43:15,399,40.05,20.31,broadband.telco.com
SES08C03CE9138C,CUST100084303,181.67.28.100,2026-06-06 12:38:59,386,29.82,402.68,broadband.telco.com
SES477D5DB13C17,CUST100046611,40.5.105.157,2026-07-06 21:55:13,65,73.84,221.92,internet.telco.com
SESC8D12CCA74DE,CUST100031814,215.71.38.24,2026-06-23 04:31:50,468,48.05,680.27,iot.telco.com
SES4EA5EDBB53EC,CUST100001558,88.98.168.70,2026-06-25 20:56:14,288,115.89,36.13,internet.telco.com
SES9C08EF07C342,CUST100042004,219.12.43.28,2026-06-22 08:19:33,460,77.12,216.99,broadband.telco.com
SESF189EDA940FE,CUST100058920,205.18.8.77,2026-07-15 23:33:20,274,7.36,77.98,iot.telco.com
SESDA1816F6EB51,CUST100067898,217.30.172.163,2026-06-22 16:56:08,312,9.29,482.8,broadband.telco.com
SES9974E3C82E48,CUST100016098,33.188.35.194,2026-07-22 08:18:50,264,112.57,353.8,internet.telco.com
SESC7DB36110589,CUST100076863,33.61.55.56,2026-06-13 06:33:47,215,94.83,47.83,iot.telco.com
SESEA966B62AFF5,CUST100089420,157.111.171.70,2026-06-16 05:50:45,321,29.39,234.34,internet.telco.com
SES90477E879649,CUST100083307,201.98.153.244,2026-06-22 10:49:13,282,111.95,86.7,iot.telco.com
SES202708AF8D3E,CUST100082140,156.124.40.231,2026-06-07 00:38:34,140,3.43,665.96,broadband.telco.com
SES0ECD7AA4F36C,CUST100072824,130.60.200.251,2026-07-10 09:49:05,54,15.46,96.91,iot.telco.com
SESA21B08C6BB0F,CUST100044081,139.108.10.206,2026-07-08 18:32:50,336,36.09,212.72,iot.telco.com
SESAA66E955FC95,CUST100040613,165.39.26.150,2026-07-01 15:42:30,203,63.3,693.26,broadband.telco.com
SES8276E45B84A9,CUST100074599,129.61.201.248,2026-07-06 13:04:08,160,53.48,337.42,iot.telco.com
SES7B29DC1AFDF4,CUST100080413,189.196.142.231,2026-06-24 21:27:41,234,13.18,428.76,broadband.telco.com
SES4D6D553237EC,CUST100040185,180.92.248.9,2026-07-03 17:58:38,64,1.39,37.48,broadband.telco.com
SESF14CDEFC5754,CUST100010034,29.99.116.31,2026-06-15 05:50:37,14,10.13,869.17,broadband.telco.com
SES3831FBC9629C,CUST100061959,113.149.148.114,2026-06-01 18:04:02,43,46.34,260.54,broadband.telco.com
SES7D68D112CA83,CUST100046303,52.35.93.93,2026-07-02 12:49:14,471,44.56,1074.71,internet.telco.com
SESDBAD60D8DD6D,CUST100007589,37.25.92.153,2026-06-04 22:49:48,111,25.16,68.36,iot.telco.com
SESD512A70D41E3,CUST100053796,198.174.192.208,2026-06-21 00:36:16,128,55.14,131.12,iot.telco.com
SES61744B4209F1,CUST100042320,158.33.109.46,2026-06-19 05:20:02,314,12.81,572.45,iot.telco.com
SES91C31A78EA49,CUST100055697,182.219.118.224,2026-07-18 05:42:28,306,25.45,398.8,broadband.telco.com
SESC7B597901E13,CUST100071841,52.8.224.177,2026-06-08 23:44:24,164,23.55,105.58,internet.telco.com
SES0C81851755E4,CUST100091961,180.124.160.77,2026-06-06 00:17:22,296,47.43,170.28,internet.telco.com
SESD9B86A5ECF17,CUST100005390,18.232.76.167,2026-07-02 11:51:15,343,15.9,439.5,internet.telco.com
SES85BBE89AD394,CUST100038760,122.162.6.116,2026-07-16 17:24:19,251,25.79,69.55,broadband.telco.com
SESC00F404A3A29,CUST100078876,126.45.68.144,2026-06-26 18:32:37,190,2.97,487.91,iot.telco.com
SESBD907AD7E007,CUST100009515,193.236.84.87,2026-06-12 14:40:20,70,117.69,294.18,broadband.telco.com
SES1D0FAB8FED26,CUST100018092,126.26.172.190,2026-06-23 02:52:17,478,82.67,483.67,broadband.telco.com
SES3AAB63EFEF13,CUST100090294,186.29.160.122,2026-06-10 21:48:33,359,100.94,9.65,iot.telco.com
SES0EECD59E09B0,CUST100055001,142.153.246.48,2026-06-15 07:08:07,72,37.95,20.48,internet.telco.com
SES789533F8FD94,CUST100016990,188.60.41.64,2026-06-13 08:38:02,156,64.66,357.52,iot.telco.com
SES082C65FAFB1E,CUST100014775,188.159.28.107,2026-06-25 23:20:57,55,101.06,366.43,broadband.telco.com
SESBC3B95BB43A3,CUST100088354,144.241.199.57,2026-07-18 05:21:31,237,25.22,145.07,internet.telco.com
SES6B3618DB05D7,CUST100035606,156.12.215.134,2026-06-16 22:07:22,62,61.91,32.72,broadband.telco.com
SESF14712A8AD33,CUST100063543,135.102.116.228,2026-07-08 05:04:22,253,77.43,4.6,broadband.telco.com
SES7D3AD7261CFA,CUST100015016,166.9.109.191,2026-06-16 06:35:58,6,0.64,60.81,iot.telco.com
SES1AA263776EC2,CUST100039662,131.80.194.5,2026-06-01 20:55:18,181,117.93,12.72,internet.telco.com
SESA2F931942A99,CUST100030943,205.232.40.133,2026-07-17 11:27:09,358,2.46,596.58,internet.telco.com
SES5468AF8FE487,CUST100072892,56.104.152.88,2026-06-14 05:52:36,415,69.01,130.48,iot.telco.com
SESFBBA97F80404,CUST100013777,184.139.230.7,2026-06-15 07:48:31,197,59.64,29.27,broadband.telco.com
SES9F0C552E956E,CUST100085900,156.172.223.35,2026-06-22 01:54:35,270,57.58,186.25,broadband.telco.com
SESD257E6DEB78A,CUST100002417,199.125.40.96,2026-06-19 12:41:37,181,45.36,378.28,iot.telco.com
SESA4053E8A4D49,CUST100038314,132.210.239.1,2026-06-09 02:09:07,182,109.65,477.16,broadband.telco.com
SES388B91EF7287,CUST100069710,191.201.99.66,2026-06-13 14:10:44,92,35.43,231.94,iot.telco.com
SESFC1576285082,CUST100042781,99.153.83.97,2026-06-13 10:13:29,257,15.92,227.25,broadband.telco.com
SES8E5D8AC49916,CUST100084628,99.120.199.80,2026-06-27 06:37:47,331,194.94,811.78,broadband.telco.com
SES2252E6B436A5,CUST100063621,122.175.109.244,2026-06-14 01:58:21,367,24.71,52.61,iot.telco.com
SESA1B480B76629,CUST100079856,45.243.127.157,2026-07-04 11:12:35,213,22.42,41.8,broadband.telco.com
SESFC8CA78937A4,CUST100033769,54.19.140.213,2026-07-13 09:59:46,243,43.46,52.15,broadband.telco.com
SES6BE9957C56B7,CUST100010857,210.204.161.55,2026-07-05 18:09:40,79,102.75,580.68,iot.telco.com
SESFB0E7A7420DF,CUST100088231,50.171.43.132,2026-07-05 17:35:52,330,13.69,254.47,internet.telco.com
SESD678F6D48B3E,CUST100024605,192.27.17.70,2026-06-01 12:41:14,71,77.18,100.32,iot.telco.com
SES113FA2AA9A00,CUST100034914,44.70.187.121,2026-07-18 12:21:13,16,51.5,360.93,internet.telco.com
SES06C578FFD988,CUST100092108,205.94.87.214,2026-06-01 00:00:04,145,94.34,70.35,broadband.telco.com
SESDADF76F0D964,CUST100015031,218.8.84.16,2026-06-18 11:44:21,73,47.17,1033.95,iot.telco.com
SES571E68FC9F0E,CUST100060738,184.137.241.229,2026-07-10 17:34:50,170,33.58,33.37,internet.telco.com
SESF9049562D017,CUST100093226,206.12.124.124,2026-07-15 14:06:42,462,12.41,257.95,iot.telco.com
SES4D11CB0F054F,CUST100036088,92.252.133.69,2026-06-20 11:46:32,320,63.46,235.43,iot.telco.com
SES17E6CFF9B010,CUST100050540,19.124.212.222,2026-07-16 09:12:16,446,26.98,182.84,internet.telco.com
SES9525E34E44E5,CUST100027876,201.60.104.234,2026-07-16 23:28:22,379,94.37,51.45,internet.telco.com
SES26FF4FF5654C,CUST100038553,47.115.191.101,2026-07-02 08:12:16,224,16.58,174.67,internet.telco.com
SESC4E5EE82BCF2,CUST100060048,222.120.23.4,2026-06-29 16:31:35,248,64.58,1892.63,broadband.telco.com
SES88B1090A0A7C,CUST100085292,209.40.131.172,2026-06-12 22:01:45,429,134.65,87.18,broadband.telco.com
SES3DC1E54B31A7,CUST100043428,203.93.82.217,2026-07-07 20:21:23,50,52.19,277.79,broadband.telco.com
SESAC19E5780B9B,CUST100014204,202.243.23.126,2026-07-16 17:52:43,158,0.65,331.68,broadband.telco.com
SES48543596ED99,CUST100036718,206.241.58.23,2026-07-08 00:34:43,300,10.41,11.68,broadband.telco.com
SES1C6638EC87BA,CUST100053143,165.29.233.189,2026-06-04 10:48:59,293,85.46,109.33,broadband.telco.com
SES2E7CF1349762,CUST100008067,110.4.102.105,2026-07-02 16:12:36,187,7.9,189.6,broadband.telco.com
SES7A0A79BBB00E,CUST100037465,181.74.174.222,2026-07-20 11:29:58,453,36.46,487.29,internet.telco.com
SES1E7CF4A17775,CUST100099576,194.18.244.74,2026-07-15 14:18:06,54,45.09,109.94,iot.telco.com
SES6C4B5EAAB712,CUST100073418,174.228.232.247,2026-07-09 00:51:06,191,15.42,224.8,internet.telco.com
SES69F95BCFA247,CUST100016031,217.200.107.235,2026-06-17 16:24:55,156,13.3,911.02,iot.telco.com
SES991634F549B2,CUST100042772,181.162.43.30,2026-06-28 14:30:38,58,42.28,155.36,iot.telco.com
SESCC516CCF21D2,CUST100085456,174.97.37.151,2026-06-20 20:36:50,258,16.21,136.34,iot.telco.com
SES75EF1E5F40FC,CUST100074352,188.33.227.95,2026-06-16 18:47:59,27,28.49,1841.09,broadband.telco.com
SES7EBFA52572F8,CUST100051665,8.28.16.209,2026-06-13 10:18:17,144,97.93,192.39,broadband.telco.com
SESA8022A3CB8B8,CUST100005387,129.238.55.211,2026-07-08 04:10:50,15,11.2,381.2,iot.telco.com
SES837E9A48ED60,CUST100092648,168.102.14.217,2026-07-06 12:24:36,325,130.33,297.55,internet.telco.com
SESA19848CC7741,CUST100075836,199.239.114.42,2026-07-20 07:57:21,407,19.67,490.58,iot.telco.com
SES5E63D7FA55B5,CUST100032242,146.67.100.176,2026-07-19 04:24:57,228,9.27,541.69,internet.telco.com
SESD8727D1F7CCF,CUST100047359,170.94.53.173,2026-06-23 04:31:53,458,1.42,167.36,broadband.telco.com
SESCD4FCBC98888,CUST100001584,58.200.158.124,2026-07-04 09:38:52,69,0.38,53.9,iot.telco.com
SES2E58FDB4C71E,CUST100088892,188.94.99.133,2026-06-20 05:45:37,392,54.58,104.5,iot.telco.com
SES79AE90A6AFC9,CUST100041902,212.133.202.90,2026-07-13 03:50:35,79,79.59,310.55,iot.telco.com
SESC240FA5067DB,CUST100053786,191.159.252.177,2026-06-05 21:48:00,305,0.37,13.49,iot.telco.com
SESFBFE34C7B734,CUST100098998,217.72.162.100,2026-06-06 01:37:41,455,166.78,412.82,broadband.telco.com
SES8D3F43503D11,CUST100041972,210.77.185.178,2026-07-08 08:48:00,441,143.81,155.39,internet.telco.com
SES6C33A90128C1,CUST100050957,34.255.19.83,2026-06-21 19:35:34,107,43.95,361.64,broadband.telco.com
SES7E8222EFF0B5,CUST100044553,197.116.169.181,2026-07-09 23:57:47,1,122.45,532.37,broadband.telco.com
SESB59A10DC04E1,CUST100042183,4.231.223.72,2026-06-11 19:20:39,304,20.62,579.15,broadband.telco.com
SES6FB34DC46D1C,CUST100089119,96.201.232.250,2026-06-04 10:20:51,475,22.8,142.18,internet.telco.com
SES1DF45B29BDB3,CUST100076230,155.6.198.174,2026-07-05 16:55:48,232,37.8,4.18,internet.telco.com
SES5B4191AE28CD,CUST100062208,201.53.112.120,2026-06-02 06:24:50,55,19.46,113.67,broadband.telco.com
SES6BC603B45785,CUST100012897,96.129.163.126,2026-06-29 22:33:42,306,12.33,372.94,broadband.telco.com
SESBD4FB343C9D7,CUST100012504,210.52.234.71,2026-07-18 10:11:12,385,16.64,363.14,broadband.telco.com
SES0781C3418A99,CUST100011026,195.26.55.167,2026-07-13 06:56:38,317,45.2,98.86,broadband.telco.com
SES02C34388C037,CUST100055457,179.237.241.140,2026-06-19 00:05:13,250,0.21,108.61,internet.telco.com
SES716A65869691,CUST100088404,174.90.127.177,2026-06-17 00:00:02,252,13.36,486.27,broadband.telco.com
SESB598CCD2E0D3,CUST100004195,195.116.203.100,2026-07-11 16:29:19,238,10.18,527.61,internet.telco.com
SES81AC2D0C7C23,CUST100029510,185.134.141.151,2026-06-23 10:45:44,135,35.1,315.29,internet.telco.com
SESD0323DA3B70E,CUST100087783,101.59.192.219,2026-06-09 15:54:21,157,122.56,482.22,internet.telco.com
SES852DB56865A0,CUST100072054,174.107.152.64,2026-07-22 19:53:43,202,53.24,129.74,broadband.telco.com
SES53BA876BE9A5,CUST100065846,91.103.103.221,2026-06-01 20:16:56,223,13.53,591.07,broadband.telco.com
SES521A1C4D79DC,CUST100017606,145.165.121.81,2026-07-06 06:03:51,279,59.38,113.32,iot.telco.com
SESECD27C534D92,CUST100006935,180.66.45.126,2026-07-14 03:00:01,418,95.08,39.19,iot.telco.com
SES3B8F922CC833,CUST100002917,209.158.87.81,2026-06-19 04:42:14,107,37.26,224.04,iot.telco.com
SESEE89D7541D5D,CUST100058441,159.252.151.2,2026-06-02 10:17:35,378,216.7,310.18,internet.telco.com
SESFCF76BDA52BA,CUST100086108,176.215.26.56,2026-06-07 17:21:32,421,3.75,757.41,broadband.telco.com
SESF390355F8037,CUST100038423,12.239.166.63,2026-07-15 17:42:15,357,73.81,229.92,broadband.telco.com
SESE7399F2BA0F2,CUST100061929,201.67.155.232,2026-06-17 21:33:10,335,116.76,96.65,iot.telco.com
SES062863C1F447,CUST100047615,169.51.199.73,2026-07-10 18:00:28,262,140.21,208.36,iot.telco.com
SES23E270B330E5,CUST100010465,1.190.52.26,2026-06-17 13:23:36,284,68.61,70.22,iot.telco.com
SESE5AFC57F5B5F,CUST100081512,150.229.122.35,2026-07-03 01:39:07,444,143.61,213.16,internet.telco.com
SES9681D5C29797,CUST100084916,84.131.29.93,2026-06-19 01:18:39,325,18.83,32.96,internet.telco.com
SES6668640AA445,CUST100029483,35.230.153.158,2026-07-09 15:32:50,75,21.77,256.53,internet.telco.com
SES9B70AB106A22,CUST100045221,151.204.101.87,2026-06-22 08:54:52,382,108.36,141.79,broadband.telco.com
SESDEF2A6EAB586,CUST100092470,166.113.46.125,2026-07-11 07:48:55,357,125.81,156.97,broadband.telco.com
SES9A3EFB307C03,CUST100097936,63.209.202.242,2026-07-01 10:44:44,270,27.0,369.0,broadband.telco.com
SES56675934B151,CUST100078670,204.117.108.214,2026-06-09 11:11:45,237,140.05,574.88,internet.telco.com
SES3CF41E3212FC,CUST100075449,156.72.70.227,2026-06-15 02:42:44,214,45.77,210.73,broadband.telco.com
SES60CF2974723F,CUST100095268,63.172.4.102,2026-06-13 11:26:34,106,1.61,187.62,internet.telco.com
SES12127500642C,CUST100054491,53.56.99.74,2026-06-24 20:23:19,189,1.39,228.63,internet.telco.com
SES6117D3170919,CUST100064310,207.222.227.108,2026-07-09 06:01:48,449,71.63,596.36,internet.telco.com
SESFCBCC636DEEA,CUST100046371,204.150.202.153,2026-06-05 11:49:03,33,10.67,214.82,broadband.telco.com
SES266F82DED836,CUST100049288,200.41.197.122,2026-07-16 01:39:14,413,103.75,911.29,internet.telco.com
SES8ABCF2130D97,CUST100081230,14.145.148.30,2026-06-13 22:03:56,4,79.84,169.6,internet.telco.com
SES118BD7216241,CUST100023415,210.67.123.216,2026-06-30 15:04:54,174,41.04,32.51,iot.telco.com
