tower_id,tower_name,latitude,longitude,region,tower_type,capacity_status
TWR109314,Site-Singhbury-9314,31.777548,-121.50565,Southeast,DAS,Near Capacity
TWR109315,Site-NewMichelle-9315,34.313281,-123.607717,West,Macro Cell,Near Capacity
TWR109316,Site-NorthJohnfort-9316,42.7607,-105.12379,Pacific Northwest,Small Cell,Normal
TWR109317,Site-NewDebrafurt-9317,26.136144,-68.669106,Northeast,Macro Cell,Normal
TWR109318,Site-NewErinstad-9318,44.848129,-103.376159,Pacific Northwest,Macro Cell,Normal
TWR109319,Site-NewMichaelberg-9319,34.127507,-123.290895,Southeast,Macro Cell,Normal
TWR109320,Site-Wilsonmouth-9320,40.772554,-112.339949,Southeast,Macro Cell,Congested
TWR109321,Site-LakePhillipchester-9321,33.988293,-91.03668,Southeast,Small Cell,Near Capacity
TWR109322,Site-SouthMarcus-9322,43.938383,-118.52692,West,Small Cell,Normal
TWR109323,Site-Curtisborough-9323,34.558903,-67.333551,West,DAS,Near Capacity
TWR109324,Site-Taylorborough-9324,32.814511,-90.685736,Southeast,Small Cell,Normal
TWR109325,Site-Kathleenshire-9325,44.292209,-92.662658,Southwest,Rooftop,Near Capacity
TWR109326,Site-Parkside-9326,37.025337,-83.693218,Midwest,Small Cell,Normal
TWR109327,Site-Andrewfort-9327,27.864096,-68.973934,West,Macro Cell,Normal
TWR109328,Site-SouthNicholasborough-9328,44.725615,-74.840703,Northeast,DAS,Normal
TWR109329,Site-Kimberlymouth-9329,34.249011,-105.854291,Pacific Northwest,DAS,Normal
TWR109330,Site-NewToddton-9330,44.946366,-86.770026,Southeast,Small Cell,Normal
TWR109331,Site-PortJohnland-9331,33.199128,-114.272088,Northeast,Macro Cell,Normal
TWR109332,Site-Rogersfurt-9332,28.465791,-113.105836,Midwest,Small Cell,Normal
TWR109333,Site-LakeEricland-9333,33.536198,-98.558543,Pacific Northwest,Macro Cell,Congested
TWR109334,Site-SouthTina-9334,26.570652,-89.606016,Southeast,Macro Cell,Normal
TWR109335,Site-PortRyan-9335,44.031726,-118.496313,Northeast,Macro Cell,Normal
TWR109336,Site-Mcmillanview-9336,41.714423,-75.756344,Midwest,Macro Cell,Normal
TWR109337,Site-PortBrian-9337,27.667912,-121.316434,Southwest,Small Cell,Normal
TWR109338,Site-NewCarolynport-9338,43.31726,-76.660517,Southwest,Macro Cell,Normal
TWR109339,Site-Smithborough-9339,48.574465,-120.773005,Midwest,Small Cell,Normal
TWR109340,Site-NewRachaelmouth-9340,24.938718,-68.367042,Southwest,Macro Cell,Normal
TWR109341,Site-PortDouglas-9341,42.167296,-103.72227,Southwest,Macro Cell,Normal
TWR109342,Site-NorthRobertfort-9342,27.867765,-95.247491,West,Small Cell,Normal
TWR109343,Site-Quinnchester-9343,25.327416,-85.171287,Pacific Northwest,DAS,Normal
TWR109344,Site-LakeAnne-9344,42.606975,-107.546104,West,Macro Cell,Normal
TWR109345,Site-Bendertown-9345,38.035221,-89.401413,Southeast,Small Cell,Normal
TWR109346,Site-PortMichael-9346,40.524238,-93.037564,West,Macro Cell,Normal
TWR109347,Site-EastCathyside-9347,43.781592,-124.49694,Southeast,Rooftop,Near Capacity
TWR109348,Site-Brianfort-9348,35.243085,-119.301949,Northeast,Macro Cell,Normal
TWR109349,Site-Myersfort-9349,46.349453,-71.826284,Pacific Northwest,Rooftop,Normal
TWR109350,Site-Jamesmouth-9350,27.802103,-108.883305,Midwest,Macro Cell,Normal
TWR109351,Site-Ramosberg-9351,44.463086,-96.746451,Southeast,Macro Cell,Normal
TWR109352,Site-PortLisa-9352,45.403906,-83.982983,West,Macro Cell,Near Capacity
TWR109353,Site-WestKevinside-9353,47.972835,-78.238979,Southeast,DAS,Near Capacity
TWR109354,Site-Smithmouth-9354,34.074264,-110.742619,Midwest,Macro Cell,Normal
TWR109355,Site-SouthWendy-9355,46.342406,-95.906241,Northeast,Macro Cell,Normal
TWR109356,Site-Jonathanburgh-9356,26.760143,-107.487794,Southwest,Macro Cell,Normal
TWR109357,Site-WestPaulchester-9357,48.286981,-93.115665,Southeast,Macro Cell,Normal
TWR109358,Site-NorthJamie-9358,38.110643,-71.412608,Southeast,Macro Cell,Normal
TWR109359,Site-Richardhaven-9359,49.340559,-101.953853,West,DAS,Near Capacity
TWR109360,Site-Joelland-9360,32.54635,-95.601509,West,Macro Cell,Normal
TWR109361,Site-Danieltown-9361,25.781548,-103.780003,Southeast,Macro Cell,Normal
TWR109362,Site-WestMichaelstad-9362,32.513261,-75.179371,Midwest,Macro Cell,Normal
TWR109363,Site-EastTheresahaven-9363,41.747472,-71.963907,Midwest,Macro Cell,Normal
TWR109364,Site-Jamesbury-9364,43.912778,-69.756774,Pacific Northwest,Rooftop,Normal
TWR109365,Site-Burtonmouth-9365,30.190886,-95.390497,Northeast,Macro Cell,Normal
TWR109366,Site-Gillville-9366,31.259411,-111.214695,Midwest,DAS,Normal
TWR109367,Site-NorthSabrinabury-9367,47.06708,-104.199085,Southwest,Small Cell,Normal
TWR109368,Site-NewCandaceburgh-9368,38.478386,-83.803024,West,Small Cell,Near Capacity
TWR109369,Site-Greenfurt-9369,46.036095,-108.222754,Midwest,Small Cell,Normal
TWR109370,Site-Paulport-9370,44.285203,-93.438074,Northeast,Macro Cell,Normal
TWR109371,Site-Roberthaven-9371,29.113273,-89.863865,Southwest,Macro Cell,Normal
TWR109372,Site-NewSamuel-9372,39.199207,-115.743663,Midwest,Small Cell,Normal
TWR109373,Site-NewMegan-9373,39.063144,-81.330149,Southwest,Macro Cell,Near Capacity
TWR109374,Site-Aaronland-9374,35.084473,-113.293758,Southeast,Macro Cell,Near Capacity
TWR109375,Site-Angelaburgh-9375,47.527439,-110.279113,Northeast,Macro Cell,Normal
TWR109376,Site-Samanthaland-9376,44.090185,-76.876517,Northeast,Macro Cell,Normal
TWR109377,Site-WestJoshua-9377,26.458938,-95.513344,Northeast,DAS,Normal
TWR109378,Site-Hernandeztown-9378,40.679297,-95.860527,West,Macro Cell,Normal
TWR109379,Site-NewDeanchester-9379,30.924208,-73.716069,Southwest,Small Cell,Normal
TWR109380,Site-LakeChristopherton-9380,28.955896,-83.61767,Midwest,Macro Cell,Near Capacity
TWR109381,Site-NorthMikaylaton-9381,43.439452,-91.505117,West,Macro Cell,Near Capacity
TWR109382,Site-Mitchellborough-9382,39.256361,-100.073488,Southwest,DAS,Congested
TWR109383,Site-Murphyton-9383,33.780838,-87.799752,Southwest,Macro Cell,Congested
TWR109384,Site-SouthJoannafort-9384,40.42719,-114.514762,Southeast,Small Cell,Normal
TWR109385,Site-LakeWendy-9385,37.877483,-107.661159,Southwest,Rooftop,Normal
TWR109386,Site-Mcgeefurt-9386,35.104116,-83.767264,Southwest,Macro Cell,Normal
TWR109387,Site-Jonathanmouth-9387,46.354653,-85.260575,Northeast,Macro Cell,Normal
TWR109388,Site-Hoganhaven-9388,45.550479,-115.191934,Pacific Northwest,Macro Cell,Normal
TWR109389,Site-Tannerburgh-9389,33.609238,-81.667824,Southeast,Macro Cell,Normal
TWR109390,Site-PortAmy-9390,40.197363,-72.52806,West,Macro Cell,Normal
TWR109391,Site-Juliefurt-9391,26.953489,-121.652841,Midwest,Small Cell,Normal
TWR109392,Site-SouthAshley-9392,35.587454,-117.56259,Southwest,Macro Cell,Normal
TWR109393,Site-Jamietown-9393,36.734181,-116.140789,West,Macro Cell,Normal
TWR109394,Site-LakeJohnstad-9394,37.327353,-80.239589,West,DAS,Normal
TWR109395,Site-EastDawn-9395,32.052429,-97.782347,Midwest,Macro Cell,Normal
TWR109396,Site-EastLarryburgh-9396,32.321954,-89.493251,Southeast,Macro Cell,Normal
TWR109397,Site-SouthChristinabury-9397,27.753632,-108.658828,Southeast,Small Cell,Near Capacity
TWR109398,Site-Patriciatown-9398,47.365308,-75.160436,Midwest,DAS,Normal
TWR109399,Site-SouthAlvin-9399,24.544731,-90.756494,Southeast,Small Cell,Normal
TWR109400,Site-Johnstad-9400,47.873111,-107.097619,Southeast,Macro Cell,Normal
TWR109401,Site-Hernandezhaven-9401,35.044807,-83.896801,West,Small Cell,Near Capacity
TWR109402,Site-Olsonchester-9402,40.578766,-106.011828,West,Macro Cell,Congested
TWR109403,Site-EastAlexanderfort-9403,41.197291,-87.021743,Midwest,Macro Cell,Normal
TWR109404,Site-Cruzburgh-9404,30.424778,-96.998788,Midwest,Small Cell,Normal
TWR109405,Site-Richardsbury-9405,26.288852,-84.645027,Northeast,Macro Cell,Normal
TWR109406,Site-Allenchester-9406,48.285238,-110.480978,Southeast,Small Cell,Normal
TWR109407,Site-NorthKyle-9407,44.497017,-105.791069,Southwest,Small Cell,Near Capacity
TWR109408,Site-Teresaville-9408,48.863542,-74.440557,Midwest,DAS,Near Capacity
TWR109409,Site-Simsport-9409,28.44087,-91.079065,Southeast,Macro Cell,Normal
TWR109410,Site-Obrienchester-9410,25.778409,-94.621704,Northeast,Macro Cell,Near Capacity
TWR109411,Site-SouthChase-9411,32.945599,-68.103495,Midwest,Small Cell,Near Capacity
TWR109412,Site-LakePaul-9412,47.191653,-87.565395,Southeast,Macro Cell,Normal
TWR109413,Site-NorthChristopher-9413,46.422805,-87.537565,Southeast,Small Cell,Normal
TWR109414,Site-Greenhaven-9414,46.452906,-100.757341,Midwest,Small Cell,Near Capacity
TWR109415,Site-NorthLuke-9415,30.666797,-93.641018,Northeast,Macro Cell,Normal
TWR109416,Site-Jameshaven-9416,27.919209,-71.544139,Southwest,Macro Cell,Normal
TWR109417,Site-Valerieville-9417,47.150318,-115.465145,Pacific Northwest,Small Cell,Normal
TWR109418,Site-PortLisabury-9418,36.530655,-105.07757,Northeast,Rooftop,Normal
TWR109419,Site-EastChristian-9419,38.869329,-80.082531,West,Macro Cell,Normal
TWR109420,Site-Crosbyport-9420,30.011076,-118.5147,Southeast,Rooftop,Normal
TWR109421,Site-WestRichard-9421,48.422207,-107.530338,West,DAS,Normal
TWR109422,Site-LakeJo-9422,24.675032,-119.17901,Southwest,Macro Cell,Normal
TWR109423,Site-NorthDouglas-9423,43.546729,-73.673327,Midwest,Small Cell,Normal
TWR109424,Site-WestShelby-9424,44.910425,-74.653675,Southeast,DAS,Normal
TWR109425,Site-Tylershire-9425,26.448404,-92.085564,Northeast,Macro Cell,Normal
TWR109426,Site-NewDestinyhaven-9426,44.117697,-119.765473,Southwest,Macro Cell,Normal
TWR109427,Site-Gonzaleschester-9427,24.614071,-72.513315,Southwest,Macro Cell,Normal
TWR109428,Site-NorthJamestown-9428,24.686599,-112.76334,Midwest,Small Cell,Normal
TWR109429,Site-WestBiancaside-9429,48.634807,-104.794015,Southeast,Rooftop,Normal
TWR109430,Site-PortJuliemouth-9430,35.901341,-103.093922,Midwest,Macro Cell,Normal
TWR109431,Site-SouthJacqueline-9431,25.965088,-123.761786,Pacific Northwest,Macro Cell,Normal
TWR109432,Site-Hillview-9432,29.542469,-109.375723,Southeast,Macro Cell,Normal
TWR109433,Site-EastAlexander-9433,33.015191,-124.470476,Midwest,Macro Cell,Normal
TWR109434,Site-Christopherview-9434,25.895991,-100.052159,Pacific Northwest,Small Cell,Congested
TWR109435,Site-Michelefort-9435,33.08565,-88.511988,West,Macro Cell,Normal
TWR109436,Site-NewNancybury-9436,39.071511,-71.276295,Southwest,Rooftop,Normal
TWR109437,Site-Mejiatown-9437,26.589803,-84.918205,Northeast,Macro Cell,Normal
TWR109438,Site-Hollandhaven-9438,40.80673,-108.163934,Midwest,Small Cell,Near Capacity
TWR109439,Site-PortThomas-9439,34.215807,-89.799956,Northeast,DAS,Normal
TWR109440,Site-Dayfurt-9440,38.829982,-83.234793,Pacific Northwest,Small Cell,Normal
TWR109441,Site-SouthJessica-9441,38.402686,-88.973767,Northeast,Macro Cell,Normal
TWR109442,Site-LakeJulia-9442,28.961505,-109.575584,Midwest,Macro Cell,Normal
TWR109443,Site-LakeJennifer-9443,48.763634,-87.496284,West,Macro Cell,Normal
TWR109444,Site-Richardfort-9444,35.112563,-121.47688,Southwest,Macro Cell,Normal
TWR109445,Site-EastRandallshire-9445,43.618315,-83.260556,Southwest,Macro Cell,Normal
TWR109446,Site-Levineland-9446,45.667511,-90.264162,Southwest,Macro Cell,Normal
TWR109447,Site-EastMicheal-9447,44.986414,-84.555525,Southwest,DAS,Normal
TWR109448,Site-PortBrittany-9448,40.675347,-108.835606,West,Macro Cell,Normal
TWR109449,Site-NewJason-9449,29.885823,-98.191817,Pacific Northwest,Small Cell,Near Capacity
TWR109450,Site-Jodiville-9450,36.068207,-88.564653,Northeast,Small Cell,Normal
TWR109451,Site-Stoutfurt-9451,40.903113,-109.669176,Southeast,Macro Cell,Normal
TWR109452,Site-NewMarioburgh-9452,28.691193,-99.556311,Southeast,Macro Cell,Normal
TWR109453,Site-Vazqueztown-9453,48.914462,-119.491275,Southeast,Macro Cell,Normal
TWR109454,Site-EastCodyview-9454,27.389694,-112.820815,Northeast,Rooftop,Normal
TWR109455,Site-Nashside-9455,41.649463,-70.216046,Southwest,DAS,Normal
TWR109456,Site-NorthMark-9456,37.994978,-84.975203,Pacific Northwest,Macro Cell,Near Capacity
TWR109457,Site-EastAngelatown-9457,25.421794,-124.217412,West,Macro Cell,Normal
TWR109458,Site-SouthJoseph-9458,33.047194,-112.244822,Pacific Northwest,Macro Cell,Normal
TWR109459,Site-SouthMichelebury-9459,44.483617,-87.266475,Southwest,Macro Cell,Normal
TWR109460,Site-Abigailberg-9460,33.180625,-82.71454,Southeast,Macro Cell,Normal
TWR109461,Site-Smithmouth-9461,42.885962,-120.145291,West,Macro Cell,Congested
TWR109462,Site-Timothymouth-9462,29.154995,-109.632785,Pacific Northwest,Macro Cell,Normal
TWR109463,Site-PortJason-9463,46.389743,-122.870788,Northeast,Macro Cell,Normal
TWR109464,Site-Stanleyton-9464,36.145107,-120.300842,Southeast,Rooftop,Congested
TWR109465,Site-Wilsonside-9465,33.635994,-121.290175,Southeast,Small Cell,Normal
TWR109466,Site-Thomasview-9466,40.484964,-81.359737,Southwest,Macro Cell,Near Capacity
TWR109467,Site-Michaelfurt-9467,34.673126,-74.734209,Northeast,Macro Cell,Normal
TWR109468,Site-EastAndreaborough-9468,35.480132,-104.424131,Southeast,Macro Cell,Near Capacity
TWR109469,Site-PortPhillip-9469,31.797059,-106.630857,Southeast,Macro Cell,Congested
TWR109470,Site-Freemanborough-9470,35.664446,-70.563804,Midwest,Macro Cell,Congested
TWR109471,Site-NewKenneth-9471,33.530902,-72.353227,Pacific Northwest,Macro Cell,Normal
TWR109472,Site-Millsland-9472,34.697206,-100.400408,Southeast,Macro Cell,Near Capacity
TWR109473,Site-Williamhaven-9473,35.51045,-96.72417,Southwest,Small Cell,Normal
TWR109474,Site-WestAshley-9474,35.356832,-103.732616,Northeast,Macro Cell,Near Capacity
TWR109475,Site-Johnchester-9475,43.794183,-110.003145,Southeast,Macro Cell,Normal
TWR109476,Site-Carpentermouth-9476,36.759599,-96.362178,Midwest,Macro Cell,Normal
TWR109477,Site-NewMason-9477,29.976194,-107.267106,Northeast,Macro Cell,Normal
TWR109478,Site-Campbellbury-9478,40.769768,-107.805575,Pacific Northwest,Small Cell,Normal
TWR109479,Site-PortRoger-9479,32.969023,-110.52791,Northeast,Macro Cell,Normal
TWR109480,Site-Carolburgh-9480,37.131646,-100.731649,Northeast,Macro Cell,Normal
TWR109481,Site-Christopherburgh-9481,30.618311,-99.480077,Pacific Northwest,Small Cell,Congested
TWR109482,Site-Dixonborough-9482,26.782863,-123.717806,Southeast,Small Cell,Normal
TWR109483,Site-Martintown-9483,35.494474,-82.098678,Midwest,Small Cell,Normal
TWR109484,Site-EastWilliam-9484,30.87838,-120.804806,Northeast,Macro Cell,Normal
TWR109485,Site-LakeLisaport-9485,31.330676,-77.61307,Southeast,Macro Cell,Normal
TWR109486,Site-Lauramouth-9486,25.385471,-93.1877,Northeast,DAS,Near Capacity
TWR109487,Site-Whiteland-9487,31.391437,-79.502047,Southwest,Macro Cell,Normal
TWR109488,Site-Russellfurt-9488,48.609614,-95.346664,Pacific Northwest,Small Cell,Normal
TWR109489,Site-Gilbertview-9489,46.858189,-79.903903,Southwest,Macro Cell,Near Capacity
TWR109490,Site-Williamfort-9490,41.711493,-106.407696,Southeast,Rooftop,Normal
TWR109491,Site-LakeDustin-9491,45.86995,-71.718208,Pacific Northwest,Macro Cell,Normal
TWR109492,Site-Blackside-9492,25.597072,-106.005908,Southwest,Small Cell,Normal
TWR109493,Site-EastMichael-9493,45.902273,-95.45711,Pacific Northwest,Macro Cell,Normal
TWR109494,Site-Clarkside-9494,32.662963,-83.142167,Southeast,Macro Cell,Normal
TWR109495,Site-Gillberg-9495,36.03995,-68.222953,Southeast,Small Cell,Near Capacity
TWR109496,Site-EastTyler-9496,47.910332,-118.778296,Southeast,Macro Cell,Near Capacity
TWR109497,Site-EastKayla-9497,29.539452,-100.718181,Northeast,DAS,Normal
TWR109498,Site-PortJohnmouth-9498,38.465083,-97.072356,Northeast,Macro Cell,Near Capacity
TWR109499,Site-WestDuane-9499,43.910261,-119.557187,Northeast,Macro Cell,Near Capacity
TWR109500,Site-EastJohn-9500,44.74836,-104.830224,Southwest,Small Cell,Normal
TWR109501,Site-Daniellebury-9501,28.413542,-120.662819,Northeast,DAS,Normal
TWR109502,Site-Mcdonaldbury-9502,47.062395,-97.624803,West,Macro Cell,Normal
TWR109503,Site-WestJenniferbury-9503,33.629051,-107.497982,Southwest,Small Cell,Normal
TWR109504,Site-EastJeffery-9504,33.078377,-88.989319,Southwest,Small Cell,Near Capacity
TWR109505,Site-EastMariabury-9505,25.418676,-108.876781,West,DAS,Normal
TWR109506,Site-LakeStephanie-9506,48.296188,-84.779999,Pacific Northwest,DAS,Normal
TWR109507,Site-Fryeport-9507,31.011692,-81.42353,Midwest,Macro Cell,Congested
TWR109508,Site-Emmafurt-9508,42.127981,-116.129637,Midwest,Macro Cell,Near Capacity
TWR109509,Site-Alyssaside-9509,45.82376,-113.351208,West,Macro Cell,Normal
TWR109510,Site-Johnmouth-9510,24.589088,-72.524475,Southwest,Macro Cell,Normal
TWR109511,Site-Stevenmouth-9511,46.956073,-102.77694,West,Small Cell,Congested
TWR109512,Site-Justinport-9512,45.160373,-94.567038,Southwest,Small Cell,Congested
TWR109513,Site-Stephanietown-9513,41.540671,-92.545667,Northeast,DAS,Normal
TWR109514,Site-Hobbsburgh-9514,46.018892,-105.939335,Southeast,DAS,Normal
TWR109515,Site-SouthWilliam-9515,44.19691,-71.550001,West,DAS,Congested
TWR109516,Site-Annachester-9516,39.116611,-112.230199,Southwest,Small Cell,Near Capacity
TWR109517,Site-Reginaborough-9517,36.159587,-123.772749,Midwest,Macro Cell,Normal
TWR109518,Site-EastRoberta-9518,48.306016,-74.032572,Southeast,Macro Cell,Normal
TWR109519,Site-EastMark-9519,41.043891,-107.412963,West,Macro Cell,Near Capacity
TWR109520,Site-Perezmouth-9520,48.693982,-101.950415,Northeast,DAS,Normal
TWR109521,Site-Alexanderstad-9521,45.549641,-101.402609,Northeast,Macro Cell,Near Capacity
TWR109522,Site-Jamesberg-9522,44.861311,-82.223764,West,Macro Cell,Normal
TWR109523,Site-PortDaniel-9523,39.862307,-108.527626,Northeast,Small Cell,Near Capacity
TWR109524,Site-Desireeland-9524,43.813609,-66.947042,Midwest,Macro Cell,Near Capacity
TWR109525,Site-Durhamfort-9525,43.369187,-91.909726,Southeast,DAS,Near Capacity
TWR109526,Site-Williamsfurt-9526,45.961387,-79.770613,West,Small Cell,Normal
TWR109527,Site-EastLynn-9527,28.312264,-82.391409,Northeast,Macro Cell,Normal
TWR109528,Site-Caitlinhaven-9528,46.719687,-94.063798,Pacific Northwest,Macro Cell,Near Capacity
TWR109529,Site-Gonzalezborough-9529,37.515909,-75.895387,Northeast,Macro Cell,Near Capacity
TWR109530,Site-LakeLacey-9530,33.995594,-109.385951,Southwest,Small Cell,Near Capacity
TWR109531,Site-Williamview-9531,31.58865,-91.694306,West,Macro Cell,Near Capacity
TWR109532,Site-Chenville-9532,48.984819,-79.013221,Midwest,Macro Cell,Normal
TWR109533,Site-Dukefort-9533,44.650211,-77.924313,Midwest,DAS,Normal
TWR109534,Site-Margaretfurt-9534,37.194052,-88.557032,Northeast,DAS,Normal
TWR109535,Site-NorthShelbyview-9535,33.033396,-70.29314,Southeast,Macro Cell,Near Capacity
TWR109536,Site-Courtneyland-9536,35.17352,-77.740839,Southwest,Macro Cell,Near Capacity
TWR109537,Site-WestSue-9537,48.848494,-124.130258,Southeast,Macro Cell,Normal
TWR109538,Site-SouthSusan-9538,44.168377,-118.510586,Pacific Northwest,Macro Cell,Normal
TWR109539,Site-Wilcoxbury-9539,42.35037,-123.705146,Northeast,Macro Cell,Normal
TWR109540,Site-NewStephanie-9540,26.740983,-105.007419,Pacific Northwest,Small Cell,Normal
TWR109541,Site-Donnaville-9541,28.563834,-118.453423,Northeast,Macro Cell,Normal
TWR109542,Site-LakeDorothytown-9542,26.600557,-96.018751,Midwest,Macro Cell,Normal
TWR109543,Site-SouthAllison-9543,27.005419,-79.5512,Midwest,Macro Cell,Normal
TWR109544,Site-WestKatherinemouth-9544,26.631788,-122.432678,Northeast,Small Cell,Normal
TWR109545,Site-NewKellie-9545,25.282063,-103.114698,Southwest,Small Cell,Normal
TWR109546,Site-Bethanyport-9546,37.284105,-123.151479,Southwest,Rooftop,Normal
TWR109547,Site-Patrickberg-9547,36.636887,-111.016191,West,DAS,Normal
TWR109548,Site-NorthSandra-9548,43.323665,-99.181103,Northeast,DAS,Normal
TWR109549,Site-NewJeffrey-9549,32.539135,-76.949313,Southeast,Macro Cell,Normal
TWR109550,Site-EastWilliamhaven-9550,34.290593,-103.21852,Pacific Northwest,Macro Cell,Normal
TWR109551,Site-PortVictorfort-9551,25.021537,-118.021909,Southwest,Macro Cell,Normal
TWR109552,Site-NorthMichael-9552,47.022903,-93.732049,Midwest,Macro Cell,Normal
TWR109553,Site-WestIanmouth-9553,45.76975,-99.969552,Northeast,Macro Cell,Normal
TWR109554,Site-EastGreg-9554,33.448841,-121.766733,Southeast,Small Cell,Normal
TWR109555,Site-Susanside-9555,49.489538,-82.157772,Southwest,Small Cell,Normal
TWR109556,Site-NewKaylashire-9556,46.234134,-97.075007,Southwest,DAS,Normal
TWR109557,Site-Davisfort-9557,37.877734,-75.643674,Southwest,Macro Cell,Normal
TWR109558,Site-LakeKennethbury-9558,27.788889,-81.723127,Southeast,Macro Cell,Normal
TWR109559,Site-NewAndrea-9559,30.283434,-70.991852,Southeast,Macro Cell,Near Capacity
TWR109560,Site-Elliottbury-9560,35.468993,-83.607008,Southwest,Macro Cell,Normal
TWR109561,Site-SouthMarktown-9561,47.506299,-104.311898,Midwest,Small Cell,Near Capacity
TWR109562,Site-SouthMargaret-9562,47.026756,-114.082189,Northeast,Macro Cell,Normal
TWR109563,Site-PortPeter-9563,44.766633,-115.366715,Southeast,Small Cell,Normal
TWR109564,Site-Nortonhaven-9564,35.888934,-96.617571,Pacific Northwest,Macro Cell,Near Capacity
TWR109565,Site-WestChristopher-9565,26.761571,-115.009,Northeast,Macro Cell,Congested
TWR109566,Site-EastJennifer-9566,29.881122,-87.167724,Pacific Northwest,Macro Cell,Near Capacity
TWR109567,Site-NorthVeronicachester-9567,41.74818,-82.664497,Southeast,Macro Cell,Normal
TWR109568,Site-LakeDavid-9568,30.620813,-75.456383,Midwest,DAS,Near Capacity
TWR109569,Site-WestRandy-9569,25.833874,-98.254562,Southeast,Macro Cell,Normal
TWR109570,Site-SouthRichardview-9570,30.979216,-78.253035,Northeast,Macro Cell,Near Capacity
TWR109571,Site-PortElizabethville-9571,40.163001,-98.959924,Midwest,Macro Cell,Normal
TWR109572,Site-Carrstad-9572,41.971453,-111.770321,West,DAS,Normal
TWR109573,Site-Andreaborough-9573,37.036805,-99.94368,West,Macro Cell,Normal
TWR109574,Site-Maryview-9574,48.866845,-76.28612,Pacific Northwest,Small Cell,Normal
TWR109575,Site-WestCorey-9575,36.374132,-71.757243,West,Rooftop,Near Capacity
TWR109576,Site-Rosalesshire-9576,44.346696,-67.749602,Southeast,Macro Cell,Near Capacity
TWR109577,Site-EastRita-9577,31.644624,-67.896808,Midwest,Macro Cell,Normal
TWR109578,Site-Desireeberg-9578,49.053182,-89.257193,Southeast,Macro Cell,Congested
TWR109579,Site-EastDanielfort-9579,27.874053,-71.158965,West,Small Cell,Normal
TWR109580,Site-EastAdamburgh-9580,30.941614,-120.921977,Southeast,Macro Cell,Normal
TWR109581,Site-SouthDaniel-9581,25.932139,-106.543366,West,Rooftop,Normal
TWR109582,Site-Bakermouth-9582,39.302555,-121.954097,Pacific Northwest,Macro Cell,Normal
TWR109583,Site-Gouldtown-9583,26.210067,-97.449369,Northeast,Macro Cell,Near Capacity
TWR109584,Site-Nicoleville-9584,27.617272,-87.654698,Southeast,Small Cell,Normal
TWR109585,Site-PortLuketon-9585,25.110562,-91.596482,Southwest,Macro Cell,Normal
TWR109586,Site-Salazarstad-9586,37.338356,-82.523288,Southwest,Macro Cell,Normal
TWR109587,Site-Alexandertown-9587,39.134461,-96.139967,Southeast,DAS,Near Capacity
TWR109588,Site-NewTracey-9588,26.798736,-71.484695,West,Macro Cell,Normal
TWR109589,Site-PortRichardmouth-9589,29.186879,-110.192075,Northeast,Macro Cell,Normal
TWR109590,Site-Lewisstad-9590,47.857354,-114.658016,Southwest,Macro Cell,Normal
TWR109591,Site-PortMelissa-9591,28.245036,-73.298045,Midwest,Macro Cell,Normal
TWR109592,Site-PortLoretta-9592,45.638827,-81.453208,Midwest,Macro Cell,Near Capacity
TWR109593,Site-NorthSamuelbury-9593,42.687797,-71.80819,Southwest,Macro Cell,Normal
TWR109594,Site-SouthRachel-9594,45.180034,-115.518186,Northeast,DAS,Near Capacity
TWR109595,Site-WestWilliam-9595,33.42691,-89.096901,Pacific Northwest,Macro Cell,Normal
TWR109596,Site-Alexanderton-9596,46.038769,-103.542009,Southeast,DAS,Normal
TWR109597,Site-Ashleyhaven-9597,41.069384,-91.761993,Southeast,Macro Cell,Normal
TWR109598,Site-Oliviamouth-9598,29.53257,-119.666516,Pacific Northwest,Macro Cell,Near Capacity
TWR109599,Site-LakeRachel-9599,48.110453,-69.69982,Pacific Northwest,Macro Cell,Normal
TWR109600,Site-Robertmouth-9600,47.351042,-102.69708,West,Macro Cell,Normal
TWR109601,Site-Carriechester-9601,30.463742,-74.481175,Midwest,Small Cell,Near Capacity
TWR109602,Site-NewScottburgh-9602,28.091293,-83.62325,Pacific Northwest,DAS,Near Capacity
TWR109603,Site-Stephenborough-9603,27.624234,-68.894597,Pacific Northwest,Rooftop,Normal
TWR109604,Site-Parkerchester-9604,43.914038,-99.733172,West,Rooftop,Normal
TWR109605,Site-Victoriachester-9605,25.448798,-90.885951,Northeast,Macro Cell,Congested
TWR109606,Site-SouthJennifer-9606,48.223398,-122.501096,Pacific Northwest,Macro Cell,Near Capacity
TWR109607,Site-LakeMonicaside-9607,25.338611,-114.518635,West,Small Cell,Near Capacity
TWR109608,Site-Jenniferfort-9608,27.115329,-123.31566,Northeast,Macro Cell,Normal
TWR109609,Site-NorthJames-9609,46.617358,-123.819036,Midwest,Macro Cell,Normal
TWR109610,Site-LakeAmandatown-9610,28.85362,-105.150363,Southeast,Macro Cell,Congested
TWR109611,Site-Randallview-9611,37.442118,-71.788155,West,Macro Cell,Near Capacity
TWR109612,Site-Andrewmouth-9612,47.731537,-105.302077,Midwest,Macro Cell,Normal
TWR109613,Site-PortMichelleborough-9613,43.522528,-103.057672,Northeast,Macro Cell,Normal
TWR109614,Site-Danielburgh-9614,37.817371,-77.473635,Midwest,Macro Cell,Normal
TWR109615,Site-WestCourtneyville-9615,44.184927,-110.618738,Northeast,Macro Cell,Normal
