package_id,customer_id,package_name,bundled_services,discount_pct,start_date,end_date
PKG4F8BE4065F,CUST100040431,Mobile + Streaming,Mobile Only Add-on,26.5,2025-07-21,2026-08-10 18:21:48
PKGFC5971B14A,CUST100074831,International Calling Pack,Mobile+TV+Internet,18.2,2024-05-24,2026-01-02 14:19:27
PKGC27B224F67,CUST100016495,Device Protection Plan,Mobile+TV+Internet,4.3,2022-08-06,2023-07-09 18:59:56
PKG5CBA9B6022,CUST100022204,Device Protection Plan,Mobile+TV+Internet,26.3,2021-08-12,2023-06-08 21:11:00
PKG883882DD49,CUST100092438,Triple Play Bundle,Internet+Security,1.0,2020-12-25,2021-07-04 15:26:01
PKG19B54B6779,CUST100096668,Triple Play Bundle,Mobile Only Add-on,13.7,2021-08-15,2023-01-31 10:09:11
PKG84DC55F88C,CUST100049950,International Calling Pack,Mobile+TV+Internet,16.3,2019-03-05,2020-11-08 15:21:11
PKG499E402269,CUST100053710,International Calling Pack,Mobile Only Add-on,17.4,2019-03-04,2020-03-27 17:29:05
PKG2F95250AAA,CUST100052458,International Calling Pack,Mobile+TV+Internet,27.5,2023-10-23,2025-09-17 03:17:38
PKGCC21A199A3,CUST100019158,International Calling Pack,Mobile+Streaming,0.0,2019-07-24,2020-06-08 01:58:18
PKG965C848A56,CUST100056584,Triple Play Bundle,Mobile Only Add-on,26.4,2025-01-25,2026-04-28 06:54:32
PKGF400C19879,CUST100029293,Triple Play Bundle,Internet+Security,18.1,2020-10-30,2022-02-11 06:09:22
PKG5140997410,CUST100068451,Triple Play Bundle,Mobile+TV+Internet,7.5,2022-05-08,2024-03-04 01:00:01
PKG3684B5D166,CUST100037494,Home Security Add-on,Mobile+Streaming,10.3,2018-05-12,2019-07-25 13:53:18
PKG64B00A8718,CUST100015512,International Calling Pack,Mobile+TV+Internet,12.0,2022-01-19,2023-09-25 01:06:18
PKGA43E64F278,CUST100074547,Mobile + Streaming,Mobile Only Add-on,0.6,2022-07-08,2023-05-25 13:42:29
PKG6430BB3E7A,CUST100095364,Home Security Add-on,Mobile Only Add-on,6.8,2023-09-04,2025-01-17 09:36:30
PKG8678642DAB,CUST100069528,International Calling Pack,Mobile+Streaming,0.3,2023-01-18,2024-10-07 03:15:10
PKG8F1724DBD2,CUST100032509,Device Protection Plan,Mobile Only Add-on,14.4,2025-04-04,2026-08-05 18:31:46
PKG1B636E3BD2,CUST100026611,Mobile + Streaming,Mobile Only Add-on,4.7,2025-12-01,2027-08-08 22:35:02
PKGED78B24587,CUST100049989,Home Security Add-on,Mobile Only Add-on,16.5,2021-08-05,2023-07-26 03:09:36
PKGE24B6263D6,CUST100012920,Mobile + Streaming,Mobile+Streaming,24.2,2021-07-24,2023-02-26 02:40:10
PKG9E2DB320B6,CUST100069838,Triple Play Bundle,Mobile Only Add-on,6.9,2025-12-29,2027-12-02 23:33:26
PKG5BCFE01C58,CUST100057284,Home Security Add-on,Internet+Security,7.2,2018-12-11,2020-06-10 06:08:39
PKGF7F3DB2FA2,CUST100066757,Home Security Add-on,Mobile+Streaming,8.6,2025-09-19,2027-07-22 17:47:13
PKG515D7E03C9,CUST100077058,Home Security Add-on,Internet+Security,21.0,2022-11-02,2023-08-11 05:33:23
PKG1397C03A18,CUST100029743,Home Security Add-on,Mobile+Streaming,1.9,2019-06-07,2020-06-10 09:18:34
PKGC88F809545,CUST100007477,Home Security Add-on,Mobile+Streaming,27.3,2020-10-06,2021-12-14 10:35:25
PKG22DE61B6D2,CUST100049097,International Calling Pack,Mobile+Streaming,7.5,2020-01-30,2021-01-17 14:40:20
PKG66979D873E,CUST100040046,Home Security Add-on,Internet+Security,19.4,2019-02-06,2020-05-08 08:14:28
PKGC60FDD9F9B,CUST100087813,Triple Play Bundle,Internet+Security,18.2,2020-02-29,2020-10-10 03:44:27
PKG096050613B,CUST100061487,Mobile + Streaming,Internet+Security,21.4,2024-06-20,2025-08-24 13:24:18
PKGE0B33385C6,CUST100048414,Home Security Add-on,Internet+Security,6.3,2020-09-11,2021-10-04 03:10:50
PKG30FDB70DC9,CUST100052111,Triple Play Bundle,Mobile Only Add-on,16.8,2021-03-02,2023-02-18 17:03:51
PKG3071F87859,CUST100098486,Home Security Add-on,Mobile Only Add-on,1.1,2019-03-11,2020-03-28 04:58:27
PKGA07BD7FA13,CUST100068349,Home Security Add-on,Mobile Only Add-on,29.4,2020-06-27,2022-03-09 22:06:48
PKGE944C3DDAE,CUST100087371,Mobile + Streaming,Mobile+TV+Internet,8.6,2018-06-03,2020-05-14 08:04:11
PKG644FCEB2F4,CUST100035652,International Calling Pack,Internet+Security,3.3,2019-08-19,2021-01-29 01:41:27
PKG9B2D0FAD01,CUST100087018,Home Security Add-on,Mobile Only Add-on,10.9,2025-01-14,2026-06-23 20:56:09
PKG94DC9D2E03,CUST100069836,Mobile + Streaming,Mobile+TV+Internet,21.9,2022-05-22,2022-12-15 09:01:22
PKGF7951FF87B,CUST100012060,Device Protection Plan,Mobile Only Add-on,4.6,2024-09-15,2026-07-11 12:15:32
PKGC5EE65F1AE,CUST100011654,Triple Play Bundle,Mobile Only Add-on,1.1,2019-02-03,2020-12-03 05:44:56
PKGB25D2949EA,CUST100023658,Triple Play Bundle,Mobile+Streaming,20.9,2022-11-28,2024-05-24 11:56:36
PKGB9F63642B1,CUST100005787,Mobile + Streaming,Internet+Security,2.8,2019-02-24,2019-10-05 06:53:14
PKG3B69028C0E,CUST100031694,Device Protection Plan,Mobile+TV+Internet,10.9,2018-09-14,2020-08-13 15:56:16
PKGB30367C9BC,CUST100091659,Triple Play Bundle,Mobile+Streaming,24.1,2024-06-10,2026-01-16 06:33:52
PKG9A9C4C4E32,CUST100046767,Device Protection Plan,Mobile Only Add-on,15.9,2019-07-13,2020-03-20 21:03:46
PKGD89FE9B29B,CUST100029750,Triple Play Bundle,Mobile Only Add-on,2.6,2019-02-12,2020-05-29 10:29:40
PKG893F62AB74,CUST100067372,Triple Play Bundle,Internet+Security,1.2,2024-09-11,2025-08-01 10:39:16
PKG891C7ED8EC,CUST100059198,Mobile + Streaming,Mobile Only Add-on,18.3,2023-10-31,2025-04-15 12:53:43
PKG802F1ECC10,CUST100041032,Triple Play Bundle,Mobile+Streaming,3.7,2024-11-13,2025-05-17 03:52:56
PKG1CD064DFDD,CUST100097237,Device Protection Plan,Mobile+Streaming,4.7,2023-05-11,2024-08-30 04:41:06
PKG3030BE26D9,CUST100002307,International Calling Pack,Mobile Only Add-on,2.3,2024-02-07,2026-02-04 21:57:52
PKGDF73039D64,CUST100080086,Mobile + Streaming,Mobile Only Add-on,19.7,2025-06-18,2027-03-09 00:13:09
PKG8FF0ECAB77,CUST100012469,Device Protection Plan,Mobile Only Add-on,1.7,2019-06-18,2020-01-23 03:35:06
PKGF58694CC0A,CUST100082809,Mobile + Streaming,Internet+Security,16.0,2024-08-15,2025-08-20 09:27:18
PKG514690A2AF,CUST100021241,International Calling Pack,Mobile+Streaming,11.8,2020-01-15,2021-08-23 01:23:58
PKGAEC4AA42CC,CUST100024689,International Calling Pack,Mobile Only Add-on,29.5,2018-01-02,2019-03-17 20:50:16
PKG8C42CAA7DE,CUST100022027,International Calling Pack,Mobile+Streaming,23.3,2023-06-27,2025-01-06 18:30:50
PKG242BE3D9CC,CUST100013390,Home Security Add-on,Internet+Security,8.5,2023-05-12,2024-10-03 23:00:07
PKGED6F72FA80,CUST100014686,Device Protection Plan,Mobile+Streaming,3.0,2019-07-21,2020-07-22 18:15:54
PKGCFE197BC27,CUST100062607,Triple Play Bundle,Internet+Security,15.9,2018-12-31,2020-03-02 22:24:46
PKG62F66F26E6,CUST100087804,International Calling Pack,Mobile+TV+Internet,25.6,2019-12-05,2020-11-24 19:36:54
PKG380AD9F739,CUST100077797,Device Protection Plan,Mobile+TV+Internet,0.5,2018-04-30,2019-06-10 21:05:30
PKG094E92C309,CUST100048496,Home Security Add-on,Mobile Only Add-on,27.0,2023-08-27,2025-03-21 13:39:12
PKG8BDD6FE3FA,CUST100013236,Triple Play Bundle,Mobile+TV+Internet,7.7,2025-07-12,2026-03-26 15:20:26
PKGBDF73A981C,CUST100055039,International Calling Pack,Internet+Security,13.3,2024-12-03,2025-06-30 05:51:29
PKGAC235260A2,CUST100089730,Mobile + Streaming,Mobile+Streaming,26.2,2021-11-05,2023-04-07 17:33:56
PKGA0F48119E7,CUST100007114,Home Security Add-on,Mobile+Streaming,25.0,2024-08-16,2026-02-26 22:36:29
PKGCC082F5913,CUST100097376,International Calling Pack,Mobile Only Add-on,24.3,2021-02-26,2022-09-26 23:24:16
PKGEE64D46DCB,CUST100086289,Home Security Add-on,Mobile Only Add-on,29.0,2022-04-27,2023-04-11 17:58:02
PKGCC7400ACC7,CUST100013568,International Calling Pack,Internet+Security,17.0,2025-04-06,2026-12-30 17:14:50
PKGCAA753CA16,CUST100047393,International Calling Pack,Mobile Only Add-on,3.8,2019-08-17,2021-05-08 15:41:16
PKG9978CD384D,CUST100038100,Device Protection Plan,Mobile+Streaming,5.9,2018-04-06,2019-04-19 19:58:46
PKG44CE032000,CUST100029810,Mobile + Streaming,Internet+Security,23.7,2021-07-23,2022-10-13 19:38:48
PKGA3C77438CD,CUST100067651,Mobile + Streaming,Mobile+TV+Internet,2.0,2018-11-04,2019-07-27 13:42:27
PKGAC31B21C61,CUST100026804,Triple Play Bundle,Internet+Security,10.5,2020-04-09,2021-11-26 07:34:42
PKG0B21653BA1,CUST100085629,International Calling Pack,Mobile Only Add-on,16.7,2025-11-23,2027-06-21 11:18:17
PKG1E932A4BC8,CUST100061732,Mobile + Streaming,Internet+Security,22.7,2024-08-10,2025-09-05 21:25:19
PKGAD33DE1165,CUST100066364,Device Protection Plan,Mobile+Streaming,24.3,2019-12-16,2020-11-10 00:08:00
PKGBC7858FA67,CUST100089198,Device Protection Plan,Mobile+Streaming,4.9,2019-04-15,2020-11-30 03:16:40
PKG1CAEE56EBD,CUST100043311,Triple Play Bundle,Internet+Security,7.0,2025-06-25,2026-03-27 14:41:14
PKG6076DCF61B,CUST100037420,Home Security Add-on,Mobile+TV+Internet,9.8,2018-01-25,2018-10-26 01:23:56
PKGED9DA08EE8,CUST100062177,Mobile + Streaming,Mobile+Streaming,29.0,2018-05-01,2019-04-04 02:44:47
PKGCE64B1CD33,CUST100069239,Device Protection Plan,Internet+Security,3.8,2018-07-03,2019-08-21 06:38:56
PKG77DEFF8CDD,CUST100038069,Mobile + Streaming,Internet+Security,28.4,2025-11-20,2026-12-28 03:02:51
PKG598E7F6098,CUST100071909,Device Protection Plan,Internet+Security,11.2,2021-12-25,2023-05-26 19:37:28
PKGB114E1F1B6,CUST100097129,International Calling Pack,Mobile+Streaming,11.8,2025-03-11,2026-01-01 17:43:20
PKGEF02F6184D,CUST100061429,Triple Play Bundle,Mobile+TV+Internet,24.9,2022-01-19,2023-09-03 01:44:57
PKG455F683DDC,CUST100026534,International Calling Pack,Mobile+Streaming,9.3,2020-05-16,2020-12-16 15:13:12
PKGA6A2752225,CUST100045901,Device Protection Plan,Mobile+TV+Internet,0.3,2020-08-11,2021-02-19 06:56:29
PKG9712FB06AC,CUST100028283,Device Protection Plan,Mobile Only Add-on,11.1,2020-10-09,2021-08-22 05:21:16
PKGE77D48505D,CUST100076607,Device Protection Plan,Mobile+Streaming,18.3,2022-05-19,2023-06-19 06:40:25
PKGC06C4793FC,CUST100081625,International Calling Pack,Mobile+Streaming,18.6,2020-06-04,2021-02-03 23:11:58
PKGE6284E2434,CUST100017535,Triple Play Bundle,Internet+Security,29.1,2019-12-28,2021-05-01 15:13:05
PKG778923D15E,CUST100011199,Triple Play Bundle,Mobile+TV+Internet,15.6,2018-10-31,2019-10-07 13:09:03
PKGA1798B4EC2,CUST100054586,Home Security Add-on,Mobile+Streaming,7.4,2023-07-22,2024-08-02 13:45:23
PKGE0C6390EE9,CUST100087006,International Calling Pack,Mobile+TV+Internet,19.6,2019-05-18,2019-12-29 13:40:09
PKG5AD6BE2201,CUST100080142,Mobile + Streaming,Mobile+TV+Internet,5.9,2023-09-24,2025-03-23 03:07:20
PKG4AF9BD3670,CUST100033801,Mobile + Streaming,Internet+Security,28.2,2018-02-17,2019-12-22 10:18:22
PKG5C86590CCD,CUST100001723,Triple Play Bundle,Mobile+TV+Internet,13.8,2025-05-15,2027-03-30 19:44:55
PKG600928BCA4,CUST100027941,Device Protection Plan,Mobile+Streaming,7.0,2022-03-06,2024-02-01 21:09:23
PKG9E405D21E8,CUST100011556,Home Security Add-on,Internet+Security,23.6,2023-01-17,2024-06-29 23:59:30
PKG8FB35B7A5C,CUST100041305,Home Security Add-on,Internet+Security,21.1,2019-02-04,2019-12-15 00:25:18
PKGC7A19F1219,CUST100050188,Home Security Add-on,Mobile+TV+Internet,25.4,2025-07-02,2027-05-12 20:32:01
PKG43DC657607,CUST100065737,Device Protection Plan,Mobile+TV+Internet,25.4,2023-01-29,2024-10-18 03:23:00
PKG203B68C7A6,CUST100009369,Mobile + Streaming,Mobile+TV+Internet,10.6,2018-01-28,2020-01-19 01:11:15
PKGA7EF0D2B8D,CUST100082343,Triple Play Bundle,Mobile+TV+Internet,11.9,2023-11-13,2024-08-07 02:53:23
PKG6401B6E947,CUST100081110,Triple Play Bundle,Mobile+Streaming,15.1,2023-01-29,2024-09-25 09:11:32
PKG9C46C6F618,CUST100064224,Home Security Add-on,Mobile+Streaming,15.8,2023-07-27,2025-04-24 05:50:20
PKG83E6736595,CUST100010321,Mobile + Streaming,Mobile Only Add-on,27.5,2024-12-22,2025-11-04 11:48:53
PKG503C447F61,CUST100070873,International Calling Pack,Mobile Only Add-on,7.6,2021-01-24,2022-10-17 00:50:32
PKG5F47069E12,CUST100076597,Triple Play Bundle,Mobile+TV+Internet,20.3,2018-08-13,2020-07-17 06:14:48
PKG943C9C2187,CUST100070102,Home Security Add-on,Mobile+TV+Internet,27.8,2023-08-23,2025-06-19 04:21:51
PKGF5BEA21BDB,CUST100063411,Device Protection Plan,Mobile Only Add-on,17.7,2023-09-27,2025-03-31 01:30:42
PKGAEB30FB65B,CUST100067263,Device Protection Plan,Internet+Security,11.4,2018-11-23,2020-08-17 18:20:30
PKG0E84062D45,CUST100080999,International Calling Pack,Mobile+TV+Internet,25.7,2024-04-11,2025-05-03 11:38:07
PKGD151D6E860,CUST100042293,International Calling Pack,Mobile+TV+Internet,3.1,2018-02-02,2019-11-20 14:08:29
PKGCD484BC4E5,CUST100022236,International Calling Pack,Internet+Security,17.4,2025-10-19,2026-09-09 07:23:49
PKG57E95B44B3,CUST100096966,Mobile + Streaming,Mobile+TV+Internet,25.2,2018-12-17,2019-07-16 21:57:10
PKG80E1C63F8A,CUST100061944,Device Protection Plan,Internet+Security,23.0,2019-09-08,2021-09-01 18:30:55
PKG8FEFDF85BF,CUST100014369,Triple Play Bundle,Internet+Security,6.7,2018-08-30,2020-07-13 06:57:05
PKGFB413C568B,CUST100094212,International Calling Pack,Mobile+Streaming,21.7,2020-11-16,2022-07-02 04:06:38
PKG954852FA6A,CUST100022284,Mobile + Streaming,Mobile+Streaming,25.5,2018-08-20,2020-05-26 09:26:41
PKGA49FA58743,CUST100071943,Device Protection Plan,Internet+Security,23.4,2020-12-05,2021-07-25 06:51:45
PKG979B9D7080,CUST100028844,Device Protection Plan,Mobile+Streaming,23.2,2018-04-10,2019-07-27 03:14:58
PKGCA8C6856C3,CUST100083883,Mobile + Streaming,Mobile+Streaming,29.0,2020-01-07,2021-05-11 01:22:59
PKG20733F0D81,CUST100052028,International Calling Pack,Mobile+Streaming,17.8,2018-10-15,2020-03-28 16:22:37
PKGBC3D13C58B,CUST100065153,Mobile + Streaming,Mobile+Streaming,8.0,2019-05-07,2020-04-26 15:58:44
PKGDF6F100E18,CUST100059597,Home Security Add-on,Mobile+TV+Internet,4.1,2024-09-03,2025-06-21 05:26:54
PKG39B41F2EF1,CUST100098464,Home Security Add-on,Internet+Security,28.6,2019-07-22,2021-05-31 14:43:43
PKG7B5F78A704,CUST100053889,Device Protection Plan,Mobile+Streaming,19.6,2021-08-22,2023-05-26 23:05:52
PKG854F2F49B2,CUST100065512,Triple Play Bundle,Mobile+Streaming,12.7,2024-04-05,2025-08-23 12:17:21
PKG0FCF074285,CUST100049305,Triple Play Bundle,Mobile+TV+Internet,4.4,2019-03-13,2019-12-15 21:02:35
PKGD5B529C0CF,CUST100087368,Mobile + Streaming,Mobile+Streaming,13.6,2021-01-25,2022-01-14 22:21:33
PKG3C4F281A36,CUST100022678,Home Security Add-on,Internet+Security,12.8,2022-06-17,2024-03-26 10:55:01
PKGF112339AEE,CUST100098522,Triple Play Bundle,Internet+Security,9.6,2022-04-12,2023-01-15 23:39:01
PKG4BA8EAAA04,CUST100055141,Mobile + Streaming,Mobile+TV+Internet,16.3,2018-01-24,2019-12-13 07:37:58
PKG1CAC21ABEC,CUST100047000,Device Protection Plan,Mobile Only Add-on,4.6,2022-08-23,2024-04-14 23:19:58
PKG079801A660,CUST100087335,Triple Play Bundle,Internet+Security,28.8,2023-07-11,2024-02-08 07:16:26
PKGDD8B7C526E,CUST100011509,Home Security Add-on,Internet+Security,10.4,2019-11-02,2020-08-14 15:25:39
PKG3B9195F642,CUST100042627,Mobile + Streaming,Mobile+Streaming,15.1,2025-01-10,2025-10-29 08:59:11
PKG5B8CBF2D53,CUST100095764,Home Security Add-on,Mobile+TV+Internet,2.9,2023-09-21,2024-10-16 05:43:27
PKG8CF76EAAFE,CUST100060450,Home Security Add-on,Mobile+TV+Internet,1.4,2019-02-07,2020-04-12 07:51:24
PKGFC6D2D5A02,CUST100013594,Mobile + Streaming,Mobile Only Add-on,29.2,2020-10-05,2021-07-09 13:16:27
PKG96F7094C17,CUST100010853,Device Protection Plan,Mobile+TV+Internet,29.1,2018-11-03,2019-09-17 09:04:02
PKGBC9B1ACF0E,CUST100035371,Triple Play Bundle,Mobile Only Add-on,23.5,2025-12-05,2026-09-28 16:50:33
PKG26A51CDBDA,CUST100074524,Mobile + Streaming,Mobile Only Add-on,23.3,2021-05-23,2022-09-16 18:55:22
PKG1F0B92DBBA,CUST100088062,Home Security Add-on,Mobile Only Add-on,17.4,2020-01-07,2021-04-05 19:52:10
PKGD64FF07942,CUST100080885,Mobile + Streaming,Mobile+Streaming,19.6,2024-02-16,2025-10-29 01:09:57
PKGAFDCD96CF5,CUST100047481,International Calling Pack,Mobile+TV+Internet,13.7,2019-04-11,2019-12-15 10:45:52
PKG51A2D83C7A,CUST100068329,Device Protection Plan,Internet+Security,27.5,2018-02-01,2019-05-10 14:12:36
PKG2D70B91E6D,CUST100014713,Triple Play Bundle,Mobile+TV+Internet,6.8,2024-12-16,2025-12-04 20:02:06
PKG1117F0C196,CUST100006265,International Calling Pack,Internet+Security,1.1,2019-07-19,2020-10-23 17:20:33
PKG576F0F6448,CUST100028236,Triple Play Bundle,Mobile+TV+Internet,17.8,2019-07-04,2020-04-10 02:31:27
PKGFC3F42D590,CUST100096680,Mobile + Streaming,Mobile Only Add-on,2.5,2020-09-12,2022-06-16 14:08:54
PKG64B56BCAC3,CUST100005237,International Calling Pack,Internet+Security,26.1,2018-06-14,2019-05-27 06:14:57
PKGB6FD9B311B,CUST100072175,Mobile + Streaming,Mobile+Streaming,18.4,2019-07-21,2020-05-23 14:32:23
PKG45BE8F61DF,CUST100088233,Mobile + Streaming,Internet+Security,26.8,2024-09-15,2025-11-25 17:43:25
PKGA550827463,CUST100030606,International Calling Pack,Mobile+TV+Internet,15.1,2023-06-02,2024-12-20 19:23:32
PKG2014567121,CUST100056394,International Calling Pack,Mobile+Streaming,5.5,2022-01-29,2022-10-01 22:11:05
PKGC1DE0B6CE6,CUST100046538,International Calling Pack,Mobile Only Add-on,20.5,2021-01-01,2022-07-24 20:32:53
PKGEA640305D8,CUST100084335,International Calling Pack,Mobile+TV+Internet,2.7,2024-12-17,2025-10-21 20:19:04
PKG0E82A9B491,CUST100090636,Device Protection Plan,Mobile Only Add-on,3.3,2024-08-29,2025-12-13 09:54:04
PKG8D2B83C7C6,CUST100095814,Home Security Add-on,Mobile+Streaming,6.6,2018-07-21,2019-01-28 01:21:47
PKG09470B42BC,CUST100060301,Triple Play Bundle,Mobile Only Add-on,21.3,2020-06-04,2022-03-11 23:57:42
PKGF3F2C42A7D,CUST100053589,Mobile + Streaming,Mobile+Streaming,15.7,2020-05-12,2021-02-18 14:55:59
PKGA5DE880757,CUST100019549,Device Protection Plan,Internet+Security,5.5,2024-06-13,2025-09-28 07:48:07
PKG08ADC56437,CUST100037004,Device Protection Plan,Mobile+TV+Internet,18.5,2021-08-25,2022-03-28 17:35:39
PKG83ABBEF800,CUST100036836,Triple Play Bundle,Mobile+Streaming,9.4,2022-04-24,2024-03-10 10:16:04
PKG7C0B6D5165,CUST100044270,International Calling Pack,Mobile+TV+Internet,29.8,2023-04-30,2024-07-04 18:43:10
PKGE474EA7A50,CUST100078456,Home Security Add-on,Mobile+TV+Internet,13.3,2019-05-02,2019-11-15 18:03:57
PKG2520A23DA3,CUST100017746,International Calling Pack,Internet+Security,1.8,2025-01-15,2026-01-24 15:00:24
PKGFF46A2A78F,CUST100045212,Triple Play Bundle,Internet+Security,9.2,2023-08-09,2025-01-16 12:35:27
PKG5B4CB7845D,CUST100059814,Home Security Add-on,Mobile+TV+Internet,4.9,2024-09-15,2026-07-07 12:21:47
PKGE15221DE66,CUST100032742,International Calling Pack,Mobile Only Add-on,18.0,2018-04-14,2019-10-01 18:05:53
PKGFA97485619,CUST100069746,Home Security Add-on,Mobile Only Add-on,24.8,2019-05-04,2020-11-25 05:45:52
PKGFECB534514,CUST100000136,Triple Play Bundle,Internet+Security,3.5,2024-11-20,2025-10-21 12:50:26
PKG1CDB0CFC65,CUST100060779,Mobile + Streaming,Mobile+TV+Internet,1.3,2022-08-01,2023-04-09 21:15:05
PKGEF3291B289,CUST100048826,Triple Play Bundle,Mobile+Streaming,1.3,2019-02-09,2021-01-14 11:24:38
PKG1BECB42391,CUST100058645,Home Security Add-on,Mobile Only Add-on,16.9,2019-05-05,2021-04-08 04:03:42
PKGF4A2DD6C73,CUST100024684,Home Security Add-on,Mobile Only Add-on,24.5,2024-04-30,2025-08-02 14:34:00
PKG1D7BA71344,CUST100038929,Home Security Add-on,Internet+Security,2.6,2023-11-01,2025-07-20 08:27:47
PKG1141FA3CD5,CUST100086927,Triple Play Bundle,Internet+Security,21.1,2020-08-24,2021-08-28 13:05:44
PKG2EC7BBCA3E,CUST100018229,Mobile + Streaming,Mobile Only Add-on,10.7,2025-11-27,2027-06-08 23:17:50
PKGA109477E5F,CUST100021933,Triple Play Bundle,Mobile+Streaming,9.1,2019-09-15,2020-09-03 11:25:39
PKGD869E3B819,CUST100065577,International Calling Pack,Internet+Security,20.5,2018-04-15,2019-01-05 19:11:13
PKG5EC0685088,CUST100023190,Mobile + Streaming,Mobile Only Add-on,20.2,2022-11-14,2024-08-04 07:04:50
PKG31CCC2E20F,CUST100085557,Triple Play Bundle,Mobile Only Add-on,27.8,2025-07-24,2026-07-20 23:15:11
PKG60D8C79606,CUST100088791,International Calling Pack,Mobile+Streaming,8.5,2023-11-12,2024-12-29 13:29:38
PKG8296FCEEBE,CUST100048086,Home Security Add-on,Mobile+Streaming,12.6,2024-07-25,2026-01-14 00:25:57
PKG7EB5FD8145,CUST100001806,Mobile + Streaming,Mobile Only Add-on,11.9,2025-12-30,2027-11-29 04:09:58
PKG2E8796652C,CUST100069696,Mobile + Streaming,Mobile+Streaming,6.9,2022-07-07,2024-06-30 16:40:11
PKGE3F0A3398B,CUST100051958,Triple Play Bundle,Internet+Security,7.8,2020-07-02,2021-08-14 19:01:53
PKGCD61C2F7F6,CUST100038767,Device Protection Plan,Internet+Security,28.5,2022-10-16,2023-12-05 07:48:50
PKG1872F2CDE5,CUST100062971,International Calling Pack,Internet+Security,26.8,2023-04-09,2024-05-05 16:21:37
PKGC37670F4DA,CUST100077259,Device Protection Plan,Internet+Security,16.4,2018-05-27,2020-03-05 05:15:31
PKG4283072E85,CUST100034900,Mobile + Streaming,Internet+Security,21.1,2021-02-21,2022-11-30 00:36:22
PKG538180F4B7,CUST100069984,International Calling Pack,Mobile+Streaming,13.2,2021-10-17,2022-07-07 21:57:33
PKGA99B2E02C8,CUST100047882,Triple Play Bundle,Mobile+TV+Internet,5.9,2022-08-05,2023-10-31 18:48:21
PKGB2BC2980A8,CUST100052064,Mobile + Streaming,Mobile Only Add-on,15.4,2023-01-29,2024-07-29 06:20:19
PKG6945A7F19F,CUST100007394,Home Security Add-on,Mobile Only Add-on,11.2,2021-06-12,2022-03-28 10:15:55
PKG5EF5E5B719,CUST100046046,Triple Play Bundle,Internet+Security,26.4,2021-09-02,2022-05-06 13:58:37
PKGD1CDCB2093,CUST100087035,International Calling Pack,Mobile+Streaming,25.4,2022-01-25,2022-12-31 23:20:52
PKGE6C6E14CB6,CUST100025139,International Calling Pack,Mobile+Streaming,27.5,2018-02-05,2019-08-26 15:50:15
PKGD7BD10B7D1,CUST100005079,Device Protection Plan,Mobile+Streaming,26.9,2018-08-14,2019-04-07 13:40:17
PKG4E70E8BA4D,CUST100066168,Device Protection Plan,Mobile+Streaming,13.5,2022-10-11,2024-04-26 12:55:32
PKG2DCC4A34F1,CUST100095545,Home Security Add-on,Mobile Only Add-on,22.3,2019-05-24,2020-10-29 08:42:11
PKGA85D7A890E,CUST100068381,Home Security Add-on,Internet+Security,18.4,2023-06-22,2025-02-02 06:47:54
PKG1CE297906F,CUST100082893,International Calling Pack,Mobile Only Add-on,18.9,2024-05-19,2026-01-24 16:35:02
PKGBB283E42BB,CUST100094207,Mobile + Streaming,Mobile+TV+Internet,3.9,2023-02-06,2024-05-05 21:54:10
PKG07E48353B2,CUST100006093,International Calling Pack,Internet+Security,29.5,2019-07-17,2021-01-04 14:40:12
PKG14671EF915,CUST100001731,Mobile + Streaming,Mobile+Streaming,10.0,2022-03-08,2022-10-09 07:47:02
PKG34E708BF97,CUST100050552,Home Security Add-on,Mobile+Streaming,13.4,2018-07-05,2020-03-02 00:28:55
PKG73C2AAC18C,CUST100052349,Home Security Add-on,Internet+Security,7.7,2025-08-31,2026-04-06 05:05:08
PKG6A6CBFBF57,CUST100077655,Home Security Add-on,Mobile+TV+Internet,18.7,2022-10-05,2023-07-18 07:30:01
PKG73E497EF46,CUST100091939,Device Protection Plan,Internet+Security,14.8,2018-10-01,2019-10-08 07:55:28
PKG64D59FB833,CUST100001299,Home Security Add-on,Internet+Security,26.7,2024-12-09,2026-06-25 02:52:05
PKG26F5FA3D3D,CUST100022234,Triple Play Bundle,Mobile Only Add-on,29.1,2024-05-25,2025-11-01 20:01:08
PKG5460AC1279,CUST100056245,Triple Play Bundle,Mobile+Streaming,13.7,2022-08-20,2023-08-05 01:18:37
PKG9D351698E8,CUST100031620,Mobile + Streaming,Mobile Only Add-on,19.8,2018-01-19,2019-03-27 23:26:00
PKG41DE179048,CUST100068056,Home Security Add-on,Mobile Only Add-on,17.8,2018-05-03,2019-10-17 14:38:30
PKGFEB7D6EDD9,CUST100023841,Triple Play Bundle,Mobile+Streaming,10.6,2021-11-02,2022-09-18 04:33:19
PKGABB7494A8C,CUST100064404,Triple Play Bundle,Internet+Security,22.7,2020-02-19,2021-03-20 11:59:52
PKG1355F87E91,CUST100089607,Triple Play Bundle,Internet+Security,4.6,2021-10-15,2023-02-28 17:51:10
PKG53F46B6084,CUST100028970,Mobile + Streaming,Mobile+Streaming,26.0,2023-05-21,2025-02-23 09:25:51
PKG9E127273B3,CUST100041457,Mobile + Streaming,Mobile Only Add-on,18.4,2019-10-13,2021-01-28 11:53:44
PKG00D7A846B1,CUST100009388,Device Protection Plan,Mobile+TV+Internet,20.2,2020-03-16,2021-01-17 02:15:03
