plan_id,customer_id,plan_name,plan_type,monthly_fee_usd,data_allowance_gb,voice_minutes,sms_allowance,start_date
PLNDA0FF8DD87,CUST100080420,Family Share 10GB,Postpaid Mobile,126.61,10,1000,-1,2021-12-29
PLN16A01CD1A3,CUST100064106,Unlimited Plus,Broadband,60.16,20,500,500,2022-09-29
PLNB1AAC7AAA0,CUST100073001,Unlimited Plus,Broadband,48.57,10,-1,-1,2022-04-01
PLN224BCA0402,CUST100072165,Unlimited Basic,Broadband,123.27,-1,-1,-1,2023-03-10
PLN9EF16A868F,CUST100061775,Unlimited Premium,Prepaid Mobile,130.18,20,1000,-1,2022-10-14
PLN59761E907E,CUST100072161,Unlimited Premium,Postpaid Mobile,44.91,50,500,500,2025-11-06
PLN64C6445EBA,CUST100035002,Family Share 10GB,Postpaid Mobile,137.83,2,-1,500,2016-12-25
PLNB38281708F,CUST100039669,Unlimited Premium,Prepaid Mobile,125.97,-1,-1,500,2022-01-17
PLN746E267F3F,CUST100060970,Fiber 1Gbps,Prepaid Mobile,127.79,2,-1,-1,2018-06-10
PLN64E8974665,CUST100003457,Fiber 1Gbps,Postpaid Mobile,38.62,10,1000,100,2015-01-17
PLN0852C3789E,CUST100025882,Unlimited Premium,Prepaid Mobile,53.86,5,500,100,2017-10-31
PLN27185B63F3,CUST100015536,IoT Data Plan,Postpaid Mobile,25.16,-1,1000,100,2023-02-20
PLND893F89983,CUST100010967,Family Share 10GB,Postpaid Mobile,142.8,50,1000,-1,2017-09-18
PLN3883320AC5,CUST100085304,Unlimited Basic,Postpaid Mobile,47.98,50,1000,100,2024-02-09
PLNE839F9EC6D,CUST100075856,Unlimited Basic,Postpaid Mobile,142.98,10,500,-1,2024-11-25
PLN6EFA46D64C,CUST100073642,Fiber 500Mbps,Prepaid Mobile,104.07,-1,1000,-1,2022-12-30
PLN00778D7907,CUST100070587,Family Share 10GB,Postpaid Mobile,120.64,-1,500,-1,2017-08-03
PLNE39E31A351,CUST100028660,IoT Data Plan,Postpaid Mobile,91.62,50,1000,500,2021-10-30
PLNA465AF1924,CUST100051533,Unlimited Plus,Prepaid Mobile,124.21,-1,-1,500,2017-10-02
PLN4A1786D067,CUST100034375,Unlimited Basic,Postpaid Mobile,147.06,5,-1,100,2021-06-01
PLN0F15410AA5,CUST100047179,IoT Data Plan,Broadband,105.04,20,-1,100,2024-05-05
PLNB111F85898,CUST100051182,Fiber 500Mbps,Broadband,47.05,2,500,500,2026-02-05
PLN8C208FE9CC,CUST100021077,Family Share 10GB,Postpaid Mobile,121.94,10,1000,500,2022-07-08
PLN29801A04F2,CUST100044004,Unlimited Plus,Postpaid Mobile,66.99,10,-1,-1,2017-03-05
PLNF46D036E83,CUST100045716,Family Share 10GB,Postpaid Mobile,78.25,20,1000,100,2016-12-13
PLNE51C874256,CUST100068580,IoT Data Plan,Prepaid Mobile,26.54,2,1000,-1,2016-08-25
PLN55F0FFB95F,CUST100017852,Family Share 10GB,IoT,26.53,10,1000,-1,2015-03-18
PLNCB0E9BCF16,CUST100069925,Unlimited Basic,Prepaid Mobile,130.04,5,-1,500,2019-04-21
PLNA054FB92A6,CUST100093435,IoT Data Plan,Broadband,143.27,20,500,100,2015-01-03
PLN24267BE174,CUST100087369,Unlimited Premium,Postpaid Mobile,112.74,2,1000,100,2020-12-15
PLN3F89C7B8CF,CUST100029519,Unlimited Basic,Broadband,77.25,-1,-1,500,2021-04-08
PLNF5C49B59DC,CUST100018581,Fiber 1Gbps,Postpaid Mobile,138.83,2,-1,500,2015-10-27
PLN76F8ACF92D,CUST100032776,Unlimited Premium,Broadband,102.23,2,500,-1,2018-02-23
PLND1C42839E7,CUST100058977,Unlimited Basic,Postpaid Mobile,24.85,20,500,100,2021-05-29
PLNEAE5008E48,CUST100025779,Unlimited Basic,Postpaid Mobile,74.62,50,1000,-1,2016-04-06
PLN78FA583012,CUST100049480,Unlimited Premium,Postpaid Mobile,56.25,2,1000,-1,2017-01-04
PLN6C349288A1,CUST100001320,Prepaid 5GB,Postpaid Mobile,108.94,5,-1,500,2018-07-13
PLN733FE46EFA,CUST100050342,Unlimited Basic,Postpaid Mobile,33.99,5,1000,-1,2018-04-21
PLN6D2E29EB13,CUST100042372,Family Share 10GB,Postpaid Mobile,55.81,20,1000,500,2025-03-18
PLNDBCCB58414,CUST100083451,IoT Data Plan,Broadband,40.0,50,1000,500,2025-04-01
PLNF008D6A30D,CUST100046384,Unlimited Plus,Prepaid Mobile,106.56,20,-1,500,2020-09-05
PLN171DD0776C,CUST100047147,Prepaid 5GB,Broadband,86.86,10,1000,100,2019-01-21
PLN8337F946A1,CUST100075919,Fiber 500Mbps,Postpaid Mobile,91.66,10,500,-1,2017-11-22
PLNAC587B6995,CUST100050817,Unlimited Premium,Postpaid Mobile,45.36,2,-1,500,2025-11-29
PLN2E794B6AA5,CUST100090725,Fiber 1Gbps,Postpaid Mobile,64.6,20,1000,500,2024-01-20
PLN7993D056FA,CUST100070514,Prepaid 5GB,Broadband,141.97,5,500,500,2025-05-05
PLN259A1EE236,CUST100078346,IoT Data Plan,Postpaid Mobile,81.99,10,-1,500,2023-08-25
PLN782C37C5C7,CUST100001727,Unlimited Premium,Postpaid Mobile,122.47,20,1000,500,2017-05-01
PLN75E8C7DC43,CUST100093054,Unlimited Basic,Postpaid Mobile,90.2,20,-1,500,2016-06-02
PLND4BA771F6A,CUST100028643,Unlimited Basic,IoT,61.23,10,-1,500,2023-12-21
PLNC5868D1A78,CUST100025452,Family Share 10GB,Broadband,23.02,20,1000,500,2021-07-09
PLN3D76A8A67F,CUST100080189,Unlimited Basic,Broadband,43.89,5,500,-1,2021-01-04
PLN6F722A4203,CUST100065301,Fiber 1Gbps,Postpaid Mobile,58.51,2,500,500,2025-07-02
PLN78F4BE6278,CUST100048670,Prepaid 5GB,Postpaid Mobile,144.43,-1,500,500,2026-02-11
PLN06EC7E0DAE,CUST100073107,Unlimited Plus,Postpaid Mobile,79.44,10,1000,100,2026-01-31
PLN209716B4AC,CUST100052819,IoT Data Plan,Postpaid Mobile,126.63,5,1000,100,2019-02-07
PLN47400F50B0,CUST100084111,Unlimited Basic,IoT,75.44,10,-1,100,2025-02-16
PLN32EF7BD9BC,CUST100027153,Fiber 1Gbps,Prepaid Mobile,117.47,50,-1,-1,2016-04-02
PLN6072B089E1,CUST100037724,Family Share 10GB,Postpaid Mobile,21.86,10,-1,-1,2018-10-18
PLN61BE1BA95B,CUST100054679,Fiber 500Mbps,IoT,73.8,10,1000,500,2022-04-03
PLND4BAD1FFE1,CUST100078383,Unlimited Plus,Postpaid Mobile,122.74,20,1000,500,2023-07-23
PLN21B0E3AD6D,CUST100050306,Unlimited Premium,Broadband,67.22,50,-1,100,2015-04-25
PLN823E178E6C,CUST100063262,Prepaid 5GB,Broadband,83.96,20,-1,500,2015-02-20
PLN00327F185A,CUST100011174,Family Share 10GB,Postpaid Mobile,87.07,50,-1,500,2016-12-20
PLNC72CA8843E,CUST100042404,Fiber 1Gbps,IoT,54.21,-1,500,-1,2015-07-12
PLN913F5F6D9B,CUST100029325,Unlimited Basic,Postpaid Mobile,110.32,5,-1,500,2018-11-08
PLNEBE21CA7CF,CUST100049982,Unlimited Plus,Postpaid Mobile,55.68,20,500,500,2025-02-16
PLN7E9682D1BF,CUST100027506,Unlimited Basic,Postpaid Mobile,142.19,5,-1,100,2015-10-12
PLN23FBAB4DB0,CUST100085193,IoT Data Plan,Prepaid Mobile,106.92,20,-1,-1,2018-06-28
PLNE2A64D9EEA,CUST100096720,Fiber 500Mbps,Postpaid Mobile,121.62,20,-1,100,2019-07-25
PLN0DCBED84BB,CUST100094058,IoT Data Plan,Postpaid Mobile,91.3,5,500,100,2024-08-22
PLNAADEFD6E73,CUST100000645,Unlimited Basic,IoT,47.44,20,500,500,2018-02-05
PLNCFFB3DA8D2,CUST100031717,Fiber 500Mbps,Prepaid Mobile,82.81,5,1000,500,2025-06-29
PLNDE4B473289,CUST100019953,Fiber 1Gbps,Postpaid Mobile,96.83,-1,500,-1,2021-10-31
PLNF46060AB58,CUST100005339,Fiber 500Mbps,Prepaid Mobile,131.99,2,-1,100,2021-03-09
PLNEFE4D82704,CUST100082964,IoT Data Plan,Broadband,121.36,-1,-1,-1,2026-06-14
PLN51B91903FF,CUST100089565,Family Share 10GB,Postpaid Mobile,132.13,2,1000,500,2017-10-11
PLN183884080C,CUST100062654,Unlimited Plus,Broadband,20.32,2,500,100,2019-07-01
PLN083E638A24,CUST100031012,Fiber 1Gbps,IoT,15.25,-1,1000,100,2018-02-13
PLN9DD0828312,CUST100090279,Unlimited Premium,Broadband,114.96,10,500,-1,2025-01-25
PLN3806260FC3,CUST100012081,Prepaid 5GB,Postpaid Mobile,113.47,20,-1,500,2024-10-30
PLNC6852103F4,CUST100039348,Unlimited Basic,Broadband,43.31,10,500,100,2015-02-10
PLN38F9D1F110,CUST100008782,Prepaid 5GB,Postpaid Mobile,105.3,10,1000,-1,2026-03-06
PLN7D253CE42D,CUST100074445,Family Share 10GB,Postpaid Mobile,41.09,5,500,100,2023-02-25
PLN114C7C9216,CUST100064803,Unlimited Plus,IoT,105.2,50,-1,100,2018-11-02
PLN9039BEAC62,CUST100097386,Family Share 10GB,Postpaid Mobile,43.79,-1,500,-1,2022-03-29
PLN7F7EC18487,CUST100098086,Unlimited Premium,Postpaid Mobile,124.13,20,500,500,2026-02-19
PLN20351C32E5,CUST100018145,Family Share 10GB,Postpaid Mobile,131.17,10,1000,100,2023-03-31
PLNFB237D6530,CUST100016210,Prepaid 5GB,Postpaid Mobile,82.16,-1,-1,-1,2021-05-14
PLN5299B969FD,CUST100022421,Fiber 1Gbps,Broadband,54.03,5,-1,-1,2019-12-01
PLNC8B30768DE,CUST100083978,Unlimited Plus,Postpaid Mobile,137.53,-1,-1,500,2017-03-25
PLN7EB8366580,CUST100013804,Family Share 10GB,Prepaid Mobile,78.32,2,500,-1,2016-08-23
PLNE391DE549B,CUST100049147,IoT Data Plan,Prepaid Mobile,49.47,5,1000,100,2015-08-24
PLN1864D2B7C3,CUST100020592,Prepaid 5GB,Broadband,80.5,10,1000,100,2017-05-25
PLN23A19F5857,CUST100060571,Unlimited Basic,IoT,66.41,5,-1,500,2020-01-27
PLNAFC7815725,CUST100006788,IoT Data Plan,Postpaid Mobile,100.64,5,1000,500,2015-08-07
PLN86AF5EA170,CUST100076375,Family Share 10GB,Postpaid Mobile,64.25,5,500,100,2021-06-29
PLN23A43AE89A,CUST100001144,Fiber 1Gbps,Prepaid Mobile,20.71,50,-1,100,2017-04-15
PLNC120E6FFC1,CUST100099011,Family Share 10GB,Prepaid Mobile,89.96,2,-1,500,2018-06-21
PLNC19CD165FB,CUST100025465,Fiber 1Gbps,Broadband,55.59,2,-1,100,2021-07-01
PLNF4647274E5,CUST100063663,Prepaid 5GB,Prepaid Mobile,120.54,5,500,500,2024-08-05
PLN6D7DFE7873,CUST100007390,Unlimited Plus,Broadband,77.99,50,1000,100,2018-12-30
PLNF9377B7D14,CUST100058419,Family Share 10GB,Prepaid Mobile,40.21,20,-1,100,2019-03-02
PLNCA1949C4FA,CUST100000473,Unlimited Premium,Postpaid Mobile,141.54,5,-1,-1,2026-03-04
PLN3D2350959E,CUST100060083,Fiber 1Gbps,Postpaid Mobile,22.43,2,500,-1,2024-05-29
PLN6CE93DE2ED,CUST100057779,IoT Data Plan,IoT,116.61,20,1000,500,2022-11-21
PLN4B1210D1F1,CUST100033946,Fiber 500Mbps,IoT,15.6,-1,1000,100,2020-02-02
PLNC40E8C9F23,CUST100037384,Family Share 10GB,Prepaid Mobile,42.28,10,1000,500,2023-04-11
PLNEABF551DB5,CUST100079042,Unlimited Basic,Postpaid Mobile,34.02,-1,1000,100,2024-04-01
PLN4D2D96160E,CUST100009284,Fiber 500Mbps,Postpaid Mobile,29.02,-1,1000,-1,2017-02-09
PLN7EB06CE2BB,CUST100038856,Prepaid 5GB,Prepaid Mobile,88.27,10,-1,100,2025-03-09
PLN35E49E4AEB,CUST100057109,Unlimited Plus,Postpaid Mobile,46.73,-1,1000,500,2025-03-18
PLN940E237D2D,CUST100098788,Family Share 10GB,Broadband,33.55,10,1000,-1,2015-07-24
PLNFB7D2BAF80,CUST100070330,Prepaid 5GB,Postpaid Mobile,138.56,-1,500,500,2020-04-16
PLNF680B609B4,CUST100072753,Family Share 10GB,Postpaid Mobile,91.06,50,500,-1,2019-12-31
PLN98545DD420,CUST100083027,Unlimited Premium,Postpaid Mobile,99.08,50,500,100,2022-10-13
PLN1DC1E8AE6F,CUST100014929,Fiber 1Gbps,Broadband,86.81,20,-1,500,2018-10-17
PLN355C0C92DB,CUST100086806,Prepaid 5GB,Postpaid Mobile,82.49,10,1000,500,2021-05-29
PLN8C452114E3,CUST100047839,Fiber 1Gbps,Prepaid Mobile,86.09,50,-1,100,2018-12-02
PLN0E021C1221,CUST100069080,Family Share 10GB,Prepaid Mobile,21.87,50,-1,100,2023-03-14
PLNE85EC7FE3C,CUST100079285,Fiber 500Mbps,Prepaid Mobile,27.09,10,500,500,2023-03-09
PLNDAD3E347F5,CUST100011411,Fiber 1Gbps,Postpaid Mobile,76.72,50,1000,100,2018-02-25
PLNE891AC4B6D,CUST100039628,Unlimited Basic,Postpaid Mobile,15.06,2,1000,500,2025-06-22
PLN49F9764A54,CUST100082261,Unlimited Plus,Postpaid Mobile,25.04,2,500,100,2015-02-01
PLN0BC2F3C245,CUST100013203,Fiber 1Gbps,Postpaid Mobile,51.27,5,500,500,2024-03-02
PLNB5CDCC474B,CUST100039172,Unlimited Basic,Postpaid Mobile,133.07,-1,-1,100,2025-08-06
PLNA79A61B816,CUST100039738,Fiber 1Gbps,Postpaid Mobile,98.52,5,500,100,2023-07-03
PLNB45BAF62A4,CUST100034014,Unlimited Basic,Prepaid Mobile,125.47,2,1000,500,2025-07-30
PLND740FC3A6B,CUST100091135,IoT Data Plan,Prepaid Mobile,52.76,20,500,-1,2017-04-14
PLN31B8A9EC3D,CUST100058272,IoT Data Plan,Postpaid Mobile,92.6,2,-1,500,2023-10-28
PLN501A7C4578,CUST100058915,Fiber 500Mbps,Broadband,127.25,50,-1,100,2016-12-30
PLN44C8151063,CUST100003791,Unlimited Premium,Postpaid Mobile,129.09,-1,500,100,2025-06-16
PLN144A3927C7,CUST100013294,Prepaid 5GB,Postpaid Mobile,78.21,50,-1,-1,2015-11-27
PLN4C0474C776,CUST100036105,IoT Data Plan,Broadband,58.3,20,-1,-1,2022-08-22
PLN2285A29D4B,CUST100033312,Fiber 500Mbps,Postpaid Mobile,52.34,2,1000,500,2018-01-22
PLND7C8502973,CUST100085482,Unlimited Plus,Prepaid Mobile,48.28,10,-1,500,2019-09-29
PLN1F6F88C6F7,CUST100036708,Fiber 1Gbps,Postpaid Mobile,84.09,10,1000,500,2025-03-24
PLNA7C0D46F2A,CUST100033360,Prepaid 5GB,Postpaid Mobile,66.98,20,-1,-1,2025-06-29
PLN320643F2EA,CUST100016467,Fiber 500Mbps,Prepaid Mobile,128.37,2,-1,100,2019-04-16
PLN06428DC5E2,CUST100043298,Unlimited Premium,Postpaid Mobile,105.86,50,-1,100,2023-08-29
PLNE3B1F6D73E,CUST100060787,Fiber 500Mbps,Broadband,52.78,5,500,500,2024-07-30
PLNF841B14EBA,CUST100097338,Unlimited Basic,Prepaid Mobile,123.56,5,500,500,2025-10-30
PLNDFDC134281,CUST100038741,Fiber 1Gbps,Prepaid Mobile,103.18,5,-1,100,2023-04-30
PLN4A7F5B18B8,CUST100053778,IoT Data Plan,Prepaid Mobile,20.48,2,1000,100,2025-08-31
PLNA8779F49BE,CUST100050262,IoT Data Plan,Postpaid Mobile,49.88,5,500,500,2018-07-12
PLN63DC06CBA4,CUST100004674,Fiber 500Mbps,Broadband,58.3,5,500,500,2018-04-09
PLN3A336BE3A3,CUST100025152,Family Share 10GB,Prepaid Mobile,16.67,10,1000,-1,2024-01-27
PLN2FC4568419,CUST100059302,IoT Data Plan,Prepaid Mobile,125.77,-1,1000,500,2020-08-28
PLN4017D768A2,CUST100080874,Unlimited Premium,Broadband,50.34,50,1000,-1,2018-05-12
PLN3A923D9F2B,CUST100041260,Unlimited Plus,Postpaid Mobile,113.23,5,500,-1,2025-09-30
PLN350DC1B879,CUST100066770,Prepaid 5GB,Broadband,17.45,5,500,100,2021-08-01
PLN57EF496042,CUST100054011,Unlimited Basic,Broadband,137.5,2,-1,100,2016-03-19
PLNF0C7F9FAF1,CUST100066765,Fiber 1Gbps,Prepaid Mobile,134.72,-1,1000,-1,2021-12-11
PLNE394F15512,CUST100018954,Fiber 1Gbps,Prepaid Mobile,125.92,5,-1,100,2016-08-06
PLNCB3E57F5E0,CUST100062322,Fiber 1Gbps,Postpaid Mobile,119.95,5,-1,-1,2017-03-01
PLN9DB6D1A95B,CUST100027907,Prepaid 5GB,Postpaid Mobile,17.63,2,1000,500,2025-06-07
PLN339BBA0906,CUST100077103,Unlimited Basic,Postpaid Mobile,18.13,2,-1,500,2020-12-07
PLN05B6C5A165,CUST100090228,IoT Data Plan,Broadband,85.81,2,500,100,2021-12-26
PLN91F27B0E88,CUST100026944,Unlimited Basic,Broadband,137.95,50,500,100,2016-07-25
PLNE53797E685,CUST100019403,IoT Data Plan,Postpaid Mobile,44.82,2,1000,-1,2024-06-26
PLN3B60E2B854,CUST100035420,Unlimited Plus,Prepaid Mobile,117.78,10,-1,500,2016-07-21
PLNF87CB08E46,CUST100033638,Fiber 500Mbps,Prepaid Mobile,120.11,-1,-1,-1,2023-03-20
PLN7206BB2019,CUST100005724,Fiber 500Mbps,Broadband,87.55,2,1000,100,2019-12-15
PLNF137EF1B04,CUST100057592,Fiber 1Gbps,Prepaid Mobile,23.9,5,1000,500,2021-06-22
PLN9934E68E8E,CUST100006630,Fiber 500Mbps,Postpaid Mobile,97.9,50,500,-1,2015-05-17
PLNB9CC63A30D,CUST100038133,Family Share 10GB,Postpaid Mobile,77.61,-1,500,-1,2024-07-11
PLNDB760646AD,CUST100028196,IoT Data Plan,Prepaid Mobile,122.64,50,500,100,2019-01-02
PLNF06B128640,CUST100058297,Prepaid 5GB,Postpaid Mobile,66.97,10,-1,-1,2026-01-19
PLN39D7D94547,CUST100030878,Unlimited Basic,Prepaid Mobile,141.77,-1,-1,500,2020-05-19
PLN8103336CD5,CUST100062066,Family Share 10GB,Broadband,35.3,50,1000,500,2015-11-01
PLN6E97989254,CUST100033744,Unlimited Premium,Postpaid Mobile,149.84,2,1000,-1,2020-01-01
PLN9CA72B5327,CUST100010681,Fiber 1Gbps,Prepaid Mobile,98.68,2,-1,-1,2018-08-20
PLNA523083D25,CUST100054373,Prepaid 5GB,Postpaid Mobile,85.39,50,500,500,2023-10-11
PLNFF51A5564C,CUST100046182,Family Share 10GB,Broadband,79.27,2,-1,500,2020-06-20
PLN1B3DFF3451,CUST100077548,IoT Data Plan,Postpaid Mobile,57.75,2,1000,-1,2025-02-17
PLN4DD040453E,CUST100060817,Fiber 500Mbps,IoT,36.44,2,500,-1,2019-09-12
PLN8EBF6FB596,CUST100033928,Fiber 1Gbps,Prepaid Mobile,147.57,-1,-1,500,2020-02-25
PLN43017AF65F,CUST100098896,Unlimited Premium,Broadband,26.63,10,1000,500,2023-06-22
PLN3FF1AC7C1C,CUST100006112,Fiber 500Mbps,Postpaid Mobile,64.19,10,1000,100,2023-12-20
PLN9B1C257DA3,CUST100052136,IoT Data Plan,Postpaid Mobile,73.09,2,-1,500,2025-12-09
PLN46FCB3F8F3,CUST100030978,IoT Data Plan,Prepaid Mobile,96.56,50,-1,100,2025-10-29
PLN23DE270AA6,CUST100083011,Fiber 1Gbps,Postpaid Mobile,64.74,50,500,500,2015-07-13
PLN21A7B3E7C4,CUST100077679,Prepaid 5GB,Prepaid Mobile,71.04,5,1000,-1,2022-03-10
PLNB8035C0BE3,CUST100096926,IoT Data Plan,Prepaid Mobile,145.44,-1,1000,500,2015-11-04
PLNEFFED25A7B,CUST100002871,Family Share 10GB,Postpaid Mobile,105.11,10,-1,100,2021-07-03
PLN8D8874D103,CUST100026290,Family Share 10GB,Broadband,118.14,50,-1,-1,2016-06-12
PLN31C0165218,CUST100091487,IoT Data Plan,Postpaid Mobile,36.18,5,-1,500,2023-10-06
PLN5B43C73080,CUST100072812,Prepaid 5GB,Broadband,140.18,2,1000,100,2016-07-04
PLN8F593DFDC3,CUST100091998,Prepaid 5GB,Postpaid Mobile,23.09,50,1000,500,2024-07-23
PLNE4C5B08F19,CUST100039409,Unlimited Plus,Postpaid Mobile,24.58,-1,-1,100,2022-06-05
PLN6CC2C10D22,CUST100075556,Family Share 10GB,Prepaid Mobile,30.79,-1,-1,500,2018-10-18
PLN962F7AE7C1,CUST100016485,Fiber 500Mbps,Broadband,100.08,50,500,-1,2017-01-29
PLNC1B597EBA3,CUST100085271,IoT Data Plan,Postpaid Mobile,35.64,10,-1,-1,2022-10-13
PLN830A1407C5,CUST100061999,Unlimited Plus,Prepaid Mobile,104.43,2,500,100,2017-02-23
PLNAE670A7D2C,CUST100084247,Family Share 10GB,Broadband,79.31,20,500,500,2019-11-24
PLN929DEE71F2,CUST100091116,Family Share 10GB,Broadband,20.82,20,500,500,2015-11-26
PLN722CAABE7F,CUST100006988,Prepaid 5GB,Broadband,66.24,-1,500,500,2024-01-13
PLN637DEE5DE5,CUST100074665,Fiber 500Mbps,Postpaid Mobile,80.4,-1,-1,500,2023-07-07
PLNA01B3D7FD1,CUST100013844,Prepaid 5GB,Prepaid Mobile,120.13,5,500,100,2025-06-28
PLND082471577,CUST100093083,Unlimited Premium,Broadband,67.08,5,500,100,2020-08-31
PLN9446FBFCC6,CUST100008396,Fiber 500Mbps,Postpaid Mobile,51.58,10,-1,-1,2019-05-28
PLNDE7A2EA59D,CUST100088829,IoT Data Plan,Postpaid Mobile,68.5,2,1000,500,2020-08-22
PLN819E0066F3,CUST100095567,Fiber 1Gbps,Postpaid Mobile,123.54,20,1000,100,2015-10-18
PLN3E9C506909,CUST100027734,Unlimited Basic,Postpaid Mobile,112.81,20,1000,500,2017-05-18
PLNA5B996F865,CUST100059650,Unlimited Basic,Postpaid Mobile,121.05,2,500,500,2026-01-06
PLN597CA28AA2,CUST100002258,Unlimited Premium,Prepaid Mobile,87.15,-1,-1,-1,2015-08-19
PLN1213770516,CUST100045348,Unlimited Premium,Postpaid Mobile,120.5,2,1000,500,2017-02-14
PLN08FEBEF94E,CUST100076924,Unlimited Premium,Broadband,106.83,50,500,100,2015-06-09
PLN22AD6CAD91,CUST100067239,Family Share 10GB,Broadband,91.65,-1,500,100,2015-12-09
PLN1BF8AE49DA,CUST100008601,IoT Data Plan,Prepaid Mobile,20.12,20,500,500,2018-12-06
PLNFCDCF65444,CUST100017661,Family Share 10GB,Prepaid Mobile,17.42,5,500,500,2023-12-29
PLN459D4DF361,CUST100073752,Unlimited Premium,Postpaid Mobile,19.73,5,1000,500,2019-03-04
PLNA1933D1591,CUST100058255,Unlimited Basic,Postpaid Mobile,45.43,50,1000,-1,2024-05-15
PLN9C1F58935F,CUST100030067,Fiber 500Mbps,Postpaid Mobile,18.04,-1,-1,500,2016-01-06
PLN7E6C2423B6,CUST100054064,IoT Data Plan,Prepaid Mobile,99.29,20,500,100,2020-06-19
PLN7575F65CB8,CUST100017349,Prepaid 5GB,Postpaid Mobile,16.33,20,-1,100,2025-07-04
PLNF9EC3D3883,CUST100078939,IoT Data Plan,Postpaid Mobile,136.67,5,500,100,2015-03-30
PLN30A693F0D9,CUST100018599,Family Share 10GB,Postpaid Mobile,71.32,5,-1,-1,2023-03-24
PLND3D93826B3,CUST100029219,Family Share 10GB,Broadband,80.1,50,500,500,2026-03-13
PLN7C7D68EA34,CUST100008704,Unlimited Premium,Postpaid Mobile,97.65,10,500,500,2025-11-15
PLN1DCA996D8F,CUST100040284,Family Share 10GB,Postpaid Mobile,130.76,50,1000,100,2016-03-01
PLN1AF3C1E70F,CUST100058523,Family Share 10GB,Postpaid Mobile,42.88,2,500,100,2021-08-27
PLNDD241143C5,CUST100048693,IoT Data Plan,Postpaid Mobile,132.87,20,1000,100,2026-06-12
PLNEE0CE2905E,CUST100066529,Fiber 500Mbps,Postpaid Mobile,149.03,-1,500,-1,2017-07-26
PLN94EF75EBE6,CUST100014217,Unlimited Basic,Postpaid Mobile,145.74,2,1000,-1,2023-12-19
PLNFFB71E5FD6,CUST100091788,Unlimited Plus,Postpaid Mobile,80.0,50,-1,-1,2021-02-20
PLN3BA68E4B66,CUST100006808,Unlimited Plus,Prepaid Mobile,41.32,5,1000,-1,2017-03-19
PLN50A3E6A1C0,CUST100008791,Prepaid 5GB,Broadband,19.75,50,1000,-1,2020-12-20
PLN0B758AE009,CUST100000058,Family Share 10GB,Postpaid Mobile,104.3,10,-1,-1,2025-06-18
PLN408698BFA9,CUST100001315,Unlimited Plus,Prepaid Mobile,124.05,2,500,500,2018-10-23
PLN4494CF0BA4,CUST100033413,Unlimited Plus,Prepaid Mobile,122.49,2,1000,100,2016-07-31
PLN1F3FCF4491,CUST100032651,Fiber 1Gbps,Postpaid Mobile,26.87,-1,1000,-1,2023-09-21
PLN030B1A911C,CUST100009651,Unlimited Plus,Postpaid Mobile,148.0,-1,-1,100,2016-09-19
PLN80E4BB44BB,CUST100070918,Prepaid 5GB,Broadband,71.9,5,-1,-1,2022-04-04
PLN26E9E0C1B0,CUST100069096,Family Share 10GB,Postpaid Mobile,27.26,-1,1000,500,2021-07-12
PLN13FA2A9C82,CUST100088226,IoT Data Plan,Postpaid Mobile,107.2,-1,500,-1,2020-01-25
PLNF090912B73,CUST100089653,Prepaid 5GB,Broadband,111.78,20,500,-1,2025-06-23
PLN11CF519DD9,CUST100026299,Unlimited Plus,Postpaid Mobile,33.76,50,-1,100,2020-12-08
PLNA1DE0E6BFE,CUST100022784,Unlimited Basic,Postpaid Mobile,75.89,10,500,500,2015-02-26
PLN5AFBED4DCA,CUST100099816,Fiber 500Mbps,Postpaid Mobile,141.39,5,-1,500,2015-10-29
PLN5E92A81427,CUST100018938,Unlimited Plus,Postpaid Mobile,132.27,10,500,100,2019-06-29
PLN8AC16B1A6F,CUST100074768,Unlimited Basic,Postpaid Mobile,128.07,5,500,100,2023-11-19
PLN6F5592CB5A,CUST100086676,Fiber 1Gbps,Postpaid Mobile,103.56,50,-1,100,2023-07-09
PLN4CBB6B7CAD,CUST100011446,Family Share 10GB,Broadband,92.3,10,1000,-1,2024-06-28
PLN0E2B45C126,CUST100075202,Unlimited Premium,Prepaid Mobile,89.62,5,1000,500,2019-01-12
PLNB6958FF3A4,CUST100045298,Unlimited Plus,Postpaid Mobile,41.19,20,1000,100,2017-11-23
PLNBDEA5C0A99,CUST100031174,Unlimited Basic,Prepaid Mobile,54.38,10,500,500,2022-04-03
PLN6EA476D235,CUST100071185,Fiber 1Gbps,Broadband,107.98,10,-1,500,2022-07-07
PLND372D886A5,CUST100080562,Fiber 1Gbps,Broadband,105.24,5,-1,-1,2021-03-29
PLN50A9E92FA8,CUST100015538,IoT Data Plan,Postpaid Mobile,146.11,10,500,-1,2017-12-31
PLNDB3B947065,CUST100063143,Unlimited Basic,Postpaid Mobile,30.59,5,-1,500,2017-09-29
PLNDCCBB0EF5F,CUST100013817,Fiber 1Gbps,Postpaid Mobile,115.62,-1,1000,500,2025-12-28
PLN73773CCBD6,CUST100075983,Unlimited Basic,Postpaid Mobile,125.92,20,1000,-1,2018-03-28
PLN622AADB9ED,CUST100018846,IoT Data Plan,Broadband,136.33,20,-1,-1,2022-01-15
PLNAF7616657F,CUST100038888,Unlimited Premium,Broadband,115.05,10,-1,500,2019-09-10
PLND097D52455,CUST100033884,Unlimited Premium,Prepaid Mobile,51.94,20,500,-1,2025-07-01
