contract_id,customer_id,contract_type,start_date,term_months,end_date,auto_renew,status
CTR5F756D4271,CUST100018239,Fixed Term,2016-05-30,24,2018-05-30,True,Expired
CTR847FAE8EE2,CUST100046480,Fixed Term,2015-07-15,12,2016-07-15,True,Active
CTR265E232FB1,CUST100020012,Fixed Term,2022-08-10,24,2024-08-10,False,Active
CTR6B7DB76B39,CUST100009520,Fixed Term,2017-10-09,24,2019-10-09,False,Active
CTR08D8E734B2,CUST100011022,Month-to-Month,2017-12-20,24,2019-12-20,True,Active
CTR528F33C97B,CUST100035215,Month-to-Month,2023-02-04,12,2024-02-04,True,Pending Renewal
CTR285291D24D,CUST100087282,Fixed Term,2022-02-23,24,2024-02-23,True,Active
CTRA2553F9938,CUST100048485,Month-to-Month,2021-12-09,0,,True,Active
CTR51BDAB94A1,CUST100050069,Fixed Term,2019-11-26,24,2021-11-26,False,Active
CTRB27111AE1E,CUST100083885,Month-to-Month,2025-03-24,12,2026-03-24,True,Expired
CTR911C0EB77C,CUST100003015,Month-to-Month,2017-08-13,0,,True,Terminated Early
CTRA8F6782F3A,CUST100031541,Fixed Term,2017-08-27,24,2019-08-27,False,Active
CTR2808BA37B8,CUST100066922,Fixed Term,2019-01-05,12,2020-01-05,True,Active
CTRB1C8313598,CUST100042140,Enterprise SLA,2018-08-18,24,2020-08-18,True,Expired
CTR58302E750C,CUST100084186,Month-to-Month,2019-05-29,12,2020-05-29,True,Terminated Early
CTR144588BE51,CUST100022331,Fixed Term,2021-09-13,12,2022-09-13,True,Expired
CTR8EBDB6EDB7,CUST100066229,Fixed Term,2021-10-06,0,,False,Expired
CTR6861486E0F,CUST100032896,Month-to-Month,2016-01-19,0,,False,Active
CTR6E83FCCAD0,CUST100074713,Month-to-Month,2020-09-11,24,2022-09-11,True,Active
CTRCF82D3D5F4,CUST100063875,Enterprise SLA,2025-05-16,12,2026-05-16,True,Active
CTRCC284C4312,CUST100087612,Fixed Term,2024-07-05,0,,True,Active
CTRDE7F4256F4,CUST100083067,Fixed Term,2016-07-08,0,,False,Active
CTR6DCC3E84AA,CUST100028228,Fixed Term,2018-10-19,12,2019-10-19,True,Active
CTRBFFB8DFB7E,CUST100095375,Fixed Term,2020-05-20,0,,True,Active
CTR4B977967F6,CUST100073426,Fixed Term,2019-02-23,24,2021-02-23,False,Active
CTRDE5B9485CD,CUST100051019,Fixed Term,2025-11-15,24,2027-11-15,True,Expired
CTREBA51CEAD1,CUST100055719,Fixed Term,2020-04-30,24,2022-04-30,False,Active
CTRBD9066FCE4,CUST100021414,Fixed Term,2021-02-12,36,2024-02-12,False,Active
CTRC8ECA1036B,CUST100099599,Enterprise SLA,2017-02-05,0,,True,Expired
CTR99E29AC06C,CUST100068617,Fixed Term,2020-03-20,12,2021-03-20,False,Terminated Early
CTR04E4BA9B95,CUST100082435,Month-to-Month,2017-07-06,24,2019-07-06,True,Active
CTR2C77F6A08C,CUST100057961,Month-to-Month,2022-01-03,24,2024-01-03,True,Expired
CTR91ACF38B1C,CUST100061174,Fixed Term,2018-02-06,24,2020-02-06,True,Active
CTR832DE7112E,CUST100032578,Month-to-Month,2024-04-28,0,,True,Active
CTR81C20FA37D,CUST100045715,Fixed Term,2023-09-12,12,2024-09-12,False,Active
CTR9B2A0F8855,CUST100003862,Month-to-Month,2019-06-03,0,,False,Active
CTRAEDC0B413D,CUST100092532,Month-to-Month,2024-11-09,12,2025-11-09,False,Active
CTR982A6CD421,CUST100035798,Month-to-Month,2017-10-23,24,2019-10-23,False,Active
CTR43FB6DE0BF,CUST100031344,Fixed Term,2024-12-11,0,,False,Expired
CTR98DEAD9113,CUST100027548,Fixed Term,2015-09-07,24,2017-09-07,True,Active
CTR9308B12AAA,CUST100068849,Month-to-Month,2025-05-15,12,2026-05-15,False,Active
CTR1474B3CD42,CUST100097543,Month-to-Month,2019-12-21,12,2020-12-21,False,Active
CTRBF59269951,CUST100068326,Fixed Term,2023-12-02,0,,False,Expired
CTR9F311C236D,CUST100082536,Fixed Term,2023-06-27,12,2024-06-27,True,Active
CTR9F29E51B93,CUST100002288,Enterprise SLA,2025-04-27,0,,False,Active
CTRAC88CE2D05,CUST100003395,Month-to-Month,2023-11-10,0,,False,Expired
CTR05B321D11C,CUST100085193,Month-to-Month,2020-04-12,0,,False,Active
CTR658BCF6523,CUST100044927,Month-to-Month,2019-06-13,0,,True,Active
CTRCC25016517,CUST100056365,Fixed Term,2016-11-26,24,2018-11-26,False,Active
CTRDEE17333C4,CUST100080524,Enterprise SLA,2017-08-31,0,,False,Active
CTR2601CC3E3E,CUST100080882,Month-to-Month,2018-06-15,0,,False,Expired
CTRD42FF7B83B,CUST100098055,Month-to-Month,2024-09-27,24,2026-09-27,False,Active
CTR2097C53CD9,CUST100053505,Month-to-Month,2016-02-15,0,,True,Active
CTR98683F71F8,CUST100073872,Fixed Term,2016-04-18,24,2018-04-18,False,Active
CTR5BABD0D8C3,CUST100064044,Month-to-Month,2017-09-09,12,2018-09-09,True,Active
CTRCD48718451,CUST100056416,Fixed Term,2021-02-09,24,2023-02-09,False,Active
CTRD06FAE9421,CUST100010655,Fixed Term,2020-05-16,12,2021-05-16,False,Terminated Early
CTRA3DDD9768F,CUST100037078,Fixed Term,2024-07-14,24,2026-07-14,False,Active
CTRE63D888E0C,CUST100028550,Month-to-Month,2015-01-31,12,2016-01-31,True,Terminated Early
CTR5FC5825139,CUST100089103,Fixed Term,2024-12-28,0,,True,Terminated Early
CTRD88F286947,CUST100068645,Fixed Term,2024-02-20,0,,False,Active
CTR5595A5069A,CUST100072157,Month-to-Month,2017-12-03,12,2018-12-03,True,Expired
CTRC3A33E43C8,CUST100095502,Fixed Term,2016-08-17,12,2017-08-17,True,Active
CTR9EE93C194D,CUST100098969,Month-to-Month,2016-10-25,12,2017-10-25,True,Terminated Early
CTRB831E2FB40,CUST100003261,Month-to-Month,2022-12-18,24,2024-12-18,False,Active
CTR07678EDDAB,CUST100049097,Fixed Term,2020-02-29,0,,True,Active
CTR1D60F5BDC9,CUST100068343,Fixed Term,2019-05-16,0,,True,Active
CTR8005473E43,CUST100044874,Month-to-Month,2017-12-03,12,2018-12-03,True,Active
CTRA8DCBFBB89,CUST100028539,Fixed Term,2017-10-04,24,2019-10-04,True,Active
CTRDC97CBE025,CUST100083950,Fixed Term,2020-02-15,36,2023-02-15,True,Active
CTR1B3D961FA9,CUST100097138,Fixed Term,2017-10-23,12,2018-10-23,True,Active
CTR2BF6366832,CUST100027265,Fixed Term,2025-10-24,0,,True,Active
CTR89D3045618,CUST100039218,Fixed Term,2024-03-07,0,,True,Active
CTRF51CDA54B9,CUST100094033,Fixed Term,2019-08-04,36,2022-08-04,False,Terminated Early
CTR3907B749F4,CUST100033216,Month-to-Month,2021-01-01,24,2023-01-01,True,Active
CTR95FA71FAB4,CUST100044703,Fixed Term,2022-03-13,12,2023-03-13,True,Terminated Early
CTR65390DD775,CUST100036592,Month-to-Month,2018-04-30,24,2020-04-30,False,Active
CTR648319D529,CUST100064585,Fixed Term,2017-07-18,24,2019-07-18,True,Active
CTR00FD4AB6AF,CUST100039398,Fixed Term,2021-09-30,0,,False,Terminated Early
CTRE6B500EFA1,CUST100045777,Month-to-Month,2018-03-31,24,2020-03-31,False,Active
CTR7EC66A69D6,CUST100000328,Fixed Term,2018-06-17,12,2019-06-17,True,Active
CTRDA54783146,CUST100068472,Month-to-Month,2018-10-08,0,,True,Active
CTR7A1A0982CF,CUST100057411,Month-to-Month,2022-02-02,0,,False,Active
CTREE7AE6ECC7,CUST100001849,Fixed Term,2021-09-25,0,,False,Active
CTRD330CEEF7F,CUST100078153,Month-to-Month,2015-02-05,24,2017-02-05,True,Pending Renewal
CTRA2723A7A5A,CUST100033090,Fixed Term,2016-07-03,36,2019-07-03,True,Active
CTR4C01164FEB,CUST100052740,Fixed Term,2017-12-14,0,,True,Active
CTRB63C1671DA,CUST100070554,Fixed Term,2020-12-24,0,,True,Active
CTR183E4ADE7B,CUST100072971,Month-to-Month,2015-09-25,0,,False,Active
CTRF3BE31EFED,CUST100061334,Fixed Term,2020-03-01,12,2021-03-01,False,Active
CTR5CACDA18D1,CUST100093647,Fixed Term,2019-11-17,12,2020-11-17,True,Active
CTR0C55A5EEB8,CUST100022833,Fixed Term,2025-11-01,12,2026-11-01,False,Active
CTR08F3F63AE6,CUST100000862,Month-to-Month,2019-08-23,0,,False,Active
CTRFB42B6944B,CUST100033065,Fixed Term,2024-05-12,12,2025-05-12,True,Active
CTRE3F11393B5,CUST100003877,Fixed Term,2020-11-07,0,,True,Active
CTRDC0DF843A0,CUST100032049,Month-to-Month,2021-05-16,0,,False,Pending Renewal
CTRDB5D5CAF49,CUST100033215,Month-to-Month,2023-09-30,0,,False,Expired
CTR42FBE67EBA,CUST100031371,Month-to-Month,2019-07-02,0,,True,Active
CTR5294AC02FB,CUST100024491,Month-to-Month,2025-05-24,0,,False,Active
CTR40DD2D26A9,CUST100086640,Fixed Term,2020-05-11,0,,True,Active
CTRF61E16B739,CUST100083362,Month-to-Month,2021-05-18,24,2023-05-18,False,Active
CTRE6FCF1E0D2,CUST100052944,Fixed Term,2022-06-18,24,2024-06-18,False,Terminated Early
CTR1DC68E4398,CUST100059682,Fixed Term,2022-04-25,24,2024-04-25,True,Active
CTR80F2023E08,CUST100014618,Fixed Term,2020-06-06,24,2022-06-06,True,Active
CTR4384A4281E,CUST100063491,Month-to-Month,2021-10-21,36,2024-10-21,True,Expired
CTR0AFDC9029C,CUST100019084,Fixed Term,2018-09-08,12,2019-09-08,False,Active
CTR8871FD437D,CUST100075403,Fixed Term,2015-02-17,0,,True,Active
CTR5506D0FEA3,CUST100083448,Fixed Term,2022-02-21,24,2024-02-21,False,Expired
CTRB2EB219F85,CUST100095409,Fixed Term,2015-12-21,0,,True,Active
CTRBCAE89E9E7,CUST100086534,Fixed Term,2023-05-05,24,2025-05-05,False,Expired
CTR7C73F9CA30,CUST100002976,Fixed Term,2023-09-16,12,2024-09-16,False,Active
CTRCA967A1ADE,CUST100014959,Fixed Term,2017-01-21,12,2018-01-21,True,Pending Renewal
CTRB69BF2CA99,CUST100038194,Fixed Term,2021-06-25,12,2022-06-25,True,Active
CTR7C81C15357,CUST100046209,Month-to-Month,2016-01-09,24,2018-01-09,True,Active
CTR5FC725797E,CUST100071540,Enterprise SLA,2023-04-09,12,2024-04-09,True,Active
CTRA3BB1961AA,CUST100077552,Fixed Term,2020-08-04,0,,True,Terminated Early
CTRED3EBA20C4,CUST100042635,Month-to-Month,2022-02-25,24,2024-02-25,True,Terminated Early
CTR8F39CB5CB9,CUST100057787,Month-to-Month,2024-12-03,0,,False,Active
CTR6C840CECC6,CUST100055874,Fixed Term,2017-10-04,0,,True,Active
CTRE5A6577807,CUST100091822,Month-to-Month,2022-05-12,0,,True,Active
CTR1DD3C87F55,CUST100027215,Fixed Term,2022-03-28,12,2023-03-28,False,Active
CTRC5A720E880,CUST100043327,Fixed Term,2015-01-03,24,2017-01-03,False,Active
CTR6CD74C3119,CUST100005882,Month-to-Month,2018-03-08,0,,False,Active
CTRA1C1E76B0A,CUST100065763,Fixed Term,2022-08-24,0,,True,Active
CTRD8B3F04714,CUST100055293,Month-to-Month,2022-05-27,0,,True,Terminated Early
CTR04BE3B1B02,CUST100068294,Fixed Term,2016-07-14,12,2017-07-14,True,Active
CTRD2EFBA8F6E,CUST100004147,Month-to-Month,2021-08-02,24,2023-08-02,True,Active
CTR8FD1339589,CUST100093210,Fixed Term,2021-11-03,24,2023-11-03,False,Active
CTRE63F58F13D,CUST100031179,Fixed Term,2016-02-28,12,2017-02-28,False,Active
CTR7BD54334DB,CUST100021634,Fixed Term,2018-05-15,12,2019-05-15,True,Terminated Early
CTR936023F096,CUST100006408,Fixed Term,2023-11-05,24,2025-11-05,False,Expired
CTRC3841C4493,CUST100003779,Fixed Term,2024-10-14,12,2025-10-14,False,Expired
CTR5FA80B25D3,CUST100076815,Month-to-Month,2020-10-26,12,2021-10-26,True,Active
CTR445C8B4EBC,CUST100025156,Fixed Term,2020-04-15,24,2022-04-15,True,Active
CTR39200663A4,CUST100028129,Fixed Term,2022-12-19,12,2023-12-19,True,Terminated Early
CTR925615B2D1,CUST100075564,Month-to-Month,2016-09-10,12,2017-09-10,True,Terminated Early
CTR1329E917C8,CUST100099211,Fixed Term,2025-03-13,24,2027-03-13,True,Expired
CTR429462A598,CUST100000491,Fixed Term,2025-01-22,24,2027-01-22,True,Active
CTRE0A53B4864,CUST100088281,Month-to-Month,2021-10-05,24,2023-10-05,False,Active
CTRAFE8430A9F,CUST100038553,Enterprise SLA,2019-01-03,36,2022-01-03,True,Expired
CTRE70EE735D9,CUST100063988,Month-to-Month,2023-11-24,24,2025-11-24,True,Active
CTR182B9D0B1B,CUST100047838,Month-to-Month,2015-11-16,0,,True,Terminated Early
CTR83D65836C9,CUST100071060,Month-to-Month,2018-12-13,0,,False,Active
CTRD5D71DE981,CUST100032045,Fixed Term,2022-02-10,0,,False,Terminated Early
CTR57A5E986A6,CUST100080315,Fixed Term,2022-08-21,0,,True,Active
CTR9F826C45BA,CUST100006267,Fixed Term,2018-07-16,24,2020-07-16,True,Active
CTR705AD2F61B,CUST100004843,Month-to-Month,2019-11-25,12,2020-11-25,True,Active
CTR139FCF8825,CUST100076598,Month-to-Month,2022-10-28,24,2024-10-28,False,Terminated Early
CTR8B722EFFE0,CUST100078656,Fixed Term,2023-07-04,24,2025-07-04,True,Active
CTRAC286558F4,CUST100078417,Fixed Term,2018-09-06,24,2020-09-06,False,Active
CTRD2CFA59739,CUST100001076,Fixed Term,2022-03-09,0,,True,Active
CTR4159D39AE0,CUST100028608,Month-to-Month,2019-01-28,0,,True,Active
CTR609A9FB542,CUST100015553,Fixed Term,2016-07-29,12,2017-07-29,False,Active
CTR8EF009CD39,CUST100095857,Month-to-Month,2016-10-13,0,,False,Active
CTRDF56C0E1A6,CUST100007436,Month-to-Month,2024-05-20,24,2026-05-20,False,Expired
CTR4CF34AC669,CUST100052272,Month-to-Month,2020-04-10,24,2022-04-10,True,Active
CTR0472C4402D,CUST100052915,Month-to-Month,2018-05-04,24,2020-05-04,False,Expired
CTR22E5C0A4BD,CUST100017646,Month-to-Month,2017-01-16,0,,True,Terminated Early
CTR59378D8DAD,CUST100084532,Month-to-Month,2021-02-02,24,2023-02-02,False,Active
CTR35B534EAD3,CUST100027846,Month-to-Month,2019-06-11,24,2021-06-11,True,Active
CTRBB553D104F,CUST100018850,Month-to-Month,2021-04-13,24,2023-04-13,True,Active
CTRE9BCDB50F0,CUST100050838,Month-to-Month,2022-04-28,24,2024-04-28,True,Active
CTR3ABA8B4363,CUST100012121,Fixed Term,2023-02-03,12,2024-02-03,False,Active
CTR3DE2C53737,CUST100079357,Month-to-Month,2016-03-30,0,,True,Active
CTR62972CEB60,CUST100000914,Month-to-Month,2023-12-07,12,2024-12-07,True,Terminated Early
CTRFF9A077535,CUST100037127,Month-to-Month,2018-07-13,0,,True,Pending Renewal
CTRA74A606994,CUST100040910,Fixed Term,2015-12-10,0,,False,Active
CTR0CC9E7D1F5,CUST100011858,Fixed Term,2024-05-19,12,2025-05-19,False,Active
CTR2EECB3EDEE,CUST100062831,Fixed Term,2018-11-03,0,,False,Pending Renewal
CTR5D5DC4569F,CUST100037096,Fixed Term,2016-03-31,12,2017-03-31,False,Active
CTR3671F3A2EB,CUST100011982,Fixed Term,2018-07-23,36,2021-07-23,False,Active
CTRF25F30466E,CUST100035584,Fixed Term,2015-09-18,24,2017-09-18,True,Active
CTR99F3C476F1,CUST100008839,Fixed Term,2017-12-16,24,2019-12-16,False,Active
CTR06011DCEC1,CUST100087839,Month-to-Month,2018-03-30,36,2021-03-30,True,Active
CTR55C58A5F1B,CUST100039337,Month-to-Month,2018-10-07,24,2020-10-07,True,Active
CTRF546588CC7,CUST100079496,Fixed Term,2024-04-12,24,2026-04-12,True,Active
CTR8350B2D68D,CUST100086055,Fixed Term,2022-08-11,12,2023-08-11,True,Pending Renewal
CTRFF1DFC4D57,CUST100088494,Enterprise SLA,2017-01-14,0,,True,Expired
CTR80B8F5CAA2,CUST100046651,Fixed Term,2015-07-18,12,2016-07-18,True,Active
CTR46DDBA53AC,CUST100009685,Month-to-Month,2015-06-26,24,2017-06-26,True,Active
CTR42FC8C0DB7,CUST100002045,Fixed Term,2016-01-20,24,2018-01-20,False,Active
CTR83F762F9CD,CUST100013163,Month-to-Month,2025-02-08,12,2026-02-08,True,Active
CTR64570B10A0,CUST100075125,Month-to-Month,2021-11-24,24,2023-11-24,True,Active
CTRDE07391CF8,CUST100099828,Fixed Term,2020-09-03,12,2021-09-03,False,Expired
CTR022D6249A6,CUST100051446,Month-to-Month,2025-10-22,24,2027-10-22,True,Active
CTR5DC0991130,CUST100079618,Month-to-Month,2019-04-27,24,2021-04-27,True,Active
CTR03B269654D,CUST100031380,Month-to-Month,2015-08-15,12,2016-08-15,True,Expired
CTR78439CDDB8,CUST100066713,Month-to-Month,2015-07-09,0,,False,Pending Renewal
CTR421BC1AE11,CUST100029392,Fixed Term,2022-10-02,0,,True,Expired
CTRDB0BC67E2D,CUST100018093,Month-to-Month,2018-10-01,24,2020-10-01,True,Active
CTRBD1537A48C,CUST100029722,Month-to-Month,2019-11-27,12,2020-11-27,True,Active
CTR6059B7609D,CUST100070618,Fixed Term,2019-10-30,24,2021-10-30,True,Active
CTR9191DFC3D8,CUST100064906,Fixed Term,2018-06-12,24,2020-06-12,False,Active
CTR40929E18CA,CUST100094155,Fixed Term,2022-08-30,0,,False,Active
CTRD56784DDAA,CUST100051984,Month-to-Month,2020-04-27,36,2023-04-27,False,Active
CTR7FDA75657C,CUST100065629,Month-to-Month,2017-01-09,24,2019-01-09,True,Active
CTR80875C8414,CUST100047390,Fixed Term,2018-08-03,0,,True,Active
CTR0596FEDE9E,CUST100096099,Month-to-Month,2020-04-07,12,2021-04-07,True,Active
CTR2FCDEC0B44,CUST100084897,Fixed Term,2020-12-14,12,2021-12-14,True,Active
CTRBA092B1554,CUST100025638,Month-to-Month,2021-02-22,24,2023-02-22,True,Active
CTR2B89B8B71B,CUST100017679,Fixed Term,2025-06-06,24,2027-06-06,False,Active
CTRE8272B4CBA,CUST100023519,Month-to-Month,2018-09-19,12,2019-09-19,False,Active
CTR49AD732F4C,CUST100059968,Fixed Term,2023-06-16,0,,False,Active
CTR4D8D84A93E,CUST100023941,Month-to-Month,2022-04-22,24,2024-04-22,False,Active
CTR9DF46E5A93,CUST100048924,Month-to-Month,2016-06-28,12,2017-06-28,False,Active
CTR6F43195903,CUST100074692,Fixed Term,2015-11-25,12,2016-11-25,False,Active
CTR0119494C39,CUST100077144,Fixed Term,2024-10-23,24,2026-10-23,False,Terminated Early
CTRB17755014B,CUST100017358,Month-to-Month,2015-05-29,0,,True,Active
CTR2B224F788A,CUST100093540,Fixed Term,2017-11-01,24,2019-11-01,True,Expired
CTR3642E6E5D4,CUST100052628,Month-to-Month,2021-02-16,24,2023-02-16,False,Active
CTR7D6621D0DB,CUST100031369,Month-to-Month,2018-06-18,24,2020-06-18,False,Terminated Early
CTRD4356B1F43,CUST100069317,Fixed Term,2023-12-21,12,2024-12-21,True,Active
CTR2C2D8F50FD,CUST100079804,Month-to-Month,2015-01-17,12,2016-01-17,True,Pending Renewal
CTR52B5E063BC,CUST100051192,Fixed Term,2016-01-09,0,,False,Expired
CTR4609E2CE38,CUST100025910,Month-to-Month,2022-07-04,0,,True,Active
CTR321AEA7970,CUST100047758,Fixed Term,2023-12-01,24,2025-12-01,True,Terminated Early
CTR2C806C8662,CUST100028712,Fixed Term,2020-10-09,12,2021-10-09,True,Active
CTR966FDD0DE2,CUST100026719,Fixed Term,2015-11-12,0,,True,Expired
CTR92FB2BD959,CUST100035844,Fixed Term,2024-07-09,36,2027-07-09,True,Active
CTRB141FC43EF,CUST100091992,Month-to-Month,2018-03-25,12,2019-03-25,False,Active
CTR4C3497175C,CUST100043508,Fixed Term,2025-01-17,12,2026-01-17,True,Active
CTR9C04EAE2E0,CUST100007664,Fixed Term,2020-12-28,24,2022-12-28,True,Active
CTRD883A6D10E,CUST100018309,Fixed Term,2024-08-10,12,2025-08-10,True,Active
CTRB7B7979CD8,CUST100053962,Fixed Term,2022-05-13,0,,False,Active
CTR5CE0C75051,CUST100054869,Fixed Term,2015-11-11,24,2017-11-11,True,Expired
CTR806965D4F0,CUST100050453,Fixed Term,2021-11-20,12,2022-11-20,True,Active
CTRFDB86BBB54,CUST100065132,Fixed Term,2015-12-25,36,2018-12-25,True,Active
CTRC562AA95A1,CUST100068713,Month-to-Month,2015-01-26,0,,True,Active
CTRB9B86F1222,CUST100011187,Month-to-Month,2023-10-15,0,,False,Active
CTRC5F3694E91,CUST100012319,Fixed Term,2015-10-31,0,,True,Terminated Early
CTR557783DE91,CUST100012874,Fixed Term,2021-05-17,24,2023-05-17,True,Active
CTR6A8A9EBA2A,CUST100018777,Fixed Term,2016-08-13,36,2019-08-13,False,Active
CTRFFDE73818F,CUST100026704,Fixed Term,2016-10-05,0,,False,Expired
CTRF15A59C675,CUST100008092,Fixed Term,2025-04-23,12,2026-04-23,True,Active
CTR9707F21D62,CUST100003366,Month-to-Month,2023-02-02,0,,True,Active
CTRE1DC27F5F1,CUST100055845,Fixed Term,2022-09-16,12,2023-09-16,False,Active
CTRC76F4A6443,CUST100081449,Month-to-Month,2025-08-12,24,2027-08-12,False,Active
CTR42BCCD5A05,CUST100074155,Month-to-Month,2018-12-10,36,2021-12-10,True,Active
CTR737F6856CA,CUST100072827,Month-to-Month,2021-01-28,0,,False,Active
CTRB162C10141,CUST100042915,Month-to-Month,2018-07-19,12,2019-07-19,False,Active
CTR03D7316B7F,CUST100005651,Fixed Term,2015-07-31,36,2018-07-31,False,Active
CTR0A626DF1B7,CUST100078519,Fixed Term,2022-12-23,12,2023-12-23,False,Active
CTR2BE6ACD152,CUST100088889,Month-to-Month,2021-02-17,0,,True,Terminated Early
CTR5C8590A603,CUST100031175,Fixed Term,2022-09-02,0,,False,Active
CTRCB9BE602AA,CUST100096304,Month-to-Month,2019-12-08,0,,True,Active
CTRF3CB479013,CUST100069964,Month-to-Month,2017-01-14,0,,True,Expired
CTR9BF90F07D3,CUST100074624,Month-to-Month,2025-06-03,12,2026-06-03,True,Active
CTR6F4067685C,CUST100022592,Fixed Term,2021-07-13,24,2023-07-13,True,Active
CTR779C0D10AF,CUST100083318,Fixed Term,2016-05-09,24,2018-05-09,True,Terminated Early
CTRE818B53586,CUST100002049,Fixed Term,2018-12-10,24,2020-12-10,False,Active
CTR875CD2A21C,CUST100081716,Fixed Term,2019-12-05,12,2020-12-05,True,Terminated Early
CTRA0F644A681,CUST100019172,Fixed Term,2015-07-26,12,2016-07-26,True,Active
CTRBF8B5CC7A6,CUST100026131,Month-to-Month,2020-07-09,12,2021-07-09,False,Active
CTR1AFE672421,CUST100096567,Fixed Term,2016-10-08,36,2019-10-08,False,Pending Renewal
CTRE905D99861,CUST100074371,Month-to-Month,2018-08-17,24,2020-08-17,True,Expired
CTRBB532D2A35,CUST100052512,Month-to-Month,2017-02-08,36,2020-02-08,False,Pending Renewal
CTRDBE731B2D6,CUST100076580,Month-to-Month,2022-02-06,24,2024-02-06,False,Expired
CTR9049902EE0,CUST100039729,Enterprise SLA,2015-10-27,12,2016-10-27,False,Expired
CTR29DF3DFB0D,CUST100030267,Fixed Term,2020-03-04,0,,True,Active
CTRB8B5C9C723,CUST100071343,Fixed Term,2018-02-27,12,2019-02-27,False,Active
CTRB13AC59DC8,CUST100019227,Month-to-Month,2024-11-13,24,2026-11-13,True,Active
CTR2B5D9FCA28,CUST100011680,Fixed Term,2019-10-16,0,,True,Active
CTR69B9A1B839,CUST100001216,Fixed Term,2019-06-22,12,2020-06-22,True,Active
CTRAB53FB3A8C,CUST100078459,Month-to-Month,2018-10-23,36,2021-10-23,False,Active
CTR3B6BEAA96D,CUST100064023,Fixed Term,2016-02-22,12,2017-02-22,False,Active
CTR6BDDBCF773,CUST100074552,Fixed Term,2018-08-26,24,2020-08-26,False,Active
CTR6CBF240DF4,CUST100085326,Month-to-Month,2019-09-21,0,,True,Active
CTRDE2B115B43,CUST100092246,Month-to-Month,2025-07-01,0,,True,Active
CTRCB83E1B044,CUST100018078,Fixed Term,2020-12-20,0,,True,Expired
CTR663DF4B24E,CUST100043818,Fixed Term,2021-01-08,12,2022-01-08,True,Active
CTR7843A73D05,CUST100046767,Enterprise SLA,2016-04-24,24,2018-04-24,False,Active
CTRF44470671F,CUST100008381,Month-to-Month,2022-02-18,24,2024-02-18,True,Active
CTR12AFB362D9,CUST100061830,Month-to-Month,2016-06-07,12,2017-06-07,True,Expired
CTR00DFB6E88A,CUST100049274,Fixed Term,2021-05-28,12,2022-05-28,False,Terminated Early
CTR0C0032D074,CUST100048765,Month-to-Month,2019-10-02,24,2021-10-02,True,Active
CTR4D32DC88BB,CUST100094736,Month-to-Month,2017-09-21,24,2019-09-21,False,Active
CTRB02C056988,CUST100017299,Enterprise SLA,2024-03-11,24,2026-03-11,True,Terminated Early
CTR039CC823D6,CUST100040529,Fixed Term,2017-07-03,0,,False,Active
CTRE706AFFCB4,CUST100028694,Month-to-Month,2022-06-27,0,,False,Active
CTRA11FAE117A,CUST100098244,Fixed Term,2021-06-02,36,2024-06-02,False,Pending Renewal
CTR6BC2C88A71,CUST100033388,Fixed Term,2019-07-11,12,2020-07-11,False,Terminated Early
CTRB7E1294928,CUST100084947,Fixed Term,2016-01-27,12,2017-01-27,True,Active
CTRB814667CA0,CUST100085964,Month-to-Month,2023-07-06,12,2024-07-06,True,Active
CTRBF466703E3,CUST100065005,Month-to-Month,2015-02-10,24,2017-02-10,True,Active
CTR65649A03CB,CUST100053896,Month-to-Month,2016-12-03,12,2017-12-03,True,Terminated Early
CTRDE7A132936,CUST100020948,Fixed Term,2025-12-16,24,2027-12-16,False,Active
CTRA05FCF2480,CUST100045488,Fixed Term,2025-07-22,24,2027-07-22,False,Active
CTRDC93FE2486,CUST100059022,Month-to-Month,2025-01-15,0,,True,Active
CTR0999BE4C7D,CUST100001269,Enterprise SLA,2016-08-12,24,2018-08-12,True,Active
CTR2A9830DA1A,CUST100029519,Fixed Term,2020-03-10,0,,False,Active
CTR5F21F09E9B,CUST100089645,Month-to-Month,2018-03-15,0,,True,Expired
CTRF9078CED0F,CUST100025081,Fixed Term,2017-04-26,0,,True,Expired
CTR0DFAC2574E,CUST100036031,Month-to-Month,2023-10-19,12,2024-10-19,True,Active
CTR0D6D9CE4ED,CUST100066339,Month-to-Month,2024-01-23,12,2025-01-23,True,Active
CTR9C45D6BFBB,CUST100095571,Fixed Term,2017-07-13,36,2020-07-13,False,Active
CTR8036411BFC,CUST100001802,Fixed Term,2015-07-01,0,,False,Pending Renewal
CTR8A777A2EB4,CUST100076420,Fixed Term,2024-01-09,12,2025-01-09,False,Active
CTR6A6BD288B6,CUST100085587,Fixed Term,2019-03-18,36,2022-03-18,True,Active
CTR29F11AA05F,CUST100012890,Month-to-Month,2017-01-29,12,2018-01-29,False,Active
CTR4BC00EC57C,CUST100028555,Month-to-Month,2021-11-15,24,2023-11-15,False,Active
CTR4EB5627BEF,CUST100061254,Month-to-Month,2024-03-21,36,2027-03-21,True,Expired
CTR770D914CF1,CUST100078867,Fixed Term,2020-10-22,24,2022-10-22,True,Active
CTR43211A14EE,CUST100089001,Fixed Term,2017-05-24,24,2019-05-24,True,Active
CTRF8128778D5,CUST100097822,Fixed Term,2023-08-12,12,2024-08-12,False,Expired
CTRD5CDD3EC08,CUST100039880,Fixed Term,2020-12-17,24,2022-12-17,True,Terminated Early
CTRA91E680939,CUST100087490,Fixed Term,2023-02-11,12,2024-02-11,True,Active
