customer_id,clv_estimate_usd,clv_segment,calculation_date
CUST100095757,1333.81,Silver,2026-07-06
CUST100065209,573.53,Silver,2026-07-18
CUST100041521,695.22,Silver,2026-07-08
CUST100019784,1366.94,Silver,2026-07-13
CUST100021969,3733.62,Platinum,2026-07-22
CUST100068716,1155.25,Silver,2026-07-16
CUST100043415,750.98,Silver,2026-07-20
CUST100088005,849.81,Silver,2026-07-20
CUST100077622,1685.43,Gold,2026-07-11
CUST100098767,759.31,Silver,2026-07-18
CUST100037334,534.21,Silver,2026-07-21
CUST100087438,946.73,Silver,2026-07-15
CUST100021046,312.74,Bronze,2026-07-08
CUST100076801,1336.15,Silver,2026-07-09
CUST100002776,508.35,Silver,2026-07-11
CUST100019633,569.23,Silver,2026-07-11
CUST100010352,772.12,Silver,2026-07-18
CUST100071436,1699.67,Gold,2026-07-05
CUST100059420,2437.88,Gold,2026-07-02
CUST100016097,923.55,Silver,2026-07-06
CUST100062518,2362.95,Gold,2026-07-15
CUST100094177,2060.45,Gold,2026-07-05
CUST100018271,783.8,Silver,2026-07-07
CUST100077910,1141.82,Silver,2026-07-15
CUST100037877,1856.89,Gold,2026-07-23
CUST100074720,1245.99,Silver,2026-07-14
CUST100014939,218.68,Bronze,2026-07-04
CUST100006325,1659.17,Gold,2026-07-19
CUST100006356,182.12,Bronze,2026-07-13
CUST100061386,834.15,Silver,2026-07-02
CUST100018089,446.52,Bronze,2026-07-09
CUST100092506,593.3,Silver,2026-07-11
CUST100088346,189.21,Bronze,2026-07-12
CUST100017681,664.2,Silver,2026-07-11
CUST100019337,959.44,Silver,2026-07-13
CUST100015403,637.19,Silver,2026-07-07
CUST100077273,736.15,Silver,2026-07-01
CUST100072186,517.15,Silver,2026-07-05
CUST100087462,1904.71,Gold,2026-07-08
CUST100058111,772.26,Silver,2026-07-09
CUST100060208,1289.97,Silver,2026-07-23
CUST100068971,1064.84,Silver,2026-07-01
CUST100043579,725.62,Silver,2026-07-22
CUST100042207,3499.43,Platinum,2026-07-18
CUST100019845,937.13,Silver,2026-07-01
CUST100036232,962.27,Silver,2026-07-03
CUST100053375,1019.27,Silver,2026-07-05
CUST100087366,3271.36,Platinum,2026-07-10
CUST100082235,650.01,Silver,2026-07-03
CUST100028381,1094.6,Silver,2026-07-09
CUST100022662,349.04,Bronze,2026-07-14
CUST100083698,2662.43,Gold,2026-07-20
CUST100048104,464.38,Bronze,2026-07-10
CUST100054179,489.9,Bronze,2026-07-03
CUST100041692,1926.43,Gold,2026-07-09
CUST100076557,344.41,Bronze,2026-07-14
CUST100083451,2053.71,Gold,2026-07-05
CUST100078417,1243.1,Silver,2026-07-13
CUST100035534,1939.19,Gold,2026-07-09
CUST100063057,1359.33,Silver,2026-07-09
CUST100074204,724.85,Silver,2026-07-19
CUST100011000,1169.64,Silver,2026-07-16
CUST100096896,818.79,Silver,2026-07-02
CUST100058693,506.09,Silver,2026-07-21
CUST100097712,2065.14,Gold,2026-07-21
CUST100041222,1276.36,Silver,2026-07-18
CUST100071969,589.76,Silver,2026-07-14
CUST100025869,942.23,Silver,2026-07-05
CUST100033069,1784.59,Gold,2026-07-06
CUST100086927,1047.44,Silver,2026-07-12
CUST100014409,2668.54,Gold,2026-07-05
CUST100061215,411.53,Bronze,2026-07-02
CUST100055132,2544.03,Gold,2026-07-02
CUST100039472,918.44,Silver,2026-07-18
CUST100067748,2835.62,Gold,2026-07-23
CUST100069908,549.1,Silver,2026-07-20
CUST100073258,653.98,Silver,2026-07-07
CUST100083714,1923.62,Gold,2026-07-13
CUST100073377,460.65,Bronze,2026-07-07
CUST100017255,998.03,Silver,2026-07-18
CUST100051036,811.81,Silver,2026-07-01
CUST100012108,599.39,Silver,2026-07-10
CUST100021970,491.21,Bronze,2026-07-07
CUST100041437,1190.13,Silver,2026-07-19
CUST100047843,1090.32,Silver,2026-07-13
CUST100013667,985.52,Silver,2026-07-22
CUST100022719,945.84,Silver,2026-07-18
CUST100065364,1214.6,Silver,2026-07-02
CUST100099342,2144.34,Gold,2026-07-10
CUST100092176,1583.68,Gold,2026-07-17
CUST100062488,960.97,Silver,2026-07-13
CUST100015886,1728.06,Gold,2026-07-21
CUST100064955,951.05,Silver,2026-07-01
CUST100086828,395.26,Bronze,2026-07-23
CUST100076973,2588.35,Gold,2026-07-15
CUST100012107,1048.62,Silver,2026-07-18
CUST100031191,1960.17,Gold,2026-07-21
CUST100041754,787.25,Silver,2026-07-12
CUST100095162,763.47,Silver,2026-07-13
CUST100067188,1379.94,Silver,2026-07-14
CUST100006714,794.78,Silver,2026-07-23
CUST100034211,2367.01,Gold,2026-07-05
CUST100059686,386.57,Bronze,2026-07-10
CUST100033570,1230.9,Silver,2026-07-07
CUST100044450,1114.13,Silver,2026-07-09
CUST100026569,1631.03,Gold,2026-07-14
CUST100062436,2103.35,Gold,2026-07-01
CUST100051854,721.97,Silver,2026-07-12
CUST100078359,756.35,Silver,2026-07-10
CUST100011648,1578.87,Gold,2026-07-18
CUST100050991,1386.56,Silver,2026-07-17
CUST100003058,2188.03,Gold,2026-07-14
CUST100066792,859.86,Silver,2026-07-14
CUST100071233,1627.05,Gold,2026-07-08
CUST100033726,938.77,Silver,2026-07-15
CUST100074521,928.02,Silver,2026-07-07
CUST100008012,1041.6,Silver,2026-07-01
CUST100033545,1117.03,Silver,2026-07-22
CUST100090684,2032.57,Gold,2026-07-16
CUST100099514,1229.98,Silver,2026-07-21
CUST100094687,2566.02,Gold,2026-07-02
CUST100066208,1528.79,Gold,2026-07-05
CUST100087015,1421.44,Silver,2026-07-07
CUST100007225,1219.48,Silver,2026-07-17
CUST100036905,785.97,Silver,2026-07-06
CUST100090593,980.01,Silver,2026-07-14
CUST100011621,2256.76,Gold,2026-07-22
CUST100054339,202.99,Bronze,2026-07-08
CUST100034255,641.9,Silver,2026-07-22
CUST100007179,1581.14,Gold,2026-07-10
CUST100062307,528.2,Silver,2026-07-07
CUST100053384,570.43,Silver,2026-07-22
CUST100069356,835.95,Silver,2026-07-04
CUST100038373,1353.0,Silver,2026-07-22
CUST100032319,1894.02,Gold,2026-07-04
CUST100061344,647.4,Silver,2026-07-16
CUST100082493,2163.58,Gold,2026-07-04
CUST100024350,916.88,Silver,2026-07-18
CUST100091797,1004.6,Silver,2026-07-21
CUST100066903,706.31,Silver,2026-07-14
CUST100031612,254.21,Bronze,2026-07-04
CUST100081746,1111.92,Silver,2026-07-06
CUST100007485,1470.48,Silver,2026-07-08
CUST100085915,889.31,Silver,2026-07-10
CUST100042979,1180.93,Silver,2026-07-12
CUST100091600,783.46,Silver,2026-07-05
CUST100008028,2249.56,Gold,2026-07-07
CUST100069822,837.31,Silver,2026-07-11
CUST100002831,1667.39,Gold,2026-07-10
CUST100043844,665.53,Silver,2026-07-15
CUST100054828,1657.79,Gold,2026-07-20
CUST100098361,753.92,Silver,2026-07-14
CUST100084145,475.23,Bronze,2026-07-09
CUST100092472,568.48,Silver,2026-07-17
CUST100086532,883.15,Silver,2026-07-13
CUST100090422,640.96,Silver,2026-07-04
CUST100015531,1115.05,Silver,2026-07-15
CUST100063343,1629.27,Gold,2026-07-13
CUST100099407,676.9,Silver,2026-07-01
CUST100006584,770.52,Silver,2026-07-06
CUST100006326,2232.65,Gold,2026-07-13
CUST100020903,2019.64,Gold,2026-07-04
CUST100040599,791.45,Silver,2026-07-10
CUST100060947,879.86,Silver,2026-07-08
CUST100066940,597.49,Silver,2026-07-04
CUST100078350,1588.43,Gold,2026-07-07
CUST100025938,3082.25,Platinum,2026-07-05
CUST100023237,1984.05,Gold,2026-07-21
CUST100084453,901.5,Silver,2026-07-06
CUST100027600,1658.36,Gold,2026-07-07
CUST100047285,321.32,Bronze,2026-07-09
CUST100070353,743.41,Silver,2026-07-04
CUST100008050,1362.16,Silver,2026-07-23
CUST100086390,1617.71,Gold,2026-07-23
CUST100002803,979.02,Silver,2026-07-04
CUST100059167,863.61,Silver,2026-07-03
CUST100057887,1918.99,Gold,2026-07-19
CUST100052787,626.74,Silver,2026-07-09
CUST100015154,798.65,Silver,2026-07-02
CUST100079795,434.86,Bronze,2026-07-10
CUST100006538,1531.71,Gold,2026-07-01
CUST100082858,1960.72,Gold,2026-07-17
CUST100037016,1247.47,Silver,2026-07-17
CUST100011191,1732.03,Gold,2026-07-11
CUST100090777,3523.19,Platinum,2026-07-09
CUST100047942,424.72,Bronze,2026-07-14
CUST100074808,1686.26,Gold,2026-07-07
CUST100018957,916.9,Silver,2026-07-08
CUST100041118,481.58,Bronze,2026-07-04
CUST100012546,1033.0,Silver,2026-07-18
CUST100063636,1520.81,Gold,2026-07-14
CUST100092291,1223.12,Silver,2026-07-13
CUST100007538,1212.46,Silver,2026-07-12
CUST100043541,1923.23,Gold,2026-07-08
CUST100038650,3239.45,Platinum,2026-07-10
CUST100056288,2449.52,Gold,2026-07-21
CUST100031383,1365.68,Silver,2026-07-10
CUST100038637,1568.81,Gold,2026-07-03
CUST100031761,1782.98,Gold,2026-07-10
CUST100067849,686.02,Silver,2026-07-04
CUST100096680,1168.48,Silver,2026-07-02
CUST100000415,363.25,Bronze,2026-07-08
CUST100012598,1207.31,Silver,2026-07-17
CUST100024454,765.44,Silver,2026-07-11
CUST100063064,1588.36,Gold,2026-07-09
CUST100057893,1066.76,Silver,2026-07-16
CUST100091193,355.6,Bronze,2026-07-15
CUST100047419,978.12,Silver,2026-07-03
CUST100047369,538.66,Silver,2026-07-21
CUST100017316,1046.99,Silver,2026-07-03
CUST100006744,827.22,Silver,2026-07-13
CUST100028026,1257.49,Silver,2026-07-12
CUST100015364,1160.67,Silver,2026-07-18
CUST100082534,230.59,Bronze,2026-07-06
CUST100055169,1039.17,Silver,2026-07-05
CUST100005268,172.01,Bronze,2026-07-12
CUST100033148,1660.51,Gold,2026-07-19
CUST100078786,740.7,Silver,2026-07-14
CUST100051641,277.9,Bronze,2026-07-05
CUST100090102,811.82,Silver,2026-07-19
CUST100018312,1301.95,Silver,2026-07-08
CUST100074609,954.5,Silver,2026-07-08
CUST100095213,810.71,Silver,2026-07-12
CUST100097036,975.32,Silver,2026-07-18
CUST100073846,2413.63,Gold,2026-07-11
CUST100036299,2427.0,Gold,2026-07-12
CUST100084260,1631.65,Gold,2026-07-22
CUST100069503,560.93,Silver,2026-07-04
CUST100036924,726.58,Silver,2026-07-12
CUST100079744,1894.59,Gold,2026-07-11
CUST100042468,975.1,Silver,2026-07-13
CUST100005830,953.83,Silver,2026-07-08
CUST100012183,1125.65,Silver,2026-07-17
CUST100092306,193.47,Bronze,2026-07-16
CUST100086985,1473.33,Silver,2026-07-23
CUST100044984,1311.05,Silver,2026-07-14
CUST100007626,1368.93,Silver,2026-07-15
CUST100070955,1856.04,Gold,2026-07-15
CUST100028543,1121.24,Silver,2026-07-18
CUST100045698,324.99,Bronze,2026-07-20
CUST100053657,1332.36,Silver,2026-07-12
CUST100034209,1620.78,Gold,2026-07-23
CUST100055200,1139.64,Silver,2026-07-20
CUST100082606,804.94,Silver,2026-07-18
CUST100040311,1499.55,Silver,2026-07-23
CUST100068342,785.48,Silver,2026-07-23
CUST100082964,1042.82,Silver,2026-07-06
CUST100026831,474.06,Bronze,2026-07-21
CUST100032552,1563.19,Gold,2026-07-09
CUST100028184,1371.22,Silver,2026-07-05
CUST100029247,1436.99,Silver,2026-07-10
CUST100058276,938.56,Silver,2026-07-11
CUST100025960,492.09,Bronze,2026-07-17
CUST100032883,230.29,Bronze,2026-07-06
CUST100046954,1783.68,Gold,2026-07-17
CUST100014076,1095.16,Silver,2026-07-09
CUST100051384,2020.09,Gold,2026-07-11
CUST100070641,1342.39,Silver,2026-07-07
CUST100070573,491.76,Bronze,2026-07-22
CUST100019294,1227.12,Silver,2026-07-17
CUST100064492,372.92,Bronze,2026-07-05
CUST100062081,1248.45,Silver,2026-07-10
CUST100082016,885.22,Silver,2026-07-15
CUST100035658,1263.16,Silver,2026-07-08
CUST100020055,2350.71,Gold,2026-07-07
CUST100078336,1349.89,Silver,2026-07-19
CUST100069602,2541.6,Gold,2026-07-19
CUST100016697,379.36,Bronze,2026-07-08
CUST100018982,1539.36,Gold,2026-07-18
CUST100079051,598.98,Silver,2026-07-04
CUST100087523,1556.08,Gold,2026-07-10
CUST100012825,302.33,Bronze,2026-07-08
CUST100015199,445.66,Bronze,2026-07-13
CUST100025556,534.95,Silver,2026-07-02
CUST100079351,1844.37,Gold,2026-07-14
CUST100027798,678.97,Silver,2026-07-16
CUST100016970,1038.54,Silver,2026-07-15
CUST100049431,399.38,Bronze,2026-07-13
CUST100077655,227.3,Bronze,2026-07-18
CUST100088554,3815.38,Platinum,2026-07-19
CUST100052474,2247.24,Gold,2026-07-08
CUST100095432,1105.59,Silver,2026-07-22
CUST100042187,2042.0,Gold,2026-07-10
CUST100038480,444.23,Bronze,2026-07-02
CUST100002915,1303.42,Silver,2026-07-01
CUST100099786,457.84,Bronze,2026-07-06
CUST100051745,683.2,Silver,2026-07-16
CUST100091922,621.15,Silver,2026-07-11
CUST100013738,1660.94,Gold,2026-07-22
CUST100022648,1875.23,Gold,2026-07-05
CUST100003130,1496.83,Silver,2026-07-02
CUST100053332,482.74,Bronze,2026-07-21
CUST100035268,1121.1,Silver,2026-07-16
CUST100035767,1443.0,Silver,2026-07-04
CUST100002206,2552.06,Gold,2026-07-12
CUST100005954,1395.56,Silver,2026-07-15
CUST100049395,1520.67,Gold,2026-07-20
CUST100068925,1799.13,Gold,2026-07-20
CUST100075922,1872.58,Gold,2026-07-06
CUST100025191,2515.78,Gold,2026-07-08
CUST100005669,238.35,Bronze,2026-07-10
CUST100083407,1198.58,Silver,2026-07-10
CUST100085530,2999.62,Gold,2026-07-10
CUST100040854,538.49,Silver,2026-07-10
CUST100091167,1578.26,Gold,2026-07-14
CUST100062620,2942.17,Gold,2026-07-22
CUST100063790,658.85,Silver,2026-07-15
CUST100083873,1433.37,Silver,2026-07-17
CUST100084027,623.8,Silver,2026-07-16
CUST100094507,3006.92,Platinum,2026-07-05
CUST100046452,1778.83,Gold,2026-07-06
CUST100041135,826.33,Silver,2026-07-14
CUST100083837,1202.88,Silver,2026-07-01
CUST100014420,1783.9,Gold,2026-07-06
CUST100007321,366.65,Bronze,2026-07-19
CUST100008474,587.22,Silver,2026-07-19
CUST100012804,1248.25,Silver,2026-07-10
CUST100016863,937.57,Silver,2026-07-02
CUST100094004,1046.34,Silver,2026-07-21
CUST100030175,894.15,Silver,2026-07-05
CUST100022777,1302.88,Silver,2026-07-11
CUST100074133,728.46,Silver,2026-07-15
CUST100042342,1691.27,Gold,2026-07-10
CUST100078398,888.24,Silver,2026-07-03
CUST100061961,2730.5,Gold,2026-07-17
CUST100034574,2832.9,Gold,2026-07-03
CUST100066332,1086.55,Silver,2026-07-06
CUST100078986,1152.54,Silver,2026-07-09
CUST100033735,422.69,Bronze,2026-07-01
CUST100052748,801.22,Silver,2026-07-10
CUST100046015,337.2,Bronze,2026-07-08
CUST100010968,870.86,Silver,2026-07-12
CUST100060663,2855.49,Gold,2026-07-14
CUST100066226,595.07,Silver,2026-07-08
CUST100083725,1244.74,Silver,2026-07-13
CUST100085066,965.28,Silver,2026-07-17
CUST100033468,1275.93,Silver,2026-07-06
CUST100008224,1268.23,Silver,2026-07-21
CUST100044896,839.86,Silver,2026-07-04
CUST100084619,599.56,Silver,2026-07-16
CUST100074814,1077.24,Silver,2026-07-08
CUST100082707,635.57,Silver,2026-07-08
CUST100077251,2816.36,Gold,2026-07-15
CUST100078763,1558.61,Gold,2026-07-13
CUST100080353,995.31,Silver,2026-07-20
CUST100047075,897.67,Silver,2026-07-04
CUST100016106,417.56,Bronze,2026-07-04
CUST100057935,1823.6,Gold,2026-07-18
CUST100028564,837.76,Silver,2026-07-19
CUST100035295,264.73,Bronze,2026-07-08
CUST100008246,1005.05,Silver,2026-07-06
CUST100039946,423.53,Bronze,2026-07-10
CUST100083266,787.09,Silver,2026-07-02
CUST100072158,1727.87,Gold,2026-07-06
CUST100060551,227.51,Bronze,2026-07-16
CUST100094497,743.89,Silver,2026-07-12
CUST100058707,1155.28,Silver,2026-07-03
CUST100098553,1003.4,Silver,2026-07-11
CUST100063173,619.49,Silver,2026-07-22
CUST100097500,936.11,Silver,2026-07-17
CUST100036021,176.35,Bronze,2026-07-21
CUST100058246,1313.1,Silver,2026-07-22
CUST100075885,220.79,Bronze,2026-07-03
CUST100047182,2170.32,Gold,2026-07-05
CUST100096774,1842.23,Gold,2026-07-08
CUST100004380,313.47,Bronze,2026-07-08
CUST100014426,1515.2,Gold,2026-07-04
CUST100010378,1733.48,Gold,2026-07-20
CUST100050871,1076.64,Silver,2026-07-06
CUST100041328,585.41,Silver,2026-07-15
CUST100049898,1476.55,Silver,2026-07-22
CUST100068352,745.49,Silver,2026-07-18
CUST100003100,610.42,Silver,2026-07-12
CUST100000311,751.24,Silver,2026-07-15
CUST100092949,1150.01,Silver,2026-07-21
CUST100068718,974.03,Silver,2026-07-15
CUST100004712,2023.84,Gold,2026-07-07
CUST100079105,612.45,Silver,2026-07-08
CUST100011715,1098.17,Silver,2026-07-06
CUST100047695,2513.82,Gold,2026-07-12
CUST100015901,2696.28,Gold,2026-07-19
CUST100070837,1359.93,Silver,2026-07-23
CUST100025212,1215.87,Silver,2026-07-16
CUST100096331,580.26,Silver,2026-07-23
CUST100033274,1224.68,Silver,2026-07-07
CUST100029547,1022.12,Silver,2026-07-21
CUST100091078,862.89,Silver,2026-07-13
CUST100044889,1395.08,Silver,2026-07-11
CUST100046112,1371.2,Silver,2026-07-17
CUST100001834,1230.61,Silver,2026-07-19
CUST100018415,1225.17,Silver,2026-07-05
CUST100099189,982.33,Silver,2026-07-12
CUST100073302,1113.93,Silver,2026-07-21
CUST100079708,545.14,Silver,2026-07-18
CUST100099855,1284.46,Silver,2026-07-21
CUST100044928,1790.23,Gold,2026-07-06
CUST100043805,2445.14,Gold,2026-07-04
CUST100090944,1322.63,Silver,2026-07-18
CUST100085464,671.49,Silver,2026-07-14
CUST100080987,285.72,Bronze,2026-07-13
CUST100034041,1015.83,Silver,2026-07-07
CUST100062658,485.38,Bronze,2026-07-17
CUST100066272,1912.76,Gold,2026-07-10
CUST100079884,2967.76,Gold,2026-07-02
CUST100095935,550.94,Silver,2026-07-05
CUST100048036,638.63,Silver,2026-07-04
CUST100084467,1205.97,Silver,2026-07-19
CUST100007203,1826.7,Gold,2026-07-21
CUST100060186,1261.65,Silver,2026-07-13
CUST100045455,721.2,Silver,2026-07-15
CUST100066869,1057.78,Silver,2026-07-22
CUST100048169,1228.85,Silver,2026-07-07
CUST100000278,2424.52,Gold,2026-07-06
CUST100098830,600.89,Silver,2026-07-13
CUST100029813,1059.16,Silver,2026-07-08
CUST100015058,2312.14,Gold,2026-07-14
CUST100020808,3151.51,Platinum,2026-07-22
CUST100067811,271.18,Bronze,2026-07-17
CUST100066449,1136.45,Silver,2026-07-16
CUST100055754,1747.22,Gold,2026-07-19
CUST100016537,1274.97,Silver,2026-07-21
CUST100089998,656.8,Silver,2026-07-19
CUST100043881,860.56,Silver,2026-07-11
CUST100067067,976.58,Silver,2026-07-05
CUST100003878,739.92,Silver,2026-07-12
CUST100068634,380.42,Bronze,2026-07-13
CUST100040991,1016.91,Silver,2026-07-23
CUST100022347,806.58,Silver,2026-07-21
CUST100085826,2091.09,Gold,2026-07-02
CUST100035202,2392.54,Gold,2026-07-06
CUST100028323,1627.23,Gold,2026-07-11
CUST100074968,1242.74,Silver,2026-07-22
CUST100098270,1460.57,Silver,2026-07-08
CUST100039566,557.34,Silver,2026-07-19
CUST100099476,850.96,Silver,2026-07-13
CUST100010043,846.92,Silver,2026-07-18
CUST100071063,1799.68,Gold,2026-07-14
CUST100073959,2072.7,Gold,2026-07-17
CUST100098725,1022.83,Silver,2026-07-05
CUST100020382,1436.09,Silver,2026-07-14
CUST100080590,1056.49,Silver,2026-07-15
CUST100000042,1381.73,Silver,2026-07-08
CUST100046323,959.46,Silver,2026-07-08
CUST100033146,488.59,Bronze,2026-07-02
CUST100059317,646.85,Silver,2026-07-06
CUST100060307,840.36,Silver,2026-07-11
CUST100059832,1571.66,Gold,2026-07-03
CUST100022559,2703.67,Gold,2026-07-19
CUST100009662,1582.52,Gold,2026-07-04
CUST100089387,1002.25,Silver,2026-07-03
CUST100032556,1176.58,Silver,2026-07-07
CUST100025070,773.68,Silver,2026-07-06
CUST100075929,836.48,Silver,2026-07-02
CUST100029734,560.6,Silver,2026-07-05
CUST100058356,607.32,Silver,2026-07-01
CUST100068605,888.62,Silver,2026-07-06
CUST100026498,586.4,Silver,2026-07-01
CUST100007772,1141.88,Silver,2026-07-16
CUST100061430,1991.05,Gold,2026-07-10
CUST100083878,191.85,Bronze,2026-07-19
CUST100084759,887.25,Silver,2026-07-11
CUST100042609,830.37,Silver,2026-07-03
CUST100087089,230.13,Bronze,2026-07-20
CUST100087119,1659.39,Gold,2026-07-06
CUST100056847,3216.92,Platinum,2026-07-09
CUST100099669,1730.03,Gold,2026-07-15
CUST100008096,1205.38,Silver,2026-07-04
CUST100037770,1512.58,Gold,2026-07-19
CUST100061805,934.71,Silver,2026-07-08
CUST100016834,626.96,Silver,2026-07-17
CUST100043316,1157.91,Silver,2026-07-20
CUST100070924,1124.54,Silver,2026-07-15
CUST100036689,2238.84,Gold,2026-07-12
CUST100045688,396.1,Bronze,2026-07-20
CUST100085506,3588.14,Platinum,2026-07-14
CUST100016371,853.9,Silver,2026-07-12
CUST100000118,425.33,Bronze,2026-07-14
CUST100069492,174.08,Bronze,2026-07-02
CUST100002495,1219.35,Silver,2026-07-19
CUST100070167,958.05,Silver,2026-07-14
CUST100076392,1158.5,Silver,2026-07-03
CUST100048898,1466.88,Silver,2026-07-11
CUST100067885,267.39,Bronze,2026-07-12
CUST100099390,1171.58,Silver,2026-07-13
CUST100097121,733.8,Silver,2026-07-12
CUST100032266,1056.56,Silver,2026-07-23
CUST100095416,681.4,Silver,2026-07-14
CUST100000795,1493.33,Silver,2026-07-16
CUST100090952,1162.06,Silver,2026-07-14
CUST100084675,790.01,Silver,2026-07-12
CUST100038691,1544.63,Gold,2026-07-20
CUST100021127,991.1,Silver,2026-07-04
CUST100058191,1221.93,Silver,2026-07-12
CUST100093100,505.55,Silver,2026-07-11
CUST100035197,345.15,Bronze,2026-07-10
CUST100007832,1640.25,Gold,2026-07-15
CUST100062473,1312.49,Silver,2026-07-11
CUST100052945,894.4,Silver,2026-07-11
CUST100024005,859.07,Silver,2026-07-16
CUST100014180,2007.26,Gold,2026-07-18
CUST100019708,348.09,Bronze,2026-07-08
CUST100015771,1791.55,Gold,2026-07-02
CUST100029018,1053.23,Silver,2026-07-07
CUST100011955,1158.49,Silver,2026-07-09
CUST100071643,460.98,Bronze,2026-07-14
CUST100038612,1289.65,Silver,2026-07-17
CUST100037943,1014.34,Silver,2026-07-03
CUST100063662,524.73,Silver,2026-07-06
CUST100093483,1794.46,Gold,2026-07-11
CUST100026252,378.68,Bronze,2026-07-06
CUST100084602,892.45,Silver,2026-07-04
CUST100009792,737.58,Silver,2026-07-14
CUST100063272,1152.79,Silver,2026-07-14
CUST100002560,1142.4,Silver,2026-07-17
CUST100086216,780.1,Silver,2026-07-20
CUST100049490,930.15,Silver,2026-07-05
CUST100020158,1544.84,Gold,2026-07-15
CUST100057179,1876.93,Gold,2026-07-05
CUST100016807,1665.92,Gold,2026-07-08
CUST100015326,470.36,Bronze,2026-07-22
CUST100034314,957.5,Silver,2026-07-22
CUST100096414,1174.62,Silver,2026-07-01
CUST100027120,1038.76,Silver,2026-07-15
CUST100030348,1545.39,Gold,2026-07-16
CUST100070084,664.77,Silver,2026-07-16
CUST100099729,1000.27,Silver,2026-07-22
CUST100028810,1572.69,Gold,2026-07-11
CUST100047111,1346.2,Silver,2026-07-02
CUST100038847,271.19,Bronze,2026-07-18
CUST100066092,476.12,Bronze,2026-07-07
CUST100034628,1523.92,Gold,2026-07-07
CUST100010606,899.13,Silver,2026-07-03
CUST100095055,874.5,Silver,2026-07-05
CUST100015456,2157.76,Gold,2026-07-14
CUST100047944,1627.96,Gold,2026-07-22
CUST100064982,1193.16,Silver,2026-07-10
CUST100040310,337.01,Bronze,2026-07-14
CUST100058546,1323.59,Silver,2026-07-04
CUST100062685,955.19,Silver,2026-07-10
CUST100095717,2557.79,Gold,2026-07-03
CUST100056475,625.92,Silver,2026-07-09
CUST100017466,1350.68,Silver,2026-07-05
CUST100072640,897.54,Silver,2026-07-07
CUST100078625,2128.85,Gold,2026-07-07
CUST100074747,349.85,Bronze,2026-07-12
CUST100082952,1101.3,Silver,2026-07-11
CUST100074611,869.4,Silver,2026-07-17
CUST100045527,1134.98,Silver,2026-07-13
CUST100072301,293.05,Bronze,2026-07-16
CUST100098258,439.98,Bronze,2026-07-15
CUST100024517,1743.89,Gold,2026-07-03
CUST100044301,1062.91,Silver,2026-07-14
CUST100098206,1253.86,Silver,2026-07-18
CUST100012104,1156.94,Silver,2026-07-09
CUST100050502,1285.22,Silver,2026-07-05
CUST100061417,436.41,Bronze,2026-07-03
CUST100078554,105.7,Bronze,2026-07-23
CUST100073177,523.08,Silver,2026-07-14
CUST100030144,436.74,Bronze,2026-07-07
CUST100084426,4913.18,Platinum,2026-07-19
CUST100069012,1100.44,Silver,2026-07-01
CUST100054459,919.47,Silver,2026-07-10
CUST100031773,1597.12,Gold,2026-07-04
CUST100005297,642.15,Silver,2026-07-12
CUST100034711,371.08,Bronze,2026-07-13
CUST100085871,1914.94,Gold,2026-07-04
CUST100048883,487.95,Bronze,2026-07-18
CUST100045794,624.44,Silver,2026-07-12
CUST100072487,1605.15,Gold,2026-07-05
CUST100081057,1647.59,Gold,2026-07-13
CUST100086887,845.57,Silver,2026-07-06
CUST100069435,1510.18,Gold,2026-07-08
CUST100038376,741.92,Silver,2026-07-12
CUST100016676,1158.49,Silver,2026-07-07
CUST100022335,352.87,Bronze,2026-07-12
CUST100085501,606.56,Silver,2026-07-19
CUST100012150,2103.3,Gold,2026-07-16
CUST100038022,1272.22,Silver,2026-07-03
CUST100021517,375.93,Bronze,2026-07-05
CUST100035888,1093.66,Silver,2026-07-11
CUST100085653,975.48,Silver,2026-07-07
CUST100099042,1015.04,Silver,2026-07-23
CUST100078978,519.62,Silver,2026-07-10
CUST100090387,1022.94,Silver,2026-07-10
CUST100074432,803.97,Silver,2026-07-11
CUST100036439,612.76,Silver,2026-07-09
CUST100068564,1134.26,Silver,2026-07-14
CUST100037524,487.51,Bronze,2026-07-19
CUST100053914,836.48,Silver,2026-07-09
CUST100042894,1177.53,Silver,2026-07-02
CUST100061315,751.58,Silver,2026-07-13
CUST100035991,2208.31,Gold,2026-07-05
CUST100022125,2846.53,Gold,2026-07-20
CUST100023172,1327.04,Silver,2026-07-02
CUST100024537,808.87,Silver,2026-07-13
CUST100030411,1430.29,Silver,2026-07-20
CUST100062700,336.22,Bronze,2026-07-13
CUST100089585,1380.42,Silver,2026-07-13
CUST100067353,1189.45,Silver,2026-07-13
CUST100015559,617.56,Silver,2026-07-12
CUST100029047,2724.56,Gold,2026-07-18
CUST100027533,1780.66,Gold,2026-07-23
CUST100018752,799.08,Silver,2026-07-17
CUST100036906,1135.6,Silver,2026-07-02
CUST100067819,1057.89,Silver,2026-07-05
CUST100062030,821.74,Silver,2026-07-09
CUST100067035,860.43,Silver,2026-07-02
CUST100007802,532.2,Silver,2026-07-16
CUST100055018,758.93,Silver,2026-07-03
CUST100070948,844.5,Silver,2026-07-08
CUST100097830,2022.77,Gold,2026-07-04
CUST100072737,2879.49,Gold,2026-07-11
CUST100021783,2052.26,Gold,2026-07-10
CUST100087067,2860.37,Gold,2026-07-09
CUST100075919,817.05,Silver,2026-07-09
