dispatch_id,customer_id,technician_id,dispatch_date,issue_type,resolution_time_hr,status
DSP74027C307B,CUST100028391,TECH1234,2026-07-04,No Service,0.1,Completed
DSPEEA2590323,CUST100077972,TECH1071,2026-05-25,Router Replacement,0.06,Completed
DSP91F2B1FE60,CUST100017693,TECH1041,2026-01-01,No Service,0.67,Scheduled
DSP0752C64AA7,CUST100019440,TECH1317,2026-01-05,Slow Internet,0.5,Completed
DSP0663DA5395,CUST100092520,TECH1387,2026-06-26,Equipment Install,1.65,Completed
DSP14CA254063,CUST100078566,TECH1123,2026-06-14,Line Repair,0.02,Completed
DSP2488556D35,CUST100016381,TECH1488,2026-02-25,Line Repair,0.06,Scheduled
DSP3B1A85BFD8,CUST100092436,TECH1054,2026-04-29,Router Replacement,4.77,Completed
DSP6CF8C82323,CUST100014375,TECH1211,2026-06-20,Slow Internet,0.15,Completed
DSP940A601133,CUST100082305,TECH1180,2026-04-01,No Service,0.03,Scheduled
DSPED6CE54EBF,CUST100074474,TECH1115,2026-07-23,Equipment Install,0.11,Cancelled
DSP158529C233,CUST100097016,TECH1253,2026-03-21,No Service,0.46,Completed
DSPAB6C535732,CUST100026986,TECH1031,2026-02-06,Line Repair,0.51,Completed
DSP99DB93DDFD,CUST100046480,TECH1320,2026-03-11,Slow Internet,1.8,Completed
DSP01E754E02B,CUST100066630,TECH1288,2026-01-07,No Service,1.03,Completed
DSPD61B4C125C,CUST100021648,TECH1122,2026-01-02,No Service,4.06,Scheduled
DSP6533BAEAAE,CUST100091436,TECH1334,2026-01-30,Equipment Install,0.2,Completed
DSP1473406453,CUST100032981,TECH1031,2026-01-21,No Service,1.35,Completed
DSP52DD697A9E,CUST100070456,TECH1274,2026-07-19,No Service,0.17,Completed
DSP527728B5D9,CUST100075427,TECH1244,2026-04-27,Equipment Install,2.69,Completed
DSP088A07A536,CUST100088178,TECH1460,2026-01-09,Router Replacement,0.47,Completed
DSP750256ABFB,CUST100005747,TECH1218,2026-04-02,Slow Internet,0.25,Scheduled
DSP1E48DBC90A,CUST100069718,TECH1189,2026-02-24,Router Replacement,0.41,Completed
DSPF887E1438B,CUST100040318,TECH1415,2026-06-16,Slow Internet,0.75,Completed
DSP3F0177267D,CUST100097852,TECH1327,2026-01-08,Equipment Install,1.82,Completed
DSP7FD24BDAAC,CUST100011647,TECH1363,2026-02-15,Router Replacement,6.29,Completed
DSPDD0845EA4B,CUST100007613,TECH1320,2026-01-30,Line Repair,7.39,Cancelled
DSPC26C034CCA,CUST100046478,TECH1079,2026-02-19,Line Repair,1.14,Completed
DSP8A0B5AFD71,CUST100094095,TECH1323,2026-07-15,Equipment Install,0.87,Completed
DSP44FA2423C1,CUST100093989,TECH1214,2026-02-01,Line Repair,0.59,Completed
DSP64070C1157,CUST100096185,TECH1157,2026-01-12,Router Replacement,1.77,Scheduled
DSP48EC86206E,CUST100088911,TECH1189,2026-04-06,Router Replacement,3.31,Completed
DSP67EABD9652,CUST100066634,TECH1384,2026-04-08,Line Repair,1.91,Completed
DSP85D24F6EF2,CUST100003921,TECH1208,2026-02-27,Equipment Install,2.55,Completed
DSP8483B6B507,CUST100044246,TECH1021,2026-06-06,Equipment Install,2.51,Scheduled
DSPEF553F6EC4,CUST100059365,TECH1480,2026-01-04,No Service,4.6,Scheduled
DSPF6B5B6638B,CUST100045643,TECH1026,2026-06-12,Slow Internet,0.12,Scheduled
DSPFA0DAFE5D6,CUST100005272,TECH1032,2026-05-03,Slow Internet,1.83,Completed
DSPC61F3A4649,CUST100046455,TECH1175,2026-02-12,Equipment Install,4.2,Completed
DSP7DEE3DF0A6,CUST100000142,TECH1358,2026-06-14,No Service,0.4,Scheduled
DSP362F4C6971,CUST100017319,TECH1080,2026-02-25,Router Replacement,0.89,Completed
DSPE023510F51,CUST100050441,TECH1197,2026-01-11,Slow Internet,0.83,Completed
DSP4CD4C4DB93,CUST100034072,TECH1130,2026-02-21,Line Repair,1.56,Completed
DSP10033077BB,CUST100016328,TECH1465,2026-05-24,No Service,0.72,Completed
DSPDD586C7EA1,CUST100073444,TECH1218,2026-03-01,Slow Internet,2.69,Completed
DSPBDE40AC85A,CUST100090217,TECH1173,2026-06-19,No Service,1.42,Completed
DSPEA4111A4B1,CUST100063056,TECH1058,2026-06-14,Line Repair,0.94,Completed
DSP9657C6DB37,CUST100016074,TECH1147,2026-05-01,Equipment Install,3.41,Completed
DSPA1D4739734,CUST100088062,TECH1318,2026-01-29,Router Replacement,0.99,Completed
DSP191BCC3020,CUST100033256,TECH1256,2026-02-26,Slow Internet,4.51,Completed
DSPCB78EEB9AA,CUST100005623,TECH1432,2026-03-25,Equipment Install,5.81,Completed
DSPCCB033295B,CUST100045952,TECH1294,2026-06-27,Router Replacement,0.15,Completed
DSPC24CAA109D,CUST100043249,TECH1258,2026-04-23,Line Repair,1.48,Completed
DSP67C59C674E,CUST100084207,TECH1161,2026-03-29,Router Replacement,0.42,Completed
DSP0BB883E0E0,CUST100026990,TECH1009,2026-01-08,No Service,0.75,Completed
DSPB5B9291BBE,CUST100025492,TECH1427,2026-04-20,No Service,0.18,Completed
DSP118E97E312,CUST100007252,TECH1484,2026-05-20,Router Replacement,0.04,Completed
DSPE3F7C0D225,CUST100027664,TECH1082,2026-05-05,No Service,3.5,Completed
DSP211C3BAC4C,CUST100027372,TECH1383,2026-05-10,No Service,7.04,Scheduled
DSP1006428E55,CUST100046159,TECH1106,2026-02-06,No Service,1.79,Rescheduled
DSPBCEC0437EF,CUST100003940,TECH1146,2026-03-27,Router Replacement,1.64,Scheduled
DSPB13AA63D22,CUST100016875,TECH1496,2026-03-30,Slow Internet,2.22,Completed
DSP20F5F1754E,CUST100076882,TECH1451,2026-07-12,Line Repair,3.93,Completed
DSPE676B61434,CUST100019757,TECH1284,2026-06-19,Line Repair,3.53,Rescheduled
DSP152D5B58C6,CUST100085766,TECH1310,2026-03-07,Router Replacement,5.73,Completed
DSPAC5A0B801C,CUST100050624,TECH1441,2026-02-25,Router Replacement,3.32,Completed
DSP4793A4FA6D,CUST100078525,TECH1163,2026-04-11,Equipment Install,7.7,Completed
DSP5C2F3425ED,CUST100020403,TECH1054,2026-06-09,Router Replacement,0.16,Rescheduled
DSP3F38A8A2ED,CUST100016224,TECH1412,2026-06-29,No Service,0.03,Completed
DSP33E8DBE88A,CUST100081181,TECH1163,2026-05-31,Line Repair,1.28,Completed
DSP7F3CADBC2C,CUST100095686,TECH1017,2026-03-03,No Service,1.97,Scheduled
DSP834ED9F4CE,CUST100053360,TECH1129,2026-01-12,Router Replacement,3.05,Completed
DSPD572BF5303,CUST100019729,TECH1143,2026-02-06,No Service,4.78,Scheduled
DSP9C9F5BEFEA,CUST100082932,TECH1088,2026-01-14,Line Repair,15.98,Rescheduled
DSP92C69FFF92,CUST100006464,TECH1285,2026-03-21,Router Replacement,1.94,Completed
DSP710B842173,CUST100050378,TECH1265,2026-01-05,Slow Internet,0.32,Completed
DSP06BA6B62A2,CUST100024415,TECH1218,2026-03-22,Equipment Install,1.49,Completed
DSPC59E69D352,CUST100083432,TECH1472,2026-06-08,Router Replacement,3.32,Cancelled
DSP6BA6AD3A5B,CUST100011427,TECH1029,2026-01-25,Line Repair,2.09,Completed
DSP2FB5862422,CUST100091647,TECH1076,2026-06-15,No Service,3.75,Completed
DSP9FBA523232,CUST100035568,TECH1005,2026-05-31,Line Repair,1.23,Rescheduled
DSP965BEC4EB5,CUST100096976,TECH1253,2026-04-16,No Service,4.15,Completed
DSP0CE80D025F,CUST100003094,TECH1341,2026-01-02,Slow Internet,6.5,Completed
DSP066D177E67,CUST100022217,TECH1419,2026-07-21,No Service,8.94,Completed
DSPD28815358A,CUST100076771,TECH1220,2026-03-03,Slow Internet,0.72,Completed
DSPBCF408E247,CUST100068701,TECH1494,2026-05-24,No Service,1.36,Completed
DSPE94A188614,CUST100053608,TECH1370,2026-02-15,Router Replacement,1.59,Completed
DSP6E0269E846,CUST100039992,TECH1006,2026-01-24,Slow Internet,21.07,Scheduled
DSPF59772C4B4,CUST100001848,TECH1077,2026-04-23,Line Repair,6.02,Completed
DSP209566D797,CUST100015019,TECH1032,2026-04-15,Slow Internet,0.99,Completed
DSPECBE47D0E2,CUST100056435,TECH1294,2026-01-10,Slow Internet,2.54,Completed
DSP3E6F435B11,CUST100070061,TECH1103,2026-07-19,Line Repair,0.46,Completed
DSP52115F4DD1,CUST100042238,TECH1465,2026-05-24,No Service,2.6,Completed
DSP3637CC5FC3,CUST100057971,TECH1055,2026-07-07,No Service,1.57,Cancelled
DSPD80626AB0A,CUST100000282,TECH1476,2026-01-23,Line Repair,1.64,Completed
DSP087CD648BD,CUST100046861,TECH1112,2026-07-13,Router Replacement,6.52,Completed
DSP5AD1B3E22E,CUST100087491,TECH1500,2026-07-09,Slow Internet,6.26,Rescheduled
DSP71DA773199,CUST100082968,TECH1356,2026-05-18,Slow Internet,5.14,Completed
DSPBA9AF24E4E,CUST100056457,TECH1131,2026-07-13,Slow Internet,1.81,Completed
DSPC1E167C1E6,CUST100040350,TECH1185,2026-01-22,Router Replacement,0.4,Completed
DSP1536469FCB,CUST100080998,TECH1468,2026-02-17,Router Replacement,5.53,Completed
DSP3D59C8B71F,CUST100013225,TECH1245,2026-03-23,Equipment Install,0.58,Rescheduled
DSP68C6F11949,CUST100060347,TECH1112,2026-06-11,Router Replacement,0.48,Rescheduled
DSPD9A580420D,CUST100009442,TECH1452,2026-04-19,Slow Internet,2.92,Completed
DSP4B212C0945,CUST100091853,TECH1050,2026-01-28,Router Replacement,0.76,Completed
DSP2783891389,CUST100026960,TECH1193,2026-06-28,No Service,1.34,Completed
DSPB0DCC5A571,CUST100062033,TECH1019,2026-03-28,Slow Internet,6.07,Completed
DSP7506CAE783,CUST100046512,TECH1242,2026-05-10,Equipment Install,14.25,Completed
DSPB602C270FF,CUST100039446,TECH1146,2026-05-18,Slow Internet,2.59,Completed
DSP7A021E7DEF,CUST100078617,TECH1001,2026-05-06,No Service,0.61,Completed
DSP540412C069,CUST100012981,TECH1278,2026-06-14,Line Repair,1.91,Completed
DSP9A11AC6D9D,CUST100077449,TECH1014,2026-07-04,Slow Internet,11.79,Completed
DSP992D3F1EE1,CUST100088713,TECH1303,2026-06-20,No Service,2.06,Completed
DSP8DC3DCBD76,CUST100052271,TECH1118,2026-04-15,Line Repair,1.5,Completed
DSP169C9C1FA9,CUST100022884,TECH1216,2026-06-24,Slow Internet,5.18,Completed
DSP0383C340AB,CUST100003310,TECH1426,2026-01-28,Equipment Install,0.11,Completed
DSPACCF554BA7,CUST100057058,TECH1325,2026-02-03,Router Replacement,4.62,Scheduled
DSP7FAC56BE8F,CUST100032707,TECH1324,2026-06-12,Line Repair,0.11,Completed
DSP1E15D172B5,CUST100009882,TECH1289,2026-05-22,Router Replacement,2.85,Completed
DSPA49E4C8DDB,CUST100018919,TECH1366,2026-07-14,No Service,0.6,Completed
DSPCC49ED9561,CUST100076897,TECH1177,2026-07-23,Line Repair,5.52,Completed
DSPEFF4881582,CUST100024773,TECH1258,2026-04-15,Equipment Install,2.13,Scheduled
DSP599ED1C585,CUST100019669,TECH1255,2026-05-06,No Service,0.13,Completed
DSP779703BCFA,CUST100002103,TECH1424,2026-06-08,Line Repair,0.24,Completed
DSP145F3B0956,CUST100066487,TECH1000,2026-04-23,Equipment Install,2.86,Completed
DSP4DAF5DCCCA,CUST100055636,TECH1164,2026-06-25,No Service,0.19,Completed
DSPA2DAFF3C67,CUST100092772,TECH1195,2026-06-22,Slow Internet,0.25,Completed
DSP503A9FA19D,CUST100067436,TECH1130,2026-06-16,Slow Internet,2.76,Completed
DSP54F785B4E4,CUST100039702,TECH1161,2026-06-10,Line Repair,5.81,Rescheduled
DSP1C699D111B,CUST100015757,TECH1215,2026-07-16,Equipment Install,3.19,Completed
DSP25761B0EB7,CUST100052321,TECH1202,2026-06-06,Line Repair,2.8,Completed
DSP0D0CBBD76E,CUST100016672,TECH1066,2026-05-19,Slow Internet,2.56,Completed
DSP15C9AE7859,CUST100040397,TECH1262,2026-05-27,Router Replacement,8.79,Completed
DSPEB4F38CA13,CUST100092374,TECH1212,2026-05-01,No Service,1.48,Completed
DSP3B4A5671E6,CUST100066494,TECH1283,2026-04-17,Slow Internet,1.04,Completed
DSPECF38AC119,CUST100059123,TECH1013,2026-03-05,Equipment Install,1.57,Completed
DSP65E6A8590F,CUST100087329,TECH1402,2026-03-23,Router Replacement,0.5,Completed
DSPEE6334B8A3,CUST100040872,TECH1006,2026-06-16,No Service,3.41,Completed
DSPE45F6D15AE,CUST100027619,TECH1392,2026-03-25,Router Replacement,0.81,Completed
DSPFC09D1DF9A,CUST100034721,TECH1155,2026-03-01,Router Replacement,2.17,Completed
DSP1B86B64E9F,CUST100090853,TECH1485,2026-02-20,Slow Internet,1.32,Completed
DSPE1096856C6,CUST100061793,TECH1418,2026-01-21,Line Repair,5.08,Completed
DSP72C85E81E8,CUST100061166,TECH1003,2026-06-26,Line Repair,3.72,Completed
DSP5A0F65AF97,CUST100029360,TECH1279,2026-02-22,No Service,3.29,Completed
DSPACBEA62E47,CUST100089612,TECH1357,2026-02-14,No Service,0.33,Completed
DSP5255308DA0,CUST100068679,TECH1498,2026-02-08,Equipment Install,5.05,Cancelled
DSPE6A5651C40,CUST100076479,TECH1372,2026-01-14,Equipment Install,6.26,Scheduled
DSPA1BC995DA8,CUST100041172,TECH1209,2026-06-07,No Service,1.18,Cancelled
DSP74038CE889,CUST100059103,TECH1464,2026-02-18,Line Repair,5.25,Completed
DSP82873A8130,CUST100096720,TECH1144,2026-02-06,Equipment Install,5.29,Completed
DSP4DB4F37820,CUST100021570,TECH1178,2026-05-21,Line Repair,1.78,Completed
DSP8B0CCDEA97,CUST100073831,TECH1127,2026-05-11,Slow Internet,1.52,Completed
DSP4A13C53334,CUST100093698,TECH1276,2026-03-14,Router Replacement,4.25,Completed
DSP1F59F210DA,CUST100031537,TECH1395,2026-06-22,Line Repair,2.61,Cancelled
DSP954A458A1E,CUST100074711,TECH1471,2026-04-01,Line Repair,1.15,Completed
DSP5ECF63F6B5,CUST100069511,TECH1271,2026-03-31,Line Repair,3.12,Cancelled
DSP0C6E5062A5,CUST100005180,TECH1463,2026-04-12,Line Repair,0.06,Completed
DSPC7F5543E1A,CUST100074069,TECH1032,2026-05-10,No Service,0.66,Completed
DSPF3FA715EF2,CUST100003701,TECH1322,2026-06-01,No Service,1.86,Completed
DSP84804EBBDE,CUST100094024,TECH1438,2026-03-05,Equipment Install,4.06,Completed
DSPA924FF42B6,CUST100079664,TECH1043,2026-07-09,Line Repair,1.81,Completed
DSP063CF6754B,CUST100038867,TECH1410,2026-05-02,Line Repair,4.02,Completed
DSPE1429DDCF3,CUST100065387,TECH1078,2026-01-01,No Service,1.44,Completed
DSPA6D267EFC9,CUST100058169,TECH1200,2026-02-11,Line Repair,0.53,Completed
DSPEFD580B836,CUST100008854,TECH1071,2026-03-26,Slow Internet,4.74,Completed
DSPB5B45D56C1,CUST100045641,TECH1284,2026-02-10,Router Replacement,1.11,Scheduled
DSP9101CE8E0D,CUST100042903,TECH1425,2026-01-23,Slow Internet,2.42,Completed
DSP35CEB53D11,CUST100081282,TECH1278,2026-06-16,No Service,1.73,Completed
DSPCC81DC5FBC,CUST100051960,TECH1230,2026-01-03,Equipment Install,3.65,Completed
DSP0DB7C86B6C,CUST100060494,TECH1178,2026-04-19,Line Repair,1.78,Scheduled
DSP86574B9AC5,CUST100083911,TECH1122,2026-03-30,Equipment Install,0.36,Rescheduled
DSP50A9287E16,CUST100074733,TECH1474,2026-05-24,Line Repair,6.83,Completed
DSPB54991A630,CUST100007554,TECH1200,2026-03-10,Router Replacement,2.03,Completed
DSP32DC2CB2F7,CUST100049848,TECH1068,2026-06-09,No Service,0.25,Scheduled
DSPB5A8AF86E1,CUST100054846,TECH1088,2026-04-14,Slow Internet,3.2,Completed
DSP7C434E44C7,CUST100009377,TECH1300,2026-04-20,Router Replacement,0.51,Completed
DSP517017CA3B,CUST100072791,TECH1314,2026-04-28,Slow Internet,3.9,Completed
DSP25BB215894,CUST100049304,TECH1236,2026-02-16,Router Replacement,2.85,Completed
DSP7E5BCEA1A1,CUST100007919,TECH1225,2026-03-19,Equipment Install,0.22,Completed
DSP6CA9EC00A5,CUST100053433,TECH1416,2026-02-02,Router Replacement,0.52,Completed
DSP3628F72D35,CUST100099788,TECH1201,2026-04-01,No Service,2.93,Completed
DSP6FA21D8182,CUST100022515,TECH1478,2026-06-17,Router Replacement,3.7,Completed
DSP13673850EA,CUST100012125,TECH1225,2026-06-12,Equipment Install,6.52,Completed
DSP1F834F1F0E,CUST100059214,TECH1359,2026-04-14,No Service,0.62,Completed
DSP3EAFEC783C,CUST100015620,TECH1262,2026-06-19,No Service,2.84,Completed
DSPC4E4004CBA,CUST100030021,TECH1416,2026-06-19,Line Repair,0.4,Completed
DSP718C497BC0,CUST100060552,TECH1131,2026-04-02,Router Replacement,1.2,Completed
DSPFF589DEBE9,CUST100081978,TECH1431,2026-02-13,Equipment Install,0.08,Completed
DSP638417BE6E,CUST100006710,TECH1304,2026-04-21,Slow Internet,2.9,Completed
DSPF557CCA4C6,CUST100036714,TECH1061,2026-05-21,Slow Internet,2.79,Completed
DSPA81ECFC821,CUST100075397,TECH1347,2026-01-29,Slow Internet,0.94,Completed
DSPE15AADE6E1,CUST100044630,TECH1311,2026-02-01,No Service,7.46,Completed
DSP884EF46240,CUST100028931,TECH1077,2026-03-08,Router Replacement,9.46,Cancelled
DSPCD14761893,CUST100009141,TECH1481,2026-03-10,Line Repair,2.22,Completed
DSP1B20C3114E,CUST100089766,TECH1375,2026-06-21,Router Replacement,1.69,Completed
DSPBA84E4AA6F,CUST100041961,TECH1214,2026-01-04,Equipment Install,0.27,Completed
DSP2D2317AD0A,CUST100089004,TECH1386,2026-05-26,Router Replacement,0.55,Completed
DSPB366CD52D6,CUST100041704,TECH1026,2026-02-12,Line Repair,0.35,Completed
DSPAA5F857D10,CUST100045566,TECH1091,2026-06-15,Slow Internet,7.67,Completed
DSP140EB01915,CUST100095870,TECH1478,2026-04-14,Slow Internet,1.7,Completed
DSP0632E4D61B,CUST100099655,TECH1095,2026-05-08,Router Replacement,1.41,Completed
DSPA98EDA622B,CUST100098420,TECH1315,2026-07-20,Line Repair,3.78,Completed
DSP81E12C2A7F,CUST100092848,TECH1295,2026-06-12,Equipment Install,2.46,Completed
DSP57DE267D32,CUST100020660,TECH1206,2026-02-08,Slow Internet,1.63,Scheduled
DSPB800C80686,CUST100099009,TECH1040,2026-01-08,Equipment Install,1.88,Completed
DSP67A910E16B,CUST100027908,TECH1106,2026-03-14,Equipment Install,1.55,Completed
DSPC691D1EB0E,CUST100041614,TECH1308,2026-04-02,Slow Internet,0.6,Completed
DSPC755D1BACB,CUST100037794,TECH1240,2026-03-11,No Service,3.54,Completed
DSP4AC9038BD6,CUST100074053,TECH1384,2026-05-13,Line Repair,0.38,Completed
DSP3A6B170ECA,CUST100063662,TECH1049,2026-04-01,No Service,0.52,Completed
DSP46973B7183,CUST100023811,TECH1078,2026-06-21,Router Replacement,4.79,Completed
DSPA7634678FA,CUST100083925,TECH1415,2026-05-16,Line Repair,4.37,Completed
DSPAF5DBDB0B6,CUST100017560,TECH1054,2026-05-15,Slow Internet,5.8,Completed
DSP5D2DD63274,CUST100099079,TECH1346,2026-03-01,Equipment Install,4.41,Completed
DSP516C5143B7,CUST100024171,TECH1044,2026-03-05,Router Replacement,0.13,Completed
DSP01C10D92E6,CUST100038767,TECH1196,2026-02-16,No Service,0.09,Completed
DSPD3CCF22C3B,CUST100073434,TECH1350,2026-01-04,Equipment Install,0.89,Completed
DSPEA7C1C991D,CUST100096092,TECH1158,2026-06-18,Slow Internet,1.48,Completed
DSPA10EE35E73,CUST100074617,TECH1091,2026-01-28,Slow Internet,4.33,Completed
DSP1FF57747DD,CUST100063600,TECH1279,2026-05-10,No Service,6.02,Completed
DSP7763793B62,CUST100069263,TECH1324,2026-02-03,No Service,6.81,Completed
DSPB83F0D30B2,CUST100078183,TECH1058,2026-07-17,Router Replacement,0.22,Completed
DSP1EEF669948,CUST100097168,TECH1270,2026-03-28,Router Replacement,9.31,Completed
DSPE12BAEA591,CUST100042971,TECH1046,2026-04-12,Equipment Install,1.51,Completed
DSPC72F9E5EEF,CUST100083693,TECH1056,2026-04-22,Line Repair,0.1,Completed
DSPA17BF6148B,CUST100065395,TECH1134,2026-03-09,No Service,0.17,Completed
DSP7B396A1295,CUST100022148,TECH1142,2026-04-20,No Service,0.69,Completed
DSP2140C0618C,CUST100043044,TECH1250,2026-03-17,Router Replacement,0.3,Completed
DSP414FAFCF2A,CUST100076913,TECH1122,2026-06-10,No Service,2.54,Completed
DSPE8084514AB,CUST100041939,TECH1492,2026-05-31,Router Replacement,0.33,Completed
DSPCBF64B1E86,CUST100039258,TECH1408,2026-06-29,Slow Internet,3.54,Scheduled
DSP8290E5B68B,CUST100021083,TECH1259,2026-01-04,Line Repair,0.54,Completed
DSPF0566379F9,CUST100056620,TECH1151,2026-04-29,No Service,0.19,Completed
DSP50ED7B59E8,CUST100000268,TECH1273,2026-05-11,No Service,1.0,Completed
DSP8BD61DE732,CUST100063872,TECH1111,2026-06-02,Slow Internet,0.59,Completed
DSP302D380FF2,CUST100023862,TECH1444,2026-03-23,No Service,0.09,Scheduled
DSPBFF3BA3A39,CUST100078979,TECH1115,2026-04-23,No Service,0.51,Rescheduled
DSP008C00E862,CUST100075789,TECH1325,2026-04-11,Router Replacement,0.69,Rescheduled
DSP0001105605,CUST100049557,TECH1085,2026-04-07,Slow Internet,3.99,Completed
DSPE52DDFCFCB,CUST100092127,TECH1222,2026-04-11,Router Replacement,4.52,Completed
DSP4E5CAC82DA,CUST100067252,TECH1312,2026-02-01,Slow Internet,0.49,Scheduled
DSP35741CF25A,CUST100062795,TECH1110,2026-04-30,Router Replacement,10.0,Scheduled
DSPE70090FC78,CUST100089355,TECH1326,2026-03-11,Router Replacement,6.53,Completed
DSP970FEF0928,CUST100063871,TECH1112,2026-06-30,No Service,3.18,Completed
DSP260D4DB9E7,CUST100042998,TECH1037,2026-03-27,Line Repair,1.0,Completed
DSP862F782DA5,CUST100009447,TECH1187,2026-01-31,Slow Internet,0.83,Completed
DSP6A62AEA818,CUST100070190,TECH1035,2026-01-15,No Service,3.82,Completed
DSPA63AFCC991,CUST100002018,TECH1149,2026-03-02,Line Repair,1.78,Completed
DSP6CD26B2DAE,CUST100063622,TECH1320,2026-06-15,Router Replacement,1.76,Completed
DSP1803665A3B,CUST100059988,TECH1453,2026-05-13,Equipment Install,0.16,Completed
DSP8AFB48048B,CUST100029784,TECH1019,2026-06-20,Router Replacement,3.42,Completed
DSP402BB7BC93,CUST100008447,TECH1209,2026-06-04,Router Replacement,1.26,Completed
DSP45A65FC2C0,CUST100070424,TECH1145,2026-03-12,Line Repair,1.39,Completed
DSP94B130055E,CUST100005689,TECH1292,2026-05-20,Equipment Install,0.33,Completed
DSP7EB143E0EC,CUST100033151,TECH1264,2026-04-04,Router Replacement,0.5,Cancelled
DSPED200FB7AB,CUST100038447,TECH1136,2026-06-23,Equipment Install,1.14,Scheduled
DSP970F8E6BE9,CUST100027842,TECH1261,2026-02-24,Line Repair,2.53,Completed
DSP0C3628AACE,CUST100078843,TECH1362,2026-05-05,Router Replacement,7.81,Completed
DSP339047EC0A,CUST100077375,TECH1036,2026-02-17,No Service,4.11,Completed
DSPAF6808FB07,CUST100021345,TECH1222,2026-03-26,Router Replacement,4.97,Rescheduled
DSPE9B5163332,CUST100097418,TECH1043,2026-04-26,Slow Internet,2.48,Completed
DSPC92F8C76F8,CUST100012418,TECH1146,2026-01-19,Slow Internet,4.23,Completed
DSP67D08D99EB,CUST100042785,TECH1147,2026-01-02,Line Repair,3.96,Completed
DSPE43AD46DBB,CUST100071890,TECH1138,2026-03-04,Equipment Install,1.07,Completed
DSP2604519FC3,CUST100056750,TECH1135,2026-04-19,Router Replacement,3.35,Rescheduled
DSP3C8D28A936,CUST100021280,TECH1435,2026-03-07,Equipment Install,1.61,Cancelled
DSPFD84F57BE1,CUST100052797,TECH1010,2026-03-05,Slow Internet,3.96,Completed
DSPD1B6BBF8B2,CUST100054243,TECH1494,2026-03-03,Router Replacement,1.13,Completed
DSP34FAC7DCAD,CUST100047607,TECH1163,2026-01-11,No Service,2.43,Scheduled
DSPBE96B839A6,CUST100030118,TECH1427,2026-06-28,No Service,0.3,Completed
DSPB880C0742E,CUST100058747,TECH1348,2026-04-24,Router Replacement,2.38,Completed
DSP1C16EC922F,CUST100055672,TECH1398,2026-02-24,No Service,0.7,Completed
DSPF023DEC628,CUST100061290,TECH1296,2026-01-30,No Service,1.91,Scheduled
DSPC4AA03B2B1,CUST100035362,TECH1408,2026-06-23,Equipment Install,3.55,Completed
DSP397868D728,CUST100010791,TECH1247,2026-02-28,Slow Internet,2.52,Completed
DSPFC8502A09B,CUST100025771,TECH1332,2026-05-12,Slow Internet,1.01,Completed
DSPF9E6AE30D6,CUST100055315,TECH1138,2026-02-11,No Service,5.69,Completed
DSP7ACBC68E2C,CUST100081658,TECH1226,2026-07-03,Slow Internet,1.52,Completed
DSP684B3B5BE3,CUST100039100,TECH1468,2026-04-28,Line Repair,1.04,Scheduled
DSP3B3D1AD453,CUST100022228,TECH1224,2026-05-25,Slow Internet,0.33,Completed
DSPEB6FB86E59,CUST100080354,TECH1259,2026-03-17,Router Replacement,0.18,Scheduled
DSP2A1FFC7864,CUST100006379,TECH1090,2026-07-01,Router Replacement,2.62,Completed
DSP77DA39A2F1,CUST100020659,TECH1068,2026-02-22,No Service,1.33,Scheduled
DSPBAD18DE2C5,CUST100024551,TECH1072,2026-07-08,Router Replacement,1.09,Completed
DSP24B574DEF3,CUST100048319,TECH1008,2026-02-15,No Service,1.51,Completed
DSPA841430471,CUST100084592,TECH1057,2026-04-06,Router Replacement,2.41,Scheduled
DSP4503855B98,CUST100014791,TECH1036,2026-02-20,No Service,6.5,Scheduled
DSPD0B6831565,CUST100099202,TECH1064,2026-01-11,Line Repair,0.79,Completed
DSP3F70F7CDD2,CUST100059379,TECH1235,2026-06-04,No Service,1.6,Completed
DSP1A2DC0A404,CUST100006840,TECH1493,2026-01-14,Line Repair,0.03,Completed
DSPC7A9269E01,CUST100075442,TECH1000,2026-06-26,No Service,1.61,Scheduled
DSP83B56AC61F,CUST100057473,TECH1344,2026-01-29,Slow Internet,0.26,Completed
DSPE74A8E0EC0,CUST100093988,TECH1085,2026-06-12,Line Repair,3.58,Completed
DSP3C28340C37,CUST100074595,TECH1313,2026-01-31,Slow Internet,2.77,Completed
DSP284CB09CE8,CUST100056160,TECH1148,2026-01-03,No Service,3.31,Completed
DSP07EAC8864E,CUST100069816,TECH1155,2026-06-29,No Service,0.8,Completed
DSP45983C09D8,CUST100079682,TECH1095,2026-06-27,No Service,1.04,Completed
DSP98F75FDFEB,CUST100099473,TECH1234,2026-06-07,Equipment Install,2.37,Completed
DSP9118F13A97,CUST100027927,TECH1220,2026-07-19,Equipment Install,0.97,Completed
DSP9BA2AF86C9,CUST100045486,TECH1041,2026-06-03,Slow Internet,2.03,Completed
DSP389B36BDBB,CUST100052461,TECH1020,2026-02-28,Line Repair,0.63,Rescheduled
DSP982DDFEBA3,CUST100026725,TECH1217,2026-05-02,Router Replacement,1.29,Completed
DSP55500548BD,CUST100023495,TECH1218,2026-04-02,Slow Internet,0.54,Completed
DSP9A06FECEA2,CUST100089339,TECH1317,2026-01-08,No Service,5.1,Completed
DSP80EB6FFE83,CUST100030789,TECH1452,2026-02-26,Slow Internet,5.47,Cancelled
DSP9CD86A91F2,CUST100038749,TECH1227,2026-06-02,Line Repair,1.28,Scheduled
