visit_id,customer_id,store_id,visit_date,visit_reason,duration_min,outcome
VISBA63B90DAB,CUST100015104,STR1027,2026-01-11 13:28:38,Technical Support,85,Purchase Completed
VIS856720D488,CUST100064653,STR1145,2026-04-03 08:35:52,Device Purchase,87,Resolved
VIS7027A8D3EA,CUST100046909,STR1228,2026-04-21 17:48:34,Plan Upgrade,10,Purchase Completed
VISBDC1E860AD,CUST100041339,STR1217,2026-04-24 18:28:49,Bill Payment,40,Follow-up Scheduled
VIS38E6909F19,CUST100097728,STR1032,2026-04-25 15:52:54,Device Purchase,64,Follow-up Scheduled
VIS2C28C9F2DF,CUST100098302,STR1020,2026-04-24 03:10:46,Technical Support,71,Purchase Completed
VIS6F451CE41E,CUST100097169,STR1071,2026-02-04 10:15:25,Device Purchase,45,Resolved
VIS649AEDEB93,CUST100063604,STR1180,2026-04-12 15:42:23,Device Purchase,86,Resolved
VIS69931ACFC4,CUST100062870,STR1226,2026-06-08 05:10:01,Technical Support,63,Resolved
VIS2DD725765A,CUST100076201,STR1169,2026-07-13 09:29:39,Device Repair,79,Purchase Completed
VIS8BCE39F346,CUST100074014,STR1249,2026-06-12 21:23:17,Bill Payment,33,Purchase Completed
VIS6D6A6D32A1,CUST100073667,STR1237,2026-02-06 11:53:57,Device Repair,85,Resolved
VISB2361E3B58,CUST100085564,STR1046,2026-04-25 06:52:33,Device Repair,83,Resolved
VISA1BC7D3103,CUST100027936,STR1046,2026-06-07 02:36:18,Account Inquiry,52,Resolved
VIS9FEC1D21FC,CUST100018605,STR1060,2026-05-26 03:23:41,Device Purchase,41,Resolved
VIS8A4DB2E69C,CUST100048530,STR1235,2026-03-30 15:50:40,Plan Upgrade,47,Resolved
VIS1A237A2B2C,CUST100066844,STR1145,2026-05-04 17:25:34,Plan Upgrade,85,Unresolved
VIS87D2F20880,CUST100037669,STR1232,2026-01-18 07:56:37,Plan Upgrade,64,Resolved
VIS594449529E,CUST100062700,STR1236,2026-03-25 08:47:50,Bill Payment,36,Purchase Completed
VIS65F38E0F3E,CUST100098174,STR1036,2026-05-09 20:42:00,Bill Payment,28,Follow-up Scheduled
VISBDA95A3EF6,CUST100056555,STR1082,2026-06-02 22:27:46,Bill Payment,54,Follow-up Scheduled
VISA0F4640377,CUST100053067,STR1041,2026-03-29 08:26:41,Account Inquiry,84,Follow-up Scheduled
VIS5039FE1C59,CUST100068120,STR1061,2026-01-26 08:13:28,Bill Payment,39,Purchase Completed
VIS421B1710EA,CUST100079695,STR1134,2026-01-29 17:13:03,Device Purchase,89,Follow-up Scheduled
VIS2B50E630DC,CUST100040839,STR1047,2026-05-02 14:30:34,Device Purchase,70,Resolved
VIS0B1AD6F8EB,CUST100067020,STR1144,2026-03-19 07:16:19,Bill Payment,34,Follow-up Scheduled
VISFC086FF980,CUST100056791,STR1061,2026-02-01 10:34:55,Device Repair,65,Purchase Completed
VIS3EA0D29181,CUST100012070,STR1015,2026-02-15 15:22:34,Device Repair,61,Purchase Completed
VIS27499F8DE8,CUST100033194,STR1127,2026-07-21 09:53:17,Device Purchase,19,Purchase Completed
VISD8477A1D74,CUST100092812,STR1234,2026-01-10 10:41:50,Bill Payment,45,Follow-up Scheduled
VIS42FD3E8AF2,CUST100026458,STR1103,2026-01-21 01:23:43,Plan Upgrade,54,Resolved
VISC62F3928DB,CUST100054644,STR1112,2026-01-20 10:37:02,Bill Payment,81,Purchase Completed
VISD9368FBF8E,CUST100012124,STR1025,2026-02-12 15:12:54,Device Repair,63,Resolved
VIS8CE719FD25,CUST100084423,STR1070,2026-02-12 08:53:12,Account Inquiry,73,Follow-up Scheduled
VIS974175A3E1,CUST100066879,STR1161,2026-05-23 04:00:18,Device Purchase,7,Resolved
VISE241AE8E74,CUST100061748,STR1015,2026-02-24 04:32:15,Plan Upgrade,35,Resolved
VISD139918BE4,CUST100096269,STR1076,2026-05-25 06:43:15,Plan Upgrade,82,Resolved
VIS9C0D02F360,CUST100037883,STR1057,2026-07-15 06:40:03,Account Inquiry,35,Unresolved
VIS9441416943,CUST100095131,STR1064,2026-07-21 22:58:39,Account Inquiry,43,Follow-up Scheduled
VIS68CCC90680,CUST100093762,STR1194,2026-05-21 01:20:04,Bill Payment,17,Resolved
VIS07B61FD9AF,CUST100052111,STR1023,2026-02-20 21:04:16,Device Repair,24,Resolved
VIS741DB90229,CUST100047707,STR1154,2026-04-25 13:03:05,Bill Payment,76,Resolved
VISC2D3E7286E,CUST100031505,STR1102,2026-07-08 06:46:49,Technical Support,24,Unresolved
VIS026975A616,CUST100084656,STR1204,2026-02-15 17:14:55,Bill Payment,30,Resolved
VISA82CDFA414,CUST100064850,STR1064,2026-05-06 14:25:15,Technical Support,85,Follow-up Scheduled
VISCA2CE17C17,CUST100036123,STR1148,2026-02-22 09:53:47,Technical Support,70,Follow-up Scheduled
VIS847DEEC512,CUST100069105,STR1157,2026-05-28 14:51:47,Bill Payment,49,Resolved
VISCF897F2A29,CUST100047808,STR1041,2026-06-29 10:25:32,Plan Upgrade,21,Purchase Completed
VIS6D806D172E,CUST100023076,STR1141,2026-05-05 12:26:24,Account Inquiry,85,Resolved
VIS31F76D3E39,CUST100092784,STR1132,2026-03-12 15:21:51,Plan Upgrade,68,Follow-up Scheduled
VIS1F17C763D8,CUST100014466,STR1028,2026-05-31 03:02:10,Account Inquiry,71,Resolved
VISC8DA460163,CUST100092666,STR1145,2026-01-15 18:31:21,Device Purchase,36,Purchase Completed
VIS0A7577472E,CUST100068037,STR1145,2026-06-26 16:36:41,Bill Payment,64,Follow-up Scheduled
VISFFF04BB22D,CUST100039410,STR1147,2026-03-24 08:41:02,Bill Payment,66,Resolved
VIS3F4D42AF48,CUST100076859,STR1022,2026-07-01 15:37:33,Technical Support,35,Follow-up Scheduled
VISFE89943B77,CUST100069687,STR1083,2026-05-27 21:24:55,Device Repair,89,Purchase Completed
VIS673C10F45B,CUST100032793,STR1168,2026-05-30 04:52:38,Account Inquiry,33,Resolved
VIS0A5AA8C745,CUST100087927,STR1243,2026-04-14 15:31:17,Bill Payment,52,Unresolved
VIS8A70BAD28A,CUST100075730,STR1005,2026-03-17 15:01:24,Technical Support,43,Unresolved
VISB8BE642E69,CUST100070830,STR1003,2026-02-22 05:59:22,Account Inquiry,59,Purchase Completed
VIS47592DF968,CUST100070533,STR1196,2026-02-19 22:42:03,Device Repair,61,Follow-up Scheduled
VIS871BEC1323,CUST100043649,STR1201,2026-03-24 12:53:01,Technical Support,47,Purchase Completed
VIS26891EC34A,CUST100059401,STR1005,2026-01-05 23:21:03,Bill Payment,87,Purchase Completed
VIS868EBDAF2B,CUST100096519,STR1215,2026-05-03 00:08:10,Technical Support,59,Follow-up Scheduled
VIS5D8A00E11D,CUST100041697,STR1234,2026-04-14 04:07:18,Device Purchase,39,Purchase Completed
VIS66FFC0C516,CUST100058516,STR1238,2026-05-19 05:05:37,Account Inquiry,19,Follow-up Scheduled
VISE797061584,CUST100048815,STR1075,2026-06-01 15:54:52,Device Purchase,52,Purchase Completed
VIS0BA573330F,CUST100055256,STR1039,2026-01-06 02:53:04,Device Purchase,13,Resolved
VIS17B7E8833F,CUST100084985,STR1098,2026-01-30 02:21:45,Bill Payment,78,Purchase Completed
VIS816004C906,CUST100067252,STR1062,2026-04-18 02:44:29,Device Repair,78,Purchase Completed
VIS7360602D23,CUST100006045,STR1198,2026-06-28 11:16:58,Technical Support,19,Purchase Completed
VIS18DD2DCF33,CUST100021874,STR1212,2026-01-30 16:17:10,Bill Payment,79,Purchase Completed
VISC90200E66C,CUST100000239,STR1187,2026-05-18 20:01:04,Account Inquiry,34,Resolved
VIS2629A36EC9,CUST100057445,STR1000,2026-04-02 08:13:15,Bill Payment,85,Resolved
VISC2E77C3B5D,CUST100019386,STR1056,2026-05-25 13:59:42,Bill Payment,21,Resolved
VIS60E6A2F2FB,CUST100054795,STR1234,2026-07-15 17:39:13,Technical Support,19,Resolved
VISB04EF3E8DB,CUST100078128,STR1004,2026-07-14 11:43:30,Account Inquiry,60,Resolved
VIS2AB6B49D5B,CUST100060359,STR1071,2026-03-22 01:59:17,Plan Upgrade,80,Follow-up Scheduled
VIS2E959848B2,CUST100051009,STR1000,2026-06-30 15:24:27,Plan Upgrade,23,Resolved
VIS60165C38E7,CUST100031183,STR1206,2026-03-18 02:28:31,Account Inquiry,57,Follow-up Scheduled
VISB613D51668,CUST100049973,STR1095,2026-03-15 19:28:07,Technical Support,54,Resolved
VISC35C254D13,CUST100053809,STR1109,2026-03-14 09:54:51,Plan Upgrade,62,Follow-up Scheduled
VIS4DEAE5872D,CUST100054036,STR1014,2026-06-18 03:07:26,Bill Payment,11,Purchase Completed
VIS1561EFA42E,CUST100055403,STR1101,2026-03-14 07:50:43,Bill Payment,65,Purchase Completed
VIS9EC337F3A6,CUST100035232,STR1220,2026-05-05 14:08:49,Plan Upgrade,8,Purchase Completed
VIS063E4E3B5C,CUST100071986,STR1159,2026-06-25 22:13:57,Account Inquiry,72,Purchase Completed
VIS2190EB724B,CUST100076381,STR1183,2026-02-07 19:28:04,Plan Upgrade,13,Resolved
VIS2B4B9D0608,CUST100033549,STR1037,2026-03-26 22:15:44,Plan Upgrade,11,Purchase Completed
VIS7DB087352A,CUST100004548,STR1211,2026-07-20 11:50:40,Bill Payment,5,Unresolved
VISBA1EDA2390,CUST100021328,STR1017,2026-03-31 13:59:19,Technical Support,43,Follow-up Scheduled
VIS64D2D52854,CUST100056619,STR1198,2026-05-11 22:19:39,Device Purchase,5,Purchase Completed
VIS829D8E45B8,CUST100076835,STR1094,2026-07-13 16:27:52,Plan Upgrade,29,Resolved
VIS46872CBCA8,CUST100056652,STR1084,2026-03-26 13:16:14,Technical Support,50,Follow-up Scheduled
VISFAE0C530F5,CUST100094550,STR1212,2026-06-19 22:16:24,Account Inquiry,25,Resolved
VISE49CB502BF,CUST100091137,STR1226,2026-03-24 06:39:39,Plan Upgrade,20,Purchase Completed
VISB24F7C9C8A,CUST100030672,STR1080,2026-07-02 23:08:51,Bill Payment,31,Purchase Completed
VIS1FA43462D4,CUST100030140,STR1061,2026-06-30 02:21:42,Technical Support,24,Resolved
VIS536BA1603F,CUST100053979,STR1123,2026-01-08 20:53:32,Device Purchase,10,Follow-up Scheduled
VISAB29679C44,CUST100005808,STR1244,2026-04-12 04:59:16,Bill Payment,83,Purchase Completed
VIS2686343D7A,CUST100071813,STR1004,2026-02-28 17:44:03,Plan Upgrade,89,Resolved
VIS7E158460F8,CUST100057995,STR1083,2026-04-19 03:33:26,Technical Support,46,Purchase Completed
VISCB4B379E67,CUST100073058,STR1006,2026-05-03 07:47:19,Account Inquiry,72,Purchase Completed
VISFBDF94DF4E,CUST100063611,STR1144,2026-03-04 22:19:06,Bill Payment,85,Resolved
VIS20EC7A521E,CUST100040859,STR1082,2026-02-21 17:37:42,Plan Upgrade,65,Purchase Completed
VIS72437FE7B0,CUST100071622,STR1115,2026-03-05 16:35:10,Device Repair,34,Follow-up Scheduled
VIS00A956F8ED,CUST100038263,STR1016,2026-05-06 05:13:10,Device Repair,44,Purchase Completed
VIS5C147E65B9,CUST100066767,STR1068,2026-06-30 00:05:51,Plan Upgrade,7,Purchase Completed
VISB2DE405F15,CUST100044889,STR1243,2026-02-05 11:30:50,Bill Payment,12,Follow-up Scheduled
VIS896E234447,CUST100004550,STR1065,2026-02-09 20:15:05,Technical Support,54,Purchase Completed
VIS0E23989B5D,CUST100099424,STR1035,2026-07-19 13:58:52,Device Repair,55,Purchase Completed
VIS2644B35557,CUST100075338,STR1107,2026-07-19 08:31:20,Bill Payment,10,Resolved
VIS00A3EFCED5,CUST100094672,STR1025,2026-03-19 16:17:35,Device Repair,7,Follow-up Scheduled
VISAA2F3681E5,CUST100079337,STR1249,2026-02-28 02:34:34,Technical Support,83,Follow-up Scheduled
VIS9EA6257328,CUST100092012,STR1206,2026-01-28 04:46:33,Account Inquiry,46,Follow-up Scheduled
VIS82B72D4A16,CUST100033160,STR1159,2026-03-11 19:30:10,Device Purchase,21,Purchase Completed
VISA8D6BF42BC,CUST100036850,STR1166,2026-03-27 06:25:42,Device Repair,43,Purchase Completed
VIS147C6A3EC6,CUST100067438,STR1144,2026-06-24 19:23:43,Plan Upgrade,24,Resolved
VISB7863811BB,CUST100052829,STR1107,2026-05-02 02:12:34,Technical Support,13,Purchase Completed
VISCCC9B8209A,CUST100098314,STR1226,2026-05-21 11:35:56,Bill Payment,82,Resolved
VISCBF790CF59,CUST100007760,STR1102,2026-06-03 07:24:46,Plan Upgrade,49,Resolved
VISCB2363E05E,CUST100029457,STR1142,2026-06-04 19:23:04,Plan Upgrade,45,Unresolved
VIS3FCACD9DD8,CUST100087250,STR1219,2026-05-09 09:04:51,Plan Upgrade,84,Resolved
VIS8416C8E56E,CUST100018717,STR1068,2026-01-25 02:08:48,Device Purchase,59,Purchase Completed
VIS309E86FD47,CUST100059253,STR1145,2026-01-01 03:42:46,Technical Support,5,Purchase Completed
VIS3B59B430CE,CUST100021617,STR1005,2026-02-26 22:52:31,Bill Payment,54,Purchase Completed
VISFFE6B963B1,CUST100017963,STR1030,2026-07-23 23:05:43,Plan Upgrade,40,Resolved
VIS2D0E477C2E,CUST100046825,STR1076,2026-06-20 03:12:48,Device Purchase,42,Resolved
VISFFE6B17008,CUST100064571,STR1233,2026-01-19 07:15:32,Plan Upgrade,16,Resolved
VIS95EEAA22F1,CUST100022936,STR1023,2026-04-10 16:13:58,Account Inquiry,62,Purchase Completed
VIS04D3B07C59,CUST100018361,STR1154,2026-03-30 11:40:36,Technical Support,74,Purchase Completed
VISCD45235BA4,CUST100002299,STR1047,2026-05-19 23:58:07,Plan Upgrade,50,Resolved
VIS6E598ABCB1,CUST100046660,STR1211,2026-01-01 22:35:46,Account Inquiry,43,Purchase Completed
VISDD4888E756,CUST100048522,STR1077,2026-06-15 12:52:31,Bill Payment,24,Purchase Completed
VIS11D416FF4F,CUST100030493,STR1095,2026-07-17 00:59:47,Device Repair,74,Resolved
VISAD6440036F,CUST100068342,STR1014,2026-02-10 23:33:35,Technical Support,12,Follow-up Scheduled
VIS151A14F607,CUST100096132,STR1162,2026-07-09 03:32:34,Plan Upgrade,42,Purchase Completed
VIS4E1F0443EE,CUST100056967,STR1117,2026-01-07 07:45:03,Bill Payment,45,Purchase Completed
VIS1DFA2999BA,CUST100090254,STR1065,2026-06-08 03:37:33,Technical Support,39,Resolved
VISD760A7FAE0,CUST100061855,STR1179,2026-07-09 04:03:08,Device Repair,24,Follow-up Scheduled
VIS61AD547548,CUST100084619,STR1200,2026-06-22 12:19:31,Bill Payment,35,Purchase Completed
VIS2ED0A8B364,CUST100038113,STR1228,2026-04-26 08:01:14,Device Purchase,6,Unresolved
VIS6E18CBBD8F,CUST100007538,STR1186,2026-01-23 15:45:34,Bill Payment,81,Follow-up Scheduled
VISB26CE803D1,CUST100009206,STR1129,2026-03-25 01:37:57,Device Purchase,80,Resolved
VIS853B70B06E,CUST100064424,STR1146,2026-05-17 22:08:50,Plan Upgrade,84,Resolved
VIS83697DD778,CUST100052371,STR1055,2026-01-29 14:07:37,Bill Payment,64,Resolved
VISFEB6EB442C,CUST100067283,STR1063,2026-01-03 01:03:09,Bill Payment,14,Resolved
VIS888BE9DC40,CUST100008572,STR1244,2026-03-21 20:02:47,Account Inquiry,74,Resolved
VISE99B220EB2,CUST100040248,STR1012,2026-07-20 04:43:25,Device Repair,56,Resolved
VIS5693993861,CUST100013592,STR1233,2026-06-28 20:34:50,Technical Support,49,Follow-up Scheduled
VIS3C2502FE5E,CUST100006299,STR1150,2026-04-05 02:26:05,Technical Support,33,Resolved
VIS17E8DBD726,CUST100044364,STR1160,2026-01-27 17:31:32,Device Purchase,74,Unresolved
VIS08468C16AC,CUST100001814,STR1117,2026-02-24 09:12:29,Technical Support,84,Resolved
VISE9A3DCFFDA,CUST100095950,STR1245,2026-07-03 08:55:22,Bill Payment,58,Purchase Completed
VISFD7AAD5DAD,CUST100073769,STR1060,2026-03-08 09:35:13,Plan Upgrade,34,Resolved
VISEA1E0696F4,CUST100055904,STR1098,2026-01-11 18:12:03,Plan Upgrade,60,Resolved
VISD9F3803978,CUST100017173,STR1019,2026-04-16 22:23:13,Bill Payment,9,Unresolved
VIS7E9055264D,CUST100029684,STR1068,2026-03-28 01:33:13,Device Purchase,85,Unresolved
VISBCECBF3C4E,CUST100046804,STR1072,2026-06-22 18:04:01,Plan Upgrade,76,Unresolved
VIS2600C6FB55,CUST100011133,STR1174,2026-01-03 00:29:41,Plan Upgrade,60,Follow-up Scheduled
VISE50715638B,CUST100065557,STR1199,2026-06-07 15:05:41,Device Repair,56,Unresolved
VIS8D1A285167,CUST100066645,STR1160,2026-04-12 10:17:10,Device Purchase,45,Purchase Completed
VISD261E01C79,CUST100004661,STR1158,2026-01-01 16:07:36,Device Purchase,82,Unresolved
VIS83482F95A9,CUST100019851,STR1090,2026-06-23 13:31:31,Device Purchase,13,Resolved
VIS615ECCB8FA,CUST100070331,STR1149,2026-01-14 18:59:06,Plan Upgrade,47,Resolved
VISB91997BE18,CUST100052846,STR1058,2026-02-11 07:33:43,Device Repair,26,Resolved
VIS438B315BEC,CUST100060688,STR1045,2026-02-03 06:14:42,Bill Payment,51,Unresolved
VIS7F0FF5016C,CUST100048050,STR1180,2026-01-07 10:44:07,Account Inquiry,39,Resolved
VIS4D365095C2,CUST100045209,STR1200,2026-01-06 22:42:14,Plan Upgrade,34,Follow-up Scheduled
VIS2DF5BA13B8,CUST100064225,STR1246,2026-05-29 13:33:35,Plan Upgrade,57,Resolved
VISF602BCA9FF,CUST100084835,STR1149,2026-02-05 16:57:38,Device Repair,72,Follow-up Scheduled
VISCAF1637326,CUST100048228,STR1008,2026-05-29 11:12:20,Device Repair,86,Purchase Completed
VISA0587EC318,CUST100098008,STR1041,2026-01-21 03:45:40,Account Inquiry,33,Resolved
VIS692D0EAF79,CUST100065353,STR1020,2026-04-10 05:44:21,Device Repair,84,Purchase Completed
VISB3841ABD6F,CUST100051783,STR1071,2026-04-08 00:38:41,Technical Support,67,Follow-up Scheduled
VIS75A3F9C77E,CUST100053649,STR1167,2026-05-06 12:34:29,Device Repair,45,Purchase Completed
VIS41E0767F1A,CUST100094223,STR1166,2026-04-20 19:59:59,Plan Upgrade,36,Resolved
VIS65A485A1F0,CUST100054539,STR1165,2026-02-07 12:08:12,Account Inquiry,11,Unresolved
VISD54D5C5648,CUST100099631,STR1023,2026-06-03 16:49:26,Bill Payment,43,Resolved
VISC304DD10FE,CUST100099120,STR1230,2026-03-27 07:41:37,Bill Payment,42,Resolved
VISEAA9618854,CUST100019242,STR1076,2026-03-09 20:20:26,Technical Support,77,Resolved
VIS255EC9929E,CUST100062521,STR1086,2026-03-27 11:35:47,Technical Support,47,Resolved
VIS8D534A5282,CUST100054293,STR1180,2026-02-13 19:36:00,Plan Upgrade,32,Resolved
VIS1E982E42BF,CUST100085826,STR1176,2026-02-23 09:53:53,Device Repair,9,Resolved
VIS233E29A263,CUST100045922,STR1166,2026-01-10 00:53:54,Plan Upgrade,71,Purchase Completed
VIS30F5F5D18C,CUST100069111,STR1236,2026-07-19 00:12:08,Device Repair,30,Purchase Completed
VIS48F6C8AE35,CUST100055780,STR1029,2026-06-24 22:01:24,Plan Upgrade,8,Resolved
VIS97F5B91ECA,CUST100054912,STR1037,2026-03-15 23:01:26,Plan Upgrade,73,Purchase Completed
VISFEAB7AC94D,CUST100080229,STR1083,2026-06-10 03:30:36,Bill Payment,68,Unresolved
VIS35670BC405,CUST100007869,STR1099,2026-07-06 12:05:39,Bill Payment,37,Follow-up Scheduled
VIS9A4794BC87,CUST100043091,STR1111,2026-07-09 07:57:17,Device Repair,59,Resolved
VISA053D56BE4,CUST100097351,STR1072,2026-02-25 17:46:21,Device Repair,24,Purchase Completed
VIS51DE4DCBA1,CUST100055683,STR1079,2026-02-23 09:38:27,Bill Payment,32,Follow-up Scheduled
VIS8A7754F541,CUST100005268,STR1145,2026-04-20 03:03:42,Account Inquiry,46,Unresolved
VIS591339D08F,CUST100024677,STR1047,2026-02-16 08:02:07,Plan Upgrade,81,Purchase Completed
VIS7F7FEA785F,CUST100037045,STR1012,2026-05-11 01:43:52,Bill Payment,85,Follow-up Scheduled
VISB438BA9527,CUST100058069,STR1083,2026-07-19 11:29:02,Technical Support,66,Follow-up Scheduled
VIS53409B3677,CUST100049192,STR1195,2026-04-03 06:46:56,Bill Payment,50,Purchase Completed
VISEEAFD47122,CUST100004988,STR1093,2026-05-14 07:12:52,Account Inquiry,75,Resolved
VIS3153C33464,CUST100096550,STR1171,2026-06-10 19:16:14,Device Purchase,16,Resolved
VISD788F47253,CUST100000247,STR1105,2026-07-12 09:26:21,Plan Upgrade,53,Resolved
VIS1304A7814F,CUST100027753,STR1117,2026-06-28 17:29:33,Device Repair,12,Purchase Completed
VIS1C0BD9B0D9,CUST100034365,STR1007,2026-03-10 19:04:59,Technical Support,40,Purchase Completed
VISC06435221D,CUST100011835,STR1071,2026-03-10 16:55:58,Device Repair,69,Resolved
VISA39FC30E27,CUST100039542,STR1204,2026-04-06 19:26:03,Technical Support,19,Purchase Completed
VISF99984DC56,CUST100075060,STR1190,2026-03-17 16:31:17,Device Purchase,56,Follow-up Scheduled
VIS253BFA1ECB,CUST100092665,STR1156,2026-01-06 17:12:30,Plan Upgrade,63,Purchase Completed
VIS5BEEA61699,CUST100099586,STR1047,2026-07-20 02:30:10,Technical Support,75,Resolved
VISCA5BCCE16A,CUST100035776,STR1017,2026-06-07 12:45:55,Device Repair,6,Resolved
VISB201FF24E1,CUST100079833,STR1017,2026-06-15 20:45:24,Device Repair,78,Follow-up Scheduled
VISBD3E2A2FBE,CUST100034812,STR1189,2026-02-15 03:21:36,Account Inquiry,85,Resolved
VIS3D05115969,CUST100054020,STR1182,2026-01-04 05:22:36,Technical Support,57,Purchase Completed
VISC560C8361B,CUST100036996,STR1173,2026-05-17 22:52:27,Bill Payment,39,Follow-up Scheduled
VISDFADC4F581,CUST100080013,STR1132,2026-03-06 09:26:45,Account Inquiry,84,Resolved
VIS3A0A9DF39D,CUST100047470,STR1173,2026-03-30 08:21:23,Technical Support,40,Resolved
VIS3D825D21C6,CUST100003101,STR1116,2026-03-23 11:17:18,Account Inquiry,41,Follow-up Scheduled
VIS259E3EB19D,CUST100058393,STR1099,2026-07-18 10:16:39,Device Purchase,83,Follow-up Scheduled
VIS6FAD717C7B,CUST100083997,STR1007,2026-07-01 11:31:11,Device Purchase,36,Purchase Completed
VISD6038D031A,CUST100064197,STR1016,2026-05-15 00:13:51,Device Repair,56,Purchase Completed
VIS07E0F92B0A,CUST100044688,STR1034,2026-04-14 18:58:30,Device Repair,73,Follow-up Scheduled
VIS6856BA2D4F,CUST100085752,STR1105,2026-03-22 06:42:30,Bill Payment,15,Purchase Completed
VIS7D76E55DF0,CUST100029677,STR1147,2026-06-19 02:21:00,Plan Upgrade,76,Purchase Completed
VISF7663147C1,CUST100095138,STR1242,2026-04-28 07:50:30,Plan Upgrade,51,Resolved
VISF0D4FAB849,CUST100076475,STR1199,2026-04-04 11:44:04,Device Repair,12,Follow-up Scheduled
VISD987E003AB,CUST100099070,STR1008,2026-04-23 08:54:05,Account Inquiry,70,Follow-up Scheduled
VIS7E431124CC,CUST100097281,STR1066,2026-04-25 08:55:50,Technical Support,78,Follow-up Scheduled
VIS01F36BD55A,CUST100080335,STR1128,2026-04-19 03:26:14,Technical Support,67,Resolved
VIS88906A3E8F,CUST100008779,STR1244,2026-06-14 07:07:18,Bill Payment,47,Follow-up Scheduled
VISB1E9586DE9,CUST100064519,STR1235,2026-01-26 21:39:11,Bill Payment,24,Unresolved
VIS4E1A197326,CUST100065704,STR1140,2026-05-05 15:55:04,Technical Support,15,Follow-up Scheduled
VISF6075059F0,CUST100081101,STR1049,2026-04-27 19:38:02,Technical Support,32,Purchase Completed
VIS3B1AB75909,CUST100073194,STR1086,2026-04-19 06:53:04,Bill Payment,87,Purchase Completed
VISD1E48B99A5,CUST100084527,STR1208,2026-01-07 14:32:38,Bill Payment,27,Purchase Completed
VIS5E71036C43,CUST100039829,STR1068,2026-03-03 21:29:29,Plan Upgrade,32,Resolved
VIS511726B906,CUST100047860,STR1240,2026-01-09 01:08:46,Plan Upgrade,10,Purchase Completed
VIS448F179952,CUST100094975,STR1089,2026-01-16 10:43:27,Bill Payment,39,Resolved
VIS4082BFDB5D,CUST100037955,STR1107,2026-01-21 17:31:57,Bill Payment,32,Unresolved
VISE2A47C35A8,CUST100035188,STR1138,2026-02-27 19:54:33,Technical Support,22,Unresolved
VIS735BB5F09F,CUST100058054,STR1186,2026-04-13 05:27:10,Technical Support,38,Resolved
VISB80E1A57A0,CUST100018419,STR1225,2026-02-16 06:17:30,Device Repair,76,Unresolved
VIS8F2316169B,CUST100039146,STR1150,2026-07-19 20:04:56,Plan Upgrade,78,Purchase Completed
VIS40C3A995B1,CUST100020896,STR1178,2026-01-06 07:03:21,Device Purchase,48,Purchase Completed
VISD683642243,CUST100082937,STR1163,2026-04-03 16:45:55,Device Purchase,27,Purchase Completed
VISDF08E4B00F,CUST100069451,STR1190,2026-03-08 20:00:38,Device Purchase,11,Unresolved
VIS32FB11A2CF,CUST100020190,STR1032,2026-01-13 10:18:47,Account Inquiry,21,Resolved
VIS2DFD356AC9,CUST100045226,STR1031,2026-05-07 09:06:48,Bill Payment,48,Resolved
VISE93F9C1AA1,CUST100076190,STR1033,2026-03-01 07:33:16,Account Inquiry,34,Follow-up Scheduled
VISCCBECAC786,CUST100025782,STR1162,2026-04-23 19:12:47,Technical Support,67,Follow-up Scheduled
VISB4EBDF42E4,CUST100048189,STR1065,2026-01-19 06:10:01,Account Inquiry,22,Resolved
VISDC142F7B9C,CUST100035159,STR1232,2026-04-27 03:19:46,Bill Payment,58,Follow-up Scheduled
VIS72BC62214D,CUST100077261,STR1021,2026-07-12 07:52:46,Account Inquiry,51,Follow-up Scheduled
VIS609F6EBB5A,CUST100098776,STR1114,2026-07-11 04:14:50,Plan Upgrade,61,Follow-up Scheduled
VIS94C959DA72,CUST100094798,STR1021,2026-01-20 21:57:38,Device Repair,23,Follow-up Scheduled
VIS92AC8D847C,CUST100084484,STR1084,2026-03-22 16:57:17,Plan Upgrade,44,Purchase Completed
VIS87233F6834,CUST100028213,STR1166,2026-04-01 00:46:39,Device Purchase,72,Resolved
VISED08D1F33A,CUST100044202,STR1175,2026-01-09 18:15:57,Plan Upgrade,83,Purchase Completed
VIS1F05D91AC0,CUST100093975,STR1238,2026-06-29 11:59:38,Bill Payment,88,Purchase Completed
VISA5E1C34608,CUST100023709,STR1153,2026-06-09 09:13:02,Plan Upgrade,47,Purchase Completed
VIS4B8F634696,CUST100014226,STR1159,2026-02-25 10:44:17,Device Repair,80,Resolved
VISAB4EBD327F,CUST100073811,STR1191,2026-03-03 15:36:48,Plan Upgrade,29,Resolved
VISADE3BF2685,CUST100008072,STR1015,2026-02-02 02:29:04,Device Repair,20,Follow-up Scheduled
VISD06F271709,CUST100033307,STR1243,2026-04-29 16:00:20,Account Inquiry,16,Purchase Completed
VISDAD4373DF8,CUST100023152,STR1161,2026-05-17 21:08:57,Bill Payment,7,Follow-up Scheduled
VISBED5382401,CUST100036451,STR1223,2026-07-15 09:30:31,Technical Support,46,Follow-up Scheduled
VISB451E0EF2A,CUST100097606,STR1033,2026-01-07 16:37:13,Bill Payment,56,Resolved
VIS5219D763D7,CUST100062865,STR1190,2026-01-28 11:28:29,Device Repair,53,Resolved
VISC3C40CF9B1,CUST100031731,STR1084,2026-07-20 23:42:37,Bill Payment,57,Resolved
VIS411822A3A8,CUST100045884,STR1104,2026-03-10 05:23:45,Technical Support,69,Purchase Completed
