membership_id,customer_id,tier_code,tier_name,points_balance,lifetime_points,discount_pct,points_multiplier,status,joined_at,renewal_date,referral_code
MEM0645,CUS0645,SILVER,Silver Slice Club,764,914,0.05,1.25,active,2025-11-18,2026-11-18,PIZZA0645
MEM0646,CUS0646,BRONZE,Bronze Slice Club,291,493,0.00,1.00,active,2024-03-23,2025-03-23,PIZZA0646
MEM0647,CUS0647,PLATINUM,Platinum Slice Club,866,1855,0.15,2.00,paused,2026-01-24,2027-01-24,PIZZA0647
MEM0648,CUS0648,PLATINUM,Platinum Slice Club,769,2416,0.15,2.00,expired,2026-07-31,2027-07-31,PIZZA0648
MEM0649,CUS0649,SILVER,Silver Slice Club,786,2736,0.05,1.25,active,2024-07-19,2025-07-19,PIZZA0649
MEM0650,CUS0650,GOLD,Gold Slice Club,542,1523,0.10,1.50,active,2026-07-23,2027-07-23,PIZZA0650
MEM0651,CUS0651,PLATINUM,Platinum Slice Club,1003,1866,0.15,2.00,paused,2024-05-03,2025-05-03,PIZZA0651
MEM0652,CUS0652,GOLD,Gold Slice Club,948,1872,0.10,1.50,expired,2025-05-25,2026-05-25,PIZZA0652
MEM0653,CUS0653,BRONZE,Bronze Slice Club,30,1745,0.00,1.00,expired,2024-07-24,2025-07-24,PIZZA0653
MEM0654,CUS0654,GOLD,Gold Slice Club,420,1792,0.10,1.50,active,2025-06-03,2026-06-03,PIZZA0654
MEM0655,CUS0655,SILVER,Silver Slice Club,771,2050,0.05,1.25,active,2026-04-16,2027-04-16,PIZZA0655
MEM0656,CUS0656,GOLD,Gold Slice Club,723,2618,0.10,1.50,expired,2024-11-12,2025-11-12,PIZZA0656
MEM0657,CUS0657,SILVER,Silver Slice Club,652,1567,0.05,1.25,paused,2025-08-09,2026-08-09,PIZZA0657
MEM0658,CUS0658,GOLD,Gold Slice Club,391,1773,0.10,1.50,paused,2024-07-07,2025-07-07,PIZZA0658
MEM0659,CUS0659,PLATINUM,Platinum Slice Club,676,2245,0.15,2.00,expired,2026-01-26,2027-01-26,PIZZA0659
MEM0660,CUS0660,PLATINUM,Platinum Slice Club,1018,2212,0.15,2.00,paused,2026-02-25,2027-02-25,PIZZA0660
MEM0661,CUS0661,BRONZE,Bronze Slice Club,784,1764,0.00,1.00,expired,2026-03-18,2027-03-18,PIZZA0661
MEM0662,CUS0662,PLATINUM,Platinum Slice Club,978,2847,0.15,2.00,active,2024-12-26,2025-12-26,PIZZA0662
MEM0663,CUS0663,GOLD,Gold Slice Club,702,2120,0.10,1.50,active,2024-07-09,2025-07-09,PIZZA0663
MEM0664,CUS0664,GOLD,Gold Slice Club,189,1716,0.10,1.50,expired,2026-06-26,2027-06-26,PIZZA0664
MEM0665,CUS0665,GOLD,Gold Slice Club,853,1429,0.10,1.50,active,2024-03-23,2025-03-23,PIZZA0665
MEM0666,CUS0666,GOLD,Gold Slice Club,435,816,0.10,1.50,paused,2025-12-25,2026-12-25,PIZZA0666
MEM0667,CUS0667,BRONZE,Bronze Slice Club,141,882,0.00,1.00,active,2025-12-04,2026-12-04,PIZZA0667
MEM0668,CUS0668,GOLD,Gold Slice Club,893,1201,0.10,1.50,paused,2025-06-18,2026-06-18,PIZZA0668
MEM0669,CUS0669,PLATINUM,Platinum Slice Club,462,1694,0.15,2.00,active,2024-04-09,2025-04-09,PIZZA0669
MEM0670,CUS0670,GOLD,Gold Slice Club,814,1148,0.10,1.50,expired,2025-12-16,2026-12-16,PIZZA0670
MEM0671,CUS0671,PLATINUM,Platinum Slice Club,456,1390,0.15,2.00,active,2025-03-07,2026-03-07,PIZZA0671
MEM0672,CUS0672,BRONZE,Bronze Slice Club,625,878,0.00,1.00,active,2025-01-16,2026-01-16,PIZZA0672
MEM0673,CUS0673,PLATINUM,Platinum Slice Club,644,1563,0.15,2.00,expired,2024-01-12,2025-01-11,PIZZA0673
MEM0674,CUS0674,SILVER,Silver Slice Club,81,548,0.05,1.25,active,2026-05-18,2027-05-18,PIZZA0674
MEM0675,CUS0675,PLATINUM,Platinum Slice Club,1012,2259,0.15,2.00,active,2026-03-24,2027-03-24,PIZZA0675
MEM0676,CUS0676,BRONZE,Bronze Slice Club,667,1991,0.00,1.00,active,2026-05-19,2027-05-19,PIZZA0676
MEM0677,CUS0677,PLATINUM,Platinum Slice Club,870,870,0.15,2.00,paused,2026-01-16,2027-01-16,PIZZA0677
MEM0678,CUS0678,GOLD,Gold Slice Club,258,649,0.10,1.50,expired,2024-02-16,2025-02-15,PIZZA0678
MEM0679,CUS0679,SILVER,Silver Slice Club,692,1047,0.05,1.25,active,2026-07-22,2027-07-22,PIZZA0679
MEM0680,CUS0680,PLATINUM,Platinum Slice Club,1026,2931,0.15,2.00,paused,2025-12-03,2026-12-03,PIZZA0680
MEM0681,CUS0681,GOLD,Gold Slice Club,400,588,0.10,1.50,paused,2025-09-05,2026-09-05,PIZZA0681
MEM0682,CUS0682,PLATINUM,Platinum Slice Club,931,1756,0.15,2.00,active,2024-04-14,2025-04-14,PIZZA0682
MEM0683,CUS0683,PLATINUM,Platinum Slice Club,1148,2048,0.15,2.00,expired,2025-09-23,2026-09-23,PIZZA0683
MEM0684,CUS0684,PLATINUM,Platinum Slice Club,813,2660,0.15,2.00,active,2024-04-19,2025-04-19,PIZZA0684
MEM0685,CUS0685,SILVER,Silver Slice Club,451,876,0.05,1.25,expired,2026-05-22,2027-05-22,PIZZA0685
MEM0686,CUS0686,BRONZE,Bronze Slice Club,10,1931,0.00,1.00,active,2025-01-10,2026-01-10,PIZZA0686
MEM0687,CUS0687,SILVER,Silver Slice Club,182,802,0.05,1.25,expired,2025-09-29,2026-09-29,PIZZA0687
MEM0688,CUS0688,PLATINUM,Platinum Slice Club,427,1676,0.15,2.00,active,2025-04-16,2026-04-16,PIZZA0688
MEM0689,CUS0689,PLATINUM,Platinum Slice Club,775,2432,0.15,2.00,active,2025-09-08,2026-09-08,PIZZA0689
MEM0690,CUS0690,PLATINUM,Platinum Slice Club,431,2023,0.15,2.00,active,2025-12-04,2026-12-04,PIZZA0690
MEM0691,CUS0691,SILVER,Silver Slice Club,354,904,0.05,1.25,active,2025-09-04,2026-09-04,PIZZA0691
MEM0692,CUS0692,GOLD,Gold Slice Club,815,1504,0.10,1.50,active,2026-05-25,2027-05-25,PIZZA0692
MEM0693,CUS0693,BRONZE,Bronze Slice Club,111,1447,0.00,1.00,paused,2024-07-24,2025-07-24,PIZZA0693
MEM0694,CUS0694,PLATINUM,Platinum Slice Club,449,2302,0.15,2.00,expired,2024-09-22,2025-09-22,PIZZA0694
MEM0695,CUS0695,BRONZE,Bronze Slice Club,717,1078,0.00,1.00,expired,2024-04-28,2025-04-28,PIZZA0695
MEM0696,CUS0696,SILVER,Silver Slice Club,569,903,0.05,1.25,expired,2025-01-30,2026-01-30,PIZZA0696
MEM0697,CUS0697,BRONZE,Bronze Slice Club,690,1896,0.00,1.00,active,2024-02-06,2025-02-05,PIZZA0697
MEM0698,CUS0698,BRONZE,Bronze Slice Club,252,2010,0.00,1.00,paused,2025-07-06,2026-07-06,PIZZA0698
MEM0699,CUS0699,GOLD,Gold Slice Club,445,1741,0.10,1.50,active,2024-02-10,2025-02-09,PIZZA0699
MEM0700,CUS0700,PLATINUM,Platinum Slice Club,836,2103,0.15,2.00,paused,2026-03-26,2027-03-26,PIZZA0700
MEM0701,CUS0701,BRONZE,Bronze Slice Club,81,1312,0.00,1.00,active,2024-02-29,2025-02-28,PIZZA0701
MEM0702,CUS0702,SILVER,Silver Slice Club,141,1749,0.05,1.25,active,2024-10-19,2025-10-19,PIZZA0702
MEM0703,CUS0703,SILVER,Silver Slice Club,64,2008,0.05,1.25,active,2025-04-12,2026-04-12,PIZZA0703
MEM0704,CUS0704,BRONZE,Bronze Slice Club,652,1586,0.00,1.00,active,2025-05-01,2026-05-01,PIZZA0704
MEM0705,CUS0705,GOLD,Gold Slice Club,623,1489,0.10,1.50,expired,2024-08-14,2025-08-14,PIZZA0705
MEM0706,CUS0706,PLATINUM,Platinum Slice Club,1067,2727,0.15,2.00,active,2024-05-25,2025-05-25,PIZZA0706
MEM0707,CUS0707,PLATINUM,Platinum Slice Club,1145,3100,0.15,2.00,expired,2025-11-28,2026-11-28,PIZZA0707
MEM0708,CUS0708,SILVER,Silver Slice Club,281,770,0.05,1.25,active,2025-01-10,2026-01-10,PIZZA0708
MEM0709,CUS0709,PLATINUM,Platinum Slice Club,558,598,0.15,2.00,active,2025-04-28,2026-04-28,PIZZA0709
MEM0710,CUS0710,GOLD,Gold Slice Club,478,1394,0.10,1.50,paused,2025-02-02,2026-02-02,PIZZA0710
MEM0711,CUS0711,PLATINUM,Platinum Slice Club,824,2603,0.15,2.00,active,2024-05-10,2025-05-10,PIZZA0711
MEM0712,CUS0712,GOLD,Gold Slice Club,898,1746,0.10,1.50,active,2024-03-23,2025-03-23,PIZZA0712
MEM0713,CUS0713,BRONZE,Bronze Slice Club,218,377,0.00,1.00,expired,2024-01-22,2025-01-21,PIZZA0713
MEM0714,CUS0714,GOLD,Gold Slice Club,801,2133,0.10,1.50,paused,2024-04-08,2025-04-08,PIZZA0714
MEM0715,CUS0715,SILVER,Silver Slice Club,703,1538,0.05,1.25,active,2024-10-07,2025-10-07,PIZZA0715
MEM0716,CUS0716,SILVER,Silver Slice Club,311,1610,0.05,1.25,paused,2024-11-25,2025-11-25,PIZZA0716
MEM0717,CUS0717,GOLD,Gold Slice Club,438,1317,0.10,1.50,active,2025-07-16,2026-07-16,PIZZA0717
MEM0718,CUS0718,SILVER,Silver Slice Club,275,1833,0.05,1.25,expired,2024-04-05,2025-04-05,PIZZA0718
MEM0719,CUS0719,GOLD,Gold Slice Club,615,1998,0.10,1.50,active,2025-10-01,2026-10-01,PIZZA0719
MEM0720,CUS0720,PLATINUM,Platinum Slice Club,709,2091,0.15,2.00,active,2025-02-08,2026-02-08,PIZZA0720
MEM0721,CUS0721,BRONZE,Bronze Slice Club,771,1821,0.00,1.00,expired,2026-07-24,2027-07-24,PIZZA0721
MEM0722,CUS0722,SILVER,Silver Slice Club,666,900,0.05,1.25,active,2026-03-03,2027-03-03,PIZZA0722
MEM0723,CUS0723,SILVER,Silver Slice Club,267,962,0.05,1.25,active,2025-06-03,2026-06-03,PIZZA0723
MEM0724,CUS0724,SILVER,Silver Slice Club,694,2158,0.05,1.25,paused,2025-06-16,2026-06-16,PIZZA0724
MEM0725,CUS0725,SILVER,Silver Slice Club,734,2502,0.05,1.25,paused,2026-04-08,2027-04-08,PIZZA0725
MEM0726,CUS0726,BRONZE,Bronze Slice Club,710,1756,0.00,1.00,active,2026-02-10,2027-02-10,PIZZA0726
MEM0727,CUS0727,SILVER,Silver Slice Club,340,2324,0.05,1.25,paused,2026-02-26,2027-02-26,PIZZA0727
MEM0728,CUS0728,GOLD,Gold Slice Club,400,1913,0.10,1.50,active,2024-04-23,2025-04-23,PIZZA0728
MEM0729,CUS0729,BRONZE,Bronze Slice Club,688,1247,0.00,1.00,expired,2025-12-20,2026-12-20,PIZZA0729
MEM0730,CUS0730,BRONZE,Bronze Slice Club,752,1401,0.00,1.00,active,2026-02-20,2027-02-20,PIZZA0730
MEM0731,CUS0731,GOLD,Gold Slice Club,291,1662,0.10,1.50,active,2026-04-12,2027-04-12,PIZZA0731
MEM0732,CUS0732,BRONZE,Bronze Slice Club,687,2599,0.00,1.00,active,2025-06-21,2026-06-21,PIZZA0732
MEM0733,CUS0733,GOLD,Gold Slice Club,879,1598,0.10,1.50,active,2025-10-11,2026-10-11,PIZZA0733
MEM0734,CUS0734,SILVER,Silver Slice Club,461,1724,0.05,1.25,active,2024-04-02,2025-04-02,PIZZA0734
MEM0735,CUS0735,PLATINUM,Platinum Slice Club,498,1776,0.15,2.00,active,2024-06-18,2025-06-18,PIZZA0735
MEM0736,CUS0736,PLATINUM,Platinum Slice Club,1054,1954,0.15,2.00,active,2024-12-05,2025-12-05,PIZZA0736
MEM0737,CUS0737,GOLD,Gold Slice Club,151,626,0.10,1.50,active,2025-01-05,2026-01-05,PIZZA0737
MEM0738,CUS0738,GOLD,Gold Slice Club,429,1204,0.10,1.50,active,2026-04-11,2027-04-11,PIZZA0738
MEM0739,CUS0739,SILVER,Silver Slice Club,306,861,0.05,1.25,active,2026-07-15,2027-07-15,PIZZA0739
MEM0740,CUS0740,BRONZE,Bronze Slice Club,260,1637,0.00,1.00,active,2025-05-13,2026-05-13,PIZZA0740
MEM0741,CUS0741,BRONZE,Bronze Slice Club,168,1764,0.00,1.00,active,2026-06-27,2027-06-27,PIZZA0741
MEM0742,CUS0742,BRONZE,Bronze Slice Club,363,2276,0.00,1.00,active,2026-06-12,2027-06-12,PIZZA0742
MEM0743,CUS0743,PLATINUM,Platinum Slice Club,908,1405,0.15,2.00,active,2026-05-20,2027-05-20,PIZZA0743
MEM0744,CUS0744,GOLD,Gold Slice Club,745,800,0.10,1.50,active,2024-10-20,2025-10-20,PIZZA0744
MEM0745,CUS0745,SILVER,Silver Slice Club,699,2196,0.05,1.25,active,2025-02-26,2026-02-26,PIZZA0745
MEM0746,CUS0746,SILVER,Silver Slice Club,447,738,0.05,1.25,active,2024-09-04,2025-09-04,PIZZA0746
MEM0747,CUS0747,GOLD,Gold Slice Club,937,2389,0.10,1.50,active,2025-07-20,2026-07-20,PIZZA0747
MEM0748,CUS0748,GOLD,Gold Slice Club,301,2119,0.10,1.50,expired,2025-08-17,2026-08-17,PIZZA0748
MEM0749,CUS0749,GOLD,Gold Slice Club,530,1317,0.10,1.50,active,2026-02-12,2027-02-12,PIZZA0749
MEM0750,CUS0750,PLATINUM,Platinum Slice Club,1108,1557,0.15,2.00,active,2026-04-29,2027-04-29,PIZZA0750
MEM0751,CUS0751,SILVER,Silver Slice Club,644,2226,0.05,1.25,active,2026-07-25,2027-07-25,PIZZA0751
MEM0752,CUS0752,SILVER,Silver Slice Club,80,1264,0.05,1.25,active,2024-04-21,2025-04-21,PIZZA0752
MEM0753,CUS0753,BRONZE,Bronze Slice Club,516,1557,0.00,1.00,active,2026-04-18,2027-04-18,PIZZA0753
MEM0754,CUS0754,PLATINUM,Platinum Slice Club,850,1936,0.15,2.00,active,2026-04-29,2027-04-29,PIZZA0754
MEM0755,CUS0755,BRONZE,Bronze Slice Club,348,1335,0.00,1.00,active,2026-05-29,2027-05-29,PIZZA0755
MEM0756,CUS0756,SILVER,Silver Slice Club,506,1567,0.05,1.25,active,2026-07-27,2027-07-27,PIZZA0756
MEM0757,CUS0757,BRONZE,Bronze Slice Club,574,1807,0.00,1.00,expired,2024-04-20,2025-04-20,PIZZA0757
MEM0758,CUS0758,PLATINUM,Platinum Slice Club,1046,2363,0.15,2.00,expired,2025-07-15,2026-07-15,PIZZA0758
MEM0759,CUS0759,GOLD,Gold Slice Club,924,2549,0.10,1.50,active,2025-09-20,2026-09-20,PIZZA0759
MEM0760,CUS0760,PLATINUM,Platinum Slice Club,749,2528,0.15,2.00,paused,2025-03-30,2026-03-30,PIZZA0760
MEM0761,CUS0761,SILVER,Silver Slice Club,745,2273,0.05,1.25,paused,2025-05-11,2026-05-11,PIZZA0761
MEM0762,CUS0762,PLATINUM,Platinum Slice Club,614,2482,0.15,2.00,active,2024-01-06,2025-01-05,PIZZA0762
MEM0763,CUS0763,PLATINUM,Platinum Slice Club,947,2600,0.15,2.00,expired,2024-06-03,2025-06-03,PIZZA0763
MEM0764,CUS0764,PLATINUM,Platinum Slice Club,932,1857,0.15,2.00,active,2025-07-08,2026-07-08,PIZZA0764
MEM0765,CUS0765,BRONZE,Bronze Slice Club,565,2348,0.00,1.00,active,2026-06-19,2027-06-19,PIZZA0765
MEM0766,CUS0766,SILVER,Silver Slice Club,547,1246,0.05,1.25,active,2024-02-24,2025-02-23,PIZZA0766
MEM0767,CUS0767,BRONZE,Bronze Slice Club,409,2033,0.00,1.00,expired,2025-01-26,2026-01-26,PIZZA0767
MEM0768,CUS0768,BRONZE,Bronze Slice Club,294,720,0.00,1.00,expired,2025-12-20,2026-12-20,PIZZA0768
MEM0769,CUS0769,BRONZE,Bronze Slice Club,265,2148,0.00,1.00,expired,2025-09-12,2026-09-12,PIZZA0769
MEM0770,CUS0770,GOLD,Gold Slice Club,656,1045,0.10,1.50,expired,2026-01-16,2027-01-16,PIZZA0770
MEM0771,CUS0771,SILVER,Silver Slice Club,202,812,0.05,1.25,active,2024-03-05,2025-03-05,PIZZA0771
MEM0772,CUS0772,GOLD,Gold Slice Club,848,1826,0.10,1.50,active,2024-01-21,2025-01-20,PIZZA0772
MEM0773,CUS0773,BRONZE,Bronze Slice Club,495,660,0.00,1.00,expired,2026-06-11,2027-06-11,PIZZA0773
MEM0774,CUS0774,BRONZE,Bronze Slice Club,69,439,0.00,1.00,active,2024-07-06,2025-07-06,PIZZA0774
MEM0775,CUS0775,SILVER,Silver Slice Club,550,2413,0.05,1.25,active,2025-09-09,2026-09-09,PIZZA0775
MEM0776,CUS0776,BRONZE,Bronze Slice Club,633,2282,0.00,1.00,active,2025-09-05,2026-09-05,PIZZA0776
MEM0777,CUS0777,SILVER,Silver Slice Club,134,1441,0.05,1.25,paused,2025-11-04,2026-11-04,PIZZA0777
MEM0778,CUS0778,PLATINUM,Platinum Slice Club,681,1671,0.15,2.00,active,2025-10-15,2026-10-15,PIZZA0778
MEM0779,CUS0779,BRONZE,Bronze Slice Club,711,1884,0.00,1.00,active,2026-01-29,2027-01-29,PIZZA0779
MEM0780,CUS0780,GOLD,Gold Slice Club,603,1302,0.10,1.50,paused,2024-10-11,2025-10-11,PIZZA0780
MEM0781,CUS0781,GOLD,Gold Slice Club,867,2315,0.10,1.50,active,2024-07-29,2025-07-29,PIZZA0781
MEM0782,CUS0782,SILVER,Silver Slice Club,751,2596,0.05,1.25,active,2024-06-14,2025-06-14,PIZZA0782
MEM0783,CUS0783,BRONZE,Bronze Slice Club,77,1585,0.00,1.00,paused,2024-01-09,2025-01-08,PIZZA0783
MEM0784,CUS0784,BRONZE,Bronze Slice Club,226,591,0.00,1.00,active,2026-03-26,2027-03-26,PIZZA0784
MEM0785,CUS0785,GOLD,Gold Slice Club,732,2646,0.10,1.50,active,2024-09-03,2025-09-03,PIZZA0785
MEM0786,CUS0786,BRONZE,Bronze Slice Club,302,444,0.00,1.00,paused,2026-02-04,2027-02-04,PIZZA0786
MEM0787,CUS0787,PLATINUM,Platinum Slice Club,615,2559,0.15,2.00,active,2025-02-20,2026-02-20,PIZZA0787
MEM0788,CUS0788,PLATINUM,Platinum Slice Club,703,1006,0.15,2.00,expired,2024-02-07,2025-02-06,PIZZA0788
MEM0789,CUS0789,SILVER,Silver Slice Club,457,1462,0.05,1.25,active,2024-05-30,2025-05-30,PIZZA0789
MEM0790,CUS0790,SILVER,Silver Slice Club,357,1139,0.05,1.25,active,2024-07-22,2025-07-22,PIZZA0790
MEM0791,CUS0791,GOLD,Gold Slice Club,268,346,0.10,1.50,paused,2026-01-06,2027-01-06,PIZZA0791
MEM0792,CUS0792,BRONZE,Bronze Slice Club,62,942,0.00,1.00,paused,2025-09-03,2026-09-03,PIZZA0792
MEM0793,CUS0793,SILVER,Silver Slice Club,514,1596,0.05,1.25,expired,2026-02-02,2027-02-02,PIZZA0793
MEM0794,CUS0794,SILVER,Silver Slice Club,311,561,0.05,1.25,expired,2024-04-22,2025-04-22,PIZZA0794
MEM0795,CUS0795,BRONZE,Bronze Slice Club,61,1001,0.00,1.00,active,2024-03-02,2025-03-02,PIZZA0795
MEM0796,CUS0796,BRONZE,Bronze Slice Club,676,1202,0.00,1.00,paused,2026-02-21,2027-02-21,PIZZA0796
MEM0797,CUS0797,BRONZE,Bronze Slice Club,671,865,0.00,1.00,paused,2024-06-12,2025-06-12,PIZZA0797
MEM0798,CUS0798,BRONZE,Bronze Slice Club,785,1585,0.00,1.00,active,2025-06-20,2026-06-20,PIZZA0798
MEM0799,CUS0799,PLATINUM,Platinum Slice Club,1157,1834,0.15,2.00,expired,2025-10-28,2026-10-28,PIZZA0799
MEM0800,CUS0800,GOLD,Gold Slice Club,924,1670,0.10,1.50,paused,2025-12-07,2026-12-07,PIZZA0800
MEM0801,CUS0801,BRONZE,Bronze Slice Club,749,1209,0.00,1.00,paused,2024-12-16,2025-12-16,PIZZA0801
MEM0802,CUS0802,PLATINUM,Platinum Slice Club,1048,2254,0.15,2.00,active,2025-05-12,2026-05-12,PIZZA0802
MEM0803,CUS0803,PLATINUM,Platinum Slice Club,485,2191,0.15,2.00,active,2026-07-26,2027-07-26,PIZZA0803
MEM0804,CUS0804,SILVER,Silver Slice Club,591,1169,0.05,1.25,expired,2026-01-20,2027-01-20,PIZZA0804
MEM0805,CUS0805,PLATINUM,Platinum Slice Club,566,1010,0.15,2.00,active,2025-05-03,2026-05-03,PIZZA0805
MEM0806,CUS0806,BRONZE,Bronze Slice Club,323,2042,0.00,1.00,active,2025-03-25,2026-03-25,PIZZA0806
MEM0807,CUS0807,SILVER,Silver Slice Club,267,317,0.05,1.25,active,2025-02-15,2026-02-15,PIZZA0807
MEM0808,CUS0808,SILVER,Silver Slice Club,524,2262,0.05,1.25,active,2024-02-10,2025-02-09,PIZZA0808
MEM0809,CUS0809,BRONZE,Bronze Slice Club,157,961,0.00,1.00,paused,2024-02-06,2025-02-05,PIZZA0809
MEM0810,CUS0810,GOLD,Gold Slice Club,418,1332,0.10,1.50,active,2025-06-08,2026-06-08,PIZZA0810
MEM0811,CUS0811,SILVER,Silver Slice Club,347,1964,0.05,1.25,active,2025-11-05,2026-11-05,PIZZA0811
MEM0812,CUS0812,PLATINUM,Platinum Slice Club,941,1226,0.15,2.00,active,2024-11-23,2025-11-23,PIZZA0812
MEM0813,CUS0813,BRONZE,Bronze Slice Club,482,2230,0.00,1.00,active,2024-06-11,2025-06-11,PIZZA0813
MEM0814,CUS0814,SILVER,Silver Slice Club,247,1972,0.05,1.25,active,2024-03-23,2025-03-23,PIZZA0814
MEM0815,CUS0815,SILVER,Silver Slice Club,536,2177,0.05,1.25,active,2024-05-19,2025-05-19,PIZZA0815
MEM0816,CUS0816,PLATINUM,Platinum Slice Club,1101,1609,0.15,2.00,active,2024-12-16,2025-12-16,PIZZA0816
MEM0817,CUS0817,BRONZE,Bronze Slice Club,566,2477,0.00,1.00,active,2025-02-05,2026-02-05,PIZZA0817
MEM0818,CUS0818,PLATINUM,Platinum Slice Club,509,849,0.15,2.00,active,2024-05-03,2025-05-03,PIZZA0818
MEM0819,CUS0819,BRONZE,Bronze Slice Club,311,1748,0.00,1.00,active,2025-04-15,2026-04-15,PIZZA0819
MEM0820,CUS0820,BRONZE,Bronze Slice Club,326,1721,0.00,1.00,paused,2025-09-10,2026-09-10,PIZZA0820
MEM0821,CUS0821,PLATINUM,Platinum Slice Club,494,698,0.15,2.00,active,2024-07-16,2025-07-16,PIZZA0821
MEM0822,CUS0822,PLATINUM,Platinum Slice Club,1119,1947,0.15,2.00,expired,2024-06-15,2025-06-15,PIZZA0822
MEM0823,CUS0823,BRONZE,Bronze Slice Club,578,1665,0.00,1.00,active,2024-01-02,2025-01-01,PIZZA0823
MEM0824,CUS0824,PLATINUM,Platinum Slice Club,839,2834,0.15,2.00,active,2025-10-07,2026-10-07,PIZZA0824
MEM0825,CUS0825,GOLD,Gold Slice Club,237,920,0.10,1.50,active,2024-07-19,2025-07-19,PIZZA0825
MEM0826,CUS0826,PLATINUM,Platinum Slice Club,606,2301,0.15,2.00,paused,2026-01-22,2027-01-22,PIZZA0826
MEM0827,CUS0827,BRONZE,Bronze Slice Club,12,937,0.00,1.00,active,2024-04-23,2025-04-23,PIZZA0827
MEM0828,CUS0828,PLATINUM,Platinum Slice Club,820,1897,0.15,2.00,paused,2026-04-10,2027-04-10,PIZZA0828
MEM0829,CUS0829,GOLD,Gold Slice Club,905,2607,0.10,1.50,active,2025-10-13,2026-10-13,PIZZA0829
MEM0830,CUS0830,BRONZE,Bronze Slice Club,484,2299,0.00,1.00,active,2025-03-28,2026-03-28,PIZZA0830
MEM0831,CUS0831,GOLD,Gold Slice Club,587,1711,0.10,1.50,expired,2025-04-28,2026-04-28,PIZZA0831
MEM0832,CUS0832,GOLD,Gold Slice Club,801,1756,0.10,1.50,active,2024-10-24,2025-10-24,PIZZA0832
MEM0833,CUS0833,SILVER,Silver Slice Club,226,876,0.05,1.25,paused,2025-06-16,2026-06-16,PIZZA0833
MEM0834,CUS0834,PLATINUM,Platinum Slice Club,951,2144,0.15,2.00,expired,2025-08-13,2026-08-13,PIZZA0834
MEM0835,CUS0835,PLATINUM,Platinum Slice Club,1171,1623,0.15,2.00,expired,2026-01-19,2027-01-19,PIZZA0835
MEM0836,CUS0836,GOLD,Gold Slice Club,547,1830,0.10,1.50,paused,2024-05-17,2025-05-17,PIZZA0836
MEM0837,CUS0837,BRONZE,Bronze Slice Club,742,1071,0.00,1.00,active,2024-12-15,2025-12-15,PIZZA0837
MEM0838,CUS0838,PLATINUM,Platinum Slice Club,502,1044,0.15,2.00,active,2024-02-17,2025-02-16,PIZZA0838
MEM0839,CUS0839,GOLD,Gold Slice Club,845,1745,0.10,1.50,active,2024-04-06,2025-04-06,PIZZA0839
MEM0840,CUS0840,GOLD,Gold Slice Club,785,2034,0.10,1.50,paused,2024-05-31,2025-05-31,PIZZA0840
MEM0841,CUS0841,SILVER,Silver Slice Club,278,396,0.05,1.25,active,2024-08-07,2025-08-07,PIZZA0841
MEM0842,CUS0842,PLATINUM,Platinum Slice Club,554,1243,0.15,2.00,expired,2026-02-02,2027-02-02,PIZZA0842
MEM0843,CUS0843,PLATINUM,Platinum Slice Club,1118,1305,0.15,2.00,active,2024-04-27,2025-04-27,PIZZA0843
MEM0844,CUS0844,GOLD,Gold Slice Club,385,2032,0.10,1.50,expired,2024-12-23,2025-12-23,PIZZA0844
MEM0845,CUS0845,GOLD,Gold Slice Club,552,809,0.10,1.50,expired,2024-05-22,2025-05-22,PIZZA0845
MEM0846,CUS0846,BRONZE,Bronze Slice Club,189,1310,0.00,1.00,expired,2025-11-06,2026-11-06,PIZZA0846
MEM0847,CUS0847,BRONZE,Bronze Slice Club,736,2160,0.00,1.00,paused,2025-05-13,2026-05-13,PIZZA0847
MEM0848,CUS0848,PLATINUM,Platinum Slice Club,1077,2773,0.15,2.00,active,2024-03-24,2025-03-24,PIZZA0848
MEM0849,CUS0849,BRONZE,Bronze Slice Club,547,665,0.00,1.00,active,2026-06-13,2027-06-13,PIZZA0849
MEM0850,CUS0850,BRONZE,Bronze Slice Club,220,758,0.00,1.00,active,2026-03-22,2027-03-22,PIZZA0850
MEM0851,CUS0851,GOLD,Gold Slice Club,359,1193,0.10,1.50,active,2026-05-31,2027-05-31,PIZZA0851
MEM0852,CUS0852,GOLD,Gold Slice Club,690,815,0.10,1.50,expired,2025-11-07,2026-11-07,PIZZA0852
MEM0853,CUS0853,PLATINUM,Platinum Slice Club,1030,2318,0.15,2.00,active,2025-11-19,2026-11-19,PIZZA0853
MEM0854,CUS0854,GOLD,Gold Slice Club,298,901,0.10,1.50,active,2026-01-27,2027-01-27,PIZZA0854
MEM0855,CUS0855,BRONZE,Bronze Slice Club,474,1267,0.00,1.00,active,2025-10-21,2026-10-21,PIZZA0855
MEM0856,CUS0856,BRONZE,Bronze Slice Club,502,2028,0.00,1.00,active,2026-04-14,2027-04-14,PIZZA0856
MEM0857,CUS0857,SILVER,Silver Slice Club,682,1515,0.05,1.25,active,2024-02-02,2025-02-01,PIZZA0857
MEM0858,CUS0858,PLATINUM,Platinum Slice Club,533,1767,0.15,2.00,active,2025-04-13,2026-04-13,PIZZA0858
MEM0859,CUS0859,SILVER,Silver Slice Club,590,1073,0.05,1.25,active,2025-08-30,2026-08-30,PIZZA0859
