product_id,product_name,category,size,crust,is_vegetarian,unit_cost,unit_price,calories,is_active,supplier_id
PRD0712,Garden Salad #712,dessert,,,true,0.57,1.40,1184,false,SUP0576
PRD0713,Chocolate Brownie #713,addon,,,true,0.71,1.84,1336,true,SUP0801
PRD0714,Garlic Knots #714,addon,,,false,2.91,6.71,1100,true,SUP0054
PRD0715,Caesar Salad #715,beverage,,,false,2.48,8.02,665,true,SUP0977
PRD0716,Garden Salad #716,addon,,,true,1.01,2.76,932,true,SUP0024
PRD0717,Garden Salad #717,dessert,,,false,1.08,3.16,133,true,SUP0328
PRD0718,Mozzarella Sticks #718,addon,,,false,2.09,5.03,1289,true,SUP0851
PRD0719,Mozzarella Sticks #719,addon,,,false,3.47,8.91,1275,true,SUP0836
PRD0720,Caesar Salad #720,beverage,,,false,2.99,7.43,251,true,SUP0222
PRD0721,Cinnamon Twists #721,addon,,,false,0.44,1.45,847,true,SUP0669
PRD0722,Chocolate Brownie #722,addon,,,true,0.77,1.77,717,true,SUP0165
PRD0723,Garden Salad #723,dessert,,,false,0.51,1.03,934,true,SUP0033
PRD0724,Soft Drink #724,dessert,,,false,2.48,5.70,1264,true,SUP0478
PRD0725,Garden Salad #725,dessert,,,false,3.28,6.79,1188,true,SUP0086
PRD0726,Caesar Salad #726,addon,,,false,1.23,3.39,715,true,SUP0153
PRD0727,Caesar Salad #727,side,,,true,2.10,4.22,166,true,SUP0142
PRD0728,Soft Drink #728,addon,,,false,1.31,4.21,448,true,SUP0715
PRD0729,Cinnamon Twists #729,dessert,,,false,2.67,6.90,790,true,SUP0094
PRD0730,Garlic Knots #730,side,,,false,3.85,13.82,355,true,SUP0706
PRD0731,Soft Drink #731,beverage,,,true,2.96,6.60,545,true,SUP0014
PRD0732,Garden Salad #732,addon,,,false,0.44,1.23,779,false,SUP0764
PRD0733,Soft Drink #733,dessert,,,true,0.41,1.49,411,true,SUP0656
PRD0734,Chicken Wings #734,dessert,,,false,3.98,10.34,354,true,SUP0786
PRD0735,Bottled Water #735,dessert,,,true,3.46,10.40,349,true,SUP0727
PRD0736,Cinnamon Twists #736,dessert,,,true,0.85,2.97,1373,true,SUP0572
PRD0737,Chocolate Brownie #737,beverage,,,false,0.43,1.03,885,true,SUP0259
PRD0738,Cheese Breadsticks #738,side,,,false,1.80,5.02,1070,false,SUP0703
PRD0739,Soft Drink #739,beverage,,,true,1.44,4.80,324,true,SUP0672
PRD0740,Cheese Breadsticks #740,addon,,,true,1.87,4.21,468,true,SUP0601
PRD0741,Caesar Salad #741,beverage,,,false,0.75,1.97,157,true,SUP0988
PRD0742,Cinnamon Twists #742,addon,,,false,0.76,2.49,795,true,SUP0726
PRD0743,Mozzarella Sticks #743,beverage,,,false,0.98,2.38,1251,true,SUP0333
PRD0744,Soft Drink #744,dessert,,,true,3.94,12.48,601,true,SUP0278
PRD0745,Garlic Knots #745,beverage,,,true,2.19,5.97,526,true,SUP0048
PRD0746,Cheese Breadsticks #746,side,,,false,0.82,2.12,784,true,SUP0703
PRD0747,Cinnamon Twists #747,dessert,,,true,2.07,6.75,482,true,SUP0227
PRD0748,Cheese Breadsticks #748,addon,,,true,1.39,4.27,160,true,SUP0987
PRD0749,Mozzarella Sticks #749,side,,,false,2.94,9.03,1233,true,SUP0819
PRD0750,Chicken Wings #750,dessert,,,false,1.04,3.94,792,true,SUP0787
PRD0751,Chicken Wings #751,beverage,,,false,2.55,5.92,842,true,SUP0454
PRD0752,Mozzarella Sticks #752,addon,,,true,2.19,6.76,339,true,SUP0805
PRD0753,Chocolate Brownie #753,dessert,,,false,0.47,1.19,963,true,SUP0453
PRD0754,Chicken Wings #754,beverage,,,false,3.16,10.21,916,false,SUP0584
PRD0755,Mozzarella Sticks #755,addon,,,true,3.68,7.62,833,true,SUP0988
PRD0756,Caesar Salad #756,dessert,,,false,0.82,1.94,1188,true,SUP0385
PRD0757,Garlic Knots #757,side,,,false,3.70,8.69,264,true,SUP0520
PRD0758,Bottled Water #758,dessert,,,false,0.43,1.61,919,true,SUP0759
PRD0759,Cheese Breadsticks #759,dessert,,,true,3.03,9.18,1101,true,SUP0881
PRD0760,Bottled Water #760,dessert,,,true,2.08,6.53,926,true,SUP0935
PRD0761,Garden Salad #761,dessert,,,true,2.28,6.54,1183,true,SUP0904
PRD0762,Caesar Salad #762,beverage,,,true,3.04,11.36,1379,true,SUP0525
PRD0763,Cheese Breadsticks #763,beverage,,,false,3.19,11.96,617,false,SUP0932
PRD0764,Bottled Water #764,side,,,false,2.72,7.75,702,true,SUP0627
PRD0765,Chicken Wings #765,beverage,,,true,1.53,4.93,637,true,SUP0318
PRD0766,Chicken Wings #766,side,,,false,3.46,7.19,468,true,SUP0139
PRD0767,Cinnamon Twists #767,beverage,,,true,1.43,3.45,846,true,SUP0112
PRD0768,Cinnamon Twists #768,side,,,false,3.77,12.53,1307,true,SUP0528
PRD0769,Garden Salad #769,beverage,,,true,3.84,12.07,230,true,SUP0621
PRD0770,Bottled Water #770,addon,,,false,1.71,6.05,576,true,SUP0509
PRD0771,Mozzarella Sticks #771,addon,,,false,2.80,9.61,1096,true,SUP0844
PRD0772,Garden Salad #772,beverage,,,true,2.84,8.17,551,false,SUP0454
PRD0773,Cheese Breadsticks #773,addon,,,true,2.08,5.60,515,true,SUP0027
PRD0774,Garlic Knots #774,addon,,,true,2.23,5.33,424,true,SUP0733
PRD0775,Soft Drink #775,beverage,,,false,1.42,3.44,1311,true,SUP0349
PRD0776,Caesar Salad #776,beverage,,,false,2.86,5.93,298,true,SUP0986
PRD0777,Caesar Salad #777,addon,,,false,1.53,3.51,797,true,SUP0292
PRD0778,Bottled Water #778,addon,,,false,0.96,2.95,406,true,SUP0252
PRD0779,Chicken Wings #779,addon,,,true,2.15,5.44,795,true,SUP0600
PRD0780,Garden Salad #780,beverage,,,false,1.53,4.01,205,true,SUP0153
PRD0781,Garlic Knots #781,side,,,false,1.88,5.35,976,true,SUP0272
PRD0782,Mozzarella Sticks #782,beverage,,,false,3.28,11.27,447,true,SUP0578
PRD0783,Garden Salad #783,side,,,true,3.84,8.71,149,true,SUP0333
PRD0784,Garlic Knots #784,addon,,,false,3.05,6.66,426,true,SUP0555
PRD0785,Garden Salad #785,side,,,false,1.71,4.34,842,true,SUP0005
PRD0786,Chicken Wings #786,beverage,,,false,1.73,5.99,801,false,SUP0993
PRD0787,Cinnamon Twists #787,dessert,,,false,2.94,8.15,1117,true,SUP0621
PRD0788,Chicken Wings #788,dessert,,,false,1.24,2.78,512,true,SUP0616
PRD0789,Garlic Knots #789,beverage,,,false,2.84,7.79,484,true,SUP0845
PRD0790,Garden Salad #790,addon,,,true,2.44,8.03,411,true,SUP0435
PRD0791,Bottled Water #791,side,,,false,1.06,3.43,1275,true,SUP0972
PRD0792,Mozzarella Sticks #792,side,,,true,1.84,5.20,1004,true,SUP0938
PRD0793,Chocolate Brownie #793,side,,,false,3.70,7.85,340,true,SUP0058
PRD0794,Garden Salad #794,dessert,,,false,1.31,4.06,1347,true,SUP0168
PRD0795,Cheese Breadsticks #795,addon,,,true,1.06,2.25,606,true,SUP0838
PRD0796,Garden Salad #796,side,,,true,3.07,7.00,1368,true,SUP0003
PRD0797,Mozzarella Sticks #797,dessert,,,false,0.49,1.05,975,false,SUP0057
PRD0798,Soft Drink #798,dessert,,,true,3.58,10.46,1030,true,SUP0187
PRD0799,Chocolate Brownie #799,side,,,false,1.54,4.79,1228,true,SUP0456
PRD0800,Caesar Salad #800,dessert,,,false,0.62,1.46,1181,true,SUP0766
PRD0801,Garlic Knots #801,side,,,true,3.93,9.05,1253,false,SUP0299
PRD0802,Chicken Wings #802,addon,,,true,2.93,7.80,401,true,SUP0278
PRD0803,Chocolate Brownie #803,addon,,,true,0.45,1.35,159,true,SUP0908
PRD0804,Chicken Wings #804,addon,,,true,0.96,3.01,821,true,SUP0473
PRD0805,Garden Salad #805,addon,,,false,2.38,7.74,1241,true,SUP0268
PRD0806,Garlic Knots #806,addon,,,true,0.41,1.34,973,true,SUP0480
PRD0807,Chocolate Brownie #807,side,,,true,3.98,8.58,1172,true,SUP0465
PRD0808,Caesar Salad #808,beverage,,,true,0.96,2.82,399,true,SUP0151
PRD0809,Cinnamon Twists #809,side,,,false,2.95,9.90,1016,false,SUP0350
PRD0810,Garden Salad #810,addon,,,false,0.67,1.96,805,true,SUP0735
PRD0811,Cinnamon Twists #811,side,,,true,3.26,6.96,942,true,SUP0484
PRD0812,Bottled Water #812,beverage,,,true,2.69,6.08,510,true,SUP0902
PRD0813,Caesar Salad #813,beverage,,,false,0.88,2.85,884,true,SUP0277
PRD0814,Cheese Breadsticks #814,addon,,,true,3.25,7.00,1383,true,SUP0268
PRD0815,Soft Drink #815,side,,,true,2.28,4.57,1085,false,SUP0527
PRD0816,Cinnamon Twists #816,addon,,,false,3.54,7.73,1102,true,SUP0106
PRD0817,Garlic Knots #817,addon,,,false,3.38,7.11,989,true,SUP0593
PRD0818,Mozzarella Sticks #818,addon,,,false,2.55,7.18,721,true,SUP0686
PRD0819,Garlic Knots #819,beverage,,,true,3.91,8.46,1288,true,SUP0053
PRD0820,Chocolate Brownie #820,side,,,true,3.33,9.65,177,true,SUP0013
PRD0821,Mozzarella Sticks #821,side,,,true,0.93,2.99,454,true,SUP0953
PRD0822,Garden Salad #822,dessert,,,true,0.52,1.05,1389,true,SUP0482
PRD0823,Mozzarella Sticks #823,addon,,,true,1.37,3.87,803,true,SUP0889
PRD0824,Bottled Water #824,addon,,,true,1.56,5.54,753,true,SUP0779
PRD0825,Caesar Salad #825,beverage,,,true,0.94,3.02,648,true,SUP0170
PRD0826,Garlic Knots #826,beverage,,,false,0.70,1.76,552,true,SUP0041
PRD0827,Mozzarella Sticks #827,side,,,false,3.64,13.81,1374,true,SUP0890
PRD0828,Chocolate Brownie #828,addon,,,true,3.27,8.86,1365,true,SUP0547
PRD0829,Cheese Breadsticks #829,addon,,,true,3.16,6.35,823,true,SUP0091
PRD0830,Chocolate Brownie #830,beverage,,,false,2.56,5.32,730,true,SUP0401
PRD0831,Soft Drink #831,side,,,false,1.39,4.25,239,true,SUP0840
PRD0832,Mozzarella Sticks #832,addon,,,true,1.02,3.37,1029,true,SUP0339
PRD0833,Garlic Knots #833,addon,,,true,1.15,2.84,769,true,SUP0452
PRD0834,Bottled Water #834,side,,,true,0.75,1.66,236,true,SUP0531
PRD0835,Mozzarella Sticks #835,side,,,true,3.86,9.47,1167,true,SUP0685
PRD0836,Mozzarella Sticks #836,dessert,,,false,3.35,7.15,1301,true,SUP0513
PRD0837,Garden Salad #837,side,,,true,3.35,9.43,683,true,SUP0872
PRD0838,Soft Drink #838,side,,,false,3.56,7.37,977,true,SUP0355
PRD0839,Bottled Water #839,addon,,,false,2.79,6.24,799,true,SUP0847
PRD0840,Caesar Salad #840,addon,,,false,3.72,11.10,1368,true,SUP0066
PRD0841,Chicken Wings #841,addon,,,true,3.90,9.59,693,true,SUP0396
PRD0842,Garlic Knots #842,beverage,,,false,1.03,2.52,332,true,SUP0561
PRD0843,Chicken Wings #843,addon,,,false,3.95,14.16,1000,false,SUP0188
PRD0844,Chocolate Brownie #844,beverage,,,false,2.33,8.04,415,true,SUP0919
PRD0845,Caesar Salad #845,addon,,,false,2.01,7.41,1151,true,SUP0634
PRD0846,Chocolate Brownie #846,addon,,,false,3.79,9.83,1170,true,SUP0463
PRD0847,Chicken Wings #847,side,,,true,1.25,2.51,398,true,SUP0596
PRD0848,Garden Salad #848,addon,,,true,3.98,14.53,1353,true,SUP0713
PRD0849,Chocolate Brownie #849,beverage,,,true,2.79,5.90,547,true,SUP0918
PRD0850,Garden Salad #850,side,,,true,0.80,2.81,1201,true,SUP0302
PRD0851,Chocolate Brownie #851,dessert,,,false,1.92,6.56,363,true,SUP0072
PRD0852,Mozzarella Sticks #852,addon,,,true,2.40,6.53,611,true,SUP0064
PRD0853,Chocolate Brownie #853,side,,,false,2.77,7.20,181,true,SUP0992
PRD0854,Garden Salad #854,side,,,false,1.76,3.94,733,true,SUP0055
PRD0855,Garden Salad #855,addon,,,true,3.86,8.94,1127,false,SUP0424
PRD0856,Caesar Salad #856,beverage,,,false,1.47,5.26,505,true,SUP0819
PRD0857,Cheese Breadsticks #857,dessert,,,true,2.65,6.30,1126,true,SUP0191
PRD0858,Soft Drink #858,addon,,,true,2.34,8.05,972,false,SUP0714
PRD0859,Chicken Wings #859,beverage,,,true,2.64,7.71,891,true,SUP0444
PRD0860,Mozzarella Sticks #860,beverage,,,false,0.69,2.53,1248,true,SUP0181
PRD0861,Mozzarella Sticks #861,dessert,,,true,0.67,1.56,1226,true,SUP0599
PRD0862,Garlic Knots #862,beverage,,,false,3.40,10.56,1360,true,SUP0318
PRD0863,Caesar Salad #863,dessert,,,true,3.98,13.97,1039,true,SUP0337
PRD0864,Caesar Salad #864,side,,,true,1.27,4.08,463,true,SUP0554
PRD0865,Soft Drink #865,addon,,,true,0.73,2.42,549,true,SUP0940
PRD0866,Garlic Knots #866,dessert,,,true,3.52,13.04,720,true,SUP0454
PRD0867,Chocolate Brownie #867,addon,,,true,0.89,3.29,812,true,SUP0148
PRD0868,Soft Drink #868,addon,,,true,3.06,11.52,426,false,SUP0935
PRD0869,Chocolate Brownie #869,addon,,,false,2.42,8.46,283,true,SUP0008
PRD0870,Cinnamon Twists #870,dessert,,,false,2.80,6.74,830,true,SUP0773
PRD0871,Mozzarella Sticks #871,addon,,,false,1.27,4.59,384,true,SUP0872
PRD0872,Chocolate Brownie #872,addon,,,false,2.72,9.19,797,true,SUP0544
PRD0873,Mozzarella Sticks #873,addon,,,true,1.19,4.38,571,true,SUP0686
PRD0874,Caesar Salad #874,dessert,,,true,2.38,8.26,166,true,SUP0168
PRD0875,Chicken Wings #875,side,,,false,3.15,11.80,811,true,SUP0421
PRD0876,Soft Drink #876,dessert,,,true,3.93,13.50,1058,true,SUP0301
PRD0877,Cheese Breadsticks #877,side,,,true,1.90,7.11,261,true,SUP0598
PRD0878,Cinnamon Twists #878,beverage,,,false,1.84,5.81,920,true,SUP0895
PRD0879,Mozzarella Sticks #879,addon,,,true,2.59,6.57,1174,true,SUP0920
PRD0880,Chicken Wings #880,addon,,,false,2.20,5.30,485,true,SUP0073
PRD0881,Caesar Salad #881,beverage,,,true,2.36,6.12,1016,false,SUP0676
PRD0882,Cinnamon Twists #882,dessert,,,true,1.26,3.92,1313,true,SUP0694
PRD0883,Chicken Wings #883,dessert,,,false,1.92,3.95,1256,true,SUP0212
PRD0884,Garlic Knots #884,side,,,false,0.86,2.84,621,true,SUP0030
PRD0885,Cheese Breadsticks #885,dessert,,,false,3.00,8.72,889,true,SUP0230
PRD0886,Garden Salad #886,beverage,,,false,1.93,6.02,1242,true,SUP0078
PRD0887,Garlic Knots #887,side,,,false,3.81,10.12,1056,true,SUP0828
PRD0888,Garden Salad #888,beverage,,,true,1.85,3.78,1041,true,SUP0524
PRD0889,Chocolate Brownie #889,side,,,false,3.99,14.64,1003,true,SUP0377
PRD0890,Chocolate Brownie #890,beverage,,,true,1.67,4.83,1372,true,SUP1000
PRD0891,Mozzarella Sticks #891,side,,,true,3.61,9.32,912,true,SUP0728
PRD0892,Cheese Breadsticks #892,addon,,,true,0.81,2.38,706,true,SUP0573
PRD0893,Garden Salad #893,beverage,,,false,3.79,12.29,871,true,SUP0956
PRD0894,Garlic Knots #894,addon,,,true,3.62,12.28,1145,true,SUP0778
PRD0895,Cheese Breadsticks #895,addon,,,false,2.74,5.96,498,true,SUP0853
PRD0896,Mozzarella Sticks #896,addon,,,false,1.46,3.71,538,false,SUP0827
PRD0897,Caesar Salad #897,addon,,,true,2.67,9.02,1068,true,SUP0526
PRD0898,Soft Drink #898,dessert,,,true,1.48,3.11,862,true,SUP0248
PRD0899,Caesar Salad #899,side,,,false,3.23,10.75,705,false,SUP0720
PRD0900,Caesar Salad #900,dessert,,,false,4.00,11.13,165,true,SUP0093
PRD0901,Caesar Salad #901,side,,,false,3.36,12.18,457,true,SUP0586
PRD0902,Mozzarella Sticks #902,side,,,true,2.95,7.39,1364,true,SUP0091
PRD0903,Caesar Salad #903,dessert,,,false,3.66,9.45,296,true,SUP0609
PRD0904,Cheese Breadsticks #904,side,,,true,1.13,2.89,597,true,SUP0515
PRD0905,Mozzarella Sticks #905,addon,,,true,0.65,1.54,1396,true,SUP0181
PRD0906,Chocolate Brownie #906,addon,,,false,2.37,5.11,714,true,SUP0119
PRD0907,Cheese Breadsticks #907,dessert,,,false,0.49,1.13,537,true,SUP0230
PRD0908,Garlic Knots #908,side,,,true,1.44,5.12,453,true,SUP0974
PRD0909,Bottled Water #909,side,,,true,2.40,7.59,1304,true,SUP0423
PRD0910,Chicken Wings #910,beverage,,,true,0.97,2.14,1299,true,SUP0037
PRD0911,Soft Drink #911,dessert,,,false,0.65,1.56,1270,true,SUP0713
PRD0912,Garden Salad #912,side,,,true,1.99,4.53,936,true,SUP0308
PRD0913,Cheese Breadsticks #913,addon,,,false,0.71,2.50,1242,true,SUP0095
PRD0914,Bottled Water #914,side,,,false,3.60,12.33,193,true,SUP0888
PRD0915,Garlic Knots #915,side,,,false,1.26,2.99,629,true,SUP0819
PRD0916,Chicken Wings #916,beverage,,,false,1.95,7.25,1183,true,SUP0401
PRD0917,Mozzarella Sticks #917,side,,,false,3.37,9.76,434,true,SUP0881
PRD0918,Chocolate Brownie #918,dessert,,,true,1.21,4.23,547,true,SUP0027
PRD0919,Garden Salad #919,addon,,,false,3.85,11.21,232,true,SUP0911
PRD0920,Chocolate Brownie #920,side,,,true,3.83,12.91,896,true,SUP0211
PRD0921,Garlic Knots #921,addon,,,false,1.84,5.20,1336,true,SUP0413
PRD0922,Bottled Water #922,addon,,,true,1.83,5.65,400,true,SUP0254
PRD0923,Garden Salad #923,addon,,,true,0.61,1.77,771,true,SUP0010
PRD0924,Garlic Knots #924,addon,,,true,3.52,7.46,1265,true,SUP0256
PRD0925,Caesar Salad #925,dessert,,,true,1.47,5.19,951,true,SUP0548
PRD0926,Chocolate Brownie #926,beverage,,,true,1.43,4.64,1250,true,SUP0897
PRD0927,Caesar Salad #927,dessert,,,false,2.09,6.42,1303,true,SUP0146
PRD0928,Soft Drink #928,beverage,,,false,3.69,12.94,885,true,SUP0346
PRD0929,Chicken Wings #929,beverage,,,false,1.54,5.49,354,true,SUP0978
PRD0930,Cinnamon Twists #930,side,,,true,3.87,14.14,458,true,SUP0241
PRD0931,Cinnamon Twists #931,addon,,,true,2.35,8.56,1121,true,SUP0900
PRD0932,Bottled Water #932,dessert,,,false,0.92,2.25,648,true,SUP0422
PRD0933,Chicken Wings #933,addon,,,false,1.71,4.38,680,true,SUP0756
PRD0934,Chocolate Brownie #934,beverage,,,true,0.75,1.82,386,false,SUP0234
PRD0935,Cheese Breadsticks #935,addon,,,true,1.60,5.76,1104,true,SUP0125
PRD0936,Chicken Wings #936,beverage,,,false,2.25,4.52,671,true,SUP0082
PRD0937,Mozzarella Sticks #937,addon,,,false,1.04,2.29,558,true,SUP0914
PRD0938,Cheese Breadsticks #938,side,,,false,1.89,5.08,911,true,SUP0881
PRD0939,Garden Salad #939,addon,,,false,0.67,1.97,165,true,SUP0350
PRD0940,Mozzarella Sticks #940,beverage,,,false,1.76,4.64,935,true,SUP0253
PRD0941,Cinnamon Twists #941,beverage,,,true,3.73,13.79,594,true,SUP0092
PRD0942,Chicken Wings #942,side,,,true,1.11,3.99,764,true,SUP0347
PRD0943,Bottled Water #943,beverage,,,false,2.83,9.67,592,true,SUP0872
PRD0944,Cheese Breadsticks #944,side,,,true,2.56,7.04,431,true,SUP0154
PRD0945,Garden Salad #945,addon,,,false,3.28,9.34,377,true,SUP0668
PRD0946,Chocolate Brownie #946,dessert,,,true,1.81,5.34,233,true,SUP0333
PRD0947,Chocolate Brownie #947,side,,,false,3.93,11.99,1358,true,SUP0417
PRD0948,Mozzarella Sticks #948,side,,,false,2.36,5.01,651,true,SUP0772
PRD0949,Garlic Knots #949,dessert,,,false,1.39,4.10,677,true,SUP0764
PRD0950,Chocolate Brownie #950,addon,,,false,0.52,1.69,1117,true,SUP0339
PRD0951,Bottled Water #951,beverage,,,true,3.55,7.90,1336,true,SUP0262
PRD0952,Chicken Wings #952,addon,,,false,1.94,5.03,293,true,SUP0770
PRD0953,Chocolate Brownie #953,beverage,,,false,3.44,7.69,1145,false,SUP0013
PRD0954,Cheese Breadsticks #954,addon,,,true,3.88,12.95,256,true,SUP0458
PRD0955,Garden Salad #955,beverage,,,true,1.50,4.57,773,true,SUP0240
PRD0956,Mozzarella Sticks #956,side,,,true,3.34,10.95,452,true,SUP0932
PRD0957,Soft Drink #957,addon,,,true,2.99,9.66,214,false,SUP0456
PRD0958,Garlic Knots #958,addon,,,false,2.40,8.89,1395,true,SUP0672
PRD0959,Mozzarella Sticks #959,addon,,,true,1.86,3.97,203,true,SUP0895
PRD0960,Bottled Water #960,beverage,,,true,2.41,5.22,710,true,SUP0723
PRD0961,Garden Salad #961,beverage,,,true,2.97,10.07,1229,true,SUP0219
PRD0962,Chocolate Brownie #962,dessert,,,true,2.83,9.78,950,true,SUP0588
PRD0963,Soft Drink #963,side,,,false,2.77,5.79,787,true,SUP0653
PRD0964,Chocolate Brownie #964,addon,,,true,0.75,1.60,386,true,SUP0747
PRD0965,Cheese Breadsticks #965,addon,,,true,3.86,12.40,1337,true,SUP0955
PRD0966,Garlic Knots #966,addon,,,true,3.02,6.70,364,false,SUP0956
PRD0967,Cinnamon Twists #967,beverage,,,false,1.32,4.32,331,true,SUP0877
PRD0968,Soft Drink #968,dessert,,,false,0.62,1.88,741,true,SUP0786
PRD0969,Chicken Wings #969,addon,,,true,1.17,3.87,1177,true,SUP0879
PRD0970,Mozzarella Sticks #970,dessert,,,true,1.27,4.82,718,true,SUP0859
PRD0971,Chocolate Brownie #971,addon,,,true,0.42,1.19,367,true,SUP0349
PRD0972,Garden Salad #972,dessert,,,false,1.60,3.48,1256,true,SUP0564
PRD0973,Caesar Salad #973,dessert,,,true,1.86,5.64,1378,true,SUP0416
PRD0974,Cinnamon Twists #974,side,,,true,0.93,2.59,536,true,SUP0221
PRD0975,Bottled Water #975,beverage,,,false,2.05,5.62,1204,true,SUP0112
PRD0976,Garlic Knots #976,side,,,false,1.08,4.09,1335,true,SUP0022
PRD0977,Chocolate Brownie #977,side,,,true,3.32,9.55,1200,true,SUP0770
PRD0978,Cinnamon Twists #978,addon,,,false,3.11,11.46,194,true,SUP0861
PRD0979,Garlic Knots #979,dessert,,,false,1.38,3.44,1011,true,SUP0312
PRD0980,Soft Drink #980,addon,,,false,3.51,12.94,959,true,SUP0873
PRD0981,Chocolate Brownie #981,beverage,,,false,2.82,7.01,768,true,SUP0438
PRD0982,Chocolate Brownie #982,addon,,,true,1.70,4.24,1164,true,SUP0106
PRD0983,Chocolate Brownie #983,beverage,,,false,2.19,6.67,202,true,SUP0342
PRD0984,Caesar Salad #984,dessert,,,false,0.62,1.73,1372,true,SUP0232
PRD0985,Garlic Knots #985,dessert,,,true,0.85,2.84,643,true,SUP0976
PRD0986,Mozzarella Sticks #986,addon,,,true,1.20,2.43,187,true,SUP0473
PRD0987,Chicken Wings #987,side,,,false,3.04,7.31,1174,true,SUP0663
PRD0988,Caesar Salad #988,beverage,,,false,2.07,6.93,376,true,SUP0572
PRD0989,Garden Salad #989,addon,,,true,3.14,9.52,246,true,SUP0367
PRD0990,Garden Salad #990,addon,,,true,3.00,10.16,547,true,SUP0505
PRD0991,Cinnamon Twists #991,dessert,,,false,1.18,2.91,846,true,SUP0164
PRD0992,Soft Drink #992,dessert,,,true,2.08,7.49,568,true,SUP0181
PRD0993,Caesar Salad #993,beverage,,,false,3.10,7.37,589,true,SUP0845
PRD0994,Garlic Knots #994,side,,,false,2.36,7.19,545,true,SUP0918
PRD0995,Garlic Knots #995,dessert,,,false,3.08,6.21,597,true,SUP0202
PRD0996,Cheese Breadsticks #996,dessert,,,true,2.32,6.17,288,true,SUP0662
PRD0997,Chocolate Brownie #997,side,,,false,1.37,3.28,1192,true,SUP0658
PRD0998,Mozzarella Sticks #998,side,,,true,2.12,5.84,1226,false,SUP0669
PRD0999,Cinnamon Twists #999,beverage,,,false,1.73,5.66,415,true,SUP0502
PRD1000,Soft Drink #1000,dessert,,,false,2.07,6.63,181,true,SUP0731
