sale_id,order_id,store_id,customer_id,sale_ts,sale_channel,gross_amount,discount_amount,tax_amount,net_amount,items_count,is_member_sale,business_date
SAL0617,ORD0617,STR0273,CUS0764,2024-03-19 07:42:31,delivery_partner,26.80,0.00,2.21,33.00,4,true,2024-03-19
SAL0618,ORD0618,STR0908,CUS0426,2026-04-11 11:38:46,web,54.15,8.12,4.47,50.49,1,true,2026-04-11
SAL0619,ORD0619,STR0390,CUS0754,2026-02-07 18:31:05,delivery_partner,82.66,8.27,6.82,85.20,1,true,2026-02-07
SAL0620,ORD0620,STR0158,CUS0639,2024-01-05 18:47:15,web,94.29,0.00,7.78,106.06,4,true,2024-01-05
SAL0621,ORD0621,STR0929,CUS0094,2026-06-04 18:21:23,in_store,40.47,2.02,3.34,41.78,3,true,2026-06-04
SAL0622,ORD0622,STR0356,CUS0700,2026-06-23 09:07:31,phone,68.38,0.00,5.64,74.02,4,true,2026-06-23
SAL0623,ORD0623,STR0473,CUS0856,2025-07-19 03:10:39,phone,55.75,8.36,4.60,51.98,4,true,2025-07-19
SAL0624,ORD0624,STR0169,CUS0486,2024-08-04 13:25:46,web,49.12,7.37,4.05,49.79,4,true,2024-08-04
SAL0625,ORD0625,STR0179,CUS0932,2025-06-06 19:09:42,phone,85.81,0.00,7.08,92.89,1,true,2025-06-06
SAL0626,ORD0626,STR0982,CUS0190,2026-01-08 01:50:39,web,31.41,3.14,2.59,30.86,3,true,2026-01-08
SAL0627,ORD0627,STR0013,CUS0641,2025-01-19 11:00:53,in_store,47.41,0.00,3.91,51.32,3,true,2025-01-19
SAL0628,ORD0628,STR0801,CUS0258,2025-10-27 02:58:50,mobile_app,20.92,1.05,1.73,25.59,4,true,2025-10-27
SAL0629,ORD0629,STR0578,CUS0196,2024-01-18 07:41:42,web,85.77,8.58,7.08,88.26,3,true,2024-01-18
SAL0630,ORD0630,STR0415,CUS0186,2026-01-20 09:16:10,web,9.13,0.00,0.75,13.88,3,true,2026-01-20
SAL0631,ORD0631,STR0140,CUS0738,2024-09-21 03:38:57,in_store,51.46,0.00,4.25,55.70,2,true,2024-09-21
SAL0632,ORD0632,STR0071,CUS0410,2025-03-20 04:02:58,web,34.42,5.16,2.84,32.10,1,true,2025-03-20
SAL0633,ORD0633,STR0967,CUS0935,2025-07-16 18:49:33,web,9.68,1.45,0.80,13.02,1,true,2025-07-16
SAL0634,ORD0634,STR0073,CUS0308,2025-02-25 18:21:43,phone,78.29,7.83,6.46,76.92,1,true,2025-02-25
SAL0635,ORD0635,STR0035,CUS0412,2024-07-27 03:08:21,delivery_partner,28.37,0.00,2.34,30.71,3,true,2024-07-27
SAL0636,ORD0636,STR0308,CUS0792,2026-03-05 05:42:26,mobile_app,24.48,2.45,2.02,28.04,1,true,2026-03-05
SAL0637,ORD0637,STR0260,CUS0552,2025-08-31 18:17:24,mobile_app,8.52,0.00,0.70,13.21,2,true,2025-08-31
SAL0638,ORD0638,STR0108,CUS0715,2026-01-26 18:07:24,delivery_partner,24.66,1.23,2.03,29.45,4,true,2026-01-26
SAL0639,ORD0639,STR0690,CUS0555,2025-02-12 12:26:07,mobile_app,25.49,0.00,2.10,31.58,3,true,2025-02-12
SAL0640,ORD0640,STR0407,CUS0997,2024-06-10 20:58:14,phone,44.70,0.00,3.69,48.39,3,true,2024-06-10
SAL0641,ORD0641,STR0620,CUS0624,2026-01-25 20:03:15,web,51.99,2.60,4.29,53.68,3,true,2026-01-25
SAL0642,ORD0642,STR0552,CUS0489,2026-03-05 21:10:14,in_store,45.05,2.25,3.72,46.51,2,true,2026-03-05
SAL0643,ORD0643,STR0415,CUS0639,2025-05-28 00:25:22,in_store,57.97,5.80,4.78,56.96,3,true,2025-05-28
SAL0644,ORD0644,STR0311,CUS0660,2026-01-07 20:47:05,phone,15.26,2.29,1.26,14.23,1,true,2026-01-07
SAL0645,ORD0645,STR0301,CUS0331,2025-05-09 09:39:12,web,85.90,4.29,7.09,92.68,2,true,2025-05-09
SAL0646,ORD0646,STR0789,CUS0534,2025-06-15 09:49:11,web,56.03,0.00,4.62,64.65,3,true,2025-06-15
SAL0647,ORD0647,STR0883,CUS0383,2025-10-05 18:03:54,phone,88.81,4.44,7.33,91.69,2,true,2025-10-05
SAL0648,ORD0648,STR0998,CUS0085,2024-04-20 12:30:13,web,45.04,2.25,3.72,46.51,1,true,2024-04-20
SAL0649,ORD0649,STR0837,CUS0353,2025-08-18 00:20:36,mobile_app,42.88,4.29,3.54,46.12,3,true,2025-08-18
SAL0650,ORD0650,STR0842,CUS0059,2025-07-25 03:41:05,mobile_app,93.88,0.00,7.74,105.61,3,true,2025-07-25
SAL0651,ORD0651,STR0408,CUS0261,2025-01-05 07:16:02,in_store,44.75,0.00,3.69,48.44,4,true,2025-01-05
SAL0652,ORD0652,STR0410,CUS0041,2025-09-16 13:22:58,web,57.08,0.00,4.71,61.79,2,true,2025-09-16
SAL0653,ORD0653,STR0712,CUS0337,2026-04-17 05:11:37,delivery_partner,53.30,0.00,4.40,61.69,1,true,2026-04-17
SAL0654,ORD0654,STR0596,CUS0270,2025-01-22 03:16:34,phone,39.12,0.00,3.23,42.34,1,true,2025-01-22
SAL0655,ORD0655,STR0169,CUS0703,2026-02-18 16:41:45,phone,72.84,3.64,6.01,75.21,2,true,2026-02-18
SAL0656,ORD0656,STR0265,CUS0213,2026-02-16 01:12:51,mobile_app,87.70,0.00,7.24,98.93,2,true,2026-02-16
SAL0657,ORD0657,STR0865,CUS0156,2026-04-14 10:19:48,in_store,11.41,0.00,0.94,12.36,1,true,2026-04-14
SAL0658,ORD0658,STR0409,CUS0429,2025-09-28 05:37:39,in_store,48.58,0.00,4.01,52.59,1,true,2025-09-28
SAL0659,ORD0659,STR0416,CUS0845,2025-02-03 07:14:25,delivery_partner,87.95,0.00,7.26,99.19,3,true,2025-02-03
SAL0660,ORD0660,STR0498,CUS0712,2025-10-05 10:35:43,in_store,20.85,3.13,1.72,19.44,1,true,2025-10-05
SAL0661,ORD0661,STR0363,CUS0166,2024-04-07 07:30:23,in_store,21.41,2.14,1.77,21.03,4,true,2024-04-07
SAL0662,ORD0662,STR0208,CUS0378,2025-12-10 11:44:59,delivery_partner,93.28,4.66,7.70,96.31,1,true,2025-12-10
SAL0663,ORD0663,STR0405,CUS0886,2025-09-04 23:24:59,mobile_app,22.55,0.00,1.86,24.41,1,true,2025-09-04
SAL0664,ORD0664,STR0840,CUS0113,2024-03-16 14:24:01,mobile_app,84.80,4.24,7.00,87.55,3,true,2024-03-16
SAL0665,ORD0665,STR0021,CUS0406,2026-04-17 23:51:51,web,94.18,0.00,7.77,105.94,3,true,2026-04-17
SAL0666,ORD0666,STR0332,CUS0762,2024-01-16 03:18:47,delivery_partner,74.04,0.00,6.11,84.14,4,true,2024-01-16
SAL0667,ORD0667,STR0119,CUS0228,2025-05-10 15:49:09,phone,31.73,1.59,2.62,32.76,1,true,2025-05-10
SAL0668,ORD0668,STR0502,CUS0858,2025-03-21 17:40:14,in_store,81.05,12.16,6.69,75.58,1,true,2025-03-21
SAL0669,ORD0669,STR0306,CUS0108,2024-06-14 16:35:15,web,56.82,8.52,4.69,56.97,2,true,2024-06-14
SAL0670,ORD0670,STR0574,CUS0592,2024-10-17 20:15:54,delivery_partner,70.48,0.00,5.81,80.28,4,true,2024-10-17
SAL0671,ORD0671,STR0542,CUS0456,2025-09-03 00:47:24,phone,78.66,0.00,6.49,85.15,2,true,2025-09-03
SAL0672,ORD0672,STR0424,CUS0797,2024-12-01 00:28:18,web,88.17,0.00,7.27,99.43,2,true,2024-12-01
SAL0673,ORD0673,STR0615,CUS0674,2026-05-30 17:15:31,in_store,30.84,4.63,2.54,28.76,3,true,2026-05-30
SAL0674,ORD0674,STR0133,CUS0357,2025-05-14 21:17:10,web,58.17,0.00,4.80,62.97,4,true,2025-05-14
SAL0675,ORD0675,STR0279,CUS0374,2026-06-03 16:05:02,mobile_app,13.05,1.31,1.08,16.81,1,true,2026-06-03
SAL0676,ORD0676,STR0695,CUS0370,2026-07-01 20:05:53,in_store,30.60,0.00,2.52,33.13,3,true,2026-07-01
SAL0677,ORD0677,STR0039,CUS0141,2024-11-14 12:44:30,delivery_partner,65.96,3.30,5.44,68.11,4,true,2024-11-14
SAL0678,ORD0678,STR0651,CUS0764,2025-10-29 13:59:54,web,89.99,0.00,7.42,97.42,1,true,2025-10-29
SAL0679,ORD0679,STR0418,CUS0294,2026-04-21 06:20:08,delivery_partner,49.02,0.00,4.04,53.07,1,true,2026-04-21
SAL0680,ORD0680,STR0565,CUS0292,2025-11-01 19:39:48,web,23.25,0.00,1.92,29.16,2,true,2025-11-01
SAL0681,ORD0681,STR0393,CUS0530,2024-08-09 05:19:20,phone,61.71,9.26,5.09,57.54,4,true,2024-08-09
SAL0682,ORD0682,STR0291,CUS0273,2024-05-27 07:59:30,in_store,9.54,0.48,0.79,9.85,4,true,2024-05-27
SAL0683,ORD0683,STR0148,CUS0750,2024-12-02 15:53:38,mobile_app,73.60,3.68,6.07,79.99,1,true,2024-12-02
SAL0684,ORD0684,STR0529,CUS0696,2026-02-04 08:42:05,phone,37.09,3.71,3.06,36.45,3,true,2026-02-04
SAL0685,ORD0685,STR0576,CUS0970,2026-06-13 18:40:56,web,15.19,2.28,1.25,18.15,3,true,2026-06-13
SAL0686,ORD0686,STR0495,CUS0476,2024-02-06 09:06:34,web,53.33,8.00,4.40,53.72,4,true,2024-02-06
SAL0687,ORD0687,STR0474,CUS0133,2025-01-21 14:43:36,web,37.83,1.89,3.12,43.05,2,true,2025-01-21
SAL0688,ORD0688,STR0572,CUS0222,2024-12-30 04:42:24,mobile_app,74.35,0.00,6.13,80.48,4,true,2024-12-30
SAL0689,ORD0689,STR0804,CUS0893,2024-11-19 20:07:02,delivery_partner,26.35,3.95,2.17,24.57,4,true,2024-11-19
SAL0690,ORD0690,STR0974,CUS0917,2024-12-26 13:24:17,in_store,14.20,0.71,1.17,14.67,1,true,2024-12-26
SAL0691,ORD0691,STR0950,CUS0373,2024-02-16 17:54:52,delivery_partner,12.89,0.00,1.06,17.94,3,true,2024-02-16
SAL0692,ORD0692,STR0323,CUS0555,2024-09-14 08:27:21,phone,58.88,0.00,4.86,63.74,2,true,2024-09-14
SAL0693,ORD0693,STR0124,CUS0924,2024-01-31 19:12:48,web,26.83,0.00,2.21,29.04,2,true,2024-01-31
SAL0694,ORD0694,STR0595,CUS0838,2026-07-01 21:58:37,phone,79.34,0.00,6.55,85.88,4,true,2026-07-01
SAL0695,ORD0695,STR0714,CUS0419,2024-01-31 23:43:28,delivery_partner,88.31,4.42,7.29,95.17,2,true,2024-01-31
SAL0696,ORD0696,STR0402,CUS0540,2025-08-03 14:29:26,delivery_partner,66.35,0.00,5.47,71.82,3,true,2025-08-03
SAL0697,ORD0697,STR0536,CUS0400,2025-06-30 15:07:04,web,39.86,0.00,3.29,47.14,1,true,2025-06-30
SAL0698,ORD0698,STR0507,CUS0180,2026-02-06 06:22:11,in_store,15.52,0.00,1.28,16.80,3,true,2026-02-06
SAL0699,ORD0699,STR0418,CUS0725,2025-11-16 18:02:37,delivery_partner,32.30,0.00,2.66,38.96,2,true,2025-11-16
SAL0700,ORD0700,STR0628,CUS0060,2025-07-06 06:18:20,phone,52.30,0.00,4.31,56.62,4,true,2025-07-06
SAL0701,ORD0701,STR0461,CUS0561,2024-04-27 22:50:54,web,23.80,3.57,1.96,22.19,1,true,2024-04-27
SAL0702,ORD0702,STR0903,CUS0468,2026-02-14 02:22:43,delivery_partner,27.18,0.00,2.24,29.42,4,true,2026-02-14
SAL0703,ORD0703,STR0393,CUS0530,2024-11-27 10:34:16,phone,73.63,0.00,6.07,79.71,4,true,2024-11-27
SAL0704,ORD0704,STR0360,CUS0655,2024-11-13 08:46:29,mobile_app,25.41,1.27,2.10,26.23,1,true,2024-11-13
SAL0705,ORD0705,STR0064,CUS0223,2025-11-06 04:38:38,delivery_partner,38.98,1.95,3.22,40.24,2,true,2025-11-06
SAL0706,ORD0706,STR0815,CUS0645,2025-08-26 15:51:40,delivery_partner,59.05,8.86,4.87,55.06,2,true,2025-08-26
SAL0707,ORD0707,STR0225,CUS0502,2024-02-14 15:46:32,phone,69.98,7.00,5.77,68.76,2,true,2024-02-14
SAL0708,ORD0708,STR0106,CUS0954,2025-02-21 04:12:57,web,63.47,6.35,5.24,62.36,1,true,2025-02-21
SAL0709,ORD0709,STR0545,CUS0419,2025-12-27 12:14:16,in_store,62.29,3.11,5.14,64.32,2,true,2025-12-27
SAL0710,ORD0710,STR0081,CUS0406,2024-06-03 08:21:30,web,90.45,0.00,7.46,97.91,4,true,2024-06-03
SAL0711,ORD0711,STR0610,CUS0826,2026-04-26 23:22:04,delivery_partner,53.34,5.33,4.40,56.40,4,true,2026-04-26
SAL0712,ORD0712,STR0382,CUS0089,2026-05-12 04:47:41,delivery_partner,10.39,1.56,0.86,13.68,1,true,2026-05-12
SAL0713,ORD0713,STR0607,CUS0130,2025-12-10 01:31:45,in_store,71.44,3.57,5.89,73.77,4,true,2025-12-10
SAL0714,ORD0714,STR0365,CUS0120,2025-09-22 23:12:59,web,24.19,0.00,2.00,26.19,3,true,2025-09-22
SAL0715,ORD0715,STR0414,CUS0099,2026-01-18 06:07:08,delivery_partner,8.91,0.00,0.74,9.65,2,true,2026-01-18
SAL0716,ORD0716,STR0898,CUS0416,2026-05-07 09:55:12,phone,71.90,0.00,5.93,77.83,4,true,2026-05-07
SAL0717,ORD0717,STR0086,CUS0459,2026-06-23 09:28:07,in_store,68.24,10.24,5.63,63.64,3,true,2026-06-23
SAL0718,ORD0718,STR0108,CUS0724,2024-02-20 07:16:04,mobile_app,76.01,3.80,6.27,78.48,2,true,2024-02-20
SAL0719,ORD0719,STR0124,CUS0144,2024-10-08 10:00:52,in_store,78.20,0.00,6.45,84.65,3,true,2024-10-08
SAL0720,ORD0720,STR0578,CUS0628,2024-04-05 18:24:55,mobile_app,70.02,0.00,5.78,79.78,2,true,2024-04-05
SAL0721,ORD0721,STR0794,CUS0141,2024-05-02 11:04:34,in_store,64.20,0.00,5.30,69.50,3,true,2024-05-02
SAL0722,ORD0722,STR0833,CUS0790,2024-04-13 21:57:06,in_store,53.68,2.68,4.43,55.42,3,true,2024-04-13
SAL0723,ORD0723,STR0017,CUS0893,2024-04-13 20:13:07,delivery_partner,51.06,0.00,4.21,59.26,3,true,2024-04-13
SAL0724,ORD0724,STR0309,CUS0328,2025-04-03 21:00:01,delivery_partner,24.49,0.00,2.02,30.50,2,true,2025-04-03
SAL0725,ORD0725,STR0300,CUS0368,2025-11-19 21:06:28,delivery_partner,58.47,0.00,4.82,63.30,3,true,2025-11-19
SAL0726,ORD0726,STR0821,CUS0867,2024-02-03 12:42:52,web,68.25,3.41,5.63,74.45,1,true,2024-02-03
SAL0727,ORD0727,STR0570,CUS0666,2025-08-20 18:26:28,phone,62.80,0.00,5.18,67.99,1,true,2025-08-20
SAL0728,ORD0728,STR0114,CUS0707,2024-10-21 15:19:29,web,84.36,0.00,6.96,95.31,4,true,2024-10-21
SAL0729,ORD0729,STR0666,CUS0567,2024-01-14 06:38:59,mobile_app,80.27,4.01,6.62,86.87,2,true,2024-01-14
SAL0730,ORD0730,STR0747,CUS0257,2025-06-22 22:59:28,delivery_partner,32.10,0.00,2.65,38.74,3,true,2025-06-22
SAL0731,ORD0731,STR0738,CUS0455,2026-01-21 08:56:49,in_store,19.28,1.93,1.59,18.94,4,true,2026-01-21
SAL0732,ORD0732,STR0896,CUS0445,2026-01-23 14:21:42,web,23.39,3.51,1.93,25.80,3,true,2026-01-23
SAL0733,ORD0733,STR0278,CUS0924,2025-06-29 09:44:26,delivery_partner,11.33,0.00,0.93,16.25,2,true,2025-06-29
SAL0734,ORD0734,STR0855,CUS0751,2024-01-13 09:36:01,delivery_partner,24.73,3.71,2.04,27.05,2,true,2024-01-13
SAL0735,ORD0735,STR0744,CUS0855,2026-01-31 10:47:43,in_store,67.41,6.74,5.56,66.23,3,true,2026-01-31
SAL0736,ORD0736,STR0897,CUS0456,2025-06-21 14:42:39,phone,78.58,3.93,6.48,81.13,4,true,2025-06-21
SAL0737,ORD0737,STR0265,CUS0705,2026-05-28 19:53:54,mobile_app,18.92,1.89,1.56,18.59,2,true,2026-05-28
SAL0738,ORD0738,STR0522,CUS0990,2024-10-28 10:42:18,phone,86.11,0.00,7.10,93.22,2,true,2024-10-28
SAL0739,ORD0739,STR0997,CUS0981,2024-10-09 23:30:32,mobile_app,30.76,3.08,2.54,30.22,3,true,2024-10-09
SAL0740,ORD0740,STR0261,CUS0531,2026-02-03 20:43:41,in_store,27.12,1.36,2.24,28.00,4,true,2026-02-03
SAL0741,ORD0741,STR0903,CUS0541,2026-02-06 21:39:37,mobile_app,71.36,0.00,5.89,77.25,1,true,2026-02-06
SAL0742,ORD0742,STR0910,CUS0700,2024-09-06 03:04:29,in_store,10.92,0.00,0.90,11.82,2,true,2024-09-06
SAL0743,ORD0743,STR0678,CUS0220,2025-03-13 04:58:28,in_store,24.33,3.65,2.01,22.69,3,true,2025-03-13
SAL0744,ORD0744,STR0216,CUS0656,2026-05-09 10:03:35,web,87.98,0.00,7.26,99.23,4,true,2026-05-09
SAL0745,ORD0745,STR0129,CUS0056,2024-05-30 23:32:44,mobile_app,28.87,1.44,2.38,29.81,4,true,2024-05-30
SAL0746,ORD0746,STR0774,CUS0656,2024-10-20 12:09:21,web,52.17,0.00,4.30,60.47,2,true,2024-10-20
SAL0747,ORD0747,STR0492,CUS0591,2026-04-22 07:28:24,web,82.13,0.00,6.78,88.90,4,true,2026-04-22
SAL0748,ORD0748,STR0821,CUS0301,2025-05-04 23:17:01,web,29.54,1.48,2.44,30.50,1,true,2025-05-04
SAL0749,ORD0749,STR0874,CUS0504,2025-05-05 01:15:11,web,83.84,0.00,6.92,90.75,3,true,2025-05-05
SAL0750,ORD0750,STR0538,CUS0557,2025-09-04 05:28:54,mobile_app,90.67,0.00,7.48,102.15,2,true,2025-09-04
SAL0751,ORD0751,STR0525,CUS0812,2024-02-24 05:15:00,in_store,16.47,0.00,1.36,17.83,1,true,2024-02-24
SAL0752,ORD0752,STR0177,CUS0523,2025-04-04 02:33:50,mobile_app,47.70,7.15,3.94,48.47,3,true,2025-04-04
SAL0753,ORD0753,STR0073,CUS0117,2025-02-09 05:54:54,mobile_app,40.30,2.01,3.32,41.61,2,true,2025-02-09
SAL0754,ORD0754,STR0951,CUS0186,2025-10-21 02:32:44,web,92.92,4.65,7.67,99.93,4,true,2025-10-21
SAL0755,ORD0755,STR0206,CUS0104,2026-03-09 00:41:12,web,89.43,8.94,7.38,91.86,4,true,2026-03-09
SAL0756,ORD0756,STR0616,CUS0683,2025-05-20 12:33:33,web,17.45,0.00,1.44,22.88,3,true,2025-05-20
SAL0757,ORD0757,STR0054,CUS0867,2026-07-11 23:05:03,web,50.36,5.04,4.16,49.48,1,true,2026-07-11
SAL0758,ORD0758,STR0839,CUS0758,2025-07-19 20:04:34,mobile_app,15.29,1.53,1.26,15.02,2,true,2025-07-19
SAL0759,ORD0759,STR0944,CUS0793,2025-04-09 02:03:34,in_store,35.17,1.76,2.90,36.31,1,true,2025-04-09
SAL0760,ORD0760,STR0596,CUS0394,2024-11-14 07:22:05,delivery_partner,21.03,2.10,1.73,24.65,3,true,2024-11-14
SAL0761,ORD0761,STR0230,CUS0610,2026-01-05 19:05:29,web,63.61,6.36,5.25,66.49,4,true,2026-01-05
SAL0762,ORD0762,STR0779,CUS0087,2024-05-05 00:33:29,mobile_app,67.89,3.39,5.60,74.09,1,true,2024-05-05
SAL0763,ORD0763,STR0798,CUS0270,2025-11-27 07:12:06,mobile_app,80.54,0.00,6.64,91.17,1,true,2025-11-27
SAL0764,ORD0764,STR0545,CUS0065,2024-05-14 22:55:08,mobile_app,61.69,0.00,5.09,66.78,4,true,2024-05-14
SAL0765,ORD0765,STR0771,CUS0404,2026-07-25 18:52:42,in_store,51.88,2.59,4.28,53.56,4,true,2026-07-25
SAL0766,ORD0766,STR0352,CUS0117,2024-12-20 23:02:04,delivery_partner,56.38,0.00,4.65,65.02,2,true,2024-12-20
SAL0767,ORD0767,STR0067,CUS0592,2026-06-24 22:30:50,delivery_partner,58.73,8.81,4.84,58.75,4,true,2026-06-24
SAL0768,ORD0768,STR0673,CUS0327,2024-07-07 21:30:46,in_store,87.62,0.00,7.23,94.85,1,true,2024-07-07
SAL0769,ORD0769,STR0135,CUS0319,2024-08-08 16:56:02,web,10.48,0.00,0.86,11.34,1,true,2024-08-08
SAL0770,ORD0770,STR0337,CUS0697,2026-02-18 07:25:09,phone,64.53,0.00,5.32,69.85,3,true,2026-02-18
SAL0771,ORD0771,STR0242,CUS0762,2025-06-21 07:13:25,web,27.47,2.75,2.27,26.99,2,true,2025-06-21
SAL0772,ORD0772,STR0662,CUS0319,2026-06-24 01:10:57,web,42.98,0.00,3.55,50.51,4,true,2026-06-24
SAL0773,ORD0773,STR0368,CUS0642,2025-02-07 12:54:56,delivery_partner,58.02,8.70,4.79,58.09,2,true,2025-02-07
SAL0774,ORD0774,STR0893,CUS0794,2024-12-20 11:23:05,web,12.58,1.26,1.04,12.35,1,true,2024-12-20
SAL0775,ORD0775,STR0055,CUS0861,2025-02-21 12:26:26,phone,72.15,0.00,5.95,78.10,4,true,2025-02-21
SAL0776,ORD0776,STR0019,CUS0614,2024-11-27 02:25:16,web,66.36,3.32,5.47,72.50,3,true,2024-11-27
SAL0777,ORD0777,STR0541,CUS0669,2024-09-03 22:34:24,web,57.46,5.75,4.74,60.44,2,true,2024-09-03
SAL0778,ORD0778,STR0638,CUS0971,2024-05-02 14:01:33,mobile_app,32.58,3.26,2.69,36.00,2,true,2024-05-02
SAL0779,ORD0779,STR0083,CUS0180,2024-08-19 04:46:49,web,57.55,5.75,4.75,56.54,3,true,2024-08-19
SAL0780,ORD0780,STR0512,CUS0776,2024-03-07 02:52:47,mobile_app,20.72,0.00,1.71,22.43,3,true,2024-03-07
SAL0781,ORD0781,STR0987,CUS0730,2024-11-22 03:40:14,in_store,17.65,1.76,1.46,17.34,4,true,2024-11-22
SAL0782,ORD0782,STR0725,CUS0060,2025-05-12 22:32:00,in_store,85.90,4.29,7.09,88.69,3,true,2025-05-12
SAL0783,ORD0783,STR0510,CUS0287,2025-08-03 21:39:16,delivery_partner,50.88,0.00,4.20,55.08,1,true,2025-08-03
SAL0784,ORD0784,STR0121,CUS0422,2025-02-18 23:31:11,delivery_partner,61.06,6.11,5.04,63.98,3,true,2025-02-18
SAL0785,ORD0785,STR0740,CUS0415,2024-03-09 21:47:09,mobile_app,78.13,7.81,6.45,80.76,3,true,2024-03-09
SAL0786,ORD0786,STR0451,CUS0804,2026-03-29 13:23:45,web,28.08,2.81,2.32,27.59,3,true,2026-03-29
SAL0787,ORD0787,STR0628,CUS0221,2024-11-21 08:04:10,phone,63.80,0.00,5.26,69.07,1,true,2024-11-21
SAL0788,ORD0788,STR0214,CUS0577,2024-07-14 21:26:52,in_store,29.57,2.96,2.44,29.05,2,true,2024-07-14
SAL0789,ORD0789,STR0115,CUS0407,2025-07-30 21:13:40,mobile_app,84.47,0.00,6.97,95.43,1,true,2025-07-30
SAL0790,ORD0790,STR0403,CUS0886,2026-04-11 12:27:32,mobile_app,72.08,0.00,5.95,78.02,2,true,2026-04-11
SAL0791,ORD0791,STR0564,CUS0075,2025-11-04 10:58:17,delivery_partner,84.59,0.00,6.98,91.57,1,true,2025-11-04
SAL0792,ORD0792,STR0707,CUS0120,2024-08-16 01:10:26,web,80.80,0.00,6.67,87.46,1,true,2024-08-16
SAL0793,ORD0793,STR0227,CUS0400,2025-08-22 03:32:40,phone,41.99,6.30,3.46,39.16,2,true,2025-08-22
SAL0794,ORD0794,STR0214,CUS0117,2024-08-10 09:55:51,phone,84.96,0.00,7.01,91.96,4,true,2024-08-10
SAL0795,ORD0795,STR0774,CUS0992,2024-10-11 17:40:49,in_store,28.09,2.81,2.32,27.60,1,true,2024-10-11
SAL0796,ORD0796,STR0191,CUS0835,2024-02-17 23:18:11,delivery_partner,46.80,7.02,3.86,47.63,4,true,2024-02-17
SAL0797,ORD0797,STR0938,CUS0048,2024-05-24 01:20:03,phone,25.48,1.27,2.10,26.30,1,true,2024-05-24
SAL0798,ORD0798,STR0955,CUS0832,2024-12-04 13:28:06,mobile_app,62.79,0.00,5.18,71.96,1,true,2024-12-04
SAL0799,ORD0799,STR0615,CUS0184,2024-07-21 00:44:40,delivery_partner,19.29,0.00,1.59,20.88,4,true,2024-07-21
SAL0800,ORD0800,STR0015,CUS0455,2025-03-20 07:38:41,mobile_app,84.76,12.71,6.99,83.03,1,true,2025-03-20
SAL0801,ORD0801,STR0742,CUS0947,2026-01-04 08:06:34,web,60.37,0.00,4.98,65.35,3,true,2026-01-04
SAL0802,ORD0802,STR0138,CUS0552,2024-11-01 06:38:56,mobile_app,58.44,5.84,4.82,61.41,3,true,2024-11-01
SAL0803,ORD0803,STR0792,CUS0152,2025-11-03 10:14:53,phone,15.62,1.56,1.29,15.34,1,true,2025-11-03
SAL0804,ORD0804,STR0702,CUS0732,2024-12-05 03:31:45,delivery_partner,25.20,1.26,2.08,26.02,2,true,2024-12-05
SAL0805,ORD0805,STR0854,CUS0786,2024-11-05 01:03:57,mobile_app,14.10,0.00,1.16,19.26,2,true,2024-11-05
SAL0806,ORD0806,STR0079,CUS0424,2026-07-30 10:54:17,web,85.32,12.80,7.04,83.55,3,true,2026-07-30
SAL0807,ORD0807,STR0518,CUS0111,2024-06-22 02:06:15,in_store,9.02,1.35,0.74,8.41,2,true,2024-06-22
SAL0808,ORD0808,STR0678,CUS0296,2024-08-23 02:26:08,delivery_partner,24.04,0.00,1.98,30.02,2,true,2024-08-23
SAL0809,ORD0809,STR0517,CUS0762,2026-06-19 10:25:42,web,70.10,7.01,5.78,72.87,1,true,2026-06-19
SAL0810,ORD0810,STR0043,CUS0151,2024-04-10 03:29:08,in_store,94.63,9.46,7.81,92.97,4,true,2024-04-10
SAL0811,ORD0811,STR0941,CUS0077,2024-01-12 11:41:31,phone,27.98,4.20,2.31,26.09,2,true,2024-01-12
SAL0812,ORD0812,STR0904,CUS0917,2026-02-12 12:14:02,mobile_app,53.14,0.00,4.38,61.51,4,true,2026-02-12
SAL0813,ORD0813,STR0007,CUS0127,2026-03-01 23:10:39,phone,34.71,0.00,2.86,37.58,1,true,2026-03-01
SAL0814,ORD0814,STR0498,CUS0255,2025-03-29 07:21:18,web,60.04,3.00,4.95,61.99,3,true,2025-03-29
SAL0815,ORD0815,STR0487,CUS0270,2026-02-15 03:37:54,phone,26.72,0.00,2.20,28.92,3,true,2026-02-15
SAL0816,ORD0816,STR0084,CUS0195,2024-03-27 05:14:50,in_store,40.55,0.00,3.35,43.90,1,true,2024-03-27
SAL0817,ORD0817,STR0657,CUS0300,2025-01-08 04:45:09,delivery_partner,46.68,0.00,3.85,54.52,4,true,2025-01-08
SAL0818,ORD0818,STR0093,CUS0922,2024-02-14 01:26:53,phone,93.53,0.00,7.72,101.24,2,true,2024-02-14
SAL0819,ORD0819,STR0622,CUS0330,2025-08-29 05:52:16,in_store,12.87,0.64,1.06,13.29,3,true,2025-08-29
SAL0820,ORD0820,STR0574,CUS0860,2025-04-01 03:54:06,in_store,90.29,4.51,7.45,93.23,2,true,2025-04-01
SAL0821,ORD0821,STR0854,CUS0443,2026-04-19 04:35:49,mobile_app,15.60,0.78,1.29,20.10,4,true,2026-04-19
SAL0822,ORD0822,STR0192,CUS0719,2026-05-24 22:28:39,phone,70.98,0.00,5.86,76.83,1,true,2026-05-24
SAL0823,ORD0823,STR0505,CUS0601,2025-07-24 09:22:57,delivery_partner,62.67,0.00,5.17,67.84,2,true,2025-07-24
