order_id,customer_id,store_id,employee_id,membership_id,order_channel,order_type,order_status,ordered_at,promised_at,subtotal_amount,tax_amount,delivery_fee,discount_amount,total_amount,currency
ORD0456,CUS0777,STR0566,EMP0852,MEM0777,mobile_app,delivery,placed,2026-03-09 00:32:51,2026-03-09 01:44:51,8.27,0.68,3.99,0.00,12.94,USD
ORD0457,CUS0920,STR0900,EMP0090,MEM0920,mobile_app,dine_in,baking,2025-06-03 19:38:14,2025-06-03 20:49:14,30.87,2.55,3.99,4.63,32.77,USD
ORD0458,CUS0772,STR0377,EMP0986,MEM0772,in_store,delivery,preparing,2024-06-05 08:18:43,2024-06-05 08:50:43,55.39,4.57,0.00,0.00,59.96,USD
ORD0459,CUS0298,STR0016,EMP0273,MEM0298,delivery_partner,delivery,out_for_delivery,2024-05-01 10:17:16,2024-05-01 11:22:16,70.06,5.78,3.99,0.00,79.83,USD
ORD0460,CUS0351,STR0645,EMP0386,MEM0351,mobile_app,dine_in,out_for_delivery,2025-07-22 10:28:00,2025-07-22 11:10:00,72.11,5.95,3.99,10.82,71.23,USD
ORD0461,CUS0207,STR0421,EMP0768,MEM0207,in_store,dine_in,cancelled,2025-12-02 10:14:13,2025-12-02 10:36:13,16.91,1.40,0.00,0.00,18.31,USD
ORD0462,CUS0234,STR0313,EMP0349,MEM0234,mobile_app,takeout,completed,2025-07-24 02:54:19,2025-07-24 03:36:19,68.20,5.63,0.00,3.41,70.42,USD
ORD0463,CUS0884,STR0830,EMP0190,MEM0884,in_store,takeout,preparing,2024-09-25 15:30:58,2024-09-25 16:01:58,12.12,1.00,0.00,0.00,13.12,USD
ORD0464,CUS0133,STR0237,EMP0678,MEM0133,mobile_app,delivery,placed,2025-11-30 13:04:03,2025-11-30 13:36:03,94.25,7.78,0.00,0.00,102.02,USD
ORD0465,CUS0754,STR0819,EMP0164,MEM0754,delivery_partner,dine_in,placed,2025-07-06 17:31:24,2025-07-06 17:55:24,62.16,5.13,3.99,9.32,61.96,USD
ORD0466,CUS0071,STR0325,EMP0859,MEM0071,phone,delivery,ready_pickup,2024-07-26 16:41:37,2024-07-26 17:44:37,46.45,3.83,0.00,0.00,50.28,USD
ORD0467,CUS0593,STR0218,EMP0650,MEM0593,mobile_app,delivery,out_for_delivery,2024-03-27 14:58:29,2024-03-27 16:02:29,45.32,3.74,0.00,0.00,49.06,USD
ORD0468,CUS0808,STR0120,EMP0042,MEM0808,phone,delivery,out_for_delivery,2024-05-25 11:24:26,2024-05-25 12:39:26,14.54,1.20,0.00,0.00,15.74,USD
ORD0469,CUS0118,STR0032,EMP0191,MEM0118,in_store,delivery,out_for_delivery,2025-02-11 23:21:14,2025-02-11 23:43:14,12.18,1.00,0.00,0.00,13.19,USD
ORD0470,CUS0319,STR0600,EMP0728,MEM0319,mobile_app,takeout,cancelled,2025-06-13 03:22:52,2025-06-13 03:47:52,86.17,7.11,3.99,4.31,92.96,USD
ORD0471,CUS0022,STR0206,EMP0186,MEM0022,delivery_partner,dine_in,cancelled,2026-05-02 02:24:54,2026-05-02 03:13:54,39.17,3.23,3.99,5.88,40.52,USD
ORD0472,CUS0792,STR0723,EMP0171,MEM0792,delivery_partner,takeout,preparing,2026-04-02 13:39:44,2026-04-02 14:49:44,86.81,7.16,3.99,0.00,97.96,USD
ORD0473,CUS0220,STR0186,EMP0504,MEM0220,delivery_partner,takeout,baking,2025-04-23 00:31:04,2025-04-23 01:29:04,55.31,4.56,3.99,0.00,63.86,USD
ORD0474,CUS0837,STR0743,EMP0219,MEM0837,mobile_app,delivery,baking,2025-11-08 04:31:41,2025-11-08 05:13:41,49.16,4.06,0.00,0.00,53.22,USD
ORD0475,CUS0986,STR0611,EMP0171,MEM0986,delivery_partner,delivery,ready_pickup,2024-09-12 09:38:29,2024-09-12 10:47:29,16.70,1.38,3.99,0.00,22.07,USD
ORD0476,CUS0303,STR0351,EMP0972,MEM0303,mobile_app,dine_in,baking,2025-01-02 15:47:12,2025-01-02 16:32:12,30.76,2.54,3.99,0.00,37.29,USD
ORD0477,CUS0035,STR0745,EMP0162,MEM0035,mobile_app,dine_in,baking,2026-03-02 11:26:58,2026-03-02 11:56:58,55.34,4.57,3.99,5.53,58.36,USD
ORD0478,CUS0219,STR0659,EMP0465,MEM0219,web,delivery,completed,2025-02-18 10:22:53,2025-02-18 11:32:53,63.19,5.21,3.99,0.00,72.39,USD
ORD0479,CUS0310,STR0549,EMP0811,MEM0310,web,delivery,ready_pickup,2025-04-17 05:13:53,2025-04-17 05:52:53,76.31,6.30,0.00,7.63,74.97,USD
ORD0480,CUS0309,STR0994,EMP0144,MEM0309,web,delivery,placed,2025-05-25 17:59:06,2025-05-25 19:06:06,23.41,1.93,3.99,1.17,28.16,USD
ORD0481,CUS0601,STR0096,EMP0208,MEM0601,mobile_app,delivery,preparing,2025-02-03 03:22:14,2025-02-03 03:47:14,70.46,5.81,3.99,0.00,80.26,USD
ORD0482,CUS0277,STR0240,EMP0119,MEM0277,mobile_app,dine_in,preparing,2026-04-11 13:03:13,2026-04-11 13:36:13,43.08,3.55,0.00,2.15,44.48,USD
ORD0483,CUS0751,STR0616,EMP0943,MEM0751,web,dine_in,baking,2025-06-30 12:27:47,2025-06-30 13:08:47,39.92,3.29,3.99,5.99,41.22,USD
ORD0484,CUS0742,STR0585,EMP0844,MEM0742,phone,takeout,cancelled,2024-06-22 23:41:33,2024-06-23 00:51:33,46.41,3.83,0.00,0.00,50.24,USD
ORD0485,CUS0480,STR0452,EMP0247,MEM0480,delivery_partner,delivery,placed,2024-12-04 13:56:31,2024-12-04 14:55:31,91.74,7.57,3.99,0.00,103.30,USD
ORD0486,CUS0743,STR0219,EMP0352,MEM0743,delivery_partner,dine_in,out_for_delivery,2025-01-31 23:16:46,2025-02-01 00:12:46,42.38,3.50,0.00,2.12,43.75,USD
ORD0487,CUS0119,STR0837,EMP0530,MEM0119,delivery_partner,delivery,placed,2026-07-20 10:17:39,2026-07-20 11:13:39,90.81,7.49,3.99,0.00,102.29,USD
ORD0488,CUS0843,STR0086,EMP0329,MEM0843,phone,dine_in,cancelled,2026-03-03 17:20:39,2026-03-03 18:08:39,84.85,7.00,0.00,12.73,79.12,USD
ORD0489,CUS0242,STR0638,EMP0372,MEM0242,delivery_partner,dine_in,baking,2026-02-16 14:52:06,2026-02-16 15:37:06,63.55,5.24,0.00,0.00,68.80,USD
ORD0490,CUS0522,STR0122,EMP0472,MEM0522,in_store,delivery,placed,2025-06-21 09:20:20,2025-06-21 10:01:20,31.07,2.56,0.00,0.00,33.63,USD
ORD0491,CUS0405,STR0789,EMP0772,MEM0405,in_store,takeout,preparing,2025-09-24 13:19:38,2025-09-24 13:49:38,48.84,4.03,0.00,7.33,45.55,USD
ORD0492,CUS0692,STR0474,EMP0982,MEM0692,phone,takeout,baking,2024-10-02 12:41:17,2024-10-02 13:18:17,79.17,6.53,0.00,0.00,85.70,USD
ORD0493,CUS0893,STR0372,EMP0607,MEM0893,web,delivery,cancelled,2025-09-28 12:33:39,2025-09-28 13:21:39,15.25,1.26,3.99,0.00,20.49,USD
ORD0494,CUS0352,STR0209,EMP0558,MEM0352,web,takeout,placed,2024-02-24 15:54:23,2024-02-24 16:34:23,30.58,2.52,3.99,0.00,37.10,USD
ORD0495,CUS0333,STR0291,EMP0146,MEM0333,in_store,dine_in,cancelled,2025-06-02 15:08:01,2025-06-02 15:32:01,15.77,1.30,0.00,2.36,14.70,USD
ORD0496,CUS0930,STR0632,EMP0132,MEM0930,delivery_partner,dine_in,completed,2026-03-21 01:04:48,2026-03-21 01:46:48,33.83,2.79,0.00,0.00,36.62,USD
ORD0497,CUS0898,STR0622,EMP0025,MEM0898,delivery_partner,delivery,placed,2025-01-15 23:58:33,2025-01-16 01:02:33,57.93,4.78,3.99,0.00,66.70,USD
ORD0498,CUS0156,STR0670,EMP0899,MEM0156,in_store,dine_in,preparing,2024-10-15 05:42:37,2024-10-15 06:53:37,22.35,1.84,0.00,0.00,24.19,USD
ORD0499,CUS0512,STR0437,EMP0414,MEM0512,delivery_partner,delivery,cancelled,2025-09-25 09:59:50,2025-09-25 10:31:50,46.16,3.81,3.99,6.92,47.04,USD
ORD0500,CUS0714,STR0561,EMP0460,MEM0714,phone,takeout,ready_pickup,2024-09-04 04:23:24,2024-09-04 04:46:24,40.90,3.37,0.00,2.04,42.23,USD
ORD0501,CUS0701,STR0953,EMP0493,MEM0701,in_store,takeout,completed,2024-01-29 21:37:51,2024-01-29 22:11:51,60.06,4.95,0.00,9.01,56.00,USD
ORD0502,CUS0336,STR0708,EMP0359,MEM0336,mobile_app,delivery,ready_pickup,2025-04-01 11:30:36,2025-04-01 11:51:36,24.12,1.99,3.99,2.41,27.69,USD
ORD0503,CUS0749,STR0119,EMP0054,MEM0749,phone,dine_in,placed,2024-08-07 13:20:49,2024-08-07 13:50:49,39.69,3.27,0.00,0.00,42.96,USD
ORD0504,CUS0347,STR0228,EMP0399,MEM0347,phone,takeout,completed,2025-01-27 13:13:55,2025-01-27 14:10:55,45.55,3.76,0.00,0.00,49.31,USD
ORD0505,CUS0228,STR0477,EMP0298,MEM0228,mobile_app,dine_in,out_for_delivery,2024-04-05 22:12:53,2024-04-05 22:45:53,63.22,5.22,3.99,0.00,72.42,USD
ORD0506,CUS0645,STR0089,EMP0635,MEM0645,phone,delivery,ready_pickup,2025-02-20 11:05:52,2025-02-20 11:41:52,23.96,1.98,0.00,0.00,25.94,USD
ORD0507,CUS0932,STR0822,EMP0384,MEM0932,mobile_app,takeout,cancelled,2025-05-28 17:16:15,2025-05-28 17:50:15,23.71,1.96,3.99,0.00,29.65,USD
ORD0508,CUS0167,STR0104,EMP0325,MEM0167,delivery_partner,dine_in,cancelled,2025-09-08 12:09:21,2025-09-08 12:38:21,81.06,6.69,3.99,0.00,91.74,USD
ORD0509,CUS0397,STR0844,EMP0745,MEM0397,web,takeout,baking,2026-07-14 20:46:13,2026-07-14 21:09:13,9.20,0.76,3.99,0.00,13.94,USD
ORD0510,CUS0474,STR0163,EMP0984,MEM0474,delivery_partner,delivery,ready_pickup,2024-08-19 11:31:03,2024-08-19 12:00:03,32.53,2.68,3.99,0.00,39.20,USD
ORD0511,CUS0813,STR0747,EMP0518,MEM0813,delivery_partner,delivery,completed,2026-04-06 21:13:05,2026-04-06 22:06:05,71.58,5.91,3.99,3.58,77.90,USD
ORD0512,CUS0015,STR0101,EMP0185,MEM0015,web,delivery,out_for_delivery,2024-02-18 17:03:51,2024-02-18 17:45:51,89.83,7.41,3.99,13.47,87.76,USD
ORD0513,CUS0292,STR0978,EMP0677,MEM0292,phone,dine_in,completed,2025-04-29 10:45:08,2025-04-29 11:52:08,10.78,0.89,0.00,0.00,11.67,USD
ORD0514,CUS0436,STR0106,EMP0669,MEM0436,in_store,takeout,cancelled,2025-01-30 19:39:17,2025-01-30 20:00:17,45.60,3.76,0.00,0.00,49.36,USD
ORD0515,CUS0472,STR0654,EMP0896,MEM0472,web,delivery,out_for_delivery,2024-09-08 18:48:46,2024-09-08 20:00:46,69.37,5.72,3.99,0.00,79.09,USD
ORD0516,CUS0653,STR0875,EMP0824,MEM0653,phone,dine_in,placed,2025-06-27 07:44:15,2025-06-27 08:32:15,64.54,5.32,0.00,0.00,69.86,USD
ORD0517,CUS0584,STR0629,EMP0049,MEM0584,mobile_app,takeout,ready_pickup,2024-12-18 15:26:26,2024-12-18 16:18:26,49.21,4.06,3.99,0.00,57.26,USD
ORD0518,CUS0379,STR0600,EMP0175,MEM0379,delivery_partner,takeout,baking,2024-06-05 03:24:49,2024-06-05 04:19:49,10.15,0.84,0.00,0.00,10.99,USD
ORD0519,CUS0776,STR0458,EMP0512,MEM0776,in_store,dine_in,baking,2026-03-23 08:10:10,2026-03-23 08:46:10,34.82,2.87,0.00,0.00,37.70,USD
ORD0520,CUS0007,STR0697,EMP0868,MEM0007,delivery_partner,dine_in,cancelled,2026-03-07 01:24:58,2026-03-07 02:04:58,48.28,3.98,3.99,0.00,56.25,USD
ORD0521,CUS0715,STR0964,EMP0958,MEM0715,delivery_partner,delivery,ready_pickup,2025-09-14 14:46:29,2025-09-14 15:18:29,80.22,6.62,0.00,0.00,86.84,USD
ORD0522,CUS0468,STR0648,EMP0289,MEM0468,in_store,delivery,placed,2026-06-23 22:27:16,2026-06-23 22:47:16,42.62,3.52,0.00,4.26,41.88,USD
ORD0523,CUS0316,STR0716,EMP0709,MEM0316,mobile_app,delivery,cancelled,2026-01-12 09:30:21,2026-01-12 10:09:21,68.00,5.61,0.00,6.80,66.81,USD
ORD0524,CUS0483,STR0794,EMP0191,MEM0483,web,delivery,placed,2026-07-15 18:18:23,2026-07-15 18:57:23,16.92,1.40,0.00,1.69,16.62,USD
ORD0525,CUS0142,STR0479,EMP0798,MEM0142,mobile_app,takeout,out_for_delivery,2025-08-13 17:22:39,2025-08-13 17:59:39,32.20,2.66,3.99,0.00,38.85,USD
ORD0526,CUS0940,STR0418,EMP0701,MEM0940,mobile_app,takeout,cancelled,2025-08-05 23:47:45,2025-08-06 00:13:45,56.36,4.65,3.99,0.00,64.99,USD
ORD0527,CUS0387,STR0304,EMP0117,MEM0387,in_store,dine_in,out_for_delivery,2025-01-02 19:20:37,2025-01-02 20:05:37,64.82,5.35,0.00,9.72,60.44,USD
ORD0528,CUS0825,STR0531,EMP0928,MEM0825,web,takeout,ready_pickup,2025-07-27 15:19:44,2025-07-27 15:46:44,94.18,7.77,0.00,0.00,101.95,USD
ORD0529,CUS0441,STR0535,EMP0254,MEM0441,mobile_app,takeout,baking,2026-02-06 14:54:56,2026-02-06 16:00:56,55.64,4.59,0.00,8.35,51.89,USD
ORD0530,CUS0758,STR0209,EMP0028,MEM0758,in_store,dine_in,baking,2024-09-26 12:38:38,2024-09-26 13:40:38,8.88,0.73,0.00,0.00,9.61,USD
ORD0531,CUS0947,STR0824,EMP0586,MEM0947,phone,delivery,ready_pickup,2026-05-15 02:17:32,2026-05-15 03:26:32,68.35,5.64,0.00,0.00,73.98,USD
ORD0532,CUS0070,STR0277,EMP0047,MEM0070,in_store,dine_in,placed,2024-04-29 06:29:01,2024-04-29 07:30:01,15.81,1.30,0.00,0.00,17.11,USD
ORD0533,CUS0465,STR0832,EMP0704,MEM0465,web,takeout,out_for_delivery,2025-04-19 22:01:13,2025-04-19 22:57:13,68.92,5.69,0.00,0.00,74.61,USD
ORD0534,CUS0447,STR0099,EMP0058,MEM0447,web,dine_in,cancelled,2026-07-02 19:47:01,2026-07-02 20:54:01,85.09,7.02,0.00,8.51,83.60,USD
ORD0535,CUS0070,STR0177,EMP0768,MEM0070,delivery_partner,dine_in,baking,2025-02-04 10:16:06,2025-02-04 11:08:06,21.41,1.77,3.99,1.07,26.09,USD
ORD0536,CUS0992,STR0026,EMP0460,MEM0992,delivery_partner,takeout,placed,2026-02-13 00:43:02,2026-02-13 01:49:02,23.70,1.96,3.99,0.00,29.64,USD
ORD0537,CUS0198,STR0420,EMP0473,MEM0198,web,dine_in,preparing,2025-03-23 21:14:06,2025-03-23 21:45:06,31.88,2.63,3.99,4.78,33.72,USD
ORD0538,CUS0396,STR0640,EMP0416,MEM0396,web,takeout,completed,2024-06-17 05:10:44,2024-06-17 06:08:44,79.68,6.57,3.99,3.98,86.26,USD
ORD0539,CUS0641,STR0135,EMP0135,MEM0641,phone,dine_in,out_for_delivery,2024-01-03 15:59:05,2024-01-03 17:03:05,57.74,4.76,0.00,0.00,62.50,USD
ORD0540,CUS0119,STR0738,EMP0965,MEM0119,mobile_app,delivery,completed,2026-03-24 03:33:19,2026-03-24 04:08:19,92.94,7.67,3.99,4.65,99.95,USD
ORD0541,CUS0214,STR0848,EMP0896,MEM0214,web,dine_in,cancelled,2025-04-15 08:43:57,2025-04-15 09:38:57,38.49,3.18,3.99,0.00,45.65,USD
ORD0542,CUS0177,STR0584,EMP0330,MEM0177,phone,takeout,completed,2024-02-01 23:07:09,2024-02-02 00:11:09,91.03,7.51,0.00,13.66,84.89,USD
ORD0543,CUS0878,STR0610,EMP0002,MEM0878,phone,dine_in,placed,2026-02-18 13:27:54,2026-02-18 14:15:54,56.47,4.66,0.00,0.00,61.13,USD
ORD0544,CUS0530,STR0205,EMP0993,MEM0530,phone,delivery,completed,2025-10-14 14:56:33,2025-10-14 15:33:33,65.33,5.39,0.00,6.53,64.19,USD
ORD0545,CUS0633,STR0919,EMP0271,MEM0633,web,takeout,placed,2025-04-05 06:35:08,2025-04-05 07:24:08,78.26,6.46,3.99,0.00,88.71,USD
ORD0546,CUS0335,STR0084,EMP0019,MEM0335,mobile_app,takeout,preparing,2025-06-22 03:48:23,2025-06-22 04:09:23,63.07,5.20,0.00,9.46,58.81,USD
ORD0547,CUS0918,STR0553,EMP0015,MEM0918,delivery_partner,delivery,preparing,2024-07-19 23:42:33,2024-07-20 00:42:33,20.75,1.71,3.99,0.00,26.45,USD
ORD0548,CUS0177,STR0609,EMP0749,MEM0177,in_store,delivery,ready_pickup,2026-01-04 11:21:20,2026-01-04 11:49:20,44.65,3.68,0.00,2.23,46.10,USD
ORD0549,CUS0641,STR0275,EMP0186,MEM0641,web,dine_in,baking,2025-10-17 18:49:33,2025-10-17 19:16:33,25.62,2.11,3.99,0.00,31.72,USD
ORD0550,CUS0131,STR0527,EMP0840,MEM0131,mobile_app,delivery,placed,2026-04-30 23:58:11,2026-05-01 01:10:11,62.24,5.13,0.00,0.00,67.37,USD
ORD0551,CUS0223,STR0793,EMP0148,MEM0223,phone,dine_in,completed,2024-09-28 10:44:32,2024-09-28 11:23:32,27.81,2.29,0.00,1.39,28.71,USD
ORD0552,CUS0266,STR0142,EMP0538,MEM0266,mobile_app,delivery,placed,2025-02-20 12:52:51,2025-02-20 13:54:51,81.92,6.76,3.99,8.19,84.48,USD
ORD0553,CUS0084,STR0261,EMP0687,MEM0084,delivery_partner,dine_in,ready_pickup,2026-04-24 06:53:48,2026-04-24 07:26:48,31.58,2.61,3.99,0.00,38.17,USD
ORD0554,CUS0703,STR0979,EMP0309,MEM0703,phone,takeout,preparing,2024-10-24 21:39:05,2024-10-24 22:47:05,51.68,4.26,0.00,7.75,48.20,USD
ORD0555,CUS0879,STR0405,EMP0725,MEM0879,delivery_partner,dine_in,ready_pickup,2024-07-04 21:50:51,2024-07-04 22:59:51,57.34,4.73,0.00,5.73,56.33,USD
ORD0556,CUS0522,STR0410,EMP0457,MEM0522,in_store,delivery,preparing,2024-11-02 01:29:55,2024-11-02 02:09:55,28.87,2.38,0.00,0.00,31.25,USD
ORD0557,CUS0733,STR0968,EMP0264,MEM0733,web,takeout,placed,2024-10-04 17:41:39,2024-10-04 18:09:39,37.99,3.13,0.00,0.00,41.13,USD
ORD0558,CUS0159,STR0490,EMP0930,MEM0159,in_store,delivery,completed,2024-02-13 15:42:17,2024-02-13 16:45:17,83.98,6.93,0.00,8.40,82.51,USD
ORD0559,CUS0653,STR0634,EMP0674,MEM0653,web,takeout,cancelled,2026-02-04 06:47:54,2026-02-04 07:46:54,75.19,6.20,0.00,0.00,81.39,USD
ORD0560,CUS0700,STR0881,EMP0528,MEM0700,in_store,takeout,preparing,2025-12-04 04:17:18,2025-12-04 05:18:18,27.00,2.23,0.00,0.00,29.23,USD
ORD0561,CUS0054,STR0538,EMP0752,MEM0054,mobile_app,dine_in,cancelled,2024-11-25 16:49:05,2024-11-25 17:57:05,81.07,6.69,3.99,0.00,91.74,USD
ORD0562,CUS0927,STR0910,EMP0253,MEM0927,in_store,dine_in,out_for_delivery,2024-03-22 10:38:16,2024-03-22 11:38:16,80.27,6.62,0.00,8.03,78.87,USD
ORD0563,CUS0974,STR0466,EMP0978,MEM0974,mobile_app,delivery,preparing,2026-01-27 15:44:47,2026-01-27 16:26:47,72.96,6.02,0.00,0.00,78.98,USD
ORD0564,CUS0596,STR0532,EMP0325,MEM0596,in_store,takeout,out_for_delivery,2025-11-17 14:12:23,2025-11-17 15:25:23,71.27,5.88,0.00,10.69,66.46,USD
ORD0565,CUS0240,STR0232,EMP0785,MEM0240,phone,delivery,baking,2024-12-27 16:25:17,2024-12-27 16:47:17,51.63,4.26,0.00,2.58,53.31,USD
ORD0566,CUS0189,STR0253,EMP0058,MEM0189,delivery_partner,takeout,completed,2026-04-10 03:09:23,2026-04-10 03:56:23,87.56,7.22,0.00,13.13,81.65,USD
ORD0567,CUS0609,STR0749,EMP0173,MEM0609,mobile_app,takeout,completed,2025-03-25 23:17:17,2025-03-26 00:24:17,41.04,3.39,0.00,4.10,40.33,USD
ORD0568,CUS0908,STR0538,EMP0411,MEM0908,in_store,dine_in,preparing,2024-07-05 10:25:46,2024-07-05 11:02:46,48.14,3.97,0.00,7.22,44.89,USD
ORD0569,CUS0554,STR0037,EMP0137,MEM0554,delivery_partner,takeout,cancelled,2026-06-11 16:17:54,2026-06-11 16:57:54,38.73,3.19,0.00,5.81,36.11,USD
ORD0570,CUS0437,STR0119,EMP0155,MEM0437,phone,dine_in,completed,2025-11-30 04:28:13,2025-11-30 04:53:13,86.12,7.11,0.00,4.31,88.92,USD
ORD0571,CUS0488,STR0872,EMP0339,MEM0488,in_store,takeout,placed,2024-02-05 15:58:56,2024-02-05 17:02:56,46.82,3.86,0.00,7.02,43.66,USD
ORD0572,CUS0401,STR0466,EMP0912,MEM0401,web,takeout,cancelled,2025-12-15 08:01:16,2025-12-15 08:50:16,49.75,4.10,0.00,0.00,53.86,USD
ORD0573,CUS0733,STR0311,EMP0044,MEM0733,delivery_partner,delivery,baking,2025-04-06 20:30:51,2025-04-06 21:21:51,76.69,6.33,3.99,7.67,79.34,USD
ORD0574,CUS0972,STR0128,EMP0528,MEM0972,mobile_app,dine_in,out_for_delivery,2025-09-11 11:32:24,2025-09-11 12:07:24,53.18,4.39,3.99,7.98,53.58,USD
ORD0575,CUS0019,STR0830,EMP0748,MEM0019,delivery_partner,dine_in,baking,2024-09-14 17:46:35,2024-09-14 18:06:35,81.84,6.75,0.00,12.28,76.32,USD
ORD0576,CUS0574,STR0220,EMP0825,MEM0574,in_store,dine_in,baking,2024-12-14 20:35:35,2024-12-14 21:44:35,86.15,7.11,0.00,4.31,88.95,USD
ORD0577,CUS0328,STR0724,EMP0632,MEM0328,in_store,delivery,cancelled,2025-05-01 12:46:10,2025-05-01 13:18:10,94.36,7.78,0.00,0.00,102.14,USD
ORD0578,CUS0057,STR0796,EMP0276,MEM0057,in_store,dine_in,ready_pickup,2024-12-23 07:54:06,2024-12-23 08:20:06,24.56,2.03,0.00,0.00,26.59,USD
ORD0579,CUS0847,STR0944,EMP0585,MEM0847,phone,takeout,out_for_delivery,2025-01-22 14:06:12,2025-01-22 15:16:12,17.51,1.44,0.00,2.63,16.33,USD
ORD0580,CUS0712,STR0030,EMP0559,MEM0712,delivery_partner,dine_in,ready_pickup,2025-02-24 15:23:20,2025-02-24 16:32:20,62.54,5.16,3.99,9.38,62.31,USD
ORD0581,CUS0632,STR0555,EMP0234,MEM0632,web,dine_in,completed,2026-02-13 22:38:27,2026-02-13 23:42:27,57.17,4.72,3.99,2.86,63.02,USD
ORD0582,CUS0182,STR0658,EMP0929,MEM0182,mobile_app,delivery,preparing,2026-06-25 11:14:55,2026-06-25 11:49:55,53.69,4.43,3.99,0.00,62.11,USD
ORD0583,CUS0904,STR0821,EMP0645,MEM0904,delivery_partner,dine_in,cancelled,2026-06-12 15:13:59,2026-06-12 15:59:59,42.46,3.50,3.99,0.00,49.95,USD
ORD0584,CUS0183,STR0032,EMP0787,MEM0183,mobile_app,dine_in,out_for_delivery,2025-03-05 18:11:52,2025-03-05 19:05:52,56.88,4.69,3.99,0.00,65.56,USD
ORD0585,CUS0066,STR0873,EMP0559,MEM0066,in_store,takeout,ready_pickup,2025-08-25 07:17:15,2025-08-25 08:07:15,87.46,7.22,0.00,0.00,94.67,USD
ORD0586,CUS0041,STR0479,EMP0280,MEM0041,delivery_partner,takeout,completed,2025-08-13 08:47:59,2025-08-13 09:44:59,90.56,7.47,3.99,0.00,102.02,USD
ORD0587,CUS0066,STR0123,EMP0270,MEM0066,in_store,delivery,baking,2026-04-28 01:28:24,2026-04-28 01:58:24,11.68,0.96,0.00,0.00,12.64,USD
ORD0588,CUS0451,STR0797,EMP0105,MEM0451,web,delivery,baking,2024-09-29 15:08:41,2024-09-29 16:15:41,85.24,7.03,0.00,12.79,79.49,USD
ORD0589,CUS0048,STR0539,EMP0017,MEM0048,web,dine_in,preparing,2026-02-07 05:54:53,2026-02-07 06:24:53,51.78,4.27,0.00,0.00,56.05,USD
ORD0590,CUS0657,STR0750,EMP0163,MEM0657,phone,dine_in,cancelled,2026-01-08 19:59:10,2026-01-08 21:02:10,50.18,4.14,0.00,0.00,54.32,USD
ORD0591,CUS0353,STR0863,EMP0718,MEM0353,phone,takeout,out_for_delivery,2024-09-18 08:40:48,2024-09-18 09:14:48,29.00,2.39,0.00,0.00,31.39,USD
ORD0592,CUS0295,STR0070,EMP0474,MEM0295,phone,takeout,out_for_delivery,2025-08-23 02:48:44,2025-08-23 03:56:44,55.17,4.55,0.00,2.76,56.96,USD
ORD0593,CUS0375,STR0814,EMP0113,MEM0375,phone,delivery,out_for_delivery,2026-06-24 13:57:15,2026-06-24 14:53:15,48.47,4.00,0.00,2.42,50.04,USD
ORD0594,CUS0522,STR0718,EMP0948,MEM0522,in_store,takeout,out_for_delivery,2025-03-03 16:51:58,2025-03-03 17:36:58,38.67,3.19,0.00,5.80,36.06,USD
ORD0595,CUS0941,STR0749,EMP0629,MEM0941,mobile_app,takeout,completed,2025-05-30 02:03:32,2025-05-30 03:13:32,32.92,2.72,3.99,0.00,39.63,USD
ORD0596,CUS0552,STR0238,EMP0517,MEM0552,delivery_partner,takeout,completed,2025-02-07 13:13:41,2025-02-07 13:39:41,91.04,7.51,3.99,9.10,93.43,USD
ORD0597,CUS0438,STR0712,EMP0096,MEM0438,mobile_app,takeout,cancelled,2025-03-27 06:43:13,2025-03-27 07:33:13,76.61,6.32,3.99,7.66,79.26,USD
ORD0598,CUS0770,STR0198,EMP0003,MEM0770,in_store,delivery,cancelled,2025-08-28 12:56:00,2025-08-28 13:20:00,36.33,3.00,0.00,3.63,35.69,USD
ORD0599,CUS0088,STR0801,EMP0483,MEM0088,in_store,delivery,placed,2024-01-21 07:01:14,2024-01-21 07:36:14,49.95,4.12,0.00,7.49,46.57,USD
ORD0600,CUS0997,STR0899,EMP0209,MEM0997,delivery_partner,takeout,cancelled,2024-06-30 22:49:48,2024-06-30 23:49:48,80.36,6.63,0.00,4.02,82.98,USD
ORD0601,CUS0257,STR0073,EMP0191,MEM0257,mobile_app,takeout,ready_pickup,2026-06-30 22:48:07,2026-06-30 23:11:07,67.06,5.53,0.00,0.00,72.59,USD
ORD0602,CUS0751,STR0528,EMP0154,MEM0751,phone,dine_in,ready_pickup,2024-05-17 17:54:24,2024-05-17 18:44:24,28.09,2.32,0.00,4.21,26.19,USD
ORD0603,CUS0997,STR0896,EMP0359,MEM0997,web,delivery,completed,2025-02-05 10:12:33,2025-02-05 10:50:33,84.01,6.93,0.00,12.60,78.34,USD
ORD0604,CUS0788,STR0290,EMP0857,MEM0788,mobile_app,dine_in,preparing,2026-01-19 10:13:55,2026-01-19 10:51:55,53.13,4.38,3.99,5.31,56.19,USD
ORD0605,CUS0290,STR0817,EMP0025,MEM0290,mobile_app,takeout,cancelled,2025-11-11 16:57:01,2025-11-11 17:42:01,88.23,7.28,0.00,0.00,95.51,USD
ORD0606,CUS0572,STR0397,EMP0698,MEM0572,delivery_partner,takeout,ready_pickup,2025-11-29 09:11:55,2025-11-29 09:38:55,72.88,6.01,0.00,0.00,78.89,USD
