account_txn_id,order_id,customer_id,store_id,account_type,payment_method,txn_status,amount,currency,auth_code,txn_ts,settlement_date,reference_no
ACC0587,ORD0587,CUS0066,STR0123,revenue,google_pay,captured,12.64,USD,726485,2026-04-28 01:28:24,2026-04-28,REF00000587
ACC0588,ORD0588,CUS0451,STR0797,receivable,visa,captured,79.49,USD,707955,2024-09-29 15:08:41,2024-09-29,REF00000588
ACC0589,ORD0589,CUS0048,STR0539,inventory,cash,captured,56.05,USD,853387,2026-02-07 05:54:53,2026-02-07,REF00000589
ACC0590,ORD0590,CUS0657,STR0750,inventory,gift_card,voided,54.32,USD,347182,2026-01-08 19:59:10,2026-01-08,REF00000590
ACC0591,ORD0591,CUS0353,STR0863,receivable,gift_card,captured,31.39,USD,240948,2024-09-18 08:40:48,2024-09-18,REF00000591
ACC0592,ORD0592,CUS0295,STR0070,receivable,apple_pay,pending,56.96,USD,632680,2025-08-23 02:48:44,2025-08-23,REF00000592
ACC0593,ORD0593,CUS0375,STR0814,card_clearing,apple_pay,captured,50.04,USD,632244,2026-06-24 13:57:15,2026-06-24,REF00000593
ACC0594,ORD0594,CUS0522,STR0718,cogs,gift_card,refunded,-36.06,USD,123143,2025-03-03 16:51:58,2025-03-03,REF00000594
ACC0595,ORD0595,CUS0941,STR0749,receivable,amex,captured,39.63,USD,180328,2025-05-30 02:03:32,2025-05-30,REF00000595
ACC0596,ORD0596,CUS0552,STR0238,loyalty_liability,visa,pending,93.43,USD,681372,2025-02-07 13:13:41,2025-02-07,REF00000596
ACC0597,ORD0597,CUS0438,STR0712,revenue,apple_pay,voided,79.26,USD,973787,2025-03-27 06:43:13,2025-03-27,REF00000597
ACC0598,ORD0598,CUS0770,STR0198,cash,amex,voided,35.69,USD,549274,2025-08-28 12:56:00,2025-08-28,REF00000598
ACC0599,ORD0599,CUS0088,STR0801,cogs,gift_card,captured,46.57,USD,498716,2024-01-21 07:01:14,2024-01-21,REF00000599
ACC0600,ORD0600,CUS0997,STR0899,cash,apple_pay,voided,82.98,USD,375672,2024-06-30 22:49:48,2024-06-30,REF00000600
ACC0601,ORD0601,CUS0257,STR0073,receivable,amex,captured,72.59,USD,447005,2026-06-30 22:48:07,2026-06-30,REF00000601
ACC0602,ORD0602,CUS0751,STR0528,card_clearing,google_pay,refunded,-26.19,USD,217105,2024-05-17 17:54:24,2024-05-17,REF00000602
ACC0603,ORD0603,CUS0997,STR0896,loyalty_liability,apple_pay,captured,78.34,USD,799625,2025-02-05 10:12:33,2025-02-05,REF00000603
ACC0604,ORD0604,CUS0788,STR0290,loyalty_liability,mastercard,pending,56.19,USD,126897,2026-01-19 10:13:55,2026-01-19,REF00000604
ACC0605,ORD0605,CUS0290,STR0817,receivable,mastercard,voided,95.51,USD,936050,2025-11-11 16:57:01,2025-11-11,REF00000605
ACC0606,ORD0606,CUS0572,STR0397,payable,google_pay,captured,78.89,USD,449641,2025-11-29 09:11:55,2025-11-29,REF00000606
ACC0607,ORD0607,CUS0224,STR0484,receivable,apple_pay,captured,86.28,USD,529017,2025-10-28 20:56:41,2025-10-28,REF00000607
ACC0608,ORD0608,CUS0325,STR0738,receivable,gift_card,voided,85.81,USD,354307,2026-07-29 06:43:41,2026-07-29,REF00000608
ACC0609,ORD0609,CUS0790,STR0506,cash,mastercard,pending,19.24,USD,583709,2026-05-26 01:06:14,2026-05-26,REF00000609
ACC0610,ORD0610,CUS0920,STR0416,payable,cash,pending,23.17,USD,118599,2024-12-03 20:00:09,2024-12-03,REF00000610
ACC0611,ORD0611,CUS0176,STR0175,inventory,google_pay,voided,65.90,USD,141514,2025-05-19 15:10:02,2025-05-19,REF00000611
ACC0612,ORD0612,CUS0817,STR0991,payable,cash,voided,40.02,USD,609040,2026-02-27 16:24:29,2026-02-27,REF00000612
ACC0613,ORD0613,CUS0905,STR0935,inventory,gift_card,captured,76.84,USD,356516,2026-02-16 03:04:16,2026-02-16,REF00000613
ACC0614,ORD0614,CUS0908,STR0714,payable,amex,captured,33.65,USD,583630,2024-07-25 09:23:06,2024-07-25,REF00000614
ACC0615,ORD0615,CUS0554,STR0161,loyalty_liability,amex,voided,22.05,USD,106377,2026-02-16 13:42:55,2026-02-16,REF00000615
ACC0616,ORD0616,CUS0675,STR0429,loyalty_liability,apple_pay,voided,56.98,USD,596436,2025-10-31 22:32:16,2025-10-31,REF00000616
ACC0617,ORD0617,CUS0764,STR0273,inventory,apple_pay,pending,33.00,USD,788691,2024-03-19 07:42:31,2024-03-19,REF00000617
ACC0618,ORD0618,CUS0426,STR0908,payable,visa,voided,50.49,USD,921647,2026-04-11 11:38:46,2026-04-11,REF00000618
ACC0619,ORD0619,CUS0754,STR0390,inventory,google_pay,captured,85.20,USD,873364,2026-02-07 18:31:05,2026-02-07,REF00000619
ACC0620,ORD0620,CUS0639,STR0158,inventory,gift_card,captured,106.06,USD,884250,2024-01-05 18:47:15,2024-01-05,REF00000620
ACC0621,ORD0621,CUS0094,STR0929,loyalty_liability,cash,pending,41.78,USD,324982,2026-06-04 18:21:23,2026-06-04,REF00000621
ACC0622,ORD0622,CUS0700,STR0356,card_clearing,google_pay,voided,74.02,USD,823197,2026-06-23 09:07:31,2026-06-23,REF00000622
ACC0623,ORD0623,CUS0856,STR0473,cash,google_pay,voided,51.98,USD,644782,2025-07-19 03:10:39,2025-07-19,REF00000623
ACC0624,ORD0624,CUS0486,STR0169,card_clearing,apple_pay,voided,49.79,USD,504482,2024-08-04 13:25:46,2024-08-04,REF00000624
ACC0625,ORD0625,CUS0932,STR0179,receivable,gift_card,pending,92.89,USD,142501,2025-06-06 19:09:42,2025-06-06,REF00000625
ACC0626,ORD0626,CUS0190,STR0982,loyalty_liability,apple_pay,pending,30.86,USD,989668,2026-01-08 01:50:39,2026-01-08,REF00000626
ACC0627,ORD0627,CUS0641,STR0013,revenue,cash,refunded,-51.32,USD,678226,2025-01-19 11:00:53,2025-01-19,REF00000627
ACC0628,ORD0628,CUS0258,STR0801,cogs,gift_card,captured,25.59,USD,865770,2025-10-27 02:58:50,2025-10-27,REF00000628
ACC0629,ORD0629,CUS0196,STR0578,payable,mastercard,pending,88.26,USD,716139,2024-01-18 07:41:42,2024-01-18,REF00000629
ACC0630,ORD0630,CUS0186,STR0415,cogs,google_pay,refunded,-13.88,USD,962951,2026-01-20 09:16:10,2026-01-20,REF00000630
ACC0631,ORD0631,CUS0738,STR0140,receivable,visa,captured,55.70,USD,820216,2024-09-21 03:38:57,2024-09-21,REF00000631
ACC0632,ORD0632,CUS0410,STR0071,inventory,amex,captured,32.10,USD,970375,2025-03-20 04:02:58,2025-03-20,REF00000632
ACC0633,ORD0633,CUS0935,STR0967,revenue,amex,refunded,-13.02,USD,966771,2025-07-16 18:49:33,2025-07-16,REF00000633
ACC0634,ORD0634,CUS0308,STR0073,revenue,google_pay,captured,76.92,USD,432024,2025-02-25 18:21:43,2025-02-25,REF00000634
ACC0635,ORD0635,CUS0412,STR0035,loyalty_liability,gift_card,refunded,-30.71,USD,205154,2024-07-27 03:08:21,2024-07-27,REF00000635
ACC0636,ORD0636,CUS0792,STR0308,receivable,google_pay,captured,28.04,USD,138812,2026-03-05 05:42:26,2026-03-05,REF00000636
ACC0637,ORD0637,CUS0552,STR0260,card_clearing,google_pay,refunded,-13.21,USD,268813,2025-08-31 18:17:24,2025-08-31,REF00000637
ACC0638,ORD0638,CUS0715,STR0108,revenue,visa,captured,29.45,USD,406503,2026-01-26 18:07:24,2026-01-26,REF00000638
ACC0639,ORD0639,CUS0555,STR0690,receivable,amex,captured,31.58,USD,540451,2025-02-12 12:26:07,2025-02-12,REF00000639
ACC0640,ORD0640,CUS0997,STR0407,revenue,google_pay,voided,48.39,USD,611823,2024-06-10 20:58:14,2024-06-10,REF00000640
ACC0641,ORD0641,CUS0624,STR0620,card_clearing,visa,refunded,-53.68,USD,536983,2026-01-25 20:03:15,2026-01-25,REF00000641
ACC0642,ORD0642,CUS0489,STR0552,payable,gift_card,voided,46.51,USD,720972,2026-03-05 21:10:14,2026-03-05,REF00000642
ACC0643,ORD0643,CUS0639,STR0415,payable,google_pay,captured,56.96,USD,858714,2025-05-28 00:25:22,2025-05-28,REF00000643
ACC0644,ORD0644,CUS0660,STR0311,cash,gift_card,captured,14.23,USD,998896,2026-01-07 20:47:05,2026-01-07,REF00000644
ACC0645,ORD0645,CUS0331,STR0301,revenue,apple_pay,captured,92.68,USD,311022,2025-05-09 09:39:12,2025-05-09,REF00000645
ACC0646,ORD0646,CUS0534,STR0789,receivable,google_pay,refunded,-64.65,USD,285221,2025-06-15 09:49:11,2025-06-15,REF00000646
ACC0647,ORD0647,CUS0383,STR0883,cash,amex,captured,91.69,USD,973783,2025-10-05 18:03:54,2025-10-05,REF00000647
ACC0648,ORD0648,CUS0085,STR0998,receivable,gift_card,refunded,-46.51,USD,342128,2024-04-20 12:30:13,2024-04-20,REF00000648
ACC0649,ORD0649,CUS0353,STR0837,payable,cash,captured,46.12,USD,758762,2025-08-18 00:20:36,2025-08-18,REF00000649
ACC0650,ORD0650,CUS0059,STR0842,revenue,visa,captured,105.61,USD,430737,2025-07-25 03:41:05,2025-07-25,REF00000650
ACC0651,ORD0651,CUS0261,STR0408,payable,google_pay,voided,48.44,USD,834166,2025-01-05 07:16:02,2025-01-05,REF00000651
ACC0652,ORD0652,CUS0041,STR0410,cogs,gift_card,pending,61.79,USD,283086,2025-09-16 13:22:58,2025-09-16,REF00000652
ACC0653,ORD0653,CUS0337,STR0712,inventory,apple_pay,captured,61.69,USD,590975,2026-04-17 05:11:37,2026-04-17,REF00000653
ACC0654,ORD0654,CUS0270,STR0596,revenue,apple_pay,captured,42.34,USD,345472,2025-01-22 03:16:34,2025-01-22,REF00000654
ACC0655,ORD0655,CUS0703,STR0169,payable,amex,voided,75.21,USD,233635,2026-02-18 16:41:45,2026-02-18,REF00000655
ACC0656,ORD0656,CUS0213,STR0265,inventory,visa,captured,98.93,USD,824161,2026-02-16 01:12:51,2026-02-16,REF00000656
ACC0657,ORD0657,CUS0156,STR0865,inventory,visa,captured,12.36,USD,245113,2026-04-14 10:19:48,2026-04-14,REF00000657
ACC0658,ORD0658,CUS0429,STR0409,receivable,amex,voided,52.59,USD,142748,2025-09-28 05:37:39,2025-09-28,REF00000658
ACC0659,ORD0659,CUS0845,STR0416,payable,cash,captured,99.19,USD,294130,2025-02-03 07:14:25,2025-02-03,REF00000659
ACC0660,ORD0660,CUS0712,STR0498,cogs,visa,captured,19.44,USD,322772,2025-10-05 10:35:43,2025-10-05,REF00000660
ACC0661,ORD0661,CUS0166,STR0363,receivable,apple_pay,voided,21.03,USD,964808,2024-04-07 07:30:23,2024-04-07,REF00000661
ACC0662,ORD0662,CUS0378,STR0208,cash,cash,captured,96.31,USD,191547,2025-12-10 11:44:59,2025-12-10,REF00000662
ACC0663,ORD0663,CUS0886,STR0405,card_clearing,visa,captured,24.41,USD,882637,2025-09-04 23:24:59,2025-09-04,REF00000663
ACC0664,ORD0664,CUS0113,STR0840,revenue,gift_card,voided,87.55,USD,467178,2024-03-16 14:24:01,2024-03-16,REF00000664
ACC0665,ORD0665,CUS0406,STR0021,receivable,visa,captured,105.94,USD,181194,2026-04-17 23:51:51,2026-04-17,REF00000665
ACC0666,ORD0666,CUS0762,STR0332,loyalty_liability,cash,pending,84.14,USD,448739,2024-01-16 03:18:47,2024-01-16,REF00000666
ACC0667,ORD0667,CUS0228,STR0119,receivable,visa,voided,32.76,USD,860652,2025-05-10 15:49:09,2025-05-10,REF00000667
ACC0668,ORD0668,CUS0858,STR0502,receivable,mastercard,captured,75.58,USD,717699,2025-03-21 17:40:14,2025-03-21,REF00000668
ACC0669,ORD0669,CUS0108,STR0306,payable,apple_pay,captured,56.97,USD,737291,2024-06-14 16:35:15,2024-06-14,REF00000669
ACC0670,ORD0670,CUS0592,STR0574,payable,google_pay,pending,80.28,USD,437178,2024-10-17 20:15:54,2024-10-17,REF00000670
ACC0671,ORD0671,CUS0456,STR0542,inventory,apple_pay,captured,85.15,USD,758271,2025-09-03 00:47:24,2025-09-03,REF00000671
ACC0672,ORD0672,CUS0797,STR0424,payable,cash,captured,99.43,USD,977760,2024-12-01 00:28:18,2024-12-01,REF00000672
ACC0673,ORD0673,CUS0674,STR0615,inventory,gift_card,voided,28.76,USD,124379,2026-05-30 17:15:31,2026-05-30,REF00000673
ACC0674,ORD0674,CUS0357,STR0133,payable,google_pay,captured,62.97,USD,273583,2025-05-14 21:17:10,2025-05-14,REF00000674
ACC0675,ORD0675,CUS0374,STR0279,inventory,gift_card,captured,16.81,USD,162492,2026-06-03 16:05:02,2026-06-03,REF00000675
ACC0676,ORD0676,CUS0370,STR0695,payable,gift_card,captured,33.13,USD,274652,2026-07-01 20:05:53,2026-07-01,REF00000676
ACC0677,ORD0677,CUS0141,STR0039,inventory,apple_pay,pending,68.11,USD,162883,2024-11-14 12:44:30,2024-11-14,REF00000677
ACC0678,ORD0678,CUS0764,STR0651,revenue,apple_pay,captured,97.42,USD,590237,2025-10-29 13:59:54,2025-10-29,REF00000678
ACC0679,ORD0679,CUS0294,STR0418,card_clearing,gift_card,captured,53.07,USD,693614,2026-04-21 06:20:08,2026-04-21,REF00000679
ACC0680,ORD0680,CUS0292,STR0565,cogs,cash,refunded,-29.16,USD,358247,2025-11-01 19:39:48,2025-11-01,REF00000680
ACC0681,ORD0681,CUS0530,STR0393,cogs,apple_pay,captured,57.54,USD,746418,2024-08-09 05:19:20,2024-08-09,REF00000681
ACC0682,ORD0682,CUS0273,STR0291,loyalty_liability,apple_pay,captured,9.85,USD,734544,2024-05-27 07:59:30,2024-05-27,REF00000682
ACC0683,ORD0683,CUS0750,STR0148,payable,visa,pending,79.99,USD,729478,2024-12-02 15:53:38,2024-12-02,REF00000683
ACC0684,ORD0684,CUS0696,STR0529,loyalty_liability,cash,captured,36.45,USD,487841,2026-02-04 08:42:05,2026-02-04,REF00000684
ACC0685,ORD0685,CUS0970,STR0576,payable,cash,captured,18.15,USD,368247,2026-06-13 18:40:56,2026-06-13,REF00000685
ACC0686,ORD0686,CUS0476,STR0495,payable,amex,refunded,-53.72,USD,925923,2024-02-06 09:06:34,2024-02-06,REF00000686
ACC0687,ORD0687,CUS0133,STR0474,revenue,amex,captured,43.05,USD,167332,2025-01-21 14:43:36,2025-01-21,REF00000687
ACC0688,ORD0688,CUS0222,STR0572,inventory,cash,refunded,-80.48,USD,682527,2024-12-30 04:42:24,2024-12-30,REF00000688
ACC0689,ORD0689,CUS0893,STR0804,card_clearing,visa,captured,24.57,USD,455793,2024-11-19 20:07:02,2024-11-19,REF00000689
ACC0690,ORD0690,CUS0917,STR0974,payable,apple_pay,voided,14.67,USD,956210,2024-12-26 13:24:17,2024-12-26,REF00000690
ACC0691,ORD0691,CUS0373,STR0950,inventory,visa,pending,17.94,USD,338904,2024-02-16 17:54:52,2024-02-16,REF00000691
ACC0692,ORD0692,CUS0555,STR0323,loyalty_liability,amex,captured,63.74,USD,595983,2024-09-14 08:27:21,2024-09-14,REF00000692
ACC0693,ORD0693,CUS0924,STR0124,receivable,apple_pay,refunded,-29.04,USD,471156,2024-01-31 19:12:48,2024-01-31,REF00000693
ACC0694,ORD0694,CUS0838,STR0595,card_clearing,visa,voided,85.88,USD,815960,2026-07-01 21:58:37,2026-07-01,REF00000694
ACC0695,ORD0695,CUS0419,STR0714,cogs,visa,captured,95.17,USD,453994,2024-01-31 23:43:28,2024-01-31,REF00000695
ACC0696,ORD0696,CUS0540,STR0402,payable,cash,refunded,-71.82,USD,607538,2025-08-03 14:29:26,2025-08-03,REF00000696
ACC0697,ORD0697,CUS0400,STR0536,inventory,apple_pay,captured,47.14,USD,866707,2025-06-30 15:07:04,2025-06-30,REF00000697
ACC0698,ORD0698,CUS0180,STR0507,revenue,amex,captured,16.80,USD,982070,2026-02-06 06:22:11,2026-02-06,REF00000698
ACC0699,ORD0699,CUS0725,STR0418,inventory,mastercard,captured,38.96,USD,653073,2025-11-16 18:02:37,2025-11-16,REF00000699
ACC0700,ORD0700,CUS0060,STR0628,payable,mastercard,refunded,-56.62,USD,205231,2025-07-06 06:18:20,2025-07-06,REF00000700
ACC0701,ORD0701,CUS0561,STR0461,inventory,apple_pay,captured,22.19,USD,572075,2024-04-27 22:50:54,2024-04-27,REF00000701
ACC0702,ORD0702,CUS0468,STR0903,cogs,amex,captured,29.42,USD,124531,2026-02-14 02:22:43,2026-02-14,REF00000702
ACC0703,ORD0703,CUS0530,STR0393,inventory,amex,pending,79.71,USD,595302,2024-11-27 10:34:16,2024-11-27,REF00000703
ACC0704,ORD0704,CUS0655,STR0360,cash,amex,pending,26.23,USD,584322,2024-11-13 08:46:29,2024-11-13,REF00000704
ACC0705,ORD0705,CUS0223,STR0064,revenue,cash,captured,40.24,USD,208436,2025-11-06 04:38:38,2025-11-06,REF00000705
ACC0706,ORD0706,CUS0645,STR0815,loyalty_liability,cash,voided,55.06,USD,280926,2025-08-26 15:51:40,2025-08-26,REF00000706
ACC0707,ORD0707,CUS0502,STR0225,card_clearing,gift_card,captured,68.76,USD,121983,2024-02-14 15:46:32,2024-02-14,REF00000707
ACC0708,ORD0708,CUS0954,STR0106,inventory,amex,captured,62.36,USD,345392,2025-02-21 04:12:57,2025-02-21,REF00000708
ACC0709,ORD0709,CUS0419,STR0545,cash,apple_pay,pending,64.32,USD,624926,2025-12-27 12:14:16,2025-12-27,REF00000709
ACC0710,ORD0710,CUS0406,STR0081,cogs,cash,captured,97.91,USD,662416,2024-06-03 08:21:30,2024-06-03,REF00000710
ACC0711,ORD0711,CUS0826,STR0610,cogs,cash,captured,56.40,USD,783486,2026-04-26 23:22:04,2026-04-26,REF00000711
ACC0712,ORD0712,CUS0089,STR0382,revenue,gift_card,refunded,-13.68,USD,222089,2026-05-12 04:47:41,2026-05-12,REF00000712
ACC0713,ORD0713,CUS0130,STR0607,receivable,amex,refunded,-73.77,USD,165113,2025-12-10 01:31:45,2025-12-10,REF00000713
ACC0714,ORD0714,CUS0120,STR0365,inventory,gift_card,refunded,-26.19,USD,357292,2025-09-22 23:12:59,2025-09-22,REF00000714
ACC0715,ORD0715,CUS0099,STR0414,inventory,mastercard,pending,9.65,USD,429961,2026-01-18 06:07:08,2026-01-18,REF00000715
ACC0716,ORD0716,CUS0416,STR0898,cogs,cash,voided,77.83,USD,412006,2026-05-07 09:55:12,2026-05-07,REF00000716
ACC0717,ORD0717,CUS0459,STR0086,loyalty_liability,apple_pay,captured,63.64,USD,413679,2026-06-23 09:28:07,2026-06-23,REF00000717
ACC0718,ORD0718,CUS0724,STR0108,card_clearing,mastercard,voided,78.48,USD,899763,2024-02-20 07:16:04,2024-02-20,REF00000718
ACC0719,ORD0719,CUS0144,STR0124,loyalty_liability,apple_pay,captured,84.65,USD,530667,2024-10-08 10:00:52,2024-10-08,REF00000719
ACC0720,ORD0720,CUS0628,STR0578,cash,google_pay,refunded,-79.78,USD,519311,2024-04-05 18:24:55,2024-04-05,REF00000720
ACC0721,ORD0721,CUS0141,STR0794,revenue,amex,captured,69.50,USD,908874,2024-05-02 11:04:34,2024-05-02,REF00000721
ACC0722,ORD0722,CUS0790,STR0833,inventory,visa,voided,55.42,USD,200426,2024-04-13 21:57:06,2024-04-13,REF00000722
ACC0723,ORD0723,CUS0893,STR0017,payable,apple_pay,refunded,-59.26,USD,849289,2024-04-13 20:13:07,2024-04-13,REF00000723
ACC0724,ORD0724,CUS0328,STR0309,card_clearing,gift_card,captured,30.50,USD,297773,2025-04-03 21:00:01,2025-04-03,REF00000724
ACC0725,ORD0725,CUS0368,STR0300,loyalty_liability,mastercard,refunded,-63.30,USD,183300,2025-11-19 21:06:28,2025-11-19,REF00000725
ACC0726,ORD0726,CUS0867,STR0821,cash,mastercard,captured,74.45,USD,701703,2024-02-03 12:42:52,2024-02-03,REF00000726
ACC0727,ORD0727,CUS0666,STR0570,cash,google_pay,refunded,-67.99,USD,584600,2025-08-20 18:26:28,2025-08-20,REF00000727
ACC0728,ORD0728,CUS0707,STR0114,cogs,amex,pending,95.31,USD,193336,2024-10-21 15:19:29,2024-10-21,REF00000728
ACC0729,ORD0729,CUS0567,STR0666,inventory,visa,voided,86.87,USD,659301,2024-01-14 06:38:59,2024-01-14,REF00000729
ACC0730,ORD0730,CUS0257,STR0747,revenue,apple_pay,refunded,-38.74,USD,223080,2025-06-22 22:59:28,2025-06-22,REF00000730
ACC0731,ORD0731,CUS0455,STR0738,receivable,gift_card,pending,18.94,USD,161282,2026-01-21 08:56:49,2026-01-21,REF00000731
ACC0732,ORD0732,CUS0445,STR0896,payable,cash,captured,25.80,USD,222218,2026-01-23 14:21:42,2026-01-23,REF00000732
ACC0733,ORD0733,CUS0924,STR0278,cogs,visa,pending,16.25,USD,170778,2025-06-29 09:44:26,2025-06-29,REF00000733
ACC0734,ORD0734,CUS0751,STR0855,cogs,gift_card,voided,27.05,USD,790422,2024-01-13 09:36:01,2024-01-13,REF00000734
ACC0735,ORD0735,CUS0855,STR0744,cash,apple_pay,pending,66.23,USD,699390,2026-01-31 10:47:43,2026-01-31,REF00000735
ACC0736,ORD0736,CUS0456,STR0897,receivable,gift_card,captured,81.13,USD,702153,2025-06-21 14:42:39,2025-06-21,REF00000736
ACC0737,ORD0737,CUS0705,STR0265,cogs,cash,voided,18.59,USD,594880,2026-05-28 19:53:54,2026-05-28,REF00000737
ACC0738,ORD0738,CUS0990,STR0522,loyalty_liability,visa,captured,93.22,USD,151006,2024-10-28 10:42:18,2024-10-28,REF00000738
ACC0739,ORD0739,CUS0981,STR0997,receivable,gift_card,captured,30.22,USD,997780,2024-10-09 23:30:32,2024-10-09,REF00000739
ACC0740,ORD0740,CUS0531,STR0261,cash,amex,voided,28.00,USD,764163,2026-02-03 20:43:41,2026-02-03,REF00000740
ACC0741,ORD0741,CUS0541,STR0903,loyalty_liability,mastercard,captured,77.25,USD,528137,2026-02-06 21:39:37,2026-02-06,REF00000741
ACC0742,ORD0742,CUS0700,STR0910,revenue,google_pay,pending,11.82,USD,103922,2024-09-06 03:04:29,2024-09-06,REF00000742
ACC0743,ORD0743,CUS0220,STR0678,revenue,mastercard,captured,22.69,USD,642009,2025-03-13 04:58:28,2025-03-13,REF00000743
ACC0744,ORD0744,CUS0656,STR0216,cash,apple_pay,captured,99.23,USD,954048,2026-05-09 10:03:35,2026-05-09,REF00000744
ACC0745,ORD0745,CUS0056,STR0129,cash,mastercard,captured,29.81,USD,630097,2024-05-30 23:32:44,2024-05-30,REF00000745
ACC0746,ORD0746,CUS0656,STR0774,cogs,apple_pay,refunded,-60.47,USD,307208,2024-10-20 12:09:21,2024-10-20,REF00000746
ACC0747,ORD0747,CUS0591,STR0492,loyalty_liability,amex,refunded,-88.90,USD,126797,2026-04-22 07:28:24,2026-04-22,REF00000747
ACC0748,ORD0748,CUS0301,STR0821,loyalty_liability,amex,captured,30.50,USD,220630,2025-05-04 23:17:01,2025-05-04,REF00000748
ACC0749,ORD0749,CUS0504,STR0874,cash,apple_pay,captured,90.75,USD,381265,2025-05-05 01:15:11,2025-05-05,REF00000749
ACC0750,ORD0750,CUS0557,STR0538,revenue,gift_card,captured,102.15,USD,812111,2025-09-04 05:28:54,2025-09-04,REF00000750
ACC0751,ORD0751,CUS0812,STR0525,cogs,gift_card,captured,17.83,USD,569540,2024-02-24 05:15:00,2024-02-24,REF00000751
ACC0752,ORD0752,CUS0523,STR0177,cogs,visa,captured,48.47,USD,697776,2025-04-04 02:33:50,2025-04-04,REF00000752
ACC0753,ORD0753,CUS0117,STR0073,card_clearing,google_pay,pending,41.61,USD,133733,2025-02-09 05:54:54,2025-02-09,REF00000753
ACC0754,ORD0754,CUS0186,STR0951,inventory,apple_pay,captured,99.93,USD,335238,2025-10-21 02:32:44,2025-10-21,REF00000754
ACC0755,ORD0755,CUS0104,STR0206,receivable,gift_card,captured,91.86,USD,221523,2026-03-09 00:41:12,2026-03-09,REF00000755
ACC0756,ORD0756,CUS0683,STR0616,cash,google_pay,refunded,-22.88,USD,445726,2025-05-20 12:33:33,2025-05-20,REF00000756
ACC0757,ORD0757,CUS0867,STR0054,revenue,cash,voided,49.48,USD,395928,2026-07-11 23:05:03,2026-07-11,REF00000757
ACC0758,ORD0758,CUS0758,STR0839,loyalty_liability,amex,captured,15.02,USD,653893,2025-07-19 20:04:34,2025-07-19,REF00000758
ACC0759,ORD0759,CUS0793,STR0944,receivable,mastercard,captured,36.31,USD,278857,2025-04-09 02:03:34,2025-04-09,REF00000759
ACC0760,ORD0760,CUS0394,STR0596,card_clearing,visa,captured,24.65,USD,918151,2024-11-14 07:22:05,2024-11-14,REF00000760
ACC0761,ORD0761,CUS0610,STR0230,loyalty_liability,amex,captured,66.49,USD,979563,2026-01-05 19:05:29,2026-01-05,REF00000761
ACC0762,ORD0762,CUS0087,STR0779,inventory,amex,captured,74.09,USD,496716,2024-05-05 00:33:29,2024-05-05,REF00000762
ACC0763,ORD0763,CUS0270,STR0798,card_clearing,mastercard,captured,91.17,USD,960791,2025-11-27 07:12:06,2025-11-27,REF00000763
ACC0764,ORD0764,CUS0065,STR0545,inventory,amex,captured,66.78,USD,872514,2024-05-14 22:55:08,2024-05-14,REF00000764
ACC0765,ORD0765,CUS0404,STR0771,receivable,google_pay,captured,53.56,USD,607731,2026-07-25 18:52:42,2026-07-25,REF00000765
ACC0766,ORD0766,CUS0117,STR0352,card_clearing,mastercard,refunded,-65.02,USD,635449,2024-12-20 23:02:04,2024-12-20,REF00000766
ACC0767,ORD0767,CUS0592,STR0067,revenue,visa,voided,58.75,USD,664045,2026-06-24 22:30:50,2026-06-24,REF00000767
ACC0768,ORD0768,CUS0327,STR0673,receivable,visa,voided,94.85,USD,185861,2024-07-07 21:30:46,2024-07-07,REF00000768
ACC0769,ORD0769,CUS0319,STR0135,cash,visa,captured,11.34,USD,852328,2024-08-08 16:56:02,2024-08-08,REF00000769
ACC0770,ORD0770,CUS0697,STR0337,inventory,gift_card,captured,69.85,USD,946317,2026-02-18 07:25:09,2026-02-18,REF00000770
ACC0771,ORD0771,CUS0762,STR0242,cash,visa,pending,26.99,USD,150340,2025-06-21 07:13:25,2025-06-21,REF00000771
ACC0772,ORD0772,CUS0319,STR0662,cogs,amex,pending,50.51,USD,700379,2026-06-24 01:10:57,2026-06-24,REF00000772
ACC0773,ORD0773,CUS0642,STR0368,inventory,mastercard,pending,58.09,USD,812291,2025-02-07 12:54:56,2025-02-07,REF00000773
ACC0774,ORD0774,CUS0794,STR0893,revenue,amex,captured,12.35,USD,728903,2024-12-20 11:23:05,2024-12-20,REF00000774
ACC0775,ORD0775,CUS0861,STR0055,cash,gift_card,pending,78.10,USD,485228,2025-02-21 12:26:26,2025-02-21,REF00000775
ACC0776,ORD0776,CUS0614,STR0019,revenue,cash,captured,72.50,USD,990762,2024-11-27 02:25:16,2024-11-27,REF00000776
ACC0777,ORD0777,CUS0669,STR0541,card_clearing,apple_pay,pending,60.44,USD,544401,2024-09-03 22:34:24,2024-09-03,REF00000777
ACC0778,ORD0778,CUS0971,STR0638,cogs,mastercard,refunded,-36.00,USD,941702,2024-05-02 14:01:33,2024-05-02,REF00000778
ACC0779,ORD0779,CUS0180,STR0083,loyalty_liability,google_pay,refunded,-56.54,USD,718072,2024-08-19 04:46:49,2024-08-19,REF00000779
ACC0780,ORD0780,CUS0776,STR0512,card_clearing,google_pay,captured,22.43,USD,225245,2024-03-07 02:52:47,2024-03-07,REF00000780
ACC0781,ORD0781,CUS0730,STR0987,payable,google_pay,captured,17.34,USD,215442,2024-11-22 03:40:14,2024-11-22,REF00000781
ACC0782,ORD0782,CUS0060,STR0725,payable,cash,refunded,-88.69,USD,945659,2025-05-12 22:32:00,2025-05-12,REF00000782
